region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
г. Москва;-0.768883;NULL;NULL;NULL;0.172321;NULL;NULL;NULL;-0.355103;-0.35510;-1.74682;0.46157;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
г. Санкт-Петербург;0.012632;0.01263;-0.53617;0.41146;-0.139817;-0.13982;-0.79634;0.33239;-0.059085;-0.05908;-0.46432;0.26308;1.000000;NULL;NULL;NULL;-0.346745;-0.34675;-1.43517;0.35421;0.112002;0.11200;-0.60389;0.57389;1.000000;NULL;NULL;NULL;0.061993;NULL;NULL;NULL;0.258634;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.283739;NULL;NULL;NULL;0.370107;NULL;NULL;NULL
г. Севастополь;-0.536581;NULL;NULL;NULL;0.183743;NULL;NULL;NULL;-0.154251;NULL;NULL;NULL;-1.657005;NULL;NULL;NULL;0.141523;NULL;NULL;NULL;-0.442813;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Еврейская автономная область;-0.514063;-0.51406;NULL;NULL;-0.339848;NULL;NULL;NULL;-0.312202;-0.31220;-1.36755;0.35468;-1.157975;NULL;NULL;NULL;0.537752;NULL;NULL;NULL;-0.087965;-0.08796;-1.42383;0.61759;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Забайкальский край;0.524834;0.52483;0.02804;0.81221;0.225800;0.22580;-0.52011;0.67042;0.391580;0.39158;-0.00937;0.66713;0.400475;NULL;NULL;NULL;0.675065;NULL;NULL;NULL;0.540556;0.54056;0.00216;0.83623;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ивановская область;0.516683;NULL;NULL;NULL;-0.338026;-0.33803;-1.35992;0.33210;-0.015638;-0.01564;-0.67622;0.44234;1.000000;NULL;NULL;NULL;-1.181707;-1.18171;NULL;NULL;-1.267627;-1.26763;NULL;NULL;1.000000;NULL;NULL;NULL;-7.857729;NULL;NULL;NULL;-9.050124;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Иркутская область;0.112953;0.11295;-0.60574;0.57495;-0.083838;-0.08384;-0.91169;0.45899;-0.007076;-0.00708;-0.53513;0.38211;0.344998;NULL;NULL;NULL;-0.468210;-0.46821;-1.75695;0.33278;-0.239236;-0.23924;-1.18607;0.38148;1.000000;NULL;NULL;NULL;-0.396239;NULL;NULL;NULL;-0.128496;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кабардино-Балкарская Республика;-1.612597;-1.61260;NULL;NULL;-2.630611;-2.63061;NULL;NULL;-1.930528;-1.93053;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Калининградская область;-0.878211;-0.87821;NULL;NULL;-1.764021;-1.76402;NULL;NULL;-1.266111;-1.26611;NULL;NULL;-0.531636;NULL;NULL;NULL;-2.457615;NULL;NULL;NULL;-1.871710;-1.87171;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Калужская область;-0.130847;-0.13085;-1.05743;0.45990;0.145630;0.14563;-0.85069;0.69501;0.025277;0.02528;-0.58707;0.45313;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Камчатский край;-0.065732;NULL;NULL;NULL;-0.191224;NULL;NULL;NULL;-0.151223;NULL;NULL;NULL;-7.206134;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.051538;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-12.334997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Карачаево-Черкесская Республика;0.003250;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.480166;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кемеровская область;0.489736;0.48974;0.10213;0.74490;0.067514;0.06751;-0.49581;0.46568;0.282837;0.28284;-0.03919;0.52957;0.811453;NULL;NULL;NULL;0.317384;0.31738;-0.39346;0.72990;0.473200;0.47320;-0.02334;0.77428;1.000000;NULL;NULL;NULL;-0.201871;NULL;NULL;NULL;0.150247;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.284191;NULL;NULL;NULL;0.000753;NULL;NULL;NULL
Кировская область;0.004385;0.00438;-0.65027;0.45497;-0.002508;-0.00251;-0.72893;0.48194;0.015055;0.01506;-0.43991;0.36072;-0.053055;NULL;NULL;NULL;0.506613;NULL;NULL;NULL;0.397916;0.39792;-0.30342;0.78500;1.000000;NULL;NULL;NULL;-0.346399;NULL;NULL;NULL;-0.119168;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.074254;NULL;NULL;NULL;0.085296;NULL;NULL;NULL
Костромская область;-0.118264;-0.11826;-1.30299;0.55979;0.093806;0.09381;-0.86031;0.64261;0.000970;0.00097;-0.69152;0.46856;1.000000;NULL;NULL;NULL;0.541019;NULL;NULL;NULL;0.658907;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Краснодарский край;-0.019769;-0.01977;-0.75393;0.47205;0.022311;0.02231;-0.47941;0.39327;-0.160112;-0.16011;-0.62332;0.20400;0.110414;NULL;NULL;NULL;-0.050813;-0.05081;-0.91294;0.49831;-0.321622;-0.32162;-1.27936;0.31705;1.000000;NULL;NULL;NULL;-0.645934;NULL;NULL;NULL;-0.864824;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.842731;NULL;NULL;NULL;-1.135524;NULL;NULL;NULL
Красноярский край;0.074005;0.07400;-0.48369;0.46896;-0.192874;-0.19287;-0.73596;0.22010;-0.184143;-0.18414;-0.59634;0.14872;-0.015887;NULL;NULL;NULL;-0.361453;-0.36145;-1.13676;0.19360;-0.549630;-0.54963;-1.32741;0.02775;1.000000;NULL;NULL;NULL;-0.864554;-0.86455;NULL;NULL;-0.923290;-0.92329;NULL;NULL;1.000000;NULL;NULL;NULL;-0.085337;NULL;NULL;NULL;-0.094045;NULL;NULL;NULL
Курганская область;-0.085472;-0.08547;-0.79907;0.40574;-0.082822;-0.08282;-0.87320;0.44159;-0.102794;-0.10279;-0.61342;0.28465;1.000000;NULL;NULL;NULL;-0.369835;-0.36984;-1.82714;0.46143;-0.327881;-0.32788;-1.73062;0.47682;1.000000;NULL;NULL;NULL;0.118633;NULL;NULL;NULL;0.004089;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Курская область;0.005886;0.00589;-0.71608;0.48660;-0.352858;-0.35286;-1.29302;0.28085;-0.157858;-0.15786;-0.70800;0.25669;0.545335;NULL;NULL;NULL;0.130142;NULL;NULL;NULL;0.256861;0.25686;-0.61278;0.73499;1.000000;NULL;NULL;NULL;0.273890;NULL;NULL;NULL;0.446879;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ленинградская область;0.314891;NULL;NULL;NULL;-0.202885;-0.20288;-1.25048;0.45209;-0.014678;-0.01468;-0.70640;0.45773;-0.432168;NULL;NULL;NULL;-0.141478;NULL;NULL;NULL;-0.376656;NULL;NULL;NULL;-5.119265;NULL;NULL;NULL;-0.846094;NULL;NULL;NULL;-2.224274;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.167154;NULL;NULL;NULL;-0.856400;NULL;NULL;NULL
Липецкая область;0.179653;0.17965;-0.31907;0.53073;0.231523;0.23152;-0.39587;0.63258;0.230442;0.23044;-0.12585;0.50079;1.000000;NULL;NULL;NULL;0.543305;NULL;NULL;NULL;0.746510;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.949308;NULL;NULL;NULL;-0.192340;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.960061;NULL;NULL;NULL;-1.220219;NULL;NULL;NULL
Магаданская область;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Московская область;0.180960;0.18096;-0.32762;0.53903;0.099712;0.09971;-0.37138;0.44734;0.053997;0.05400;-0.30800;0.34177;1.000000;NULL;NULL;NULL;0.009096;0.00910;-1.01903;0.60747;-0.050192;-0.05019;-1.13540;0.58349;1.000000;NULL;NULL;NULL;0.226474;NULL;NULL;NULL;0.004720;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.616118;NULL;NULL;NULL;-1.206924;NULL;NULL;NULL
Мурманская область;0.537778;NULL;NULL;NULL;-0.131356;NULL;NULL;NULL;0.213261;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ненецкий автономный округ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Нижегородская область;-0.337565;-0.33757;-1.14086;0.23235;-0.406235;-0.40624;-0.96948;0.03582;-0.578230;-0.57823;-1.08506;-0.16231;0.229945;NULL;NULL;NULL;-0.605345;-0.60534;-1.51115;0.04684;-0.785310;-0.78531;-1.72654;-0.09385;1.000000;NULL;NULL;NULL;-2.610952;-2.61095;NULL;NULL;-2.826811;-2.82681;NULL;NULL;1.000000;NULL;NULL;NULL;-1.763163;NULL;NULL;NULL;-2.123746;NULL;NULL;NULL
Новгородская область;0.514109;NULL;NULL;NULL;-0.291891;-0.29189;-1.43533;0.41434;0.080362;0.08036;-0.58488;0.52453;-0.105163;NULL;NULL;NULL;-0.956750;-0.95675;NULL;NULL;-0.910494;-0.91049;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Новосибирская область;-0.583616;-0.58362;-1.44501;0.04377;0.214809;0.21481;-0.46885;0.64233;-0.237900;-0.23790;-0.78292;0.18132;-0.170556;NULL;NULL;NULL;0.597916;NULL;NULL;NULL;0.298380;0.29838;-0.51610;0.74919;1.000000;NULL;NULL;NULL;-0.706281;NULL;NULL;NULL;-0.342560;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Омская область;0.125631;0.12563;-0.58466;0.58135;0.419531;0.41953;-0.12690;0.75119;0.297385;0.29738;-0.10860;0.58881;0.469276;NULL;NULL;NULL;0.350689;0.35069;-0.40308;0.76789;0.406315;0.40632;-0.15290;0.74557;-1.423304;NULL;NULL;NULL;0.541153;NULL;NULL;NULL;0.032390;NULL;NULL;NULL;-1.378428;NULL;NULL;NULL;0.259925;NULL;NULL;NULL;-0.091249;NULL;NULL;NULL
Оренбургская область;-0.092783;-0.09278;-0.88726;0.43582;-0.062003;-0.06200;-0.87905;0.47099;-0.081916;-0.08192;-0.62215;0.32032;-0.292870;NULL;NULL;NULL;-0.210455;-0.21045;-1.64176;0.56969;-0.243291;-0.24329;-1.43482;0.46990;1.000000;NULL;NULL;NULL;0.021111;NULL;NULL;NULL;0.226330;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.452545;NULL;NULL;NULL;-0.267960;NULL;NULL;NULL
Орловская область;0.502773;NULL;NULL;NULL;0.340707;NULL;NULL;NULL;0.434270;0.43427;-0.21972;0.79752;-0.849499;NULL;NULL;NULL;0.288713;NULL;NULL;NULL;0.027584;NULL;NULL;NULL;-1.248823;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.433648;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Пензенская область;-0.396375;-0.39638;-1.41608;0.27998;-0.080700;-0.08070;-0.47572;0.23110;-0.668133;-0.66813;-1.18993;-0.24114;-0.230373;NULL;NULL;NULL;-0.100303;-0.10030;-0.66563;0.31034;-1.079055;-1.07905;NULL;NULL;1.000000;NULL;NULL;NULL;-0.654302;-0.65430;NULL;NULL;-1.928668;-1.92867;NULL;NULL;1.000000;NULL;NULL;NULL;-1.829727;-1.82973;NULL;NULL;-4.517781;-4.51778;NULL;NULL
Пермский край;0.209573;NULL;NULL;NULL;-0.356533;-0.35653;-1.76245;0.46246;-0.132298;-0.13230;-1.04704;0.45698;1.000000;NULL;NULL;NULL;-1.507531;-1.50753;NULL;NULL;-0.993923;-0.99392;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Приморский край;0.466873;NULL;NULL;NULL;-0.429487;-0.42949;-1.92818;0.43552;-0.028683;-0.02868;-0.92640;0.53172;1.000000;NULL;NULL;NULL;0.617442;NULL;NULL;NULL;0.734289;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.079801;NULL;NULL;NULL;0.172324;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.789486;NULL;NULL;NULL;-1.250244;NULL;NULL;NULL
Псковская область;-0.632291;-0.63229;NULL;NULL;-0.259546;-0.25955;-1.57643;0.50221;-0.468616;-0.46862;-1.43307;0.19575;-2.335551;NULL;NULL;NULL;-0.663940;NULL;NULL;NULL;-1.222402;-1.22240;NULL;NULL;1.000000;NULL;NULL;NULL;-1.511317;NULL;NULL;NULL;-1.301773;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Адыгея;1.000000;NULL;NULL;NULL;-1.608421;NULL;NULL;NULL;-0.441549;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Алтай;-1.361211;NULL;NULL;NULL;0.200119;NULL;NULL;NULL;-0.714226;-0.71423;NULL;NULL;-4.030406;NULL;NULL;NULL;-0.283531;NULL;NULL;NULL;-1.602507;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-2.246577;NULL;NULL;NULL;-2.180842;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Башкортостан;-0.027368;-0.02737;-0.67438;0.42398;-0.088475;-0.08847;-0.66962;0.33524;-0.153822;-0.15382;-0.60209;0.19986;0.718697;NULL;NULL;NULL;-0.359051;-0.35905;-1.31475;0.27995;-0.229795;-0.22980;-1.04424;0.32809;1.000000;NULL;NULL;NULL;-0.027190;NULL;NULL;NULL;0.113387;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.330770;NULL;NULL;NULL;0.325189;NULL;NULL;NULL
Республика Бурятия;0.173271;NULL;NULL;NULL;-0.705575;-0.70557;NULL;NULL;-0.557569;-0.55757;-1.63570;0.17111;-0.399927;NULL;NULL;NULL;0.213742;NULL;NULL;NULL;-0.214147;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Дагестан;-1.844906;-1.84491;NULL;NULL;-0.160685;NULL;NULL;NULL;-1.237731;-1.23773;NULL;NULL;-0.458014;NULL;NULL;NULL;-1.063440;NULL;NULL;NULL;-0.790185;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-10.188653;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Ингушетия;0.504083;NULL;NULL;NULL;-0.051058;NULL;NULL;NULL;0.401733;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-2.783810;NULL;NULL;NULL;0.575589;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Калмыкия;-0.433009;NULL;NULL;NULL;-0.207019;NULL;NULL;NULL;-0.420957;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-4.653932;NULL;NULL;NULL;-4.289119;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Карелия;0.278121;0.27812;-0.46837;0.71376;0.310459;0.31046;-0.40626;0.72701;0.248591;0.24859;-0.26419;0.59854;-0.247458;NULL;NULL;NULL;0.589062;NULL;NULL;NULL;0.241366;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.903293;NULL;NULL;NULL;-1.254227;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Коми;0.257316;NULL;NULL;NULL;0.372264;NULL;NULL;NULL;0.279053;0.27905;-0.55479;0.74200;-0.724839;NULL;NULL;NULL;-0.110330;NULL;NULL;NULL;-0.484354;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.087904;NULL;NULL;NULL;-0.591775;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Крым;0.041471;0.04147;-0.87404;0.59090;-0.608675;-0.60868;-1.78967;0.17176;-0.249215;-0.24921;-0.93354;0.24707;1.000000;NULL;NULL;NULL;0.209266;NULL;NULL;NULL;0.467634;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Марий Эл;0.164313;NULL;NULL;NULL;0.336622;NULL;NULL;NULL;0.242636;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.351325;NULL;NULL;NULL;-0.000109;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-17.242893;NULL;NULL;NULL;-8.751059;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
