region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
г. Москва;-0.016213;-0.01621;-0.14295;0.10017;0.009089;0.00909;-0.14455;0.14735;-0.015070;-0.01507;-0.11240;0.07602;0.211882;0.21188;-0.37763;0.59639;0.222989;0.22299;-0.08611;0.46400;0.181611;0.18161;-0.09552;0.40513;0.537049;NULL;NULL;NULL;0.484476;0.48448;0.22351;0.67725;0.464114;0.46411;0.21874;0.65012;0.734484;NULL;NULL;NULL;0.392849;0.39285;0.01737;0.65428;0.402257;0.40226;0.04747;0.65267
г. Санкт-Петербург;0.271369;0.27137;0.18270;0.35268;0.209856;0.20986;0.08519;0.32165;0.276769;0.27677;0.20806;0.34098;0.414514;0.41451;0.23808;0.55907;0.375389;0.37539;0.21771;0.50885;0.450722;0.45072;0.34721;0.54182;0.758839;NULL;NULL;NULL;0.511334;0.51133;0.26667;0.69171;0.637098;0.63710;0.47242;0.76171;0.306662;NULL;NULL;NULL;0.560459;0.56046;0.23168;0.77490;0.603678;0.60368;0.34537;0.77986
г. Севастополь;0.036968;0.03697;-0.58446;0.45795;0.545179;0.54518;0.10075;0.80719;0.298627;0.29863;-0.05553;0.55846;0.250975;NULL;NULL;NULL;0.487229;NULL;NULL;NULL;0.441765;0.44176;-0.16679;0.78212;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Еврейская автономная область;0.365051;0.36505;-0.20210;0.70434;0.678524;NULL;NULL;NULL;0.527206;0.52721;0.18429;0.75168;0.576701;NULL;NULL;NULL;0.517785;NULL;NULL;NULL;0.603191;0.60319;0.11191;0.86087;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.260604;NULL;NULL;NULL;0.537056;NULL;NULL;NULL
Забайкальский край;0.177786;0.17779;-0.10975;0.40498;0.280524;0.28052;-0.08551;0.54402;0.202312;0.20231;-0.01912;0.38518;0.433568;0.43357;0.05231;0.68817;0.557401;0.55740;0.16975;0.79270;0.473400;0.47340;0.20913;0.66648;1.000000;NULL;NULL;NULL;0.374741;NULL;NULL;NULL;0.546250;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.250518;NULL;NULL;NULL;-0.109167;NULL;NULL;NULL
Ивановская область;0.019145;0.01915;-0.31897;0.29145;-0.049673;-0.04967;-0.39692;0.23075;-0.062000;-0.06200;-0.30724;0.14880;0.129167;NULL;NULL;NULL;0.153441;0.15344;-0.52249;0.58280;-0.038691;-0.03869;-0.77855;0.45167;1.000000;NULL;NULL;NULL;-0.566134;NULL;NULL;NULL;-0.518692;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.044089;NULL;NULL;NULL;-0.113708;NULL;NULL;NULL
Иркутская область;0.066692;0.06669;-0.09918;0.21256;0.422066;0.42207;0.22651;0.57935;0.206685;0.20668;0.08513;0.31569;0.299990;0.29999;-0.02069;0.53852;0.404609;0.40461;0.14142;0.60413;0.429457;0.42946;0.25593;0.57140;-0.302796;-0.30280;-1.83006;0.47752;0.133883;0.13388;-0.58888;0.57862;0.149887;0.14989;-0.37710;0.50775;-0.675023;NULL;NULL;NULL;0.354349;NULL;NULL;NULL;0.221325;NULL;NULL;NULL
Кабардино-Балкарская Республика;-0.467281;-0.46728;-1.16704;0.05502;-0.413682;-0.41368;-1.17637;0.13383;-0.523272;-0.52327;-1.04351;-0.10529;1.000000;NULL;NULL;NULL;0.155717;NULL;NULL;NULL;0.630081;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.381553;NULL;NULL;NULL;0.231706;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Калининградская область;-0.013358;-0.01336;-0.40773;0.29219;0.113656;0.11366;-0.38171;0.46189;0.020671;0.02067;-0.27968;0.26497;-1.960015;-1.96002;NULL;NULL;0.290925;0.29092;-0.38599;0.68571;-0.364007;-0.36401;-1.19972;0.20190;1.000000;NULL;NULL;NULL;0.490352;NULL;NULL;NULL;0.446237;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.528944;NULL;NULL;NULL;-0.439785;NULL;NULL;NULL
Калужская область;0.113228;0.11323;-0.16164;0.33582;0.117691;0.11769;-0.23442;0.38937;0.140643;0.14064;-0.06278;0.31341;0.505236;0.50524;0.00444;0.79246;0.432801;0.43280;-0.02404;0.72118;0.501584;0.50158;0.20841;0.70730;1.000000;NULL;NULL;NULL;0.462212;NULL;NULL;NULL;0.659579;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.596659;NULL;NULL;NULL;0.754897;NULL;NULL;NULL
Камчатский край;0.180740;0.18074;-0.41648;0.57033;0.597039;NULL;NULL;NULL;0.379883;0.37988;0.00614;0.64114;0.105641;NULL;NULL;NULL;0.600636;NULL;NULL;NULL;0.506354;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-3.472873;NULL;NULL;NULL;-1.679790;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-4.591091;NULL;NULL;NULL;-2.126422;NULL;NULL;NULL
Карачаево-Черкесская Республика;0.097378;0.09738;-0.91758;0.65099;-0.866794;-0.86679;NULL;NULL;-0.301734;-0.30173;-1.19920;0.28816;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.841024;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Кемеровская область;0.032646;0.03265;-0.16276;0.20206;0.129530;0.12953;-0.11309;0.33060;0.084157;0.08416;-0.06219;0.21481;0.456603;0.45660;0.17971;0.65869;0.142329;0.14233;-0.17094;0.38882;0.316529;0.31653;0.12121;0.47800;0.483420;NULL;NULL;NULL;0.586546;NULL;NULL;NULL;0.561004;0.56100;0.07849;0.82909;0.290968;NULL;NULL;NULL;0.748974;NULL;NULL;NULL;0.655218;NULL;NULL;NULL
Кировская область;0.091064;0.09106;-0.16412;0.30271;0.186456;0.18646;-0.05139;0.38132;0.102852;0.10285;-0.07352;0.25680;0.429656;0.42966;-0.19581;0.77780;0.434079;0.43408;0.15043;0.64146;0.328131;0.32813;0.03519;0.55056;0.349223;NULL;NULL;NULL;0.658602;NULL;NULL;NULL;0.527527;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.834474;NULL;NULL;NULL;0.828447;NULL;NULL;NULL
Костромская область;0.452596;0.45260;-0.20880;0.80666;-0.186868;-0.18687;-0.91097;0.30979;0.004076;0.00408;-0.50489;0.37492;-0.210050;NULL;NULL;NULL;-0.060253;-0.06025;-1.16473;0.55911;-0.217048;-0.21705;-1.29562;0.43196;1.000000;NULL;NULL;NULL;-0.374833;NULL;NULL;NULL;-0.240911;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.255299;NULL;NULL;NULL;0.340766;NULL;NULL;NULL
Краснодарский край;-0.160066;-0.16007;-0.37802;0.02965;0.433656;0.43366;0.29327;0.55168;0.098262;0.09826;-0.03363;0.21665;0.028985;0.02899;-0.47412;0.38745;0.487236;0.48724;0.25019;0.66270;0.250985;0.25099;0.00463;0.44780;0.498309;NULL;NULL;NULL;0.062604;0.06260;-0.88208;0.57912;0.067609;0.06761;-0.71709;0.53858;0.372886;NULL;NULL;NULL;0.206437;0.20644;-0.94670;0.73505;0.088069;0.08807;-1.04797;0.65827
Красноярский край;0.091260;0.09126;-0.08666;0.24611;0.239671;0.23967;0.04283;0.40452;0.149232;0.14923;0.01929;0.26573;0.258644;0.25864;-0.07304;0.50710;0.417228;0.41723;0.20330;0.58575;0.354055;0.35405;0.17755;0.50094;0.100424;0.10042;-0.97676;0.65876;0.673507;0.67351;0.27387;0.88513;0.494556;0.49456;0.10616;0.74314;0.630174;NULL;NULL;NULL;0.654057;NULL;NULL;NULL;0.644262;NULL;NULL;NULL
Курганская область;0.174063;0.17406;-0.04513;0.35760;0.129890;0.12989;-0.19003;0.38085;0.159944;0.15994;-0.01567;0.31214;1.000000;NULL;NULL;NULL;0.243149;0.24315;-0.34957;0.61748;0.334984;0.33498;-0.17572;0.66199;1.000000;NULL;NULL;NULL;0.533112;NULL;NULL;NULL;0.542801;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Курская область;0.300313;0.30031;0.03749;0.50744;0.200121;0.20012;-0.10355;0.43822;0.246713;0.24671;0.05249;0.41058;0.518025;0.51803;-0.00236;0.81134;0.005065;0.00507;-0.53938;0.39263;0.185219;0.18522;-0.19168;0.46747;0.216791;NULL;NULL;NULL;0.339213;NULL;NULL;NULL;0.293696;0.29370;-0.58565;0.75278;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ленинградская область;0.052088;0.05209;-0.18930;0.25517;0.280784;0.28078;0.05308;0.46569;0.144422;0.14442;-0.02082;0.28911;-0.157293;-0.15729;-1.03919;0.40070;0.195605;0.19560;-0.25866;0.51584;0.049908;0.04991;-0.35762;0.35873;0.298610;NULL;NULL;NULL;0.801623;NULL;NULL;NULL;0.674863;NULL;NULL;NULL;-0.102184;NULL;NULL;NULL;0.768560;NULL;NULL;NULL;0.595776;NULL;NULL;NULL
Липецкая область;0.046979;0.04698;-0.19450;0.24968;0.037847;0.03785;-0.28199;0.29415;0.056314;0.05631;-0.12866;0.21757;-0.022754;-0.02275;-0.85241;0.48836;0.386382;0.38638;-0.10997;0.69873;0.260509;0.26051;-0.13231;0.54265;1.000000;NULL;NULL;NULL;0.649361;NULL;NULL;NULL;0.724158;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Магаданская область;-0.666279;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.064609;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Московская область;0.275916;0.27592;0.19902;0.34736;0.319267;0.31927;0.20947;0.41768;0.289658;0.28966;0.22738;0.34824;0.679036;0.67904;0.48238;0.81678;0.459589;0.45959;0.26907;0.61198;0.542320;0.54232;0.40724;0.65419;0.607876;NULL;NULL;NULL;0.520974;0.52097;0.00082;0.81282;0.544970;0.54497;0.13333;0.79505;1.000000;NULL;NULL;NULL;0.656436;0.65644;0.24417;0.87840;0.713672;0.71367;0.37257;0.89844
Мурманская область;-0.255568;-0.25557;-0.85264;0.18223;0.397635;0.39763;-0.20550;0.74650;-0.018463;-0.01846;-0.43436;0.30016;0.445372;NULL;NULL;NULL;0.448484;NULL;NULL;NULL;0.456585;0.45658;-0.14117;0.78848;0.368341;NULL;NULL;NULL;0.101233;NULL;NULL;NULL;0.266821;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ненецкий автономный округ;-3.302223;NULL;NULL;NULL;-1.631322;NULL;NULL;NULL;-2.503329;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Нижегородская область;0.114143;0.11414;-0.09350;0.29171;0.147047;0.14705;-0.03533;0.30468;0.087040;0.08704;-0.05399;0.21382;0.322653;0.32265;-0.08636;0.60822;0.206124;0.20612;-0.05077;0.41386;0.161228;0.16123;-0.07029;0.35416;1.000000;NULL;NULL;NULL;0.581530;NULL;NULL;NULL;0.609721;NULL;NULL;NULL;0.241241;NULL;NULL;NULL;0.688282;NULL;NULL;NULL;0.560936;NULL;NULL;NULL
Новгородская область;0.273187;0.27319;-0.03817;0.51179;0.196651;0.19665;-0.17030;0.47162;0.222546;0.22255;-0.01047;0.41431;0.285718;NULL;NULL;NULL;0.242895;0.24289;-0.46789;0.66273;0.170134;0.17013;-0.46431;0.57766;1.000000;NULL;NULL;NULL;0.509065;NULL;NULL;NULL;0.536569;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.285912;NULL;NULL;NULL;0.251380;NULL;NULL;NULL
Новосибирская область;0.253496;0.25350;0.08693;0.39615;0.152368;0.15237;-0.07386;0.34052;0.217835;0.21784;0.08716;0.33390;0.426149;0.42615;0.09289;0.65937;0.310749;0.31075;0.04318;0.51831;0.362455;0.36246;0.16470;0.52327;1.000000;NULL;NULL;NULL;0.516217;0.51622;-0.02562;0.81271;0.671809;0.67181;0.31360;0.87196;1.000000;NULL;NULL;NULL;0.691301;NULL;NULL;NULL;0.785671;NULL;NULL;NULL
Омская область;0.160766;0.16077;-0.02805;0.32204;0.258525;0.25853;0.09793;0.39676;0.221569;0.22157;0.10285;0.32808;0.299333;0.29933;0.04171;0.50142;0.384942;0.38494;0.20564;0.53258;0.361612;0.36161;0.22022;0.48312;0.060081;0.06008;-0.75961;0.54863;0.519971;0.51997;0.18743;0.74099;0.400208;0.40021;0.09775;0.62059;0.282244;NULL;NULL;NULL;0.574160;0.57416;0.10245;0.83460;0.516373;0.51637;0.09638;0.77291
Оренбургская область;0.047418;0.04742;-0.31477;0.33010;0.245106;0.24511;-0.09887;0.50320;0.133104;0.13310;-0.11050;0.33507;0.293710;0.29371;-0.42189;0.70382;0.448865;0.44886;0.00721;0.72867;0.382972;0.38297;0.02100;0.63738;0.231249;NULL;NULL;NULL;0.361602;NULL;NULL;NULL;0.302739;0.30274;-0.57484;0.75674;0.192812;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.558402;NULL;NULL;NULL
Орловская область;0.211503;0.21150;-0.03358;0.41063;0.526009;0.52601;0.31488;0.68637;0.368891;0.36889;0.21379;0.50052;-0.220898;-0.22090;-1.18136;0.37356;0.501330;0.50133;0.17584;0.72313;0.360250;0.36025;0.06276;0.58239;-0.182745;NULL;NULL;NULL;0.595990;NULL;NULL;NULL;0.479408;0.47941;-0.04384;0.78116;1.000000;NULL;NULL;NULL;0.789337;NULL;NULL;NULL;0.838562;NULL;NULL;NULL
Пензенская область;-0.026352;-0.02635;-0.29934;0.19970;-0.109473;-0.10947;-0.31363;0.06400;-0.416912;-0.41691;-0.61632;-0.23942;0.245826;0.24583;-0.32888;0.60945;-0.269977;-0.26998;-0.60142;-0.00625;-0.972129;-0.97213;-1.42127;-0.60134;0.704245;NULL;NULL;NULL;-0.310341;-0.31034;-1.17693;0.21354;-0.915497;-0.91550;NULL;NULL;1.000000;NULL;NULL;NULL;-0.318315;-0.31832;-1.62042;0.33992;-1.451836;-1.45184;NULL;NULL
Пермский край;0.274983;0.27498;0.00319;0.48855;0.194012;0.19401;-0.11190;0.43297;0.224713;0.22471;0.02519;0.39265;0.630721;NULL;NULL;NULL;0.379803;0.37980;-0.03149;0.65716;0.424562;0.42456;0.08708;0.66180;1.000000;NULL;NULL;NULL;0.740764;NULL;NULL;NULL;0.787233;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Приморский край;-0.224852;-0.22485;-0.55105;0.04375;0.112397;0.11240;-0.29829;0.41801;-0.062718;-0.06272;-0.29877;0.13847;-0.091609;-0.09161;-0.83002;0.38797;0.049936;0.04994;-0.52887;0.44729;0.134873;0.13487;-0.23182;0.41182;-0.069901;-0.06990;-1.60928;0.64169;-0.271410;-0.27141;-1.66193;0.47909;-0.009738;-0.00974;-0.80408;0.48191;1.000000;NULL;NULL;NULL;-0.453040;NULL;NULL;NULL;0.347878;NULL;NULL;NULL
Псковская область;0.161268;0.16127;-0.35742;0.51798;0.424735;0.42473;0.07543;0.66776;0.301556;0.30156;0.01468;0.52273;0.362886;NULL;NULL;NULL;0.365516;0.36552;-0.14801;0.68854;0.339131;0.33913;-0.11674;0.64299;1.000000;NULL;NULL;NULL;0.419203;NULL;NULL;NULL;0.481800;NULL;NULL;NULL;-1.760826;NULL;NULL;NULL;0.580536;NULL;NULL;NULL;0.235038;NULL;NULL;NULL
Республика Адыгея;-0.756356;-0.75636;NULL;NULL;-1.736480;-1.73648;NULL;NULL;-1.295599;-1.29560;NULL;NULL;-2.434652;NULL;NULL;NULL;-2.787093;-2.78709;NULL;NULL;-3.017299;-3.01730;NULL;NULL;1.000000;NULL;NULL;NULL;-11.118699;NULL;NULL;NULL;-3.782498;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Алтай;0.436022;0.43602;-0.26151;0.80220;0.098782;0.09878;-0.67839;0.56577;0.175233;0.17523;-0.35950;0.53638;1.000000;NULL;NULL;NULL;-0.040055;-0.04005;-1.19124;0.57544;0.076261;0.07626;-0.89333;0.61676;1.000000;NULL;NULL;NULL;-0.374358;NULL;NULL;NULL;0.274205;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Башкортостан;-0.101114;-0.10111;-0.32965;0.09569;0.293649;0.29365;0.08918;0.46121;0.047467;0.04747;-0.10936;0.18665;0.405096;0.40510;0.06056;0.64662;0.240206;0.24021;-0.07802;0.48094;0.258421;0.25842;0.01822;0.45159;0.643479;NULL;NULL;NULL;0.052686;0.05269;-0.60755;0.47812;0.194492;0.19449;-0.28789;0.52577;1.000000;NULL;NULL;NULL;0.248682;0.24868;-0.77842;0.74440;0.334481;0.33448;-0.53743;0.77064
Республика Бурятия;0.280200;0.28020;-0.04123;0.52121;0.462356;0.46236;0.13633;0.68682;0.335558;0.33556;0.10713;0.51743;0.632654;NULL;NULL;NULL;0.644854;0.64485;0.20044;0.87588;0.601113;0.60111;0.20082;0.83224;1.000000;NULL;NULL;NULL;0.811618;NULL;NULL;NULL;0.827149;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Дагестан;-15.179130;-15.17913;NULL;NULL;-1.579035;-1.57903;NULL;NULL;-8.293625;-8.29362;NULL;NULL;27.695564;NULL;NULL;NULL;-0.519788;NULL;NULL;NULL;-10.051878;-10.05188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Ингушетия;-0.284632;-0.28463;-1.19613;0.28367;-1.469579;-1.46958;NULL;NULL;-0.509368;-0.50937;-1.37933;0.07053;-1.317375;NULL;NULL;NULL;-0.003266;NULL;NULL;NULL;-0.526617;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-3.013065;NULL;NULL;NULL;-2.562107;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Калмыкия;1.000000;NULL;NULL;NULL;-0.015729;NULL;NULL;NULL;0.544547;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.099174;NULL;NULL;NULL;-1.138099;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Карелия;0.214000;0.21400;-0.01947;0.40642;0.282056;0.28206;0.04315;0.47394;0.216160;0.21616;0.04773;0.36191;0.265606;0.26561;-0.32475;0.63878;0.358978;0.35898;0.04604;0.58953;0.226207;0.22621;-0.08193;0.46525;1.000000;NULL;NULL;NULL;0.309044;0.30904;-0.57899;0.76048;0.220307;0.22031;-0.76583;0.72839;1.000000;NULL;NULL;NULL;0.764563;NULL;NULL;NULL;0.752333;NULL;NULL;NULL
Республика Коми;-0.077840;-0.07784;-0.50878;0.25580;0.346885;0.34689;-0.05270;0.62356;0.072800;0.07280;-0.22550;0.31461;0.071887;0.07189;-0.63730;0.52758;0.593373;0.59337;0.19386;0.82790;0.318294;0.31829;-0.06617;0.59222;0.542975;NULL;NULL;NULL;0.784239;NULL;NULL;NULL;0.666208;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
