region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Еврейская автономная область;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Забайкальский край;-0.242747;NULL;NULL;NULL;-1.072602;NULL;NULL;NULL;-0.284051;-0.28405;-1.61666;0.49139;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ивановская область;-0.890158;-0.89016;NULL;NULL;-3.952388;NULL;NULL;NULL;-1.402144;-1.40214;NULL;NULL;1.000000;NULL;NULL;NULL;-7.075076;NULL;NULL;NULL;-2.098794;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-39.981013;NULL;NULL;NULL;-16.167320;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Иркутская область;0.059168;0.05917;-1.02895;0.66331;-0.520050;NULL;NULL;NULL;-0.056419;-0.05642;-0.90877;0.49318;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кабардино-Балкарская Республика;-3.724648;NULL;NULL;NULL;-1.087991;NULL;NULL;NULL;-2.717588;-2.71759;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Калининградская область;-2.099600;-2.09960;NULL;NULL;1.000000;NULL;NULL;NULL;-1.035830;-1.03583;NULL;NULL;-2.033180;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.238346;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Калужская область;0.220403;NULL;NULL;NULL;-0.984299;NULL;NULL;NULL;-0.093837;-0.09384;-1.12441;0.53127;1.000000;NULL;NULL;NULL;-0.145995;NULL;NULL;NULL;0.466577;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Камчатский край;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Карачаево-Черкесская Республика;-1.945136;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.610646;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кемеровская область;-0.789207;-0.78921;NULL;NULL;-0.110273;NULL;NULL;NULL;-0.514138;-0.51414;-1.59835;0.21492;-0.469170;NULL;NULL;NULL;-0.015954;NULL;NULL;NULL;-0.083337;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кировская область;0.423163;NULL;NULL;NULL;-0.105431;NULL;NULL;NULL;0.417423;0.41742;-0.18354;0.76883;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Костромская область;-1.009007;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.000481;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Краснодарский край;-1.507635;-1.50764;NULL;NULL;0.369784;NULL;NULL;NULL;-0.597357;-0.59736;-1.74152;0.17185;-0.336813;NULL;NULL;NULL;0.247387;NULL;NULL;NULL;0.067572;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Красноярский край;-0.002227;-0.00223;-1.03736;0.60245;0.545803;NULL;NULL;NULL;0.244516;0.24452;-0.40898;0.65520;-0.374399;NULL;NULL;NULL;0.618835;NULL;NULL;NULL;0.293810;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Курганская область;0.078930;0.07893;-0.98888;0.67062;0.584101;NULL;NULL;NULL;0.247759;0.24776;-0.52888;0.70158;1.000000;NULL;NULL;NULL;0.035415;NULL;NULL;NULL;0.396148;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Курская область;-0.651794;-0.65179;NULL;NULL;-1.245431;NULL;NULL;NULL;-0.671064;-0.67106;-1.81552;0.10808;-1.077514;NULL;NULL;NULL;-1.165644;NULL;NULL;NULL;-0.644540;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-6.231048;NULL;NULL;NULL;-2.060093;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ленинградская область;-0.734775;-0.73478;NULL;NULL;0.215500;NULL;NULL;NULL;-0.304948;-0.30495;-1.52914;0.44009;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Липецкая область;-0.445403;-0.44540;NULL;NULL;1.000000;NULL;NULL;NULL;-0.062843;-0.06284;-1.29084;0.61953;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Магаданская область;-3.569319;NULL;NULL;NULL;-15.408217;NULL;NULL;NULL;-5.909538;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Московская область;-0.322580;-0.32258;-1.11186;0.23967;0.284989;0.28499;-0.53905;0.74385;-0.101670;-0.10167;-0.65896;0.31386;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Мурманская область;0.255970;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.487847;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ненецкий автономный округ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Нижегородская область;-0.255324;NULL;NULL;NULL;-0.252727;NULL;NULL;NULL;-0.134349;-0.13435;-1.19630;0.51299;-1.710155;NULL;NULL;NULL;-0.738554;NULL;NULL;NULL;-0.775236;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Новгородская область;-0.330140;NULL;NULL;NULL;-0.630634;NULL;NULL;NULL;-0.404096;-0.40410;-1.72956;0.39866;1.000000;NULL;NULL;NULL;-1.634478;NULL;NULL;NULL;-0.527914;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-16.201593;NULL;NULL;NULL;-10.786769;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-8.138346;NULL;NULL;NULL;-5.513741;NULL;NULL;NULL
Новосибирская область;-1.341916;-1.34192;NULL;NULL;0.416909;NULL;NULL;NULL;-0.664584;-0.66458;-1.92629;0.16729;-0.154044;NULL;NULL;NULL;-0.194368;NULL;NULL;NULL;0.018805;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-4.068410;NULL;NULL;NULL;-1.346913;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Омская область;-0.915309;-0.91531;NULL;NULL;1.000000;NULL;NULL;NULL;0.040940;0.04094;-0.94724;0.61930;-0.743828;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.382574;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Оренбургская область;-0.273208;NULL;NULL;NULL;-0.124733;NULL;NULL;NULL;-0.033205;-0.03321;-1.22780;0.63022;1.000000;NULL;NULL;NULL;-1.563908;NULL;NULL;NULL;0.287611;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Орловская область;0.190878;NULL;NULL;NULL;-0.584223;-0.58422;NULL;NULL;0.047220;0.04722;-0.72419;0.54336;-0.504815;NULL;NULL;NULL;0.487252;NULL;NULL;NULL;0.317624;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Пензенская область;-0.006959;NULL;NULL;NULL;-1.076849;-1.07685;NULL;NULL;-0.579474;-0.57947;-1.61406;0.13443;1.000000;NULL;NULL;NULL;-0.708704;NULL;NULL;NULL;-0.287132;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Пермский край;0.280751;NULL;NULL;NULL;0.393096;NULL;NULL;NULL;0.395115;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Приморский край;0.120512;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.432151;NULL;NULL;NULL;-0.278006;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.413293;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Псковская область;-0.248753;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.198227;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Адыгея;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Алтай;-0.043022;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.389722;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Башкортостан;-0.013483;-0.01348;-1.06331;0.59834;-0.084418;NULL;NULL;NULL;-0.000019;-0.00002;-0.75949;0.50002;0.352497;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.729434;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Бурятия;-0.127720;NULL;NULL;NULL;-1.750141;NULL;NULL;NULL;-0.884929;-0.88493;NULL;NULL;1.000000;NULL;NULL;NULL;-1.852540;NULL;NULL;NULL;-0.959104;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Дагестан;-1.425816;NULL;NULL;NULL;-0.549974;NULL;NULL;NULL;-1.173736;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Ингушетия;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Калмыкия;-0.077597;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.349599;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Карелия;0.205705;0.20571;-0.71335;0.71579;0.579188;NULL;NULL;NULL;0.337885;0.33789;-0.34484;0.73723;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Коми;-0.660622;NULL;NULL;NULL;-0.791600;NULL;NULL;NULL;-0.660092;-0.66009;NULL;NULL;1.000000;NULL;NULL;NULL;-0.584479;NULL;NULL;NULL;0.287926;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Крым;0.139221;NULL;NULL;NULL;0.250074;NULL;NULL;NULL;0.253933;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Марий Эл;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Мордовия;-0.589729;NULL;NULL;NULL;-0.101842;NULL;NULL;NULL;-0.261454;-0.26145;-1.73024;0.54948;-2.013862;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.104916;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Саха (Якутия);0.379210;NULL;NULL;NULL;-1.508005;NULL;NULL;NULL;-0.014607;-0.01461;-0.96729;0.56478;1.000000;NULL;NULL;NULL;-0.178002;NULL;NULL;NULL;0.571178;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Северная Осетия - Алания;-0.564378;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.064218;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
