region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
г. Москва;NULL;0.00700;-0.08421;0.09233;NULL;0.00508;-0.10741;0.10868;NULL;-0.00251;-0.07322;0.06463;NULL;-0.08975;-0.57542;0.27288;NULL;0.20955;-0.01315;0.39367;NULL;0.09377;-0.11546;0.27220;NULL;0.53057;0.10048;0.78936;NULL;0.48805;0.30544;0.63333;NULL;0.46692;0.29494;0.60655;NULL;0.19230;-0.73640;0.68979;NULL;0.42353;0.16706;0.61729;NULL;0.35533;0.09776;0.55482
г. Санкт-Петербург;NULL;0.29792;0.22807;0.36274;NULL;0.17203;0.07717;0.25907;NULL;0.26092;0.20605;0.31279;NULL;0.44810;0.31264;0.56224;NULL;0.34480;0.22663;0.44868;NULL;0.41322;0.32967;0.48860;NULL;0.66870;0.37932;0.84470;NULL;0.50863;0.33340;0.64712;NULL;0.57593;0.44034;0.68557;NULL;NULL;NULL;NULL;NULL;0.62997;0.41737;0.77974;NULL;0.63612;0.44903;0.77196
г. Севастополь;NULL;-0.28588;-0.81974;0.11349;NULL;0.39889;0.10447;0.61259;NULL;0.04425;-0.24414;0.27714;NULL;NULL;NULL;NULL;NULL;0.54386;0.15922;0.77876;NULL;0.47702;0.08665;0.72756;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Еврейская автономная область;NULL;-0.16021;-0.74972;0.24866;NULL;0.50087;0.09669;0.75018;NULL;0.16552;-0.16624;0.41560;NULL;0.32633;-0.54458;0.75044;NULL;0.59162;0.11650;0.84372;NULL;0.51975;0.14795;0.75243;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Забайкальский край;NULL;0.08227;-0.15698;0.27920;NULL;0.19068;-0.12029;0.42677;NULL;0.11055;-0.07537;0.26915;NULL;0.35372;0.04329;0.57884;NULL;0.38043;0.02385;0.62476;NULL;0.35136;0.12407;0.52934;NULL;NULL;NULL;NULL;NULL;0.06222;-1.45094;0.69695;NULL;0.34414;-0.59951;0.78035;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ивановская область;NULL;0.07581;-0.14280;0.26217;NULL;-0.00608;-0.24046;0.19279;NULL;-0.00562;-0.16803;0.13934;NULL;NULL;NULL;NULL;NULL;0.22172;-0.21041;0.52669;NULL;0.10280;-0.35158;0.43306;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Иркутская область;NULL;0.12800;-0.00615;0.24738;NULL;0.22593;0.06584;0.36347;NULL;0.16505;0.06390;0.25726;NULL;0.38375;0.13637;0.57256;NULL;0.33436;0.14089;0.49210;NULL;0.35077;0.20282;0.47649;NULL;0.00809;-1.08535;0.57921;NULL;0.47393;0.08982;0.72034;NULL;0.35655;-0.00389;0.60750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.40361;-0.41647;0.79747
Кабардино-Балкарская Республика;NULL;-0.56045;-1.01969;-0.18588;NULL;-0.27082;-0.77117;0.11322;NULL;-0.48059;-0.81849;-0.19305;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Калининградская область;NULL;0.06398;-0.23626;0.30420;NULL;0.17347;-0.17848;0.43542;NULL;0.08649;-0.13886;0.27519;NULL;-0.98711;NULL;NULL;NULL;0.40306;-0.04221;0.68460;NULL;-0.05106;-0.61546;0.34302;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Калужская область;NULL;0.10934;-0.12258;0.30163;NULL;0.03871;-0.23674;0.26275;NULL;0.07633;-0.09655;0.22683;NULL;0.37376;-0.08414;0.66722;NULL;0.48932;0.17775;0.70302;NULL;0.44247;0.19630;0.62717;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Камчатский край;NULL;0.17326;-0.27028;0.48750;NULL;0.67698;0.35691;0.86363;NULL;0.40470;0.14067;0.60338;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.47708;-0.01759;0.76759;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Карачаево-Черкесская Республика;NULL;-0.59477;-1.54584;0.03867;NULL;-0.29990;-1.47563;0.37041;NULL;-0.49958;-1.19798;0.00316;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Кемеровская область;NULL;0.00471;-0.15525;0.14626;NULL;0.08153;-0.10529;0.24219;NULL;0.03678;-0.08234;0.14511;NULL;0.50623;0.30078;0.66285;NULL;0.15651;-0.07397;0.34598;NULL;0.30592;0.15284;0.43669;NULL;NULL;NULL;NULL;NULL;0.42263;-0.14774;0.74671;NULL;0.48934;0.10323;0.73496;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.64907;0.29082;0.85317
Кировская область;NULL;0.02271;-0.16769;0.18755;NULL;0.24455;0.07334;0.38930;NULL;0.10278;-0.02677;0.21892;NULL;0.08367;-0.45553;0.45122;NULL;0.43451;0.22704;0.59587;NULL;0.26146;0.04070;0.44040;NULL;NULL;NULL;NULL;NULL;0.58391;0.14006;0.82822;NULL;0.47050;-0.01118;0.75478;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Костромская область;NULL;-0.04608;-0.63479;0.36267;NULL;-0.07017;-0.55500;0.28536;NULL;-0.11232;-0.48584;0.18276;NULL;NULL;NULL;NULL;NULL;-0.23341;-1.06661;0.30257;NULL;-0.31654;-1.08972;0.20693;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Краснодарский край;NULL;-0.13734;-0.32732;0.02966;NULL;0.38512;0.25882;0.49349;NULL;0.08072;-0.03596;0.18645;NULL;-0.01314;-0.46230;0.31707;NULL;0.56110;0.37592;0.70067;NULL;0.29012;0.08315;0.45839;NULL;NULL;NULL;NULL;NULL;0.33923;-0.32667;0.70332;NULL;0.32425;-0.24445;0.66559;NULL;NULL;NULL;NULL;NULL;0.44062;-0.37223;0.81324;NULL;0.33908;-0.48426;0.75233
Красноярский край;NULL;0.10520;-0.03474;0.22939;NULL;0.17088;0.01458;0.30633;NULL;0.11760;0.01338;0.21268;NULL;0.26868;0.01227;0.46940;NULL;0.29187;0.11476;0.43947;NULL;0.25002;0.10172;0.37816;NULL;0.29974;-0.42599;0.69724;NULL;0.55153;0.22454;0.76150;NULL;0.45175;0.14808;0.66457;NULL;NULL;NULL;NULL;NULL;0.69539;0.30480;0.89433;NULL;0.69682;0.35493;0.88287
Курганская область;NULL;0.10114;-0.05981;0.24187;NULL;0.22290;0.02275;0.38817;NULL;0.14982;0.02760;0.25933;NULL;0.32063;-0.62570;0.77020;NULL;0.25248;-0.12885;0.52159;NULL;0.15877;-0.22545;0.43934;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Курская область;NULL;0.19761;0.00851;0.35744;NULL;0.07187;-0.15797;0.26406;NULL;0.14172;-0.00105;0.26804;NULL;0.54786;0.22907;0.75725;NULL;-0.04467;-0.43518;0.25558;NULL;0.19343;-0.06011;0.39713;NULL;NULL;NULL;NULL;NULL;0.38327;-0.22301;0.72905;NULL;0.43583;-0.07364;0.73815;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ленинградская область;NULL;0.02699;-0.17672;0.20234;NULL;0.18939;0.00424;0.34646;NULL;0.06822;-0.07228;0.19400;NULL;-0.16339;-0.89281;0.32355;NULL;0.24381;-0.08812;0.49120;NULL;0.03264;-0.29892;0.29413;NULL;NULL;NULL;NULL;NULL;0.33563;-0.46653;0.74863;NULL;0.17900;-0.64346;0.64136;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.36206;-0.47937;0.78059
Липецкая область;NULL;0.00911;-0.18927;0.18000;NULL;0.10913;-0.11775;0.29784;NULL;0.04905;-0.09710;0.17922;NULL;-0.13245;-0.82768;0.32952;NULL;0.33564;-0.03233;0.59354;NULL;0.16409;-0.15866;0.41153;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Московская область;NULL;0.23865;0.17630;0.29738;NULL;0.29989;0.22094;0.37256;NULL;0.25094;0.20180;0.29775;NULL;0.62903;0.46934;0.75109;NULL;0.49990;0.37321;0.60654;NULL;0.50175;0.39608;0.59324;NULL;NULL;NULL;NULL;NULL;0.69708;0.41765;0.86435;NULL;0.65007;0.38487;0.82146;NULL;NULL;NULL;NULL;NULL;0.73929;0.50103;0.88293;NULL;0.71174;0.46763;0.86365
Мурманская область;NULL;-0.10595;-0.50588;0.20211;NULL;0.23221;-0.19710;0.52915;NULL;0.01381;-0.27307;0.24579;NULL;0.38444;-0.28635;0.74752;NULL;0.40354;-0.19784;0.73995;NULL;0.37880;-0.04226;0.65509;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ненецкий автономный округ;NULL;-1.27332;NULL;NULL;NULL;-0.39540;NULL;NULL;NULL;-0.96213;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Нижегородская область;NULL;0.06332;-0.09928;0.20688;NULL;0.10461;-0.03378;0.22791;NULL;0.02233;-0.08839;0.12409;NULL;0.24565;-0.07416;0.48828;NULL;0.17293;-0.01924;0.33549;NULL;0.08117;-0.10090;0.23907;NULL;NULL;NULL;NULL;NULL;0.51915;0.09025;0.77600;NULL;0.52621;0.11274;0.77786;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Новгородская область;NULL;0.28823;0.05648;0.47514;NULL;-0.00082;-0.30575;0.24447;NULL;0.12875;-0.05715;0.28870;NULL;NULL;NULL;NULL;NULL;0.25391;-0.25329;0.58608;NULL;0.21093;-0.24431;0.52773;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Новосибирская область;NULL;0.26056;0.12496;0.37902;NULL;0.18320;0.02063;0.32286;NULL;0.20168;0.09652;0.29678;NULL;0.41046;0.13940;0.61059;NULL;0.35414;0.16812;0.50536;NULL;0.31625;0.15496;0.45226;NULL;NULL;NULL;NULL;NULL;0.52752;0.15969;0.75683;NULL;0.54830;0.23589;0.75321;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Омская область;NULL;0.11083;-0.04963;0.25091;NULL;0.21085;0.07927;0.32698;NULL;0.15777;0.05659;0.25006;NULL;0.33473;0.13136;0.49901;NULL;0.32839;0.18101;0.45418;NULL;0.32072;0.20266;0.42469;NULL;0.34018;-0.20903;0.67241;NULL;0.41232;0.12996;0.61821;NULL;0.38188;0.13717;0.56921;NULL;NULL;NULL;NULL;NULL;0.49797;0.11375;0.74035;NULL;0.49723;0.16232;0.71948
Оренбургская область;NULL;-0.03255;-0.29808;0.18706;NULL;0.33592;0.11697;0.51024;NULL;0.13266;-0.03760;0.27992;NULL;0.35351;-0.10299;0.64884;NULL;0.48132;0.19847;0.68138;NULL;0.42227;0.18631;0.60227;NULL;NULL;NULL;NULL;NULL;0.33243;-0.40972;0.72786;NULL;0.36580;-0.18595;0.69523;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Орловская область;NULL;0.19928;-0.00109;0.36697;NULL;0.35886;0.17904;0.50702;NULL;0.27521;0.14358;0.39069;NULL;-0.03319;-0.74404;0.42348;NULL;0.35899;0.09213;0.56148;NULL;0.26205;0.01175;0.46035;NULL;NULL;NULL;NULL;NULL;0.30502;-0.20960;0.63203;NULL;0.28626;-0.18007;0.59594;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Пензенская область;NULL;-0.08819;-0.31660;0.10584;NULL;-0.17994;-0.37556;-0.01279;NULL;-0.44959;-0.62612;-0.29129;NULL;0.43599;0.05078;0.68751;NULL;-0.37149;-0.69492;-0.11237;NULL;-0.92987;-1.32122;-0.60414;NULL;NULL;NULL;NULL;NULL;-0.44967;-1.31014;0.07845;NULL;-1.00847;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.52736;-1.86593;0.16428;NULL;-1.61101;NULL;NULL
Пермский край;NULL;0.18272;-0.04753;0.37209;NULL;0.18214;-0.04056;0.36521;NULL;0.13384;-0.03061;0.27710;NULL;0.61791;0.14042;0.86641;NULL;0.43060;0.15404;0.63226;NULL;0.39390;0.13168;0.59174;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Приморский край;NULL;-0.12312;-0.38446;0.09528;NULL;0.01694;-0.27878;0.25368;NULL;-0.06528;-0.25573;0.10036;NULL;0.10476;-0.44345;0.46959;NULL;0.04503;-0.34743;0.33807;NULL;0.06751;-0.23595;0.30691;NULL;0.15766;-0.95234;0.68981;NULL;0.06890;-0.71968;0.53253;NULL;0.10210;-0.48433;0.48377;NULL;NULL;NULL;NULL;NULL;-0.55183;NULL;NULL;NULL;0.03352;-1.46714;0.68390
Псковская область;NULL;0.00720;-0.43690;0.33652;NULL;0.22847;-0.06895;0.45743;NULL;0.09615;-0.15727;0.30430;NULL;0.35127;-0.49864;0.77642;NULL;0.21712;-0.19869;0.51126;NULL;0.16979;-0.21956;0.45579;NULL;NULL;NULL;NULL;NULL;0.22105;-0.86399;0.73652;NULL;0.24440;-0.77768;0.74211;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.33850;NULL;NULL
Республика Адыгея;NULL;-0.34608;-1.62668;0.38494;NULL;-0.25951;-1.60816;0.46088;NULL;-0.35885;-1.24174;0.22326;NULL;NULL;NULL;NULL;NULL;-0.52519;NULL;NULL;NULL;-0.91838;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Алтай;NULL;-0.04952;-0.63164;0.34707;NULL;0.25817;-0.21660;0.56830;NULL;0.05997;-0.31062;0.33878;NULL;NULL;NULL;NULL;NULL;0.42067;-0.14694;0.73764;NULL;0.38471;-0.10790;0.68591;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Башкортостан;NULL;-0.19621;-0.39116;-0.02477;NULL;0.23662;0.06242;0.38358;NULL;-0.03213;-0.16608;0.08880;NULL;0.20140;-0.11452;0.44164;NULL;0.24313;-0.01498;0.44522;NULL;0.18050;-0.02318;0.35024;NULL;0.49748;-0.04001;0.79270;NULL;0.04934;-0.48978;0.41422;NULL;0.15194;-0.24324;0.43882;NULL;NULL;NULL;NULL;NULL;0.34027;-0.42206;0.73424;NULL;0.43042;-0.19490;0.76691
Республика Бурятия;NULL;0.15234;-0.11921;0.36796;NULL;0.29663;0.01572;0.50792;NULL;0.17837;-0.01937;0.34369;NULL;0.26819;-0.57192;0.70460;NULL;0.43582;0.03511;0.69085;NULL;0.30088;-0.09187;0.57179;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Дагестан;NULL;-14.48036;NULL;NULL;NULL;-1.94055;NULL;NULL;NULL;-8.21429;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.02163;NULL;NULL;NULL;-9.06383;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Ингушетия;NULL;-0.68615;-1.53618;-0.12169;NULL;-1.08583;NULL;NULL;NULL;-0.75304;-1.51069;-0.22490;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Калмыкия;NULL;-0.32271;-0.97476;0.14358;NULL;-0.07055;-0.76975;0.38451;NULL;-0.25662;-0.72462;0.10281;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.92363;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Карелия;NULL;0.26867;0.11203;0.40339;NULL;0.28654;0.12050;0.42653;NULL;0.24573;0.13003;0.34914;NULL;0.37957;0.01275;0.63348;NULL;0.38118;0.17035;0.54748;NULL;0.27217;0.06559;0.44160;NULL;NULL;NULL;NULL;NULL;0.18387;-0.46546;0.57680;NULL;0.06043;-0.66637;0.50876;NULL;NULL;NULL;NULL;NULL;0.35826;-0.45189;0.76051;NULL;0.31126;-0.52406;0.73977
Республика Коми;NULL;0.05306;-0.22686;0.28096;NULL;0.36044;0.08337;0.56834;NULL;0.15616;-0.04326;0.32489;NULL;0.36992;-0.02587;0.63942;NULL;0.57337;0.29642;0.76026;NULL;0.44349;0.20595;0.62395;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Крым;NULL;0.09308;-0.14306;0.28818;NULL;-0.03604;-0.36571;0.22412;NULL;0.03500;-0.15320;0.19727;NULL;0.19087;-0.28924;0.51651;NULL;0.29033;-0.07848;0.55097;NULL;0.22455;-0.06260;0.44628;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.50653;-0.15474;0.83110;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Марий Эл;NULL;-0.10364;-1.01753;0.44218;NULL;NULL;NULL;NULL;NULL;0.28934;-0.21571;0.61469;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Мордовия;NULL;-0.51208;-1.15951;-0.04812;NULL;0.10048;-0.19300;0.32770;NULL;-0.20912;-0.50932;0.03603;NULL;NULL;NULL;NULL;NULL;0.19576;-0.30142;0.51782;NULL;0.06377;-0.45256;0.41279;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Саха (Якутия);NULL;0.09436;-0.08773;0.25160;NULL;0.21564;-0.01303;0.40217;NULL;0.13647;-0.00312;0.26041;NULL;0.31863;-0.01968;0.56388;NULL;0.39884;0.10358;0.61417;NULL;0.35835;0.14455;0.52906;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
