region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
г. Москва;NULL;0.38810;0.37843;0.39764;NULL;0.18190;0.16130;0.20208;NULL;0.34479;0.33607;0.35340;NULL;0.57388;0.55149;0.59534;NULL;0.53665;0.50781;0.56418;NULL;0.61567;0.60047;0.63041;NULL;0.74665;0.71371;0.77658;NULL;0.64634;0.61759;0.67346;NULL;0.77076;0.75514;0.78562;NULL;0.82341;0.77186;0.86575;NULL;0.71318;0.68189;0.74217;NULL;0.82755;0.81012;0.84379
г. Санкт-Петербург;NULL;0.48632;0.47568;0.49677;NULL;0.32862;0.30508;0.35153;NULL;0.44613;0.43629;0.45582;NULL;0.66991;0.64513;0.69332;NULL;0.62531;0.59958;0.64979;NULL;0.69476;0.67945;0.70951;NULL;0.71309;0.64970;0.76731;NULL;0.75982;0.72504;0.79131;NULL;0.80101;0.77742;0.82272;NULL;0.74931;0.64011;0.83141;NULL;0.81827;0.78351;0.84888;NULL;0.85837;0.83413;0.87997
г. Севастополь;NULL;0.43788;0.39498;0.47834;NULL;0.37771;0.31666;0.43409;NULL;0.40551;0.37022;0.43920;NULL;0.48103;0.36884;0.57701;NULL;0.57052;0.49734;0.63493;NULL;0.48106;0.41303;0.54268;NULL;0.68627;0.35762;0.86976;NULL;0.77327;0.66539;0.85283;NULL;0.70765;0.58637;0.80025;NULL;NULL;NULL;NULL;NULL;0.79094;0.68489;0.86795;NULL;0.75798;0.63632;0.84678
Еврейская автономная область;NULL;0.22265;0.10217;0.32965;NULL;0.42024;0.28871;0.53168;NULL;0.29077;0.20175;0.37160;NULL;0.33293;0.06039;0.53840;NULL;0.54963;0.40347;0.66652;NULL;0.45533;0.32203;0.56726;NULL;NULL;NULL;NULL;NULL;0.80893;0.59729;0.92579;NULL;0.73593;0.50507;0.87625;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.84107;0.64667;0.94407
Забайкальский край;NULL;0.24375;0.21293;0.27352;NULL;0.37151;0.33126;0.40972;NULL;0.28694;0.26258;0.31061;NULL;0.60770;0.56072;0.65064;NULL;0.57639;0.53502;0.61480;NULL;0.59580;0.56557;0.62436;NULL;0.83963;0.73762;0.90938;NULL;0.86759;0.82077;0.90499;NULL;0.86436;0.82386;0.89774;NULL;NULL;NULL;NULL;NULL;0.91062;0.86103;0.94630;NULL;0.91876;0.87644;0.94978
Ивановская область;NULL;0.11907;0.07643;0.15997;NULL;0.36641;0.31768;0.41237;NULL;0.22077;0.18942;0.25109;NULL;0.39965;0.30796;0.48109;NULL;0.62461;0.57351;0.67102;NULL;0.60963;0.57113;0.64542;NULL;0.19586;-0.18785;0.46755;NULL;0.77334;0.69285;0.83751;NULL;0.73362;0.66393;0.79202;NULL;0.16883;-0.59568;0.59295;NULL;0.83924;0.76958;0.89261;NULL;0.83871;0.78075;0.88483
Иркутская область;NULL;0.33715;0.31974;0.35419;NULL;0.40844;0.38505;0.43110;NULL;0.35602;0.34198;0.36981;NULL;0.55582;0.51574;0.59330;NULL;0.60324;0.57744;0.62780;NULL;0.55568;0.53243;0.57803;NULL;0.58229;0.46366;0.67972;NULL;0.77818;0.73866;0.81314;NULL;0.71275;0.67035;0.75098;NULL;0.70710;0.54110;0.82387;NULL;0.85968;0.82633;0.88820;NULL;0.82480;0.78731;0.85732
Кабардино-Балкарская Республика;NULL;-0.16080;-0.24104;-0.08502;NULL;0.21207;0.12840;0.28924;NULL;-0.01198;-0.06982;0.04323;NULL;0.15488;0.00159;0.28852;NULL;0.42957;0.33655;0.51229;NULL;0.35016;0.27316;0.42064;NULL;0.39880;0.12988;0.59823;NULL;0.56172;0.43265;0.66757;NULL;0.53968;0.43032;0.63244;NULL;0.34339;-0.47985;0.75444;NULL;0.67237;0.48970;0.80214;NULL;0.64886;0.48016;0.77340
Калининградская область;NULL;0.38297;0.34790;0.41643;NULL;0.46289;0.41745;0.50538;NULL;0.41232;0.38483;0.43878;NULL;0.57136;0.50238;0.63244;NULL;0.65809;0.61163;0.70013;NULL;0.63461;0.59734;0.66912;NULL;0.78864;0.63025;0.89002;NULL;0.83151;0.76643;0.88232;NULL;0.82916;0.77271;0.87464;NULL;0.68464;0.36445;0.86280;NULL;0.89156;0.83078;0.93503;NULL;0.86996;0.81027;0.91484
Калужская область;NULL;0.34987;0.31606;0.38228;NULL;0.47232;0.43160;0.51073;NULL;0.40183;0.37631;0.42651;NULL;0.51901;0.43794;0.59051;NULL;0.67454;0.62882;0.71595;NULL;0.65448;0.61802;0.68823;NULL;0.43436;0.17368;0.62384;NULL;0.76789;0.69575;0.82678;NULL;0.73754;0.67337;0.79188;NULL;0.29472;-0.26432;0.62949;NULL;0.79207;0.71366;0.85375;NULL;0.77814;0.70720;0.83565
Камчатский край;NULL;0.39284;0.29368;0.48043;NULL;0.26925;0.08337;0.42309;NULL;0.36250;0.27665;0.43990;NULL;0.62070;0.41721;0.76487;NULL;0.67813;0.50509;0.80155;NULL;0.66132;0.53910;0.75740;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Карачаево-Черкесская Республика;NULL;-0.15045;-0.23070;-0.07492;NULL;-0.06089;-0.17986;0.04791;NULL;-0.09842;-0.16258;-0.03739;NULL;0.02056;-0.15954;0.17576;NULL;0.12052;-0.03039;0.25298;NULL;0.17757;0.07710;0.26873;NULL;0.31145;-0.17917;0.61959;NULL;0.08495;-0.27225;0.35570;NULL;0.29126;0.05918;0.47422;NULL;NULL;NULL;NULL;NULL;0.24177;-0.18351;0.53539;NULL;0.46372;0.18749;0.65991
Кемеровская область;NULL;0.18500;0.15544;0.21364;NULL;0.40180;0.36943;0.43284;NULL;0.29139;0.27039;0.31188;NULL;0.42118;0.36079;0.47673;NULL;0.60346;0.56904;0.63575;NULL;0.61015;0.58471;0.63436;NULL;0.61312;0.47569;0.72036;NULL;0.77817;0.72690;0.82213;NULL;0.79102;0.75201;0.82534;NULL;0.73960;0.58379;0.84666;NULL;0.83606;0.78920;0.87503;NULL;0.85983;0.82488;0.88950
Кировская область;NULL;0.35740;0.32993;0.38394;NULL;0.39071;0.35540;0.42438;NULL;0.36928;0.34772;0.39025;NULL;0.54416;0.49917;0.58594;NULL;0.55750;0.52265;0.59028;NULL;0.52321;0.49417;0.55092;NULL;0.68040;0.47736;0.81767;NULL;0.85088;0.79454;0.89516;NULL;0.79978;0.73737;0.85067;NULL;0.76000;0.51311;0.89982;NULL;0.89695;0.84421;0.93566;NULL;0.86298;0.80316;0.90863
Костромская область;NULL;0.37236;0.30507;0.43418;NULL;0.49793;0.44149;0.54980;NULL;0.45678;0.41529;0.49587;NULL;0.54867;0.41996;0.65370;NULL;0.65960;0.59635;0.71510;NULL;0.65543;0.60309;0.70236;NULL;NULL;NULL;NULL;NULL;0.91944;0.84786;0.96352;NULL;0.91338;0.84949;0.95546;NULL;NULL;NULL;NULL;NULL;0.90015;0.82211;0.95049;NULL;0.90184;0.83279;0.94800
Краснодарский край;NULL;0.29828;0.27953;0.31660;NULL;0.40553;0.38000;0.43020;NULL;0.33772;0.32285;0.35232;NULL;0.45335;0.41224;0.49198;NULL;0.57588;0.54736;0.60297;NULL;0.58109;0.56045;0.60095;NULL;0.52789;0.44135;0.60289;NULL;0.68189;0.64210;0.71824;NULL;0.69772;0.66728;0.72595;NULL;0.68228;0.58419;0.76106;NULL;0.72018;0.67893;0.75732;NULL;0.76597;0.73542;0.79377
Красноярский край;NULL;0.30286;0.28432;0.32099;NULL;0.38180;0.35624;0.40653;NULL;0.33646;0.32171;0.35095;NULL;0.63496;0.60007;0.66743;NULL;0.61295;0.58581;0.63870;NULL;0.65152;0.63200;0.67024;NULL;0.71676;0.64158;0.77932;NULL;0.74784;0.71062;0.78141;NULL;0.76780;0.73837;0.79471;NULL;0.77332;0.65158;0.86020;NULL;0.79028;0.75017;0.82549;NULL;0.81440;0.78154;0.84351
Курганская область;NULL;0.36540;0.32830;0.40074;NULL;0.46358;0.42406;0.50081;NULL;0.40406;0.37698;0.43013;NULL;0.52358;0.44776;0.59072;NULL;0.61600;0.57341;0.65515;NULL;0.57910;0.54134;0.61433;NULL;0.64533;0.48263;0.76499;NULL;0.75067;0.69117;0.80106;NULL;0.72277;0.66565;0.77214;NULL;NULL;NULL;NULL;NULL;0.84857;0.78495;0.89730;NULL;0.84249;0.77969;0.89118
Курская область;NULL;0.23611;0.19153;0.27847;NULL;0.48658;0.44181;0.52848;NULL;0.35537;0.32488;0.38468;NULL;0.48245;0.40632;0.55017;NULL;0.64574;0.59918;0.68809;NULL;0.64537;0.61164;0.67676;NULL;0.56786;0.40234;0.69370;NULL;0.71466;0.63820;0.77845;NULL;0.73484;0.67912;0.78290;NULL;0.88993;0.75290;0.96147;NULL;0.78100;0.70806;0.83973;NULL;0.84617;0.79777;0.88557
Ленинградская область;NULL;0.29471;0.26865;0.31998;NULL;0.36260;0.32487;0.39860;NULL;0.31524;0.29389;0.33605;NULL;0.34984;0.25876;0.43150;NULL;0.59251;0.54649;0.63485;NULL;0.52729;0.48651;0.56548;NULL;0.46569;0.21855;0.64580;NULL;0.76741;0.69527;0.82622;NULL;0.71611;0.64625;0.77513;NULL;0.51474;0.12278;0.75293;NULL;0.80994;0.74298;0.86334;NULL;0.78826;0.72279;0.84170
Липецкая область;NULL;-0.13471;-0.22128;-0.05407;NULL;0.33767;0.26260;0.40648;NULL;0.10429;0.05004;0.15574;NULL;0.33555;0.20615;0.44600;NULL;0.56517;0.48953;0.63195;NULL;0.57666;0.52412;0.62445;NULL;0.33880;-0.07194;0.60411;NULL;0.77922;0.68527;0.85108;NULL;0.77612;0.70479;0.83375;NULL;0.63778;0.27918;0.83648;NULL;0.80807;0.71603;0.87656;NULL;0.84425;0.78116;0.89300
Магаданская область;NULL;0.46535;0.38973;0.53291;NULL;0.27093;0.09894;0.41480;NULL;0.42907;0.36106;0.49090;NULL;0.77791;0.64076;0.87127;NULL;0.52671;0.33118;0.67443;NULL;0.69812;0.59908;0.77715;NULL;NULL;NULL;NULL;NULL;0.71989;0.39638;0.89256;NULL;0.77835;0.56321;0.90224;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Московская область;NULL;0.45171;0.44214;0.46113;NULL;0.40858;0.39036;0.42634;NULL;0.44412;0.43580;0.45234;NULL;0.52620;0.49871;0.55232;NULL;0.62096;0.59878;0.64218;NULL;0.66901;0.65581;0.68180;NULL;0.47350;0.40707;0.53303;NULL;0.54497;0.49653;0.58963;NULL;0.64030;0.61208;0.66680;NULL;0.66316;0.56833;0.73959;NULL;0.78534;0.74940;0.81735;NULL;0.84458;0.82313;0.86402
Мурманская область;NULL;0.50621;0.47290;0.53774;NULL;0.40781;0.34460;0.46602;NULL;0.49349;0.46489;0.52081;NULL;0.75249;0.69769;0.79937;NULL;0.60905;0.54118;0.66898;NULL;0.72235;0.68515;0.75609;NULL;0.78097;0.60504;0.89011;NULL;0.74951;0.64124;0.83164;NULL;0.80728;0.73707;0.86260;NULL;NULL;NULL;NULL;NULL;0.77012;0.64894;0.85755;NULL;0.83574;0.75558;0.89481
Ненецкий автономный округ;NULL;0.14735;-0.04766;0.30959;NULL;0.45831;0.10242;0.68907;NULL;0.20199;0.03409;0.34384;NULL;0.23847;-0.46198;0.62706;NULL;0.61308;0.12795;0.85530;NULL;0.42674;0.04523;0.67214;NULL;NULL;NULL;NULL;NULL;0.24765;-1.02834;0.76064;NULL;0.24907;-0.65690;0.69029;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Нижегородская область;NULL;0.33406;0.31691;0.35084;NULL;0.38216;0.35762;0.40594;NULL;0.35512;0.34128;0.36871;NULL;0.56212;0.52673;0.59535;NULL;0.62385;0.59791;0.64851;NULL;0.64334;0.62486;0.66111;NULL;0.57607;0.46705;0.66644;NULL;0.77582;0.73281;0.81358;NULL;0.76553;0.73072;0.79688;NULL;0.76921;0.63256;0.86371;NULL;0.80857;0.76522;0.84586;NULL;0.83985;0.80672;0.86867
Новгородская область;NULL;0.38666;0.34560;0.42556;NULL;0.39933;0.34215;0.45240;NULL;0.39165;0.35864;0.42326;NULL;0.56895;0.49135;0.63693;NULL;0.60258;0.54094;0.65763;NULL;0.59758;0.55114;0.64019;NULL;NULL;NULL;NULL;NULL;0.76407;0.65575;0.84502;NULL;0.79373;0.70664;0.86026;NULL;NULL;NULL;NULL;NULL;0.82092;0.73007;0.88739;NULL;0.83528;0.75774;0.89317
Новосибирская область;NULL;0.39123;0.37151;0.41046;NULL;0.39186;0.36514;0.41764;NULL;0.38467;0.36871;0.40030;NULL;0.52613;0.47348;0.57463;NULL;0.59530;0.56521;0.62375;NULL;0.53070;0.50196;0.55813;NULL;0.50494;0.35269;0.62787;NULL;0.76173;0.72051;0.79827;NULL;0.68243;0.63559;0.72463;NULL;0.54950;0.29998;0.72438;NULL;0.78954;0.74377;0.82902;NULL;0.73025;0.67687;0.77685
Омская область;NULL;0.27533;0.24675;0.30295;NULL;0.45912;0.42704;0.48977;NULL;0.36729;0.34685;0.38720;NULL;0.52806;0.47044;0.58044;NULL;0.66642;0.63308;0.69745;NULL;0.67988;0.65567;0.70277;NULL;0.64893;0.52632;0.74509;NULL;0.70462;0.64854;0.75380;NULL;0.75433;0.71438;0.78995;NULL;0.83951;0.70792;0.92152;NULL;0.76388;0.70696;0.81233;NULL;0.82639;0.78696;0.86024
Оренбургская область;NULL;0.21839;0.17152;0.26292;NULL;0.49735;0.45651;0.53569;NULL;0.35094;0.32011;0.38058;NULL;0.51965;0.44963;0.58227;NULL;0.66300;0.62450;0.69841;NULL;0.63669;0.60461;0.66671;NULL;0.60971;0.46256;0.72307;NULL;0.77313;0.71484;0.82214;NULL;0.75000;0.69876;0.79442;NULL;0.71892;0.47703;0.86449;NULL;0.82067;0.75812;0.87061;NULL;0.82243;0.76699;0.86761
Орловская область;NULL;0.34696;0.31287;0.37960;NULL;0.46510;0.42260;0.50509;NULL;0.39446;0.36838;0.41964;NULL;0.48026;0.39408;0.55602;NULL;0.65295;0.60464;0.69667;NULL;0.64044;0.60312;0.67497;NULL;0.44860;0.25456;0.59849;NULL;0.73977;0.67799;0.79238;NULL;0.72629;0.67487;0.77133;NULL;0.68777;0.41263;0.85053;NULL;0.79987;0.72631;0.85800;NULL;0.82272;0.76492;0.86943
Пензенская область;NULL;0.25841;0.22831;0.28749;NULL;0.34836;0.31272;0.38241;NULL;0.29341;0.27051;0.31567;NULL;0.43064;0.35969;0.49485;NULL;0.42675;0.38062;0.46996;NULL;0.43460;0.39678;0.47040;NULL;0.51352;0.30106;0.66967;NULL;0.55746;0.47361;0.63016;NULL;0.55697;0.48158;0.62320;NULL;0.58054;0.25063;0.78175;NULL;0.54088;0.44332;0.62406;NULL;0.55303;0.46295;0.63043
Пермский край;NULL;0.34738;0.32502;0.36912;NULL;0.33518;0.30126;0.36772;NULL;0.34694;0.32845;0.36500;NULL;0.55822;0.51025;0.60238;NULL;0.54005;0.50296;0.57493;NULL;0.56904;0.54142;0.59533;NULL;0.64194;0.49287;0.75457;NULL;0.78730;0.73747;0.82986;NULL;0.77746;0.73338;0.81593;NULL;0.61399;0.36633;0.77858;NULL;0.83823;0.78939;0.87840;NULL;0.82782;0.78259;0.86584
Приморский край;NULL;0.40578;0.37718;0.43336;NULL;0.37897;0.33826;0.41772;NULL;0.39637;0.37309;0.41898;NULL;0.47397;0.40209;0.53908;NULL;0.54079;0.49275;0.58533;NULL;0.51682;0.47718;0.55415;NULL;0.56190;0.40026;0.68849;NULL;0.66778;0.59732;0.72878;NULL;0.64355;0.57953;0.70011;NULL;0.74782;0.46793;0.90211;NULL;0.73789;0.64797;0.80999;NULL;0.73849;0.65491;0.80643
Псковская область;NULL;0.33160;0.29012;0.37103;NULL;0.35548;0.29619;0.41069;NULL;0.34180;0.30826;0.37398;NULL;0.59429;0.49245;0.67943;NULL;0.65560;0.58960;0.71333;NULL;0.66360;0.61359;0.70854;NULL;0.77033;0.53150;0.90444;NULL;0.75446;0.62153;0.84969;NULL;0.78251;0.68317;0.85695;NULL;NULL;NULL;NULL;NULL;0.83666;0.73449;0.90728;NULL;0.86996;0.79459;0.92333
Республика Адыгея;NULL;0.21242;0.15140;0.26970;NULL;0.37785;0.30267;0.44654;NULL;0.28461;0.23868;0.32824;NULL;0.27183;0.12407;0.39818;NULL;0.56525;0.48256;0.63760;NULL;0.51438;0.44933;0.57328;NULL;0.45886;-0.00929;0.73438;NULL;0.75619;0.62931;0.84842;NULL;0.74857;0.64401;0.82867;NULL;0.35063;-0.52466;0.76255;NULL;0.80202;0.67293;0.89005;NULL;0.79523;0.68526;0.87439
Республика Алтай;NULL;0.24200;0.16626;0.31174;NULL;0.33687;0.23186;0.42932;NULL;0.26770;0.20663;0.32467;NULL;0.64244;0.53317;0.73072;NULL;0.49243;0.37679;0.58980;NULL;0.54390;0.46312;0.61462;NULL;NULL;NULL;NULL;NULL;0.62169;0.36634;0.78776;NULL;0.62683;0.40919;0.77598;NULL;NULL;NULL;NULL;NULL;0.75349;0.48983;0.89831;NULL;0.73411;0.49177;0.87694
Республика Башкортостан;NULL;-0.04714;-0.09401;-0.00217;NULL;0.36638;0.31919;0.41092;NULL;0.12651;0.09395;0.15803;NULL;0.19824;0.08675;0.29736;NULL;0.60618;0.55382;0.65374;NULL;0.55407;0.51325;0.59210;NULL;0.40677;0.24411;0.53855;NULL;0.66835;0.59663;0.73012;NULL;0.67312;0.62019;0.72016;NULL;0.80696;0.60433;0.91991;NULL;0.70000;0.61054;0.77330;NULL;0.79074;0.73204;0.83936
Республика Бурятия;NULL;0.07099;0.02440;0.11552;NULL;0.27266;0.21595;0.32563;NULL;0.13162;0.09527;0.16663;NULL;0.42688;0.34268;0.50168;NULL;0.48016;0.41985;0.53502;NULL;0.43693;0.38643;0.48383;NULL;0.58645;0.36048;0.74268;NULL;0.74626;0.66509;0.81128;NULL;0.69472;0.61365;0.76180;NULL;0.69846;0.36001;0.87743;NULL;0.71749;0.60999;0.80021;NULL;0.69410;0.58748;0.77778
Республика Дагестан;NULL;-0.85490;-0.96862;-0.74691;NULL;0.03802;-0.06496;0.13307;NULL;-0.51032;-0.58920;-0.43474;NULL;-0.22921;-0.39787;-0.07751;NULL;0.21734;0.09033;0.33038;NULL;0.03083;-0.06852;0.12275;NULL;-0.34954;-1.03488;0.13274;NULL;0.19906;-0.09003;0.42557;NULL;0.10004;-0.15211;0.30689;NULL;-0.62709;NULL;NULL;NULL;0.53885;0.28173;0.72151;NULL;0.41576;0.15934;0.60876
Республика Ингушетия;NULL;-0.39277;-0.54830;-0.25255;NULL;-0.34938;-0.61312;-0.12608;NULL;-0.34440;-0.47236;-0.22719;NULL;-0.46982;-0.85491;-0.16379;NULL;-0.28767;-0.66931;0.01226;NULL;-0.27970;-0.52074;-0.07542;NULL;-0.59951;NULL;NULL;NULL;-0.08736;-0.86649;0.38714;NULL;-0.06037;-0.65320;0.33018;NULL;-2.73220;NULL;NULL;NULL;0.29417;-0.44434;0.68672;NULL;0.10610;-0.61696;0.52411
Республика Калмыкия;NULL;-0.13379;-0.27749;-0.00429;NULL;0.29012;0.15421;0.40712;NULL;0.01203;-0.09060;0.10626;NULL;0.39486;0.20711;0.54561;NULL;0.48884;0.34488;0.60618;NULL;0.40155;0.28064;0.50568;NULL;0.55358;0.14125;0.79420;NULL;0.80206;0.65674;0.89640;NULL;0.70195;0.54258;0.81597;NULL;NULL;NULL;NULL;NULL;0.84901;0.66103;0.94715;NULL;0.76773;0.53090;0.90279
Республика Карелия;NULL;0.38196;0.34726;0.41507;NULL;0.46022;0.41337;0.50394;NULL;0.40744;0.37973;0.43409;NULL;0.64578;0.58275;0.70106;NULL;0.67276;0.62506;0.71562;NULL;0.66827;0.63151;0.70210;NULL;NULL;NULL;NULL;NULL;0.74496;0.64304;0.82322;NULL;0.79155;0.71409;0.85223;NULL;NULL;NULL;NULL;NULL;0.81242;0.73281;0.87308;NULL;0.82615;0.75628;0.88011
Республика Коми;NULL;0.35309;0.31864;0.38605;NULL;0.35649;0.30379;0.40583;NULL;0.36085;0.33254;0.38814;NULL;0.63434;0.58213;0.68127;NULL;0.53865;0.48451;0.58819;NULL;0.60672;0.57156;0.63956;NULL;0.80541;0.67354;0.89307;NULL;0.74960;0.67178;0.81283;NULL;0.78574;0.72700;0.83457;NULL;NULL;NULL;NULL;NULL;0.74736;0.65085;0.82252;NULL;0.79013;0.71456;0.84979
Республика Крым;NULL;0.40179;0.37250;0.42998;NULL;0.48117;0.44604;0.51449;NULL;0.42851;0.40598;0.45036;NULL;0.52568;0.46338;0.58221;NULL;0.62377;0.58504;0.65966;NULL;0.56968;0.53524;0.60212;NULL;0.56263;0.42079;0.67610;NULL;0.75705;0.70120;0.80481;NULL;0.69067;0.63426;0.74032;NULL;0.61123;0.31229;0.79920;NULL;0.81274;0.74650;0.86546;NULL;0.76949;0.69811;0.82771
