region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Сахалинская область;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Свердловская область;0.274326;0.27433;-0.15919;0.58294;0.008732;0.00873;-0.61023;0.44293;0.153866;0.15387;-0.19433;0.42635;1.000000;NULL;NULL;NULL;0.298036;NULL;NULL;NULL;0.493207;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Смоленская область;0.287429;NULL;NULL;NULL;0.286150;NULL;NULL;NULL;0.258430;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.628264;NULL;NULL;NULL;-1.582998;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-6.227727;NULL;NULL;NULL;-6.183962;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-8.636970;NULL;NULL;NULL;-9.449400;NULL;NULL;NULL
Ставропольский край;-0.368025;-0.36803;-1.26059;0.24950;0.023996;0.02400;-0.71998;0.51254;-0.240508;-0.24051;-0.82393;0.20165;1.000000;NULL;NULL;NULL;-0.566992;-0.56699;NULL;NULL;-0.218107;-0.21811;-1.48345;0.51766;1.000000;NULL;NULL;NULL;-4.825995;NULL;NULL;NULL;-5.293555;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Тамбовская область;-0.263712;-0.26371;-1.24235;0.37170;-0.005004;-0.00500;-0.75318;0.48461;-0.188787;-0.18879;-0.78927;0.25534;1.000000;NULL;NULL;NULL;-0.547294;-0.54729;NULL;NULL;-0.351474;-0.35147;-1.98006;0.52228;1.000000;NULL;NULL;NULL;-1.131827;NULL;NULL;NULL;-2.000273;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.398306;NULL;NULL;NULL;-2.333637;NULL;NULL;NULL
Тверская область;0.326649;NULL;NULL;NULL;-0.231730;NULL;NULL;NULL;-0.006454;-0.00645;-1.04569;0.60074;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Томская область;0.007816;0.00782;-1.01700;0.60644;0.455462;NULL;NULL;NULL;0.162216;0.16222;-0.56327;0.61776;1.000000;NULL;NULL;NULL;0.434315;NULL;NULL;NULL;0.605252;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.664731;NULL;NULL;NULL;-0.465043;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-2.236976;NULL;NULL;NULL;-2.229753;NULL;NULL;NULL
Тульская область;0.000647;0.00065;-0.80661;0.52072;-0.012229;-0.01223;-0.96666;0.56634;-0.013757;-0.01376;-0.59843;0.40643;-1.242628;NULL;NULL;NULL;0.281141;NULL;NULL;NULL;-0.218409;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Тюменская область;0.722274;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.819129;NULL;NULL;NULL;-4.568891;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.285937;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Удмуртская Республика;-0.473046;-0.47305;NULL;NULL;0.510064;NULL;NULL;NULL;0.001756;0.00176;-0.93798;0.57212;-2.359798;NULL;NULL;NULL;0.325183;NULL;NULL;NULL;-0.543503;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ульяновская область;0.496957;NULL;NULL;NULL;-0.000878;NULL;NULL;NULL;0.220911;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-2.176698;NULL;NULL;NULL;-1.506791;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Хабаровский край;0.656951;NULL;NULL;NULL;-0.099203;NULL;NULL;NULL;0.357382;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.352294;NULL;NULL;NULL;-1.246267;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ханты-Мансийский автономный округ - Югра;0.348549;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.530732;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Челябинская область;-0.012368;-0.01237;-0.57543;0.39666;0.137486;0.13749;-0.40098;0.51527;0.029297;0.02930;-0.35572;0.33297;0.433074;NULL;NULL;NULL;-0.153483;-0.15348;-1.35453;0.54357;-0.243035;-0.24304;-1.41511;0.46745;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Чеченская Республика;-1.507033;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.064356;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Чувашская Республика;-0.862742;-0.86274;NULL;NULL;-0.107572;-0.10757;-1.01489;0.47098;-0.562061;-0.56206;-1.34189;0.01864;-0.000581;NULL;NULL;NULL;-0.205899;-0.20590;-1.62919;0.57107;-0.310494;-0.31049;-1.55745;0.44006;-3.620332;NULL;NULL;NULL;-0.142733;NULL;NULL;NULL;-1.259253;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.526042;NULL;NULL;NULL;-1.776998;NULL;NULL;NULL
Чукотский автономный округ;-4.618831;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-3.659725;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ямало-Ненецкий автономный округ;0.168995;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.274918;NULL;NULL;NULL;-5.371042;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-3.508521;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ярославская область;0.168176;NULL;NULL;NULL;-1.310562;NULL;NULL;NULL;-0.351901;-0.35190;-1.91236;0.51592;1.000000;NULL;NULL;NULL;-1.581668;NULL;NULL;NULL;-0.692635;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-8.779045;NULL;NULL;NULL;-5.259556;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-15.135424;NULL;NULL;NULL;-10.058549;NULL;NULL;NULL
РФ;0.367251;0.36725;0.31055;0.42074;0.292055;0.29206;0.22299;0.35688;0.320628;0.32063;0.27619;0.36320;0.161685;0.16169;-0.08308;0.36628;-0.013145;-0.01314;-0.18448;0.14066;-0.108802;-0.10880;-0.26835;0.03667;0.163972;0.16397;-0.55973;0.61852;0.267825;0.26782;-0.04578;0.51105;0.087142;0.08714;-0.25116;0.35780;0.207083;NULL;NULL;NULL;0.107930;0.10793;-0.42648;0.48769;-0.108028;-0.10803;-0.72525;0.33991
