region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
г. Москва;0.072223;0.07222;-0.01755;0.15606;0.082076;0.08208;-0.01334;0.17058;0.043652;0.04365;-0.02331;0.10731;0.383165;0.38317;0.03452;0.63124;0.430571;0.43057;0.24979;0.57757;0.343765;0.34377;0.16774;0.49129;0.375643;0.37564;-0.15851;0.70554;0.531305;0.53131;0.35527;0.67005;0.426543;0.42654;0.23570;0.58071;0.498066;NULL;NULL;NULL;0.503836;0.50384;0.24619;0.69136;0.415723;0.41572;0.13532;0.62428
г. Санкт-Петербург;0.443090;0.44309;0.38878;0.49364;0.245594;0.24559;0.16200;0.32269;0.397245;0.39725;0.35361;0.43860;0.667858;0.66786;0.57256;0.74667;0.402246;0.40225;0.29354;0.49800;0.566519;0.56652;0.50129;0.62523;0.649830;0.64983;0.37774;0.82262;0.597636;0.59764;0.43229;0.72508;0.668114;0.66811;0.55222;0.76059;0.731565;NULL;NULL;NULL;0.750364;0.75036;0.58186;0.86433;0.790152;0.79015;0.66444;0.87836
г. Севастополь;0.164877;0.16488;-0.15932;0.41201;0.558798;0.55880;0.32851;0.72591;0.437131;0.43713;0.27214;0.57216;0.587410;0.58741;0.10977;0.84186;0.513881;0.51388;0.13940;0.75314;0.620286;0.62029;0.39332;0.77796;1.000000;NULL;NULL;NULL;0.737110;NULL;NULL;NULL;0.840734;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Еврейская автономная область;0.083573;0.08357;-0.54694;0.48863;0.211033;0.21103;-0.45938;0.61819;0.219745;0.21975;-0.16722;0.49870;0.387732;0.38773;-0.44928;0.79171;0.128980;0.12898;-0.73372;0.61819;0.353080;0.35308;-0.12132;0.65652;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.555392;NULL;NULL;NULL;0.017179;NULL;NULL;NULL
Забайкальский край;-0.056999;-0.05700;-0.32048;0.16171;0.225813;0.22581;-0.02541;0.42461;0.033148;0.03315;-0.15235;0.19351;0.422550;0.42255;0.10497;0.64606;0.363909;0.36391;0.08439;0.57120;0.342900;0.34290;0.12799;0.51420;0.040083;NULL;NULL;NULL;0.785004;NULL;NULL;NULL;0.551080;0.55108;-0.04104;0.84560;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ивановская область;0.067466;0.06747;-0.16929;0.26774;0.143072;0.14307;-0.07215;0.32455;0.051187;0.05119;-0.11378;0.19766;-0.411734;-0.41173;-1.66926;0.34210;0.585998;0.58600;0.29183;0.78129;0.263273;0.26327;-0.11854;0.54148;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.708186;NULL;NULL;NULL;0.640082;NULL;NULL;NULL
Иркутская область;0.262400;0.26240;0.14599;0.36570;0.230249;0.23025;0.06376;0.37312;0.303192;0.30319;0.21628;0.38234;0.574726;0.57473;0.40993;0.70218;0.231914;0.23191;0.01047;0.41335;0.488124;0.48812;0.37340;0.58614;0.489786;0.48979;-0.07035;0.79120;0.734387;0.73439;0.44550;0.89626;0.708667;0.70867;0.50617;0.84295;0.644672;NULL;NULL;NULL;0.559472;NULL;NULL;NULL;0.667384;0.66738;0.28931;0.87181
Кабардино-Балкарская Республика;-0.701888;-0.70189;-1.23643;-0.26847;-0.597387;-0.59739;-1.19144;-0.13386;-0.721953;-0.72195;-1.12163;-0.38135;-0.290674;NULL;NULL;NULL;0.395360;NULL;NULL;NULL;0.056493;0.05649;-0.88823;0.60293;1.000000;NULL;NULL;NULL;0.544330;NULL;NULL;NULL;0.648057;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Калининградская область;0.061016;0.06102;-0.22001;0.28790;0.246747;0.24675;-0.05853;0.47781;0.121330;0.12133;-0.08309;0.29386;0.373502;0.37350;-0.20243;0.71077;0.479271;0.47927;0.11615;0.71615;0.408996;0.40900;0.10190;0.62897;-0.299402;NULL;NULL;NULL;0.632183;NULL;NULL;NULL;0.467729;NULL;NULL;NULL;-2.898207;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.689509;NULL;NULL;NULL
Калужская область;0.240529;0.24053;0.06438;0.38870;0.323851;0.32385;0.11412;0.49365;0.321857;0.32186;0.20004;0.42857;0.392693;0.39269;-0.05142;0.67340;0.287513;0.28751;-0.05855;0.53985;0.442185;0.44218;0.22821;0.60729;0.462099;NULL;NULL;NULL;0.544239;NULL;NULL;NULL;0.616502;0.61650;0.17254;0.85301;0.327624;NULL;NULL;NULL;0.458784;NULL;NULL;NULL;0.561716;NULL;NULL;NULL
Камчатский край;0.121038;0.12104;-0.34291;0.45284;0.379616;0.37962;-0.12110;0.69522;0.257468;0.25747;-0.05302;0.49468;0.077090;NULL;NULL;NULL;0.204197;0.20420;-0.69883;0.69313;0.255683;0.25568;-0.40395;0.65260;NULL;NULL;NULL;NULL;-0.282128;NULL;NULL;NULL;-0.075125;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Карачаево-Черкесская Республика;-2.179971;-2.17997;NULL;NULL;-1.533313;-1.53331;NULL;NULL;-1.949777;-1.94978;NULL;NULL;NULL;NULL;NULL;NULL;-0.316329;NULL;NULL;NULL;-2.539732;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кемеровская область;-0.066102;-0.06610;-0.21703;0.06960;0.158363;0.15836;-0.01043;0.30471;0.027845;0.02784;-0.08255;0.12924;0.415840;0.41584;0.19564;0.58777;0.355233;0.35523;0.15208;0.51974;0.394935;0.39493;0.25335;0.51553;0.533834;0.53383;-0.06136;0.83808;0.810795;NULL;NULL;NULL;0.706151;0.70615;0.43820;0.86796;0.477894;NULL;NULL;NULL;0.460895;0.46089;-0.05099;0.76066;0.481683;0.48168;0.09812;0.72932
Кировская область;0.144632;0.14463;-0.03175;0.29650;0.187447;0.18745;0.02702;0.32588;0.130180;0.13018;0.00894;0.23935;0.398043;0.39804;-0.03803;0.67928;0.236302;0.23630;0.02295;0.41074;0.171239;0.17124;-0.03856;0.34611;0.592522;NULL;NULL;NULL;0.458148;0.45815;0.05828;0.71283;0.387293;0.38729;-0.04222;0.66651;1.000000;NULL;NULL;NULL;0.401391;0.40139;-0.16238;0.72564;0.356153;0.35615;-0.24155;0.70363
Костромская область;0.180529;0.18053;-0.23535;0.48245;0.245119;0.24512;-0.06559;0.48222;0.169990;0.16999;-0.08442;0.37697;0.484747;NULL;NULL;NULL;0.257806;0.25781;-0.33569;0.62715;0.224419;0.22442;-0.32861;0.58492;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.752602;NULL;NULL;NULL;0.720683;NULL;NULL;NULL
Краснодарский край;0.173306;0.17331;0.04551;0.28703;0.350809;0.35081;0.25017;0.44028;0.224443;0.22444;0.14101;0.30125;0.297987;0.29799;0.02394;0.50770;0.371584;0.37158;0.21393;0.50283;0.274453;0.27445;0.12579;0.40227;0.492391;0.49239;-0.11090;0.80700;0.662979;0.66298;0.43154;0.81550;0.573435;0.57344;0.33568;0.74084;0.587567;NULL;NULL;NULL;0.622683;0.62268;0.21798;0.84449;0.560363;0.56036;0.16120;0.79628
Красноярский край;0.201353;0.20135;0.06931;0.31832;0.314556;0.31456;0.18214;0.42981;0.246161;0.24616;0.15325;0.33097;0.449523;0.44952;0.21571;0.62674;0.441205;0.44121;0.28447;0.57056;0.432305;0.43231;0.30340;0.54240;0.607785;NULL;NULL;NULL;0.617356;0.61736;0.33604;0.79980;0.605434;0.60543;0.36131;0.77327;0.686228;NULL;NULL;NULL;0.554534;0.55453;0.12802;0.80273;0.579165;0.57917;0.23168;0.79462
Курганская область;-0.036029;-0.03603;-0.20096;0.10915;0.190084;0.19008;-0.01260;0.35914;0.050875;0.05087;-0.07344;0.16296;0.291204;0.29120;-0.32992;0.65343;0.360099;0.36010;0.07546;0.57179;0.419945;0.41994;0.20089;0.58909;0.119375;NULL;NULL;NULL;0.362499;0.36250;-0.28245;0.72235;0.440661;0.44066;-0.08783;0.74389;-1.641875;NULL;NULL;NULL;0.571679;NULL;NULL;NULL;0.495498;NULL;NULL;NULL
Курская область;0.093628;0.09363;-0.12974;0.28136;-0.014857;-0.01486;-0.28684;0.21004;0.045393;0.04539;-0.12318;0.19369;0.180244;0.18024;-0.34996;0.53462;0.046301;0.04630;-0.33271;0.33590;0.088673;0.08867;-0.20709;0.32519;0.254535;NULL;NULL;NULL;0.413403;0.41340;-0.19766;0.75607;0.371941;0.37194;-0.15410;0.69477;-0.656589;NULL;NULL;NULL;0.829511;NULL;NULL;NULL;0.689896;NULL;NULL;NULL
Ленинградская область;0.042873;0.04287;-0.13147;0.19554;0.259612;0.25961;0.09960;0.39696;0.134500;0.13450;0.01647;0.24129;-0.006694;-0.00669;-0.59463;0.39589;0.447964;0.44796;0.21959;0.62257;0.311043;0.31104;0.08947;0.48934;-0.075332;-0.07533;-1.62253;0.63987;0.269528;0.26953;-0.40516;0.66324;0.147527;0.14753;-0.45831;0.53781;0.763427;NULL;NULL;NULL;0.428326;0.42833;-0.23679;0.78122;0.509182;0.50918;0.00356;0.79521
Липецкая область;0.201139;0.20114;0.05092;0.33123;0.156440;0.15644;-0.05551;0.33400;0.239825;0.23982;0.12850;0.33948;0.603406;0.60341;0.30076;0.79471;0.422904;0.42290;0.12171;0.63972;0.591349;0.59135;0.42431;0.71926;1.000000;NULL;NULL;NULL;-0.007679;-0.00768;-0.97741;0.54116;0.491189;0.49119;0.02123;0.76543;1.000000;NULL;NULL;NULL;0.489940;NULL;NULL;NULL;0.684186;NULL;NULL;NULL
Магаданская область;-0.302430;-0.30243;NULL;NULL;0.224691;NULL;NULL;NULL;-0.142976;-0.14298;-1.52922;0.56814;0.001470;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.411194;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-5.476866;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Московская область;0.267445;0.26744;0.19530;0.33463;0.325459;0.32546;0.23531;0.40741;0.283886;0.28389;0.22775;0.33691;0.522247;0.52225;0.31791;0.67812;0.477546;0.47755;0.32412;0.60376;0.479475;0.47948;0.35727;0.58380;0.002911;0.00291;-1.10558;0.59353;0.510590;0.51059;0.15079;0.74394;0.375143;0.37514;0.02025;0.62447;0.408321;NULL;NULL;NULL;0.786975;0.78698;0.53038;0.92469;0.708305;0.70830;0.44350;0.86875
Мурманская область;-0.003691;-0.00369;-0.43382;0.31937;-0.003142;-0.00314;-0.54560;0.37942;0.000038;0.00004;-0.32103;0.25738;0.153115;0.15311;-0.75788;0.65126;0.253760;0.25376;-0.33901;0.62439;0.224367;0.22437;-0.23591;0.54224;1.000000;NULL;NULL;NULL;0.381902;NULL;NULL;NULL;0.657968;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.072854;NULL;NULL;NULL;0.315935;NULL;NULL;NULL
Ненецкий автономный округ;0.034797;NULL;NULL;NULL;-10.212446;NULL;NULL;NULL;-2.031727;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Нижегородская область;0.071741;0.07174;-0.06727;0.19634;0.260476;0.26048;0.15378;0.35657;0.151487;0.15149;0.06471;0.23195;0.346699;0.34670;0.09238;0.54371;0.326475;0.32648;0.17677;0.45461;0.293393;0.29339;0.16028;0.40996;0.318083;NULL;NULL;NULL;0.509435;0.50943;0.10277;0.76087;0.432554;0.43255;0.04747;0.68832;0.709182;NULL;NULL;NULL;0.687176;0.68718;0.29947;0.89036;0.669147;0.66915;0.30550;0.87119
Новгородская область;0.177469;0.17747;-0.11534;0.40908;0.304670;0.30467;0.03311;0.51471;0.214407;0.21441;0.01497;0.38215;0.086327;0.08633;-0.88109;0.62194;0.225774;0.22577;-0.25325;0.55146;0.102387;0.10239;-0.34958;0.42964;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Новосибирская область;0.209429;0.20943;0.08676;0.31853;0.326852;0.32685;0.19054;0.44470;0.271256;0.27126;0.18327;0.35158;0.454594;0.45459;0.22982;0.62529;0.337304;0.33730;0.13769;0.49921;0.411477;0.41148;0.27304;0.52868;0.527787;0.52779;-0.10500;0.83837;0.455702;0.45570;0.03974;0.71837;0.506585;0.50659;0.20130;0.71415;0.688339;NULL;NULL;NULL;0.528275;0.52827;-0.02201;0.81962;0.589965;0.58996;0.15958;0.82988
Омская область;0.281988;0.28199;0.14467;0.40130;0.335865;0.33587;0.21618;0.44088;0.323110;0.32311;0.23612;0.40217;0.443449;0.44345;0.23674;0.60430;0.457360;0.45736;0.32109;0.57182;0.466923;0.46692;0.35909;0.56037;0.636967;0.63697;0.22126;0.86040;0.566319;0.56632;0.31958;0.73948;0.597764;0.59776;0.40312;0.74089;0.524919;NULL;NULL;NULL;0.705480;0.70548;0.43145;0.86845;0.673384;0.67338;0.43374;0.82902
Оренбургская область;0.088634;0.08863;-0.11570;0.26198;0.225587;0.22559;0.02151;0.39515;0.166931;0.16693;0.02841;0.28946;0.523458;0.52346;0.09719;0.77820;0.329622;0.32962;0.03039;0.55287;0.413574;0.41357;0.18935;0.58747;0.710817;NULL;NULL;NULL;0.638579;NULL;NULL;NULL;0.672509;0.67251;0.26155;0.88564;1.000000;NULL;NULL;NULL;0.463698;NULL;NULL;NULL;0.570623;NULL;NULL;NULL
Орловская область;0.353071;0.35307;0.17748;0.49820;0.330112;0.33011;0.15346;0.47748;0.382276;0.38228;0.26869;0.48190;0.486649;0.48665;0.15814;0.70771;0.429433;0.42943;0.21760;0.59542;0.507782;0.50778;0.35569;0.63138;0.687906;NULL;NULL;NULL;0.410208;0.41021;0.06291;0.65120;0.549508;0.54951;0.31515;0.71853;0.713914;NULL;NULL;NULL;0.556692;0.55669;-0.00705;0.84582;0.645067;0.64507;0.24540;0.86282
Пензенская область;0.117628;0.11763;-0.05803;0.26741;0.109533;0.10953;-0.02629;0.22760;-0.083647;-0.08365;-0.20991;0.03019;0.422856;0.42286;0.09072;0.64875;0.182575;0.18257;0.00427;0.32970;-0.103428;-0.10343;-0.31858;0.07841;0.370389;NULL;NULL;NULL;0.153509;0.15351;-0.34021;0.46794;-0.163846;-0.16385;-0.76297;0.23865;0.488441;NULL;NULL;NULL;0.182337;0.18234;-0.58966;0.58477;-0.177163;-0.17716;-1.19299;0.38055
Пермский край;0.245756;0.24576;0.08265;0.38550;0.158421;0.15842;-0.01438;0.30729;0.202615;0.20262;0.08652;0.30690;0.518980;0.51898;0.17747;0.74225;0.241623;0.24162;-0.01048;0.44211;0.321131;0.32113;0.12380;0.48258;1.000000;NULL;NULL;NULL;0.241229;0.24123;-0.59862;0.69026;0.481468;0.48147;-0.06393;0.78501;1.000000;NULL;NULL;NULL;0.832890;NULL;NULL;NULL;0.878785;NULL;NULL;NULL
Приморский край;-0.049437;-0.04944;-0.28910;0.15016;0.302947;0.30295;0.05580;0.49759;0.178889;0.17889;0.02933;0.30890;0.366554;0.36655;0.04396;0.59443;0.328439;0.32844;0.01133;0.56184;0.476428;0.47643;0.30505;0.61298;0.909910;NULL;NULL;NULL;0.438360;0.43836;-0.10377;0.75188;0.728184;0.72818;0.48966;0.87276;0.718468;NULL;NULL;NULL;0.455911;NULL;NULL;NULL;0.671556;NULL;NULL;NULL
Псковская область;0.128109;0.12811;-0.15424;0.35464;0.342082;0.34208;0.09514;0.53528;0.234675;0.23467;0.05343;0.38859;0.058729;0.05873;-0.67129;0.51504;0.431709;0.43171;0.09188;0.66773;0.322022;0.32202;0.02034;0.54865;1.000000;NULL;NULL;NULL;0.798189;NULL;NULL;NULL;0.830505;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Адыгея;0.001420;0.00142;-0.74467;0.47995;0.476319;0.47632;-0.10019;0.79621;0.219270;0.21927;-0.23064;0.53563;0.031377;NULL;NULL;NULL;0.784367;NULL;NULL;NULL;0.467751;NULL;NULL;NULL;-3.035929;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.121525;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Алтай;0.130046;0.13005;-0.47036;0.52441;0.472887;0.47289;-0.00003;0.75488;0.243939;0.24394;-0.14365;0.52371;0.470463;NULL;NULL;NULL;0.436112;0.43611;-0.22543;0.78475;0.334587;0.33459;-0.30349;0.70546;-5.089675;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.695019;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Башкортостан;-0.227456;-0.22746;-0.40700;-0.06831;0.147898;0.14790;-0.01406;0.28786;-0.059806;-0.05981;-0.17993;0.04970;-0.112728;-0.11273;-0.46340;0.16293;0.282511;0.28251;0.07038;0.45376;0.129757;0.12976;-0.05064;0.28366;0.266909;0.26691;-0.28686;0.60942;0.371260;0.37126;-0.00053;0.62395;0.334990;0.33499;0.04438;0.55019;0.666182;NULL;NULL;NULL;0.139769;0.13977;-0.52859;0.54543;0.285441;0.28544;-0.20890;0.60189
Республика Бурятия;-0.030924;-0.03092;-0.32792;0.20943;0.274054;0.27405;0.01604;0.47482;0.077288;0.07729;-0.12235;0.24714;-0.203116;-0.20312;-1.04193;0.32576;0.323858;0.32386;-0.05421;0.58535;0.087759;0.08776;-0.28526;0.36789;0.583697;NULL;NULL;NULL;0.627230;NULL;NULL;NULL;0.578966;0.57897;0.09155;0.83863;-0.179526;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.740902;NULL;NULL;NULL
Республика Дагестан;-1.243363;-1.24336;NULL;NULL;0.023767;0.02377;-0.61915;0.43313;-0.791096;-0.79110;-1.35337;-0.35555;-0.824958;-0.82496;NULL;NULL;-0.561972;-0.56197;NULL;NULL;-0.795412;-0.79541;NULL;NULL;-0.459966;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.805331;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Ингушетия;-2.293859;-2.29386;NULL;NULL;-0.895460;-0.89546;NULL;NULL;-2.001392;-2.00139;NULL;NULL;-0.218790;-0.21879;-1.28756;0.39443;-0.516368;NULL;NULL;NULL;-0.259522;-0.25952;-1.26347;0.33941;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Калмыкия;-0.076378;-0.07638;-1.06520;0.51739;-0.025870;-0.02587;-0.98358;0.54224;-0.110345;-0.11035;-0.78625;0.35916;1.000000;NULL;NULL;NULL;-0.201347;NULL;NULL;NULL;-0.033238;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Карелия;0.136605;0.13660;-0.05559;0.30150;0.430626;0.43063;0.27032;0.56296;0.241022;0.24102;0.11167;0.35579;0.034583;0.03458;-0.47563;0.39922;0.574579;0.57458;0.38378;0.71811;0.319874;0.31987;0.09767;0.49881;1.000000;NULL;NULL;NULL;0.577778;0.57778;0.09786;0.83727;0.514973;0.51497;-0.02630;0.81203;-1.223384;NULL;NULL;NULL;0.918141;NULL;NULL;NULL;0.782360;NULL;NULL;NULL
Республика Коми;0.057001;0.05700;-0.21397;0.28053;0.405805;0.40581;0.16972;0.58836;0.175328;0.17533;-0.01097;0.33503;0.217836;0.21784;-0.28353;0.55895;0.459484;0.45948;0.14699;0.67878;0.285317;0.28532;-0.00582;0.50964;0.468129;NULL;NULL;NULL;0.435331;0.43533;-0.29040;0.80426;0.349718;0.34972;-0.31187;0.72765;1.000000;NULL;NULL;NULL;0.694414;NULL;NULL;NULL;0.628411;NULL;NULL;NULL
