region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Карачаево-Черкесская Республика;-1.643826;-1.64383;NULL;NULL;-0.804539;-0.80454;-1.97537;0.00851;-1.304181;-1.30418;-1.99916;-0.72661;-6.511801;-6.51180;NULL;NULL;-1.842127;NULL;NULL;NULL;-2.912827;-2.91283;NULL;NULL;-11.214841;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.050861;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кемеровская область;-0.741461;-0.74146;-0.97668;-0.52586;-0.639214;-0.63921;-1.07189;-0.27167;-0.617314;-0.61731;-0.80917;-0.43962;0.254340;0.25434;-0.44504;0.68004;0.434155;0.43415;-0.09503;0.75699;0.540086;0.54009;0.25490;0.74105;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.545511;NULL;NULL;NULL;0.774796;NULL;NULL;NULL
Кировская область;-0.388131;-0.38813;-0.49807;-0.28381;-0.802919;-0.80292;-1.21300;-0.44723;-0.480100;-0.48010;-0.58994;-0.37552;-0.014485;-0.01449;-0.47076;0.33480;0.279541;0.27954;-0.30008;0.65407;0.395434;0.39543;0.16776;0.57700;-0.589525;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.819042;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Костромская область;-0.502713;-0.50271;-0.81125;-0.23180;-0.678119;-0.67812;-1.38220;-0.12946;-0.534438;-0.53444;-0.81204;-0.28703;1.000000;NULL;NULL;NULL;-0.267336;-0.26734;-1.73226;0.54639;0.453306;0.45331;-0.17773;0.80424;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Краснодарский край;-0.653025;-0.65302;-0.78836;-0.52479;-0.690139;-0.69014;-0.96719;-0.44062;-0.676103;-0.67610;-0.79786;-0.56003;-0.148162;-0.14816;-0.67431;0.25336;0.087915;0.08792;-0.31035;0.39562;0.133239;0.13324;-0.13081;0.35235;-0.139050;NULL;NULL;NULL;0.262184;0.26218;-0.42944;0.68335;0.347773;0.34777;-0.14594;0.67360;-0.117759;NULL;NULL;NULL;0.695212;NULL;NULL;NULL;0.693099;NULL;NULL;NULL
Красноярский край;-0.531340;-0.53134;-0.64008;-0.42759;-0.563203;-0.56320;-0.83481;-0.32000;-0.548548;-0.54855;-0.64963;-0.45173;0.001691;0.00169;-0.49194;0.37132;0.348725;0.34872;-0.02539;0.61827;0.403899;0.40390;0.18990;0.57625;1.000000;NULL;NULL;NULL;0.848989;NULL;NULL;NULL;0.926263;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.784109;NULL;NULL;NULL;0.887817;NULL;NULL;NULL
Курганская область;-0.403555;-0.40355;-0.58360;-0.23792;-0.489929;-0.48993;-0.86919;-0.16628;-0.449949;-0.44995;-0.61395;-0.29761;0.147699;0.14770;-0.73632;0.66235;-0.094266;-0.09427;-0.92464;0.45277;0.186310;0.18631;-0.28307;0.52360;-0.254036;NULL;NULL;NULL;-0.053908;NULL;NULL;NULL;0.190657;NULL;NULL;NULL;-3.458794;NULL;NULL;NULL;0.150142;NULL;NULL;NULL;-0.023710;NULL;NULL;NULL
Курская область;-1.260377;-1.26038;-1.60767;-0.94619;-1.013486;-1.01349;-1.69889;-0.45632;-1.119573;-1.11957;-1.41163;-0.85257;0.116869;0.11687;-0.71694;0.62179;-0.955573;-0.95557;NULL;NULL;-0.002956;-0.00296;-0.48599;0.36114;0.053010;NULL;NULL;NULL;0.582256;NULL;NULL;NULL;0.650182;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.443797;NULL;NULL;NULL;0.747710;NULL;NULL;NULL
Ленинградская область;-0.674776;-0.67478;-0.80186;-0.55392;-1.063725;-1.06372;-1.49463;-0.68586;-0.748831;-0.74883;-0.87263;-0.63069;-0.882045;-0.88204;-1.97891;-0.09892;0.257851;0.25785;-0.50573;0.70528;0.213448;0.21345;-0.16448;0.49870;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.395634;NULL;NULL;NULL;0.793866;NULL;NULL;NULL
Липецкая область;-0.616367;-0.61637;-0.86364;-0.39233;-1.581107;-1.58111;NULL;NULL;-0.697875;-0.69787;-0.94143;-0.47581;-0.948894;-0.94889;NULL;NULL;-0.387780;NULL;NULL;NULL;0.040383;0.04038;-0.55676;0.46022;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Магаданская область;-0.137452;-0.13745;-0.56784;0.20496;-0.932471;-0.93247;NULL;NULL;-0.278902;-0.27890;-0.68861;0.05768;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Московская область;-0.173192;-0.17319;-0.25384;-0.09611;-0.467897;-0.46790;-0.62366;-0.32252;-0.247269;-0.24727;-0.31872;-0.17847;-0.040329;-0.04033;-0.60098;0.37032;0.133482;0.13348;-0.19260;0.39361;0.129770;0.12977;-0.12974;0.34590;-0.969977;-0.96998;NULL;NULL;0.303663;0.30366;-0.22339;0.65151;0.113584;0.11358;-0.37949;0.47174;-0.388970;NULL;NULL;NULL;0.596240;NULL;NULL;NULL;0.547483;NULL;NULL;NULL
Мурманская область;-0.615461;-0.61546;-0.83297;-0.41615;-0.861315;-0.86132;-1.64162;-0.25299;-0.675178;-0.67518;-0.88755;-0.47957;0.588349;NULL;NULL;NULL;0.188708;NULL;NULL;NULL;0.616143;0.61614;0.22093;0.84759;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ненецкий автономный округ;0.101422;0.10142;-0.38365;0.45635;-1.386622;-1.38662;NULL;NULL;-0.053629;-0.05363;-0.54850;0.32170;-3.077269;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.422961;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Нижегородская область;-0.696393;-0.69639;-0.81972;-0.57884;-0.708514;-0.70851;-1.02809;-0.42456;-0.714833;-0.71483;-0.83020;-0.60447;-0.082746;-0.08275;-0.63257;0.32630;0.180487;0.18049;-0.32771;0.53860;0.346612;0.34661;0.10101;0.54265;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Новгородская область;-0.333503;-0.33350;-0.61277;-0.08885;-0.738798;-0.73880;-1.38457;-0.22268;-0.443864;-0.44386;-0.70204;-0.21348;0.106697;0.10670;-0.92891;0.68055;-0.007163;-0.00716;-0.95294;0.56798;0.171373;0.17137;-0.39274;0.55699;-5.442290;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.189757;NULL;NULL;NULL;-5.084385;NULL;NULL;NULL;0.109879;NULL;NULL;NULL;-0.182725;NULL;NULL;NULL
Новосибирская область;-0.300942;-0.30094;-0.42260;-0.18649;-0.165027;-0.16503;-0.45593;0.08415;-0.295045;-0.29505;-0.40752;-0.18877;0.282653;0.28265;-0.26044;0.64103;0.215675;0.21568;-0.31648;0.58028;0.441781;0.44178;0.17433;0.64398;0.206510;NULL;NULL;NULL;0.208795;NULL;NULL;NULL;0.493682;NULL;NULL;NULL;-0.844607;NULL;NULL;NULL;0.616996;NULL;NULL;NULL;0.612626;NULL;NULL;NULL
Омская область;-0.578251;-0.57825;-0.79039;-0.38378;-0.420964;-0.42096;-0.84449;-0.06816;-0.512129;-0.51213;-0.69501;-0.34303;0.068845;0.06884;-0.80760;0.60086;-0.068224;-0.06822;-0.83212;0.44592;0.280452;0.28045;-0.10651;0.56424;-0.247452;NULL;NULL;NULL;0.641683;NULL;NULL;NULL;0.652734;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.555790;NULL;NULL;NULL;0.775282;NULL;NULL;NULL
Оренбургская область;-0.845354;-0.84535;-1.06153;-0.64503;-0.525101;-0.52510;-1.06423;-0.08950;-0.808498;-0.80850;-1.00759;-0.62315;-0.130303;-0.13030;-1.30002;0.55191;0.614943;NULL;NULL;NULL;0.490076;0.49008;0.04965;0.76717;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Орловская область;-0.303398;-0.30340;-0.53228;-0.09893;-0.279719;-0.27972;-0.74028;0.09077;-0.293024;-0.29302;-0.49360;-0.11151;0.256152;0.25615;-0.51584;0.70536;0.312631;0.31263;-0.33220;0.70507;0.463126;0.46313;0.11438;0.70512;-0.287892;NULL;NULL;NULL;-0.436234;-0.43623;-1.92515;0.43092;0.060041;0.06004;-0.75813;0.57179;-2.490866;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.735826;NULL;NULL;NULL
Пензенская область;-0.846522;-0.84652;-1.02824;-0.67621;-0.443580;-0.44358;-0.82505;-0.11967;-0.782721;-0.78272;-0.94550;-0.62942;-0.101528;-0.10153;-1.06136;0.49834;0.180585;0.18058;-0.58726;0.64830;0.355426;0.35543;-0.02969;0.62956;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Пермский край;-0.329294;-0.32929;-0.42620;-0.23694;-0.731576;-0.73158;-1.00713;-0.48265;-0.398809;-0.39881;-0.49084;-0.31069;-0.249297;-0.24930;-0.86835;0.21368;0.308547;0.30855;-0.13933;0.61991;0.335055;0.33506;0.08484;0.53467;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Приморский край;-0.494914;-0.49491;-0.66415;-0.33774;-0.159489;-0.15949;-0.68822;0.24510;-0.469914;-0.46991;-0.62997;-0.32082;0.108797;0.10880;-0.49966;0.52391;0.850052;NULL;NULL;NULL;0.615606;0.61561;0.36657;0.78871;0.244636;NULL;NULL;NULL;0.438307;NULL;NULL;NULL;0.726359;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Псковская область;-0.465540;-0.46554;-0.72966;-0.23006;-1.471472;-1.47147;NULL;NULL;-0.659568;-0.65957;-0.93263;-0.41375;0.041183;NULL;NULL;NULL;-0.461233;NULL;NULL;NULL;0.213700;0.21370;-0.59708;0.68795;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Адыгея;-0.843189;-0.84319;-1.43811;-0.35453;-1.033189;-1.03319;NULL;NULL;-0.858604;-0.85860;-1.37136;-0.42610;-1.490610;NULL;NULL;NULL;-0.549917;NULL;NULL;NULL;-0.545710;-0.54571;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Алтай;-0.057640;-0.05764;-0.40007;0.22324;0.364341;0.36434;-0.29111;0.74773;0.027878;0.02788;-0.26575;0.27175;0.645342;NULL;NULL;NULL;0.072261;NULL;NULL;NULL;0.432153;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Башкортостан;-0.736540;-0.73654;-0.87126;-0.60859;-0.254717;-0.25472;-0.49197;-0.04426;-0.627691;-0.62769;-0.74354;-0.51718;0.052142;0.05214;-0.63077;0.50939;0.013895;0.01389;-0.62693;0.45843;0.240931;0.24093;-0.10674;0.50632;-0.136888;NULL;NULL;NULL;0.418346;NULL;NULL;NULL;0.441910;0.44191;-0.13460;0.77864;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Бурятия;-0.308500;-0.30850;-0.52366;-0.11477;-0.046100;-0.04610;-0.37953;0.22843;-0.227953;-0.22795;-0.40461;-0.06687;-0.003462;-0.00346;-1.04032;0.60201;0.448607;0.44861;-0.18726;0.80250;0.313169;0.31317;-0.17808;0.64377;-1.531724;NULL;NULL;NULL;0.447189;NULL;NULL;NULL;0.175261;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Дагестан;-1.793869;-1.79387;NULL;NULL;-1.195604;-1.19560;NULL;NULL;-1.498026;-1.49803;NULL;NULL;-0.283468;NULL;NULL;NULL;-0.803543;-0.80354;NULL;NULL;-0.607006;-0.60701;-1.99724;0.26659;1.000000;NULL;NULL;NULL;-1.990153;NULL;NULL;NULL;-1.496599;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.877080;NULL;NULL;NULL;-1.614549;NULL;NULL;NULL
Республика Ингушетия;-0.340105;-0.34011;-1.60159;0.42558;-1.216228;-1.21623;NULL;NULL;-0.837185;-0.83719;-1.86337;-0.09370;-2.070461;NULL;NULL;NULL;-2.295929;NULL;NULL;NULL;-2.616818;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Калмыкия;-1.363076;-1.36308;-1.87193;-0.91990;-0.830725;-0.83072;-1.67365;-0.18915;-1.161810;-1.16181;-1.57488;-0.79653;-2.045016;-2.04502;NULL;NULL;0.268303;NULL;NULL;NULL;-0.309036;-0.30904;-1.55060;0.44015;-5.140781;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.005153;NULL;NULL;NULL;-17.422344;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.061852;NULL;NULL;NULL
Республика Карелия;-0.035693;-0.03569;-0.19721;0.11048;-0.933613;-0.93361;-1.44163;-0.50212;-0.198913;-0.19891;-0.35724;-0.05351;0.302949;NULL;NULL;NULL;-0.246747;-0.24675;-1.19199;0.37636;0.190445;0.19044;-0.31327;0.54461;1.000000;NULL;NULL;NULL;0.124936;NULL;NULL;NULL;0.488765;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.336695;NULL;NULL;NULL;0.598075;NULL;NULL;NULL
