region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Кемеровская область;NULL;-0.12215;-0.14636;-0.09842;NULL;0.15141;0.12548;0.17667;NULL;-0.01114;-0.02884;0.00627;NULL;0.36099;0.29625;0.42062;NULL;0.52711;0.49441;0.55810;NULL;0.50728;0.47948;0.53386;NULL;0.73266;0.58235;0.83794;NULL;0.72856;0.67054;0.77857;NULL;0.74696;0.69742;0.79017;NULL;0.69965;0.48789;0.83679;NULL;0.83067;0.78447;0.86927;NULL;0.82985;0.78778;0.86553
Кировская область;NULL;0.11313;0.09784;0.12817;NULL;0.10176;0.07797;0.12495;NULL;0.11361;0.10084;0.12621;NULL;0.42657;0.37530;0.47410;NULL;0.48410;0.45203;0.51451;NULL;0.44499;0.41691;0.47188;NULL;0.61880;0.30858;0.80364;NULL;0.87152;0.83045;0.90473;NULL;0.84168;0.79649;0.87892;NULL;NULL;NULL;NULL;NULL;0.88267;0.84126;0.91556;NULL;0.87485;0.83181;0.90922
Костромская область;NULL;0.14446;0.11376;0.17418;NULL;0.21666;0.17389;0.25743;NULL;0.16673;0.14190;0.19089;NULL;0.37149;0.23587;0.48533;NULL;0.55262;0.48932;0.60932;NULL;0.53347;0.47959;0.58260;NULL;0.61648;0.09953;0.85976;NULL;0.75483;0.61596;0.85168;NULL;0.75283;0.63129;0.84085;NULL;NULL;NULL;NULL;NULL;0.82550;0.69572;0.90900;NULL;0.83822;0.72835;0.91116
Краснодарский край;NULL;0.16622;0.15386;0.17842;NULL;0.24817;0.22916;0.26676;NULL;0.18616;0.17578;0.19641;NULL;0.50960;0.47218;0.54473;NULL;0.55739;0.53253;0.58114;NULL;0.55546;0.53552;0.57468;NULL;0.59408;0.49455;0.67677;NULL;0.64232;0.60379;0.67778;NULL;0.65118;0.61723;0.68266;NULL;0.68367;0.52523;0.79662;NULL;0.71637;0.67553;0.75307;NULL;0.72841;0.69131;0.76193
Красноярский край;NULL;0.07767;0.06549;0.08970;NULL;0.13035;0.10975;0.15051;NULL;0.08763;0.07714;0.09801;NULL;0.52781;0.48790;0.56502;NULL;0.57361;0.54827;0.59778;NULL;0.59333;0.57376;0.61216;NULL;0.60334;0.47565;0.70397;NULL;0.73814;0.70056;0.77198;NULL;0.74934;0.71716;0.77860;NULL;0.64666;0.42917;0.79095;NULL;0.79677;0.75727;0.83125;NULL;0.81056;0.77621;0.84078
Курганская область;NULL;0.05175;0.02968;0.07332;NULL;0.07118;0.03770;0.10353;NULL;0.05326;0.03483;0.07135;NULL;0.48676;0.40984;0.55458;NULL;0.53988;0.49179;0.58398;NULL;0.54054;0.50176;0.57665;NULL;0.37240;0.07517;0.57889;NULL;0.67204;0.59959;0.73337;NULL;0.64787;0.58002;0.70629;NULL;0.51017;-0.06336;0.79010;NULL;0.77706;0.68208;0.84830;NULL;0.76356;0.67399;0.83240
Курская область;NULL;0.03405;-0.00155;0.06840;NULL;0.21200;0.17163;0.25055;NULL;0.10413;0.07756;0.12996;NULL;0.52850;0.45553;0.59284;NULL;0.51214;0.46345;0.55701;NULL;0.54200;0.50411;0.57739;NULL;0.65969;0.47546;0.78694;NULL;0.66579;0.59414;0.72688;NULL;0.68831;0.62760;0.74076;NULL;NULL;NULL;NULL;NULL;0.78828;0.72345;0.84082;NULL;0.81594;0.76084;0.86083
Ленинградская область;NULL;0.10997;0.09491;0.12481;NULL;0.10930;0.08454;0.13344;NULL;0.10930;0.09646;0.12198;NULL;0.26440;0.16578;0.35258;NULL;0.54372;0.50328;0.58143;NULL;0.48114;0.44343;0.51669;NULL;0.42543;0.15633;0.61780;NULL;0.67089;0.59603;0.73443;NULL;0.63771;0.56589;0.69975;NULL;0.75112;0.52180;0.88518;NULL;0.78298;0.72146;0.83371;NULL;0.78280;0.72531;0.83077
Липецкая область;NULL;0.03386;0.00810;0.05895;NULL;0.10785;0.07064;0.14369;NULL;0.05074;0.02968;0.07135;NULL;0.43894;0.35659;0.51155;NULL;0.52249;0.47090;0.56986;NULL;0.57589;0.53990;0.60945;NULL;0.70930;0.44793;0.85895;NULL;0.75272;0.66818;0.81982;NULL;0.80578;0.74606;0.85411;NULL;NULL;NULL;NULL;NULL;0.76284;0.67210;0.83319;NULL;0.82654;0.76359;0.87589
Магаданская область;NULL;0.34823;0.30308;0.39075;NULL;0.03984;-0.07263;0.14157;NULL;0.28491;0.24267;0.32501;NULL;0.60079;0.44173;0.72021;NULL;0.57178;0.43254;0.68232;NULL;0.63627;0.54820;0.70988;NULL;NULL;NULL;NULL;NULL;0.61411;0.24275;0.82429;NULL;0.67487;0.40964;0.83494;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.71139;0.29988;0.90307
Московская область;NULL;0.34256;0.33478;0.35026;NULL;0.30867;0.29577;0.32136;NULL;0.33298;0.32632;0.33958;NULL;0.54185;0.50027;0.58056;NULL;0.65947;0.63806;0.67987;NULL;0.62545;0.60627;0.64387;NULL;0.38530;0.27069;0.48419;NULL;0.67612;0.64119;0.70833;NULL;0.62275;0.58824;0.65492;NULL;0.72730;0.55006;0.84539;NULL;0.80438;0.76700;0.83712;NULL;0.79739;0.76084;0.82962
Мурманская область;NULL;0.33374;0.31550;0.35154;NULL;0.14354;0.10145;0.18384;NULL;0.29136;0.27447;0.30788;NULL;0.60212;0.54127;0.65600;NULL;0.59803;0.54409;0.64672;NULL;0.64517;0.61007;0.67765;NULL;0.72488;0.51977;0.85286;NULL;0.81224;0.73198;0.87317;NULL;0.82878;0.76859;0.87636;NULL;0.77482;0.45645;0.92418;NULL;0.86253;0.78122;0.91939;NULL;0.87930;0.81729;0.92435
Ненецкий автономный округ;NULL;0.34230;0.27936;0.40056;NULL;0.30461;0.17658;0.41502;NULL;0.33596;0.28030;0.38793;NULL;0.60437;0.22661;0.81943;NULL;0.47226;0.04058;0.72857;NULL;0.51646;0.24099;0.70493;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Нижегородская область;NULL;0.12504;0.11329;0.13665;NULL;0.19272;0.17557;0.20954;NULL;0.14453;0.13485;0.15412;NULL;0.51277;0.47203;0.55083;NULL;0.57347;0.54976;0.59614;NULL;0.56272;0.54264;0.58206;NULL;0.63983;0.50119;0.74561;NULL;0.79300;0.75599;0.82563;NULL;0.77700;0.74168;0.80853;NULL;0.79301;0.62650;0.89620;NULL;0.86515;0.83203;0.89326;NULL;0.86271;0.83112;0.88976
Новгородская область;NULL;0.09464;0.06228;0.12597;NULL;0.14317;0.09364;0.19025;NULL;0.10645;0.07944;0.13275;NULL;0.50403;0.41957;0.57802;NULL;0.57064;0.51509;0.62093;NULL;0.55471;0.50961;0.59636;NULL;NULL;NULL;NULL;NULL;0.86055;0.75920;0.92680;NULL;0.86014;0.76722;0.92272;NULL;NULL;NULL;NULL;NULL;0.89276;0.81963;0.94188;NULL;0.88334;0.81252;0.93262
Новосибирская область;NULL;0.29053;0.27982;0.30110;NULL;0.30608;0.28853;0.32325;NULL;0.29489;0.28577;0.30391;NULL;0.63241;0.59520;0.66682;NULL;0.67817;0.65604;0.69915;NULL;0.66244;0.64341;0.68066;NULL;0.72893;0.61435;0.81521;NULL;0.80761;0.77335;0.83785;NULL;0.79530;0.76234;0.82470;NULL;0.81466;0.65902;0.90999;NULL;0.87105;0.83712;0.89955;NULL;0.86482;0.83160;0.89301
Омская область;NULL;0.07934;0.05822;0.10000;NULL;0.23350;0.20558;0.26056;NULL;0.13198;0.11530;0.14838;NULL;0.45372;0.38544;0.51522;NULL;0.59006;0.55397;0.62376;NULL;0.60569;0.57786;0.63199;NULL;0.65763;0.48142;0.78138;NULL;0.74715;0.69271;0.79394;NULL;0.77834;0.73548;0.81565;NULL;0.82633;0.64006;0.92842;NULL;0.81808;0.76675;0.86057;NULL;0.85140;0.81169;0.88457
Оренбургская область;NULL;-0.11076;-0.13267;-0.08925;NULL;0.10141;0.07168;0.13024;NULL;-0.04884;-0.06655;-0.03141;NULL;0.40596;0.32228;0.48052;NULL;0.57619;0.53560;0.61380;NULL;0.52456;0.48746;0.55938;NULL;0.54432;0.31986;0.70330;NULL;0.76380;0.71152;0.80849;NULL;0.73216;0.67966;0.77772;NULL;0.63545;0.24252;0.84428;NULL;0.83856;0.78190;0.88353;NULL;0.82049;0.76270;0.86709
Орловская область;NULL;0.06927;0.03809;0.09943;NULL;0.26474;0.22660;0.30115;NULL;0.12944;0.10524;0.15301;NULL;0.59039;0.52223;0.64998;NULL;0.67236;0.63315;0.70814;NULL;0.68113;0.65079;0.70927;NULL;0.65168;0.49788;0.76369;NULL;0.76840;0.71681;0.81245;NULL;0.78044;0.73819;0.81717;NULL;0.69379;0.27569;0.88849;NULL;0.85420;0.79435;0.90014;NULL;0.86630;0.81597;0.90563
Пензенская область;NULL;-0.00594;-0.02473;0.01249;NULL;0.18566;0.16276;0.20793;NULL;0.05707;0.04246;0.07145;NULL;0.38292;0.30521;0.45230;NULL;0.38410;0.34041;0.42503;NULL;0.38557;0.34799;0.42108;NULL;0.60434;0.38013;0.75362;NULL;0.50802;0.41679;0.58601;NULL;0.52309;0.44072;0.59425;NULL;0.73623;0.46258;0.88262;NULL;0.54229;0.44364;0.62485;NULL;0.56188;0.47108;0.63844
Пермский край;NULL;0.16271;0.15160;0.17367;NULL;0.15097;0.13252;0.16906;NULL;0.15830;0.14880;0.16771;NULL;0.49316;0.44514;0.53755;NULL;0.54987;0.52165;0.57669;NULL;0.56044;0.53769;0.58224;NULL;0.59532;0.42702;0.72027;NULL;0.81352;0.77454;0.84725;NULL;0.80062;0.76463;0.83227;NULL;0.73954;0.50647;0.87588;NULL;0.84325;0.80022;0.87905;NULL;0.84912;0.81052;0.88158
Приморский край;NULL;0.12005;0.10072;0.13899;NULL;0.13838;0.10589;0.16982;NULL;0.12353;0.10700;0.13977;NULL;0.49878;0.44355;0.54922;NULL;0.52762;0.48783;0.56487;NULL;0.58210;0.55456;0.60823;NULL;0.65597;0.50011;0.76977;NULL;0.73167;0.67395;0.78134;NULL;0.77195;0.72887;0.80959;NULL;0.79671;0.57594;0.91653;NULL;0.83019;0.77151;0.87709;NULL;0.86303;0.81926;0.89853
Псковская область;NULL;0.16190;0.13536;0.18771;NULL;0.11739;0.07089;0.16180;NULL;0.14743;0.12439;0.16992;NULL;0.54130;0.43641;0.62972;NULL;0.55901;0.49011;0.62022;NULL;0.56156;0.50608;0.61189;NULL;0.67645;0.31508;0.86829;NULL;0.77662;0.66798;0.85628;NULL;0.76687;0.66778;0.84195;NULL;NULL;NULL;NULL;NULL;0.81334;0.71434;0.88451;NULL;0.81448;0.72320;0.88144
Республика Адыгея;NULL;-0.03310;-0.07501;0.00730;NULL;0.06038;0.00191;0.11581;NULL;-0.00036;-0.03412;0.03240;NULL;0.28485;0.12645;0.41787;NULL;0.50689;0.42822;0.57665;NULL;0.46965;0.40274;0.53030;NULL;0.69041;0.26471;0.89487;NULL;0.70399;0.55821;0.81015;NULL;0.72211;0.59857;0.81447;NULL;NULL;NULL;NULL;NULL;0.77854;0.64045;0.87301;NULL;0.81450;0.69962;0.89343
Республика Алтай;NULL;-0.00105;-0.05081;0.04646;NULL;0.20342;0.13276;0.26861;NULL;0.05230;0.01151;0.09150;NULL;0.42603;0.28307;0.54367;NULL;0.51866;0.42996;0.59511;NULL;0.43974;0.35872;0.51173;NULL;0.37580;-0.71610;0.80334;NULL;0.90982;0.79697;0.96848;NULL;0.81914;0.66617;0.91235;NULL;NULL;NULL;NULL;NULL;0.82809;0.59668;0.94124;NULL;0.77676;0.50722;0.91553
Республика Башкортостан;NULL;-0.01544;-0.03246;0.00130;NULL;0.12855;0.10438;0.15213;NULL;0.02624;0.01237;0.03991;NULL;0.31017;0.23158;0.38125;NULL;0.46981;0.42132;0.51482;NULL;0.47157;0.43466;0.50635;NULL;0.54803;0.41574;0.65362;NULL;0.61510;0.54977;0.67256;NULL;0.65152;0.60164;0.69616;NULL;0.54679;0.25668;0.73334;NULL;0.72490;0.64540;0.78986;NULL;0.74430;0.67971;0.79817
Республика Бурятия;NULL;0.00873;-0.01340;0.03040;NULL;0.10468;0.07353;0.13482;NULL;0.03468;0.01660;0.05243;NULL;0.39800;0.32434;0.46448;NULL;0.54066;0.49598;0.58190;NULL;0.47669;0.43740;0.51358;NULL;0.52379;0.23408;0.71448;NULL;0.75584;0.68336;0.81465;NULL;0.70920;0.63464;0.77114;NULL;NULL;NULL;NULL;NULL;0.81330;0.73704;0.87147;NULL;0.79874;0.72126;0.85863
Республика Дагестан;NULL;-1.10097;-1.18538;-1.01968;NULL;-0.11237;-0.17521;-0.05238;NULL;-0.61550;-0.66725;-0.56523;NULL;-0.31066;-0.52319;-0.12477;NULL;0.16428;0.05268;0.26503;NULL;0.07299;-0.02013;0.15892;NULL;-0.02784;-0.85696;0.46282;NULL;0.36686;0.13997;0.54418;NULL;0.37156;0.17483;0.52926;NULL;NULL;NULL;NULL;NULL;0.54972;0.27309;0.73864;NULL;0.53931;0.28573;0.71769
Республика Ингушетия;NULL;-1.08722;-1.27196;-0.91883;NULL;-0.08872;-0.23094;0.03767;NULL;-0.65198;-0.76899;-0.54311;NULL;-0.80474;-1.56840;-0.27967;NULL;-0.05309;-0.38670;0.20315;NULL;-0.19154;-0.47458;0.03713;NULL;NULL;NULL;NULL;NULL;0.36768;-0.16523;0.67382;NULL;0.23578;-0.33048;0.57099;NULL;NULL;NULL;NULL;NULL;0.29993;-0.59146;0.71615;NULL;0.47354;-0.17200;0.78398
Республика Калмыкия;NULL;-0.50101;-0.57851;-0.42731;NULL;-0.06957;-0.14995;0.00521;NULL;-0.36821;-0.42596;-0.31279;NULL;-0.26030;-0.64133;0.03443;NULL;0.43555;0.31779;0.53480;NULL;0.16016;0.02107;0.28091;NULL;0.36460;-0.71304;0.79785;NULL;0.70963;0.52295;0.83232;NULL;0.59913;0.37378;0.75342;NULL;NULL;NULL;NULL;NULL;0.74927;0.48687;0.89192;NULL;0.60673;0.25879;0.80826
Республика Карелия;NULL;0.17638;0.15675;0.19558;NULL;0.17670;0.14593;0.20640;NULL;0.18230;0.16596;0.19834;NULL;0.43585;0.34842;0.51297;NULL;0.61456;0.57575;0.65030;NULL;0.51616;0.47586;0.55378;NULL;0.63476;0.20317;0.85389;NULL;0.76186;0.67891;0.82682;NULL;0.70446;0.60861;0.78063;NULL;NULL;NULL;NULL;NULL;0.80143;0.73722;0.85274;NULL;0.77172;0.69910;0.83003
Республика Коми;NULL;0.13167;0.11317;0.14982;NULL;0.06375;0.02876;0.09759;NULL;0.11521;0.09888;0.13126;NULL;0.45553;0.39281;0.51275;NULL;0.46340;0.41508;0.50836;NULL;0.46298;0.42532;0.49856;NULL;0.55226;0.29514;0.72735;NULL;0.71860;0.63802;0.78468;NULL;0.69250;0.61640;0.75637;NULL;0.54982;0.01329;0.82038;NULL;0.74832;0.65331;0.82219;NULL;0.73298;0.64029;0.80625
