region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
г. Москва;0.810925;0.81092;0.79855;0.82278;0.502212;0.50221;0.47000;0.53305;0.723429;0.72343;0.71080;0.73568;0.846183;0.84618;0.81265;0.87540;0.786473;0.78647;0.74446;0.82354;0.829769;0.82977;0.80536;0.85202;0.937466;0.93747;0.89007;0.96872;0.895357;0.89536;0.86027;0.92397;0.920048;0.92005;0.89619;0.93991;0.979120;NULL;NULL;NULL;0.908729;0.90873;0.86794;0.94006;0.933166;0.93317;0.90396;0.95572
г. Санкт-Петербург;0.560361;0.56036;0.54358;0.57670;0.484024;0.48402;0.44440;0.52164;0.538237;0.53824;0.52254;0.55357;0.689127;0.68913;0.64614;0.72832;0.740554;0.74055;0.69728;0.77941;0.763214;0.76321;0.73845;0.78632;0.691820;0.69182;0.57011;0.78707;0.836025;0.83602;0.77497;0.88476;0.848710;0.84871;0.80932;0.88216;0.687287;0.68729;0.45419;0.83969;0.901750;0.90175;0.84508;0.94247;0.911240;0.91124;0.87308;0.94078
г. Севастополь;0.587460;0.58746;0.47682;0.68105;0.695706;0.69571;0.59372;0.77862;0.626796;0.62680;0.55067;0.69365;0.604764;0.60476;0.28300;0.81088;0.862288;0.86229;0.75058;0.93404;0.739500;0.73950;0.59851;0.84250;0.560065;NULL;NULL;NULL;0.883182;NULL;NULL;NULL;0.774680;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.878237;NULL;NULL;NULL;0.821577;NULL;NULL;NULL
Еврейская автономная область;-0.033031;-0.03303;-0.51314;0.33050;0.896080;NULL;NULL;NULL;0.433933;0.43393;0.18916;0.62281;0.775464;NULL;NULL;NULL;0.945683;NULL;NULL;NULL;0.880994;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Забайкальский край;0.339544;0.33954;0.28790;0.38844;0.518525;0.51853;0.44522;0.58479;0.400751;0.40075;0.35950;0.44008;0.648061;0.64806;0.56165;0.72183;0.719882;0.71988;0.64608;0.78238;0.714377;0.71438;0.66431;0.75904;0.824901;NULL;NULL;NULL;0.932428;NULL;NULL;NULL;0.916333;0.91633;0.84357;0.96187;1.000000;NULL;NULL;NULL;0.948049;NULL;NULL;NULL;0.964924;NULL;NULL;NULL
Ивановская область;0.294284;0.29428;0.20332;0.37775;0.541569;0.54157;0.45850;0.61541;0.399288;0.39929;0.33707;0.45734;0.291784;0.29178;0.03402;0.49719;0.759913;0.75991;0.67298;0.82964;0.625220;0.62522;0.53239;0.70458;0.464747;NULL;NULL;NULL;0.901765;NULL;NULL;NULL;0.840874;0.84087;0.69067;0.93185;-0.045018;NULL;NULL;NULL;0.948990;NULL;NULL;NULL;0.896770;NULL;NULL;NULL
Иркутская область;0.510393;0.51039;0.46998;0.54866;0.620864;0.62086;0.58118;0.65788;0.546864;0.54686;0.51776;0.57474;0.673019;0.67302;0.57284;0.75595;0.800778;0.80078;0.75996;0.83661;0.704337;0.70434;0.65499;0.74866;0.730033;0.73003;0.41555;0.90360;0.865441;0.86544;0.79026;0.91990;0.786557;0.78656;0.68360;0.86409;0.864501;NULL;NULL;NULL;0.937323;0.93732;0.87847;0.97311;0.899858;0.89986;0.81314;0.95431
Кабардино-Балкарская Республика;-0.099133;-0.09913;-0.25550;0.04286;0.310145;0.31015;0.14035;0.45519;0.063452;0.06345;-0.04998;0.16797;0.092527;0.09253;-0.24514;0.35985;0.470738;0.47074;0.26825;0.63096;0.359478;0.35948;0.19465;0.49933;0.615030;NULL;NULL;NULL;0.701974;0.70197;0.44122;0.86444;0.699093;0.69909;0.49210;0.83959;-0.629248;NULL;NULL;NULL;0.642369;NULL;NULL;NULL;0.507260;0.50726;0.03318;0.79015
Калининградская область;0.475261;0.47526;0.41717;0.52909;0.582911;0.58291;0.50082;0.65509;0.514488;0.51449;0.46825;0.55780;0.546489;0.54649;0.41147;0.65791;0.748493;0.74849;0.66184;0.81855;0.692756;0.69276;0.62580;0.75091;0.789355;NULL;NULL;NULL;0.907969;NULL;NULL;NULL;0.895254;0.89525;0.79605;0.95518;0.528556;NULL;NULL;NULL;0.970385;NULL;NULL;NULL;0.915884;NULL;NULL;NULL
Калужская область;0.473654;0.47365;0.40507;0.53655;0.619868;0.61987;0.55023;0.68170;0.532091;0.53209;0.48309;0.57778;0.593608;0.59361;0.41266;0.73195;0.765907;0.76591;0.68345;0.83238;0.709698;0.70970;0.63214;0.77527;0.781722;NULL;NULL;NULL;0.784995;0.78499;0.62936;0.88886;0.775852;0.77585;0.62882;0.87721;0.688954;NULL;NULL;NULL;0.824427;0.82443;0.65807;0.92489;0.805671;0.80567;0.63581;0.91158
Камчатский край;0.599613;0.59961;0.40422;0.74579;0.637553;0.63755;0.33922;0.82712;0.609307;0.60931;0.45213;0.73239;1.000000;NULL;NULL;NULL;0.921445;NULL;NULL;NULL;0.953287;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.421550;NULL;NULL;NULL;0.585246;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.490964;NULL;NULL;NULL;0.511183;NULL;NULL;NULL
Карачаево-Черкесская Республика;-0.070593;-0.07059;-0.24541;0.08605;0.406499;0.40650;0.20433;0.57021;0.089004;0.08900;-0.04264;0.20851;0.290305;0.29030;-0.08023;0.56150;0.477525;0.47753;0.20047;0.68036;0.437194;0.43719;0.23702;0.59783;0.404413;NULL;NULL;NULL;0.747160;NULL;NULL;NULL;0.678768;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.590509;NULL;NULL;NULL;0.713185;NULL;NULL;NULL
Кемеровская область;0.394430;0.39443;0.28382;0.49288;0.691130;0.69113;0.62768;0.74683;0.538927;0.53893;0.47708;0.59563;0.715365;0.71537;0.49957;0.85762;0.842695;0.84269;0.77918;0.89261;0.768427;0.76843;0.68869;0.83314;1.000000;NULL;NULL;NULL;0.898950;0.89895;0.78223;0.96382;0.872516;0.87252;0.72539;0.95435;1.000000;NULL;NULL;NULL;0.886734;0.88673;0.75582;0.95946;0.847621;0.84762;0.67161;0.94545
Кировская область;0.441501;0.44150;0.39626;0.48429;0.569982;0.56998;0.51292;0.62219;0.483881;0.48388;0.44852;0.51761;0.569897;0.56990;0.48966;0.64087;0.744112;0.74411;0.69101;0.79058;0.666332;0.66633;0.62093;0.70782;0.560618;0.56062;0.08581;0.82806;0.927021;NULL;NULL;NULL;0.850899;0.85090;0.73674;0.92563;0.497225;NULL;NULL;NULL;0.977785;NULL;NULL;NULL;0.903431;0.90343;0.79106;0.96550
Костромская область;0.470120;0.47012;0.34743;0.57561;0.609140;0.60914;0.51018;0.69333;0.553319;0.55332;0.47876;0.62011;0.562734;0.56273;0.29284;0.75089;0.718902;0.71890;0.59925;0.81144;0.692056;0.69206;0.58844;0.77614;0.721740;NULL;NULL;NULL;0.913876;NULL;NULL;NULL;0.893941;NULL;NULL;NULL;0.562734;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.963277;NULL;NULL;NULL
Краснодарский край;0.501375;0.50138;0.42872;0.56752;0.698593;0.69859;0.65134;0.74130;0.603267;0.60327;0.56152;0.64224;0.649731;0.64973;0.48125;0.77682;0.870706;0.87071;0.82676;0.90646;0.777206;0.77721;0.71726;0.82795;0.765005;NULL;NULL;NULL;0.942370;0.94237;0.88837;0.97526;0.890636;0.89064;0.80791;0.94526;1.000000;NULL;NULL;NULL;0.959651;NULL;NULL;NULL;0.941972;NULL;NULL;NULL
Красноярский край;0.296708;0.29671;0.26297;0.32932;0.471405;0.47140;0.41972;0.51981;0.360613;0.36061;0.33332;0.38710;0.602005;0.60200;0.53125;0.66492;0.669957;0.66996;0.61241;0.72137;0.706300;0.70630;0.67043;0.73938;0.584776;0.58478;0.40075;0.72492;0.808847;0.80885;0.72975;0.87057;0.804719;0.80472;0.74817;0.85192;0.643665;0.64366;0.32282;0.83928;0.817541;0.81754;0.72449;0.88659;0.849043;0.84904;0.78521;0.89858
Курганская область;0.442909;0.44291;0.37155;0.50835;0.560981;0.56098;0.49120;0.62374;0.489102;0.48910;0.43883;0.53612;0.578386;0.57839;0.42279;0.70206;0.707495;0.70750;0.63169;0.77175;0.648898;0.64890;0.57634;0.71235;0.566520;0.56652;0.14282;0.81626;0.863423;0.86342;0.76457;0.92940;0.795918;0.79592;0.68457;0.87687;0.727902;NULL;NULL;NULL;0.865725;0.86572;0.72538;0.94693;0.838200;0.83820;0.68429;0.93086
Курская область;0.364476;0.36448;0.28098;0.44081;0.636937;0.63694;0.56947;0.69669;0.491272;0.49127;0.43756;0.54126;0.614910;0.61491;0.46837;0.73064;0.780690;0.78069;0.71226;0.83705;0.732110;0.73211;0.66945;0.78608;0.722351;0.72235;0.39174;0.90150;0.901165;0.90116;0.80780;0.95768;0.864511;0.86451;0.77152;0.92773;0.745417;NULL;NULL;NULL;0.933597;NULL;NULL;NULL;0.911569;0.91157;0.81984;0.96497
Ленинградская область;0.346769;0.34677;0.29187;0.39862;0.565208;0.56521;0.49328;0.62980;0.409722;0.40972;0.36592;0.45138;0.299916;0.29992;0.08451;0.47697;0.756198;0.75620;0.66796;0.82699;0.623981;0.62398;0.53888;0.69764;0.387537;0.38754;-0.27239;0.76012;0.919139;NULL;NULL;NULL;0.819191;0.81919;0.67226;0.91344;0.281533;NULL;NULL;NULL;0.915047;NULL;NULL;NULL;0.858488;0.85849;0.71165;0.94394
Липецкая область;0.201078;0.20108;0.01842;0.35843;0.714756;0.71476;0.61667;0.79412;0.472128;0.47213;0.37420;0.55889;0.695840;0.69584;0.42863;0.86181;0.832798;0.83280;0.73217;0.90409;0.784176;0.78418;0.68234;0.86121;0.424269;NULL;NULL;NULL;0.968306;NULL;NULL;NULL;0.903653;NULL;NULL;NULL;0.193976;NULL;NULL;NULL;0.965559;NULL;NULL;NULL;0.892350;NULL;NULL;NULL
Магаданская область;0.496057;0.49606;0.35570;0.61305;0.264178;0.26418;-0.09561;0.53094;0.456432;0.45643;0.32849;0.56596;0.661762;0.66176;0.29592;0.86768;0.496949;0.49695;0.04514;0.77294;0.649203;0.64920;0.42354;0.80445;0.362985;NULL;NULL;NULL;0.776707;NULL;NULL;NULL;0.756226;NULL;NULL;NULL;-0.061692;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.836560;NULL;NULL;NULL
Московская область;0.673332;0.67333;0.64315;0.70174;0.710202;0.71020;0.67952;0.73882;0.690186;0.69019;0.66882;0.71059;0.822986;0.82299;0.74715;0.88180;0.864071;0.86407;0.82974;0.89340;0.830060;0.83006;0.79396;0.86164;0.812695;0.81269;0.61884;0.92575;0.843866;0.84387;0.76861;0.90057;0.806190;0.80619;0.72467;0.86963;0.896574;NULL;NULL;NULL;0.946550;0.94655;0.89148;0.97878;0.926932;0.92693;0.85844;0.96864
Мурманская область;0.603651;0.60365;0.54791;0.65436;0.641638;0.64164;0.53430;0.73064;0.623464;0.62346;0.57629;0.66684;0.727235;0.72724;0.60984;0.81750;0.780827;0.78083;0.66180;0.86760;0.797035;0.79704;0.73141;0.85073;0.413003;0.41300;-0.18554;0.75432;0.912100;NULL;NULL;NULL;0.814456;0.81446;0.66208;0.91144;0.379460;NULL;NULL;NULL;0.942381;NULL;NULL;NULL;0.879927;NULL;NULL;NULL
Ненецкий автономный округ;0.287801;0.28780;-0.09115;0.56208;0.375781;0.37578;-0.33026;0.75906;0.327569;0.32757;0.01872;0.55975;0.652803;NULL;NULL;NULL;0.777065;NULL;NULL;NULL;0.692418;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.479818;NULL;NULL;NULL;0.546722;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Нижегородская область;0.388808;0.38881;0.35939;0.41724;0.518390;0.51839;0.47582;0.55850;0.431704;0.43170;0.40788;0.45484;0.588391;0.58839;0.52368;0.64665;0.717761;0.71776;0.67150;0.75936;0.709644;0.70964;0.67731;0.73967;0.667250;0.66725;0.47610;0.80336;0.843773;0.84377;0.76411;0.90289;0.833796;0.83380;0.77348;0.88212;0.739522;0.73952;0.42777;0.90774;0.889301;0.88930;0.81371;0.94087;0.898476;0.89848;0.84172;0.93957
Новгородская область;0.415035;0.41504;0.35203;0.47345;0.528331;0.52833;0.43255;0.61217;0.447901;0.44790;0.39611;0.49641;0.489577;0.48958;0.35113;0.60532;0.661693;0.66169;0.54886;0.75332;0.620040;0.62004;0.54265;0.68772;0.904200;NULL;NULL;NULL;0.892482;NULL;NULL;NULL;0.915411;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.899841;NULL;NULL;NULL;0.937178;NULL;NULL;NULL
Новосибирская область;0.489889;0.48989;0.45264;0.52535;0.652624;0.65262;0.60550;0.69574;0.539923;0.53992;0.51058;0.56803;0.613471;0.61347;0.51065;0.70039;0.843682;0.84368;0.79690;0.88258;0.768395;0.76840;0.72358;0.80800;0.551320;0.55132;0.22199;0.76898;0.922735;0.92274;0.85583;0.96475;0.854047;0.85405;0.77759;0.91043;0.575794;NULL;NULL;NULL;0.960135;NULL;NULL;NULL;0.918880;0.91888;0.84267;0.96521
Омская область;0.376991;0.37699;0.31615;0.43393;0.563335;0.56334;0.49393;0.62593;0.463982;0.46398;0.41993;0.50565;0.656788;0.65679;0.53333;0.75572;0.805809;0.80581;0.74050;0.85901;0.788827;0.78883;0.73860;0.83207;0.798718;NULL;NULL;NULL;0.830574;0.83057;0.71486;0.90950;0.853529;0.85353;0.76883;0.91430;0.774564;NULL;NULL;NULL;0.927770;NULL;NULL;NULL;0.924413;0.92441;0.84637;0.97001
Оренбургская область;0.501860;0.50186;0.37625;0.60907;0.673482;0.67348;0.59827;0.73843;0.560784;0.56078;0.48771;0.62641;0.838921;0.83892;0.67255;0.93611;0.883807;0.88381;0.82787;0.92598;0.834207;0.83421;0.76456;0.88844;0.869123;NULL;NULL;NULL;0.948190;NULL;NULL;NULL;0.914163;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.902220;NULL;NULL;NULL;0.861963;NULL;NULL;NULL
Орловская область;0.350068;0.35007;0.28483;0.41092;0.642667;0.64267;0.57700;0.70093;0.458421;0.45842;0.41139;0.50273;0.369915;0.36991;0.17874;0.52681;0.840119;0.84012;0.77387;0.89178;0.709982;0.70998;0.64200;0.76849;0.149223;0.14922;-0.34581;0.49526;0.918066;0.91807;0.84090;0.96488;0.787722;0.78772;0.69151;0.86106;0.277385;0.27738;-0.63982;0.74854;0.938373;NULL;NULL;NULL;0.871599;0.87160;0.75937;0.94158
Пензенская область;0.263505;0.26351;0.21618;0.30864;0.324418;0.32442;0.24818;0.39498;0.298513;0.29851;0.25980;0.33571;0.345497;0.34550;0.22046;0.45496;0.287309;0.28731;0.17671;0.38686;0.448176;0.44818;0.38300;0.50822;0.405139;0.40514;0.00145;0.67326;0.324674;0.32467;0.09137;0.51176;0.520434;0.52043;0.37791;0.63787;0.289809;0.28981;-0.46582;0.70657;0.280527;0.28053;0.00529;0.49642;0.500402;0.50040;0.32662;0.63932
Пермский край;0.452561;0.45256;0.41004;0.49288;0.538031;0.53803;0.47950;0.59184;0.481076;0.48108;0.44701;0.51365;0.695843;0.69584;0.60740;0.76954;0.669690;0.66969;0.60157;0.72936;0.690439;0.69044;0.63943;0.73627;0.779641;NULL;NULL;NULL;0.841180;0.84118;0.73735;0.91292;0.838830;0.83883;0.74856;0.90412;0.877728;NULL;NULL;NULL;0.908776;0.90878;0.81438;0.96383;0.910859;0.91086;0.82693;0.96179
Приморский край;0.523314;0.52331;0.45397;0.58642;0.539456;0.53946;0.45319;0.61596;0.522945;0.52295;0.46894;0.57310;0.615190;0.61519;0.43815;0.75000;0.817846;0.81785;0.73809;0.87937;0.736896;0.73690;0.65651;0.80352;0.741068;NULL;NULL;NULL;0.939456;NULL;NULL;NULL;0.891462;0.89146;0.77957;0.95692;1.000000;NULL;NULL;NULL;0.921113;NULL;NULL;NULL;0.920370;NULL;NULL;NULL
Псковская область;0.382493;0.38249;0.26579;0.48579;0.664965;0.66496;0.56886;0.74530;0.507973;0.50797;0.43179;0.57685;0.808367;NULL;NULL;NULL;0.731023;0.73102;0.58929;0.83518;0.713563;0.71356;0.57846;0.81579;1.000000;NULL;NULL;NULL;0.862736;NULL;NULL;NULL;0.866405;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.878253;NULL;NULL;NULL;0.873132;NULL;NULL;NULL
Республика Адыгея;0.075883;0.07588;-0.06987;0.20693;0.397750;0.39775;0.24147;0.53015;0.202138;0.20214;0.09653;0.29873;-0.005678;-0.00568;-0.40271;0.30365;0.698965;0.69897;0.54472;0.81311;0.483673;0.48367;0.32971;0.61125;-0.750526;-0.75053;NULL;NULL;1.000000;NULL;NULL;NULL;0.735451;0.73545;0.45849;0.89549;-0.925578;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.827642;NULL;NULL;NULL
Республика Алтай;0.457151;0.45715;0.31461;0.57759;0.547464;0.54746;0.38348;0.67791;0.475787;0.47579;0.36728;0.57054;0.819611;0.81961;0.60870;0.93566;0.717339;0.71734;0.54389;0.83871;0.712461;0.71246;0.56423;0.82176;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Башкортостан;0.071507;0.07151;-0.02617;0.16233;0.470061;0.47006;0.36798;0.56019;0.236655;0.23665;0.16726;0.30187;0.113582;0.11358;-0.16591;0.34152;0.656436;0.65644;0.53356;0.75517;0.541293;0.54129;0.43699;0.63142;0.600166;0.60017;0.24441;0.81902;0.765664;0.76566;0.60505;0.87495;0.761366;0.76137;0.63925;0.85181;1.000000;NULL;NULL;NULL;0.902996;NULL;NULL;NULL;0.931950;NULL;NULL;NULL
Республика Бурятия;0.274297;0.27430;0.19634;0.34662;0.424941;0.42494;0.32148;0.51662;0.321563;0.32156;0.25974;0.37957;0.648053;0.64805;0.50969;0.75658;0.671072;0.67107;0.56615;0.75691;0.661198;0.66120;0.57980;0.73093;0.731617;NULL;NULL;NULL;0.790232;0.79023;0.60490;0.90486;0.776117;0.77612;0.61257;0.88457;0.776347;NULL;NULL;NULL;0.727518;0.72752;0.46420;0.88411;0.733626;0.73363;0.49672;0.87942
Республика Дагестан;-0.634924;-0.63492;-0.84404;-0.44332;0.015157;0.01516;-0.21333;0.21198;-0.372473;-0.37247;-0.52381;-0.23207;-0.409628;-0.40963;-0.78673;-0.09270;0.104688;0.10469;-0.20124;0.35207;-0.096530;-0.09653;-0.32094;0.09978;-0.424069;-0.42407;-1.98578;0.44519;-0.136357;-0.13636;-0.93545;0.39794;-0.117724;-0.11772;-0.74002;0.32915;-1.913613;NULL;NULL;NULL;0.494952;NULL;NULL;NULL;0.226021;0.22602;-0.46274;0.64969
Республика Ингушетия;-0.293520;-0.29352;-0.63986;-0.00354;-0.405432;-0.40543;-1.13014;0.12419;-0.266953;-0.26695;-0.56000;-0.01580;-0.560090;-0.56009;-1.50002;0.08967;-0.383727;-0.38373;-1.48856;0.31807;-0.322032;-0.32203;-0.92154;0.12896;-0.131830;NULL;NULL;NULL;-0.660472;NULL;NULL;NULL;-0.183134;NULL;NULL;NULL;-3.527319;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.516887;NULL;NULL;NULL
Республика Калмыкия;-0.246585;-0.24658;-0.51330;-0.01632;0.600155;0.60016;0.42923;0.73129;0.095867;0.09587;-0.07287;0.24440;0.281318;0.28132;-0.11180;0.56381;0.758284;0.75828;0.58043;0.87563;0.523770;0.52377;0.32529;0.67721;0.243493;NULL;NULL;NULL;0.893637;NULL;NULL;NULL;0.692790;0.69279;0.36643;0.87916;-1.269522;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.760598;NULL;NULL;NULL
Республика Карелия;0.395755;0.39575;0.33920;0.44867;0.582569;0.58257;0.51132;0.64612;0.453794;0.45379;0.40951;0.49562;0.673426;0.67343;0.56686;0.76000;0.778965;0.77896;0.70710;0.83762;0.745398;0.74540;0.68855;0.79459;0.927280;NULL;NULL;NULL;0.825234;0.82523;0.65744;0.92553;0.859286;0.85929;0.73521;0.93614;0.860301;NULL;NULL;NULL;0.829410;0.82941;0.67860;0.92264;0.844674;0.84467;0.71685;0.92591
Республика Коми;0.401694;0.40169;0.33830;0.46062;0.544370;0.54437;0.44088;0.63384;0.449029;0.44903;0.39684;0.49795;0.737786;0.73779;0.64585;0.81178;0.699490;0.69949;0.59190;0.78590;0.760453;0.76045;0.70231;0.81030;0.744837;NULL;NULL;NULL;0.853672;0.85367;0.68346;0.94772;0.862294;0.86229;0.75018;0.93411;0.834976;NULL;NULL;NULL;0.871794;NULL;NULL;NULL;0.901513;NULL;NULL;NULL
