region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
г. Москва;-0.361123;-0.36112;-0.43241;-0.29231;-1.070798;-1.07080;-1.21057;-0.93723;-0.564657;-0.56466;-0.62904;-0.50205;0.089830;0.08983;-0.08414;0.24378;-0.654512;-0.65451;-0.90133;-0.43054;-0.183868;-0.18387;-0.32099;-0.05678;-0.552288;-0.55229;-1.01377;-0.16941;-0.896085;-0.89608;-1.20261;-0.62017;-0.562505;-0.56251;-0.78088;-0.36325;-0.055798;-0.05580;-0.82296;0.45483;-0.554554;-0.55455;-0.89531;-0.25820;-0.235535;-0.23554;-0.49083;-0.01183
г. Санкт-Петербург;-0.229181;-0.22918;-0.36068;-0.10651;-0.638864;-0.63886;-0.81138;-0.47789;-0.379219;-0.37922;-0.48152;-0.28180;-1.404309;-1.40431;-1.97676;-0.91162;-0.829625;-0.82962;-1.11019;-0.57568;-1.352588;-1.35259;-1.65113;-1.07782;-0.466203;-0.46620;-1.85019;0.37204;-0.289764;-0.28976;-0.70414;0.05022;-0.719771;-0.71977;-1.23073;-0.29467;0.362387;NULL;NULL;NULL;-0.139250;-0.13925;-0.59371;0.21816;-0.534253;-0.53425;-1.13512;-0.05974
г. Севастополь;0.036449;0.03645;-0.17595;0.22104;-0.223613;-0.22361;-0.44676;-0.02639;-0.158384;-0.15838;-0.31660;-0.01387;-0.694068;-0.69407;-1.48891;-0.09539;-0.266973;-0.26697;-0.61064;0.02033;-0.881676;-0.88168;-1.31013;-0.51294;0.292878;NULL;NULL;NULL;0.075401;0.07540;-0.55440;0.49876;-0.486036;-0.48604;-1.44686;0.17278;1.000000;NULL;NULL;NULL;0.110398;0.11040;-0.52393;0.53051;-0.512946;-0.51295;-1.58560;0.20025
Еврейская автономная область;0.000038;0.00004;-0.27203;0.22762;-0.308896;-0.30890;-0.69784;0.00955;-0.148523;-0.14852;-0.37221;0.04741;-0.790692;-0.79069;-1.71392;-0.12643;-0.094605;-0.09461;-0.55051;0.25440;-0.411666;-0.41167;-0.84967;-0.05553;-1.619304;NULL;NULL;NULL;0.216362;0.21636;-0.65169;0.69562;-0.144846;-0.14485;-1.14570;0.46350;-0.358158;NULL;NULL;NULL;0.463643;NULL;NULL;NULL;0.310972;0.31097;-0.53180;0.75753
Забайкальский край;-0.028451;-0.02845;-0.30988;0.20920;0.120508;0.12051;-0.30154;0.43929;0.026891;0.02689;-0.19867;0.22204;-0.247416;-0.24742;-0.99458;0.28358;0.066894;0.06689;-0.51333;0.47503;-0.021517;-0.02152;-0.44180;0.30741;1.000000;NULL;NULL;NULL;0.730696;NULL;NULL;NULL;0.812981;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.585902;NULL;NULL;NULL;0.686384;NULL;NULL;NULL
Ивановская область;-0.857016;-0.85702;-1.50542;-0.33216;-0.269110;-0.26911;-0.77248;0.12792;-0.597698;-0.59770;-1.00363;-0.25105;-2.319762;-2.31976;NULL;NULL;-0.260922;-0.26092;-0.98787;0.26164;-0.974601;-0.97460;-1.83941;-0.30752;-8.534194;NULL;NULL;NULL;0.105190;NULL;NULL;NULL;-1.072927;-1.07293;NULL;NULL;-26.921567;NULL;NULL;NULL;0.690236;NULL;NULL;NULL;-0.568907;NULL;NULL;NULL
Иркутская область;0.025269;0.02527;-0.06431;0.10959;-0.110907;-0.11091;-0.23565;0.00491;-0.041952;-0.04195;-0.11531;0.02805;-0.530966;-0.53097;-0.86559;-0.24000;-0.273920;-0.27392;-0.46191;-0.10329;-0.551086;-0.55109;-0.73791;-0.37856;-0.729709;-0.72971;-1.87763;0.05551;0.119170;0.11917;-0.22205;0.38878;-0.233925;-0.23393;-0.63238;0.09226;-0.669538;-0.66954;NULL;NULL;0.396109;0.39611;0.08769;0.62479;0.134758;0.13476;-0.25517;0.43293
Кабардино-Балкарская Республика;-0.385585;-0.38559;-0.80151;-0.04015;-0.114917;-0.11492;-0.58508;0.25048;-0.288711;-0.28871;-0.59505;-0.02490;-1.130982;-1.13098;NULL;NULL;0.031416;0.03142;-0.57409;0.45585;-0.401195;-0.40120;-0.97087;0.04488;-0.045260;NULL;NULL;NULL;0.172150;0.17215;-0.79016;0.70419;0.091238;0.09124;-0.76650;0.61078;-1.949126;NULL;NULL;NULL;-0.192104;NULL;NULL;NULL;-0.457746;NULL;NULL;NULL
Калининградская область;-0.048676;-0.04868;-0.24902;0.12850;0.127204;0.12720;-0.19288;0.38346;0.020960;0.02096;-0.14181;0.16716;-0.210518;-0.21052;-0.76081;0.20828;0.368867;0.36887;-0.00960;0.63764;0.218982;0.21898;-0.05187;0.43808;-0.259454;NULL;NULL;NULL;0.526567;NULL;NULL;NULL;0.446546;0.44655;-0.12868;0.78088;1.000000;NULL;NULL;NULL;0.796872;NULL;NULL;NULL;0.870369;NULL;NULL;NULL
Калужская область;-0.237163;-0.23716;-0.49300;-0.01281;-0.136413;-0.13641;-0.43610;0.11777;-0.199515;-0.19951;-0.39081;-0.02689;-0.724965;-0.72496;-1.63705;-0.05609;-0.120972;-0.12097;-0.56813;0.23070;-0.313310;-0.31331;-0.71648;0.02016;-2.803524;-2.80352;NULL;NULL;-0.295267;-0.29527;-1.23289;0.33046;-0.723854;-0.72385;-1.69573;-0.02374;-0.806674;NULL;NULL;NULL;-0.511016;-0.51102;-1.67171;0.24699;-0.571445;-0.57144;-1.71222;0.18835
Камчатский край;0.125588;0.12559;-0.20691;0.38829;0.167405;0.16741;-0.29798;0.50080;0.126321;0.12632;-0.13850;0.34481;-0.321631;-0.32163;-1.44803;0.37600;0.548868;0.54887;0.01320;0.83983;0.144606;0.14461;-0.40524;0.52307;-0.748825;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.457510;NULL;NULL;NULL;-11.824713;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.278726;NULL;NULL;NULL
Карачаево-Черкесская Республика;-0.305988;-0.30599;-0.59003;-0.05915;0.208837;0.20884;-0.23333;0.52908;-0.143770;-0.14377;-0.37076;0.05599;-0.228099;-0.22810;-0.95245;0.28518;0.184922;0.18492;-0.47692;0.60969;0.149713;0.14971;-0.23459;0.44312;0.355850;NULL;NULL;NULL;0.583648;NULL;NULL;NULL;0.621452;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.325691;NULL;NULL;NULL;0.662011;NULL;NULL;NULL
Кемеровская область;-0.723098;-0.72310;-1.07817;-0.41137;-0.396904;-0.39690;-0.73476;-0.10646;-0.595668;-0.59567;-0.84108;-0.37331;-1.448405;-1.44841;NULL;NULL;-0.325852;-0.32585;-0.77712;0.04101;-0.698037;-0.69804;-1.14821;-0.31627;-1.194820;NULL;NULL;NULL;0.002881;0.00288;-0.86192;0.54527;-0.265564;-0.26556;-1.17397;0.34425;-1.626281;NULL;NULL;NULL;0.161754;0.16175;-0.70398;0.66749;-0.100151;-0.10015;-1.05429;0.49828
Кировская область;0.012089;0.01209;-0.22809;0.21850;-0.051208;-0.05121;-0.41854;0.24602;-0.008591;-0.00859;-0.20523;0.16526;-0.361729;-0.36173;-0.94619;0.09107;-0.188593;-0.18859;-0.66051;0.18343;-0.269451;-0.26945;-0.62699;0.03097;-0.124907;NULL;NULL;NULL;-0.435212;-0.43521;NULL;NULL;-0.384898;-0.38490;-1.82156;0.45137;-0.930810;NULL;NULL;NULL;0.300977;NULL;NULL;NULL;0.103037;NULL;NULL;NULL
Костромская область;-0.436088;NULL;NULL;NULL;-0.243970;-0.24397;-1.31954;0.43218;-0.494509;-0.49451;-1.50929;0.20041;1.000000;NULL;NULL;NULL;0.125333;NULL;NULL;NULL;0.035573;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.240034;NULL;NULL;NULL;-0.648498;NULL;NULL;NULL
Краснодарский край;0.026776;0.02678;-0.07765;0.12408;0.026912;0.02691;-0.10733;0.14961;0.024295;0.02429;-0.05743;0.10161;-0.279954;-0.27995;-0.59762;-0.00857;0.000997;0.00100;-0.18643;0.16713;-0.113268;-0.11327;-0.27677;0.03531;-0.175491;-0.17549;-0.91908;0.34173;0.420420;0.42042;0.17601;0.61037;0.280612;0.28061;0.03785;0.47803;0.026655;0.02666;-0.99512;0.61579;0.416685;0.41669;0.14191;0.62474;0.341108;0.34111;0.06841;0.55388
Красноярский край;-0.201187;-0.20119;-0.32620;-0.08443;-0.107949;-0.10795;-0.24764;0.02066;-0.191345;-0.19134;-0.28594;-0.10160;-0.108336;-0.10834;-0.45619;0.17827;-0.078184;-0.07818;-0.27246;0.09479;-0.242826;-0.24283;-0.43359;-0.07013;0.100643;0.10064;-0.75110;0.61519;-0.124942;-0.12494;-0.47579;0.16409;-0.297912;-0.29791;-0.67375;0.01580;-0.116362;NULL;NULL;NULL;0.014973;0.01497;-0.37972;0.32467;-0.218314;-0.21831;-0.68188;0.14949
Курганская область;-0.016449;-0.01645;-0.20759;0.15286;0.253381;0.25338;0.07813;0.40434;0.092857;0.09286;-0.03781;0.21179;-0.609808;-0.60981;-1.21251;-0.13209;0.218379;0.21838;-0.02058;0.41584;-0.091380;-0.09138;-0.34214;0.12508;-0.701092;-0.70109;NULL;NULL;0.362463;0.36246;-0.03964;0.64269;0.089752;0.08975;-0.36634;0.42866;-0.067785;NULL;NULL;NULL;0.507522;0.50752;-0.00720;0.80535;0.381434;0.38143;-0.20696;0.73568
Курская область;-0.905291;-0.90529;-1.39330;-0.48981;-0.387713;-0.38771;-0.86758;0.00099;-0.659784;-0.65978;-0.99296;-0.36656;-1.222285;-1.22228;NULL;NULL;-0.512709;-0.51271;-1.16389;-0.00902;-0.672844;-0.67284;-1.21648;-0.22766;-1.492406;NULL;NULL;NULL;-0.060456;-0.06046;-1.16004;0.57984;-0.316103;-0.31610;-1.32002;0.34281;1.000000;NULL;NULL;NULL;-0.870259;-0.87026;NULL;NULL;-0.546186;-0.54619;-1.80498;0.26015
Ленинградская область;-0.105744;-0.10574;-0.28574;0.05640;-0.067040;-0.06704;-0.29750;0.13392;-0.094447;-0.09445;-0.23440;0.03436;-1.202893;-1.20289;NULL;NULL;-0.274639;-0.27464;-0.68036;0.05859;-0.693467;-0.69347;-1.11841;-0.33074;-0.284789;NULL;NULL;NULL;0.334385;0.33438;-0.35667;0.73639;0.117528;0.11753;-0.65131;0.59809;-2.014313;NULL;NULL;NULL;0.650350;NULL;NULL;NULL;0.352490;0.35249;-0.39897;0.76852
Липецкая область;-1.531603;-1.53160;NULL;NULL;-0.424603;-0.42460;-1.19422;0.13827;-0.973922;-0.97392;-1.63830;-0.43298;-3.066088;-3.06609;NULL;NULL;-0.394864;-0.39486;-1.39807;0.27766;-1.188899;-1.18890;NULL;NULL;-2.420677;NULL;NULL;NULL;0.278905;NULL;NULL;NULL;-0.123726;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.216395;NULL;NULL;NULL;0.162960;NULL;NULL;NULL
Магаданская область;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Московская область;0.065856;0.06586;-0.01896;0.14576;-0.083518;-0.08352;-0.20804;0.03200;0.012943;0.01294;-0.05672;0.07943;-0.267904;-0.26790;-0.59270;0.00861;-0.026582;-0.02658;-0.22163;0.14619;-0.111135;-0.11113;-0.27752;0.03990;-0.034965;-0.03497;-0.74560;0.44799;-0.216520;-0.21652;-0.64504;0.12892;-0.178109;-0.17811;-0.53612;0.11848;0.714256;NULL;NULL;NULL;0.334376;0.33438;-0.03716;0.60368;0.372954;0.37295;0.03444;0.62064
Мурманская область;-0.325207;-0.32521;-0.94582;0.14626;-0.251124;-0.25112;-1.10294;0.33112;-0.306000;-0.30600;-0.78986;0.08117;-0.285860;NULL;NULL;NULL;-0.877529;-0.87753;NULL;NULL;-0.714025;-0.71403;-1.78221;0.03625;1.000000;NULL;NULL;NULL;-2.388460;-2.38846;NULL;NULL;-1.860227;-1.86023;NULL;NULL;1.000000;NULL;NULL;NULL;-3.442287;-3.44229;NULL;NULL;-3.164682;-3.16468;NULL;NULL
Ненецкий автономный округ;0.131292;0.13129;-0.12084;0.33566;0.397306;0.39731;-0.22943;0.74924;0.148026;0.14803;-0.08372;0.33860;-0.192944;-0.19294;-1.37558;0.44889;0.446506;NULL;NULL;NULL;0.155633;0.15563;-0.49369;0.55778;-0.431533;NULL;NULL;NULL;0.139009;NULL;NULL;NULL;0.042823;0.04282;-1.37992;0.68266;-0.670121;NULL;NULL;NULL;-0.721983;NULL;NULL;NULL;-0.363977;NULL;NULL;NULL
Нижегородская область;-0.273279;-0.27328;-0.40804;-0.14755;-0.155970;-0.15597;-0.31829;-0.00777;-0.230968;-0.23097;-0.33388;-0.13358;-0.758101;-0.75810;-1.19315;-0.38604;-0.179494;-0.17949;-0.41303;0.02636;-0.396991;-0.39699;-0.60875;-0.20503;-0.223963;-0.22396;-1.50207;0.51610;-0.083035;-0.08303;-0.59402;0.30353;-0.153508;-0.15351;-0.63130;0.21913;1.000000;NULL;NULL;NULL;-0.112193;-0.11219;-0.68045;0.30904;-0.057628;-0.05763;-0.59731;0.34273
Новгородская область;-0.178090;-0.17809;-0.77470;0.26647;-0.548718;-0.54872;-1.60228;0.17183;-0.290852;-0.29085;-0.79304;0.10706;-0.191232;NULL;NULL;NULL;-1.120672;-1.12067;NULL;NULL;-0.630510;-0.63051;-1.68995;0.10448;-2.800838;NULL;NULL;NULL;-0.098326;NULL;NULL;NULL;-0.563672;NULL;NULL;NULL;-4.096579;NULL;NULL;NULL;-0.023155;NULL;NULL;NULL;-0.548392;NULL;NULL;NULL
Новосибирская область;-0.027855;-0.02785;-0.12005;0.05901;-0.091847;-0.09185;-0.18729;-0.00196;-0.102506;-0.10251;-0.17066;-0.03714;-0.928862;-0.92886;-1.32729;-0.58070;-0.156089;-0.15609;-0.29772;-0.02578;-0.787587;-0.78759;-0.97343;-0.61444;-1.487784;-1.48778;NULL;NULL;0.112070;0.11207;-0.11800;0.30677;-0.571987;-0.57199;-0.92882;-0.26420;-2.234119;-2.23412;NULL;NULL;0.208482;0.20848;-0.05045;0.41924;-0.459367;-0.45937;-0.88908;-0.10314
Омская область;-0.251583;-0.25158;-0.43854;-0.08192;-0.310035;-0.31003;-0.53177;-0.11127;-0.272669;-0.27267;-0.41313;-0.14204;-0.316315;-0.31631;-0.84452;0.09785;-0.192017;-0.19202;-0.48436;0.05842;-0.211732;-0.21173;-0.45936;0.00560;-0.419436;-0.41944;-1.91563;0.44039;-0.341053;-0.34105;-0.91062;0.09995;-0.335321;-0.33532;-0.84436;0.06818;0.470077;NULL;NULL;NULL;-0.163859;-0.16386;-0.77811;0.28710;-0.080933;-0.08093;-0.63447;0.32885
Оренбургская область;-0.279043;-0.27904;-0.72061;0.07890;0.138355;0.13835;-0.20391;0.40811;-0.108982;-0.10898;-0.38914;0.13036;-0.488938;-0.48894;-1.50781;0.20510;-0.005284;-0.00528;-0.44636;0.33462;-0.264261;-0.26426;-0.71353;0.09784;0.395119;NULL;NULL;NULL;-0.011443;-0.01144;-0.89210;0.53926;-0.085176;-0.08518;-0.96415;0.47997;1.000000;NULL;NULL;NULL;0.821044;NULL;NULL;NULL;0.806099;NULL;NULL;NULL
Орловская область;0.148996;0.14900;0.01740;0.26790;0.057115;0.05712;-0.16658;0.24961;0.142651;0.14265;0.03339;0.24312;0.095090;0.09509;-0.31843;0.40890;0.116202;0.11620;-0.20467;0.37324;0.262159;0.26216;0.05961;0.43263;0.551984;NULL;NULL;NULL;0.239302;0.23930;-0.21994;0.56403;0.473179;0.47318;0.18690;0.68181;0.086737;NULL;NULL;NULL;0.287982;0.28798;-0.33540;0.67618;0.446774;0.44677;0.02248;0.72418
Пензенская область;-0.132064;-0.13206;-0.30226;0.02227;-0.147745;-0.14775;-0.36420;0.04397;-0.139939;-0.13994;-0.27193;-0.01762;-0.596589;-0.59659;-1.18153;-0.13004;-0.295734;-0.29573;-0.62207;-0.01756;-0.398831;-0.39883;-0.68201;-0.15026;-0.142949;NULL;NULL;NULL;-0.120627;-0.12063;-0.80080;0.35868;-0.141210;-0.14121;-0.76457;0.31165;0.090306;NULL;NULL;NULL;-0.045755;-0.04575;-0.80627;0.46014;-0.050637;-0.05064;-0.77614;0.44051
Пермский край;-0.061571;-0.06157;-0.16449;0.03490;-0.070372;-0.07037;-0.19566;0.04545;-0.079011;-0.07901;-0.15872;-0.00318;-0.802215;-0.80222;-1.17464;-0.47712;-0.132134;-0.13213;-0.30875;0.02710;-0.482099;-0.48210;-0.66363;-0.31492;-0.677029;-0.67703;NULL;NULL;0.179830;0.17983;-0.13546;0.42872;-0.104247;-0.10425;-0.47299;0.19503;-1.233312;-1.23331;NULL;NULL;0.309522;0.30952;-0.01975;0.55713;0.022413;0.02241;-0.38784;0.34020
Приморский край;0.044268;0.04427;-0.08588;0.16337;-0.185060;-0.18506;-0.36220;-0.02446;-0.068680;-0.06868;-0.17475;0.03065;-0.327764;-0.32776;-0.75242;0.02029;-0.309570;-0.30957;-0.57188;-0.07918;-0.453196;-0.45320;-0.69494;-0.23633;0.087563;0.08756;-0.86808;0.63958;-0.301952;-0.30195;-0.76587;0.07001;-0.405041;-0.40504;-0.86655;-0.02890;0.401847;NULL;NULL;NULL;0.021303;0.02130;-0.57391;0.44020;-0.099553;-0.09955;-0.74274;0.35860
Псковская область;-0.110633;-0.11063;-0.29180;0.05214;-0.337363;-0.33736;-0.67675;-0.04840;-0.161209;-0.16121;-0.31787;-0.01790;-0.483403;-0.48340;-1.20201;0.05222;-0.207886;-0.20789;-0.73245;0.19597;-0.119094;-0.11909;-0.46635;0.16681;0.082010;NULL;NULL;NULL;-0.084422;-0.08442;-1.36351;0.61420;0.159662;0.15966;-0.64514;0.64163;0.426256;NULL;NULL;NULL;0.422899;NULL;NULL;NULL;0.543989;NULL;NULL;NULL
Республика Адыгея;-0.214566;-0.21457;-0.66673;0.14639;-0.140314;-0.14031;-0.72070;0.29089;-0.179371;-0.17937;-0.52193;0.10689;-1.861227;-1.86123;NULL;NULL;-0.097223;-0.09722;-0.88670;0.43187;-0.631793;-0.63179;-1.36699;-0.06953;1.000000;NULL;NULL;NULL;-0.851346;-0.85135;NULL;NULL;-0.504936;-0.50494;NULL;NULL;1.000000;NULL;NULL;NULL;0.098017;NULL;NULL;NULL;0.215609;NULL;NULL;NULL
Республика Алтай;-0.052074;-0.05207;-0.34641;0.19430;-0.249058;-0.24906;-0.61059;0.04949;-0.204221;-0.20422;-0.43873;0.00198;0.050906;0.05091;-0.61257;0.49632;-0.363398;-0.36340;-0.85758;0.02684;-0.549550;-0.54955;-1.02753;-0.15809;0.022434;NULL;NULL;NULL;-0.247010;-0.24701;-1.52471;0.47884;-0.684039;-0.68404;NULL;NULL;-0.879935;NULL;NULL;NULL;0.469357;NULL;NULL;NULL;0.000102;NULL;NULL;NULL
Республика Башкортостан;-0.496361;-0.49636;-0.80501;-0.22574;0.025953;0.02595;-0.26903;0.27068;-0.274170;-0.27417;-0.48694;-0.08307;-1.586599;-1.58660;NULL;NULL;0.369169;0.36917;0.00512;0.63070;-0.158101;-0.15810;-0.55941;0.16665;-1.789216;-1.78922;NULL;NULL;0.403891;0.40389;-0.15736;0.74450;-0.072415;-0.07242;-0.69434;0.37300;1.000000;NULL;NULL;NULL;0.576983;NULL;NULL;NULL;0.617731;NULL;NULL;NULL
Республика Бурятия;-0.439049;-0.43905;-0.61543;-0.27682;-0.133105;-0.13310;-0.33697;0.04755;-0.354743;-0.35474;-0.49016;-0.22832;-1.091787;-1.09179;-1.63433;-0.63574;-0.161224;-0.16122;-0.43664;0.07422;-0.633752;-0.63375;-0.91272;-0.38537;-1.105568;-1.10557;NULL;NULL;0.018342;0.01834;-0.51693;0.40372;-0.382567;-0.38257;-0.99020;0.07948;-0.169760;NULL;NULL;NULL;-0.227206;-0.22721;-0.97583;0.29211;-0.454034;-0.45403;-1.27982;0.13182
