region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Ивановская область;-0.193744;-0.19374;-0.51558;0.07849;-0.314952;-0.31495;-1.37238;0.36855;-0.108144;-0.10814;-0.38549;0.12922;0.207357;0.20736;-0.61233;0.68570;-0.406268;-0.40627;NULL;NULL;0.436666;0.43667;0.03396;0.70778;-1.529369;NULL;NULL;NULL;-0.064485;NULL;NULL;NULL;0.301090;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.105506;NULL;NULL;NULL;0.735513;NULL;NULL;NULL
Иркутская область;0.170499;0.17050;-0.00145;0.32148;0.266504;0.26650;-0.03432;0.50233;0.201625;0.20162;0.05670;0.33084;-0.058423;-0.05842;-0.66723;0.37985;0.268396;0.26840;-0.16758;0.57925;0.211372;0.21137;-0.10046;0.45771;0.453831;NULL;NULL;NULL;0.794592;NULL;NULL;NULL;0.739548;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кабардино-Балкарская Республика;-1.378085;-1.37808;NULL;NULL;0.031145;0.03115;-0.70242;0.51518;-0.855615;-0.85561;-1.35620;-0.43229;-0.121376;-0.12138;-1.42126;0.59897;-0.010031;-0.01003;-1.05213;0.59923;0.060597;0.06060;-0.61234;0.51298;-0.760135;NULL;NULL;NULL;0.194277;NULL;NULL;NULL;0.050502;NULL;NULL;NULL;-3.966095;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.333648;NULL;NULL;NULL
Калининградская область;-0.208020;-0.20802;-0.74742;0.20653;0.102111;0.10211;-0.82155;0.64341;-0.100528;-0.10053;-0.53597;0.24335;-0.360987;-0.36099;-1.93539;0.51298;0.480577;NULL;NULL;NULL;0.216939;0.21694;-0.51645;0.66385;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Калужская область;-0.483965;-0.48396;-0.98137;-0.07821;-0.146003;-0.14600;-1.01168;0.42615;-0.339617;-0.33962;-0.73875;-0.00708;-0.887580;-0.88758;NULL;NULL;0.277982;NULL;NULL;NULL;0.041001;0.04100;-0.68418;0.51993;-0.882850;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.629769;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Камчатский край;-0.792151;-0.79215;NULL;NULL;-0.269959;NULL;NULL;NULL;-0.650255;-0.65026;NULL;NULL;-3.514579;NULL;NULL;NULL;-1.477203;NULL;NULL;NULL;-2.058323;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Карачаево-Черкесская Республика;-0.077741;-0.07774;-0.48553;0.24670;-1.065489;-1.06549;NULL;NULL;-0.297456;-0.29746;-0.66757;0.01264;-0.264968;-0.26497;-1.46482;0.45901;-0.922327;-0.92233;NULL;NULL;-0.388936;-0.38894;-1.14209;0.16065;1.000000;NULL;NULL;NULL;-2.213652;NULL;NULL;NULL;-0.717650;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.602360;NULL;NULL;NULL;-0.533616;NULL;NULL;NULL
Кемеровская область;-0.633261;-0.63326;-0.99859;-0.31579;0.131856;0.13186;-0.38526;0.50067;-0.326765;-0.32676;-0.59936;-0.08722;-1.033918;-1.03392;NULL;NULL;0.277840;0.27784;-0.39760;0.68987;0.054916;0.05492;-0.36678;0.37914;0.189661;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.833510;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кировская область;0.022798;0.02280;-0.28126;0.27426;-0.385555;-0.38556;-1.68119;0.40494;-0.010634;-0.01063;-0.30245;0.23381;-0.500789;-0.50079;-1.28461;0.07827;-0.407807;-0.40781;NULL;NULL;-0.100558;-0.10056;-0.60288;0.28363;-0.761796;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.516407;NULL;NULL;NULL;-2.023977;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.373578;NULL;NULL;NULL
Костромская область;-0.305439;-0.30544;-1.19507;0.30227;0.219470;NULL;NULL;NULL;0.083348;0.08335;-0.48584;0.48409;0.473335;NULL;NULL;NULL;0.268253;NULL;NULL;NULL;0.661984;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Краснодарский край;-0.173388;-0.17339;-0.36771;0.00144;-0.013842;-0.01384;-0.37747;0.27915;-0.111331;-0.11133;-0.27584;0.03830;-0.103243;-0.10324;-0.62091;0.28959;0.091774;0.09177;-0.39600;0.44979;0.210718;0.21072;-0.05709;0.42875;0.056023;NULL;NULL;NULL;0.341357;0.34136;-0.41768;0.76404;0.464202;0.46420;0.03281;0.74280;0.544041;NULL;NULL;NULL;0.677202;NULL;NULL;NULL;0.763090;NULL;NULL;NULL
Красноярский край;-0.219160;-0.21916;-0.40133;-0.05364;0.291750;0.29175;-0.08809;0.57078;-0.076846;-0.07685;-0.23011;0.06305;0.287722;0.28772;-0.13777;0.59063;0.242644;0.24264;-0.32912;0.62070;0.520922;0.52092;0.30737;0.68520;0.735783;NULL;NULL;NULL;0.561358;NULL;NULL;NULL;0.802734;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Курганская область;-0.106775;-0.10678;-0.76676;0.36360;0.115600;NULL;NULL;NULL;-0.002678;-0.00268;-0.52444;0.38362;-1.045006;-1.04501;NULL;NULL;0.623302;NULL;NULL;NULL;0.084863;0.08486;-0.85648;0.63656;-1.222710;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.472990;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Курская область;-0.657327;-0.65733;-1.19445;-0.21695;-1.602278;-1.60228;NULL;NULL;-0.649950;-0.64995;-1.09814;-0.27118;-0.503495;-0.50349;-1.72306;0.27981;-0.977638;-0.97764;NULL;NULL;-0.114582;-0.11458;-0.73453;0.33575;-0.686246;NULL;NULL;NULL;-0.559683;NULL;NULL;NULL;0.071526;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ленинградская область;-0.201327;-0.20133;-0.40692;-0.01704;-0.150845;-0.15084;-0.75020;0.29269;-0.185295;-0.18529;-0.37535;-0.01376;-0.419321;-0.41932;-1.30848;0.20309;-0.625682;-0.62568;-1.78910;0.15695;0.025888;0.02589;-0.40993;0.36047;1.000000;NULL;NULL;NULL;0.395459;NULL;NULL;NULL;0.814721;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.364865;NULL;NULL;NULL;0.782484;NULL;NULL;NULL
Липецкая область;-1.274060;-1.27406;-1.91954;-0.73458;-0.130540;NULL;NULL;NULL;-0.770053;-0.77005;-1.24973;-0.36513;0.009508;0.00951;-1.02360;0.60827;-0.358517;NULL;NULL;NULL;0.411152;0.41115;-0.06420;0.71754;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Магаданская область;0.224770;0.22477;-0.30660;0.58632;-0.120824;-0.12082;-1.29147;0.55690;0.139904;0.13990;-0.32630;0.48018;1.000000;NULL;NULL;NULL;-0.468666;NULL;NULL;NULL;0.233472;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.607632;NULL;NULL;NULL;-0.864352;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.681236;NULL;NULL;NULL;-0.249963;NULL;NULL;NULL
Московская область;0.071174;0.07117;-0.01257;0.15010;-0.239884;-0.23988;-0.43050;-0.06715;0.006944;0.00694;-0.06956;0.07967;-0.296635;-0.29664;-0.62154;-0.01915;0.083601;0.08360;-0.18432;0.30743;0.120178;0.12018;-0.04299;0.26519;0.154232;0.15423;-0.49115;0.57771;-0.446904;-0.44690;-1.12724;0.06877;0.087454;0.08745;-0.26326;0.36566;1.000000;NULL;NULL;NULL;0.289311;0.28931;-0.28404;0.65904;0.624685;0.62469;0.32209;0.81990
Мурманская область;-0.269445;-0.26945;-0.80233;0.14570;0.323142;NULL;NULL;NULL;-0.123853;-0.12385;-0.56897;0.22748;-0.517697;-0.51770;NULL;NULL;0.187405;NULL;NULL;NULL;0.048406;0.04841;-0.77489;0.56572;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.922622;NULL;NULL;NULL;0.190747;NULL;NULL;NULL
Ненецкий автономный округ;-0.460897;-0.46090;-1.40251;0.18607;1.000000;NULL;NULL;NULL;-0.360759;-0.36076;-1.23155;0.24037;-0.017411;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.422025;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Нижегородская область;-0.126190;-0.12619;-0.23805;-0.02141;0.011037;0.01104;-0.25917;0.23935;-0.072617;-0.07262;-0.17172;0.02066;-0.097306;-0.09731;-0.40266;0.15938;0.046980;0.04698;-0.33716;0.34911;0.289896;0.28990;0.13199;0.42722;-0.273213;-0.27321;-1.39335;0.42179;-0.146485;-0.14648;-1.13921;0.47690;0.324250;0.32425;-0.06577;0.60442;0.576412;NULL;NULL;NULL;0.323023;NULL;NULL;NULL;0.719252;0.71925;0.39527;0.89946
Новгородская область;0.239440;0.23944;-0.18291;0.54654;-0.222512;-0.22251;-1.48069;0.51456;0.165666;0.16567;-0.22433;0.46225;0.095242;NULL;NULL;NULL;-0.115997;NULL;NULL;NULL;0.210479;0.21048;-0.52937;0.66113;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Новосибирская область;-0.080091;-0.08009;-0.23227;0.05889;-0.195103;-0.19510;-0.56298;0.10967;-0.070855;-0.07086;-0.20624;0.05391;0.133538;0.13354;-0.31945;0.46799;0.012219;0.01222;-0.48776;0.38489;0.308329;0.30833;0.06701;0.50374;1.000000;NULL;NULL;NULL;-0.110745;-0.11074;-1.15307;0.52346;0.514120;0.51412;0.05859;0.79149;1.000000;NULL;NULL;NULL;0.345032;NULL;NULL;NULL;0.685862;NULL;NULL;NULL
Омская область;-0.314762;-0.31476;-0.59756;-0.06783;0.268298;0.26830;-0.18535;0.58801;-0.077081;-0.07708;-0.29205;0.11245;0.008464;0.00846;-0.70333;0.48626;0.425573;0.42557;-0.16493;0.77182;0.486026;0.48603;0.20080;0.69351;-0.506620;NULL;NULL;NULL;0.707650;NULL;NULL;NULL;0.580593;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Оренбургская область;-0.624358;-0.62436;-1.35040;-0.06667;-0.523611;-0.52361;-1.83896;0.30423;-0.415102;-0.41510;-0.95612;0.01518;-0.512736;-0.51274;NULL;NULL;-0.854517;-0.85452;NULL;NULL;-0.187419;-0.18742;-0.95722;0.34744;-0.229098;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.668972;NULL;NULL;NULL;-2.806239;NULL;NULL;NULL;-0.226205;NULL;NULL;NULL;-0.064675;NULL;NULL;NULL
Орловская область;-0.362588;-0.36259;-1.17478;0.21642;-0.225896;-0.22590;-1.37284;0.47359;-0.300643;-0.30064;-0.92344;0.17035;-0.421856;NULL;NULL;NULL;-0.437452;NULL;NULL;NULL;-0.304806;-0.30481;-1.64727;0.48183;-1.933136;NULL;NULL;NULL;-1.288887;NULL;NULL;NULL;-1.139312;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.339007;NULL;NULL;NULL;-0.010942;NULL;NULL;NULL
Пензенская область;-0.103059;-0.10306;-0.46776;0.19526;-0.136890;-0.13689;-1.44495;0.59251;-0.043272;-0.04327;-0.36770;0.22511;0.249049;NULL;NULL;NULL;0.560452;NULL;NULL;NULL;0.615694;0.61569;0.17335;0.86227;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Пермский край;-0.085870;-0.08587;-0.29303;0.09771;0.144234;0.14423;-0.30119;0.47397;-0.019479;-0.01948;-0.19922;0.14123;-0.461949;-0.46195;-1.14959;0.05916;0.835334;NULL;NULL;NULL;0.338982;0.33898;0.04400;0.56576;-0.934131;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.606451;NULL;NULL;NULL;-0.430942;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.823794;NULL;NULL;NULL
Приморский край;-0.049327;-0.04933;-0.37212;0.21817;0.260786;0.26079;-0.43028;0.68250;0.052392;0.05239;-0.21851;0.27970;-0.169778;-0.16978;-1.18195;0.46616;0.797587;NULL;NULL;NULL;0.447328;0.44733;0.00302;0.73458;0.212878;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.788895;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Псковская область;-0.429606;-0.42961;-0.97732;0.00555;-0.213653;-0.21365;-1.61159;0.56514;-0.373983;-0.37398;-0.86021;0.01868;-2.361010;-2.36101;NULL;NULL;1.000000;NULL;NULL;NULL;-0.332514;-0.33251;-1.48615;0.39200;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Адыгея;0.137036;0.13704;-0.60834;0.60598;0.217935;NULL;NULL;NULL;0.205811;0.20581;-0.39405;0.60231;0.364707;NULL;NULL;NULL;0.315898;NULL;NULL;NULL;0.516506;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Алтай;-0.031489;-0.03149;-0.50667;0.33008;-0.131164;-0.13116;-1.19913;0.51557;-0.021979;-0.02198;-0.42941;0.29854;0.408730;NULL;NULL;NULL;-0.049720;NULL;NULL;NULL;0.316463;0.31646;-0.32811;0.70716;1.000000;NULL;NULL;NULL;-1.811750;NULL;NULL;NULL;-0.406133;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Башкортостан;-0.774132;-0.77413;-1.19055;-0.41494;-0.373280;-0.37328;-1.13602;0.18127;-0.540765;-0.54077;-0.86678;-0.25550;-0.145358;-0.14536;-1.22603;0.50940;0.166197;0.16620;-0.79498;0.70132;0.337987;0.33799;-0.11208;0.64593;-1.352528;-1.35253;NULL;NULL;0.639813;NULL;NULL;NULL;0.233711;0.23371;-0.55725;0.69598;-0.924796;NULL;NULL;NULL;0.403601;NULL;NULL;NULL;0.514403;NULL;NULL;NULL
Республика Бурятия;-0.496945;-0.49694;-1.23424;0.05639;-0.938115;-0.93811;NULL;NULL;-0.644856;-0.64486;-1.26372;-0.15111;-0.646809;NULL;NULL;NULL;-1.302441;-1.30244;NULL;NULL;-1.082178;-1.08218;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Дагестан;-1.285579;-1.28558;NULL;NULL;-0.449262;-0.44926;-1.61668;0.30439;-0.959547;-0.95955;-1.69696;-0.37128;0.360128;NULL;NULL;NULL;0.400498;NULL;NULL;NULL;0.393865;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Ингушетия;-0.317226;-0.31723;-1.55852;0.43557;-0.644106;NULL;NULL;NULL;-0.373562;-0.37356;-1.41760;0.31342;-0.869037;NULL;NULL;NULL;-1.266200;NULL;NULL;NULL;-0.932268;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Калмыкия;-0.475395;-0.47539;-1.40008;0.17170;0.134160;NULL;NULL;NULL;-0.281893;-0.28189;-1.02323;0.24998;0.651448;NULL;NULL;NULL;0.310033;NULL;NULL;NULL;0.611756;NULL;NULL;NULL;-0.742761;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.373873;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Карелия;-0.543069;-0.54307;-1.03617;-0.13754;-0.057662;NULL;NULL;NULL;-0.463359;-0.46336;-0.90939;-0.09332;-0.812220;-0.81222;NULL;NULL;-0.442729;NULL;NULL;NULL;-0.197000;-0.19700;-1.01144;0.35994;-1.107360;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.359114;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Коми;0.001728;0.00173;-0.32485;0.26924;-1.058540;-1.05854;NULL;NULL;-0.145184;-0.14518;-0.45073;0.11380;-0.085556;-0.08556;-0.86530;0.43763;-0.907934;-0.90793;NULL;NULL;-0.114874;-0.11487;-0.63766;0.28199;1.000000;NULL;NULL;NULL;-0.176775;NULL;NULL;NULL;0.517003;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.140798;NULL;NULL;NULL;0.611382;NULL;NULL;NULL
