data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2022.02_01-07-2022;Московская область;18+;21_165_days;SputnikV;0.3471;0.33972;0.35441;0.66662;0.64596;0.68608;0.67043;0.63333;0.70377;0.85111;0.81351;0.88112
2022.02_01-07-2022;Московская область;18-59;21_165_days;AllVaccines;0.34256;0.33477;0.35026;0.54185;0.49993;0.58026;0.3853;0.26916;0.48299;0.7273;0.53648;0.83956
2022.02_01-07-2022;Московская область;18-59;21_165_days;CoviVac;-0.17319;-0.25476;-0.09693;-0.04033;-0.65427;0.34576;-0.96998;-3.15555;0.06612;-0.38897;-8.96448;0.80639
2022.02_01-07-2022;Московская область;18-59;21_165_days;EpiVacCorona;0.07077;-0.00643;0.14204;-0.74709;-1.55338;-0.19541;-0.57539;-2.80296;0.34739;-2.11012;-11.62132;0.23361
2022.02_01-07-2022;Московская область;18-59;21_165_days;SputnikLite;0.32691;0.31087;0.34258;0.6002;0.51377;0.67127;0.48087;0.23972;0.64553;0.90849;0.34354;0.98724
2022.02_01-07-2022;Московская область;18-59;21_165_days;SputnikV;0.35802;0.34965;0.36628;0.55501;0.50954;0.59626;0.39714;0.27079;0.5016;0.74127;0.528;0.85817
2022.02_01-07-2022;Московская область;60+;21_165_days;AllVaccines;0.30867;0.29576;0.32135;0.65947;0.63792;0.67974;0.67612;0.64078;0.70798;0.80438;0.76606;0.83642
2022.02_01-07-2022;Московская область;60+;21_165_days;CoviVac;-0.4679;-0.62641;-0.32484;0.13348;-0.21392;0.38146;0.30366;-0.29608;0.62588;0.59624;-0.25384;0.86998
2022.02_01-07-2022;Московская область;60+;21_165_days;EpiVacCorona;-0.1103;-0.20857;-0.02003;-0.02369;-0.27997;0.18128;0.10354;-0.32979;0.39566;0.23763;-0.38073;0.57905
2022.02_01-07-2022;Московская область;60+;21_165_days;SputnikLite;0.36295;0.34525;0.38016;0.72617;0.69693;0.7526;0.72623;0.67623;0.76851;0.81154;0.75109;0.85731
2022.02_01-07-2022;Московская область;60+;21_165_days;SputnikV;0.30061;0.2845;0.31635;0.64764;0.61943;0.67376;0.66898;0.62269;0.70959;0.82412;0.77567;0.86211
2022.02_01-07-2022;РФ;18+;21_165_days;AllVaccines;0.0936;0.0919;0.09529;0.52115;0.5175;0.52477;0.72204;0.71637;0.7276;0.80849;0.80269;0.81412
2022.02_01-07-2022;РФ;18+;21_165_days;CoviVac;-0.53489;-0.55163;-0.51832;0.2818;0.24364;0.31804;0.61594;0.55315;0.66991;0.83338;0.77751;0.87522
2022.02_01-07-2022;РФ;18+;21_165_days;EpiVacCorona;-0.20598;-0.21617;-0.19587;-0.14537;-0.1782;-0.11346;0.18087;0.12026;0.2373;0.38505;0.31797;0.44552
2022.02_01-07-2022;РФ;18+;21_165_days;SputnikLite;0.01839;0.01579;0.02097;0.48396;0.47807;0.48978;0.72326;0.71417;0.73205;0.80087;0.79119;0.81011
2022.02_01-07-2022;РФ;18+;21_165_days;SputnikV;0.15885;0.15695;0.16074;0.57159;0.56743;0.5757;0.74349;0.73678;0.75004;0.82828;0.82143;0.83486
2022.02_01-07-2022;РФ;18-59;21_165_days;AllVaccines;0.08673;0.08471;0.08873;0.4349;0.4276;0.44212;0.59812;0.57998;0.61548;0.71122;0.68478;0.73545
2022.02_01-07-2022;РФ;18-59;21_165_days;CoviVac;-0.52075;-0.53901;-0.50271;-0.02439;-0.10123;0.0471;0.13818;-0.09405;0.32112;0.54065;0.19021;0.73943
2022.02_01-07-2022;РФ;18-59;21_165_days;EpiVacCorona;-0.17528;-0.18729;-0.16339;-0.10574;-0.16502;-0.04949;0.14463;-0.02345;0.28511;0.35946;0.08219;0.55297
2022.02_01-07-2022;РФ;18-59;21_165_days;SputnikLite;-0.0242;-0.02745;-0.02096;0.38867;0.37653;0.40057;0.62096;0.59193;0.64793;0.71043;0.66513;0.74961
2022.02_01-07-2022;РФ;18-59;21_165_days;SputnikV;0.1625;0.1603;0.16469;0.48541;0.47726;0.49344;0.6114;0.59005;0.63163;0.72709;0.69587;0.75511
2022.02_01-07-2022;РФ;60+;21_165_days;AllVaccines;0.1118;0.10866;0.11492;0.53185;0.52741;0.53625;0.72628;0.71996;0.73244;0.80318;0.79683;0.80934
2022.02_01-07-2022;РФ;60+;21_165_days;CoviVac;-0.60421;-0.64664;-0.56288;0.09464;0.02489;0.1594;0.51263;0.40699;0.59945;0.75801;0.66127;0.82712
2022.02_01-07-2022;РФ;60+;21_165_days;EpiVacCorona;-0.27854;-0.29787;-0.25951;-0.16352;-0.20328;-0.12507;0.18663;0.12082;0.24751;0.38669;0.31668;0.44953
2022.02_01-07-2022;РФ;60+;21_165_days;SputnikLite;0.1006;0.09632;0.10485;0.57104;0.56504;0.57695;0.77052;0.76213;0.77862;0.83149;0.8228;0.83975
2022.02_01-07-2022;РФ;60+;21_165_days;SputnikV;0.14766;0.14385;0.15146;0.53764;0.53194;0.54328;0.71802;0.70954;0.72626;0.80012;0.79154;0.80834
2022.02_01-07-2022;г. Санкт-Петербург;18+;21_165_days;AllVaccines;0.43313;0.42879;0.43743;0.69504;0.68372;0.70596;0.83581;0.81898;0.85107;0.88979;0.87315;0.90425
2022.02_01-07-2022;г. Санкт-Петербург;18+;21_165_days;CoviVac;-0.08672;-0.13245;-0.04284;0.58993;0.47043;0.68246;0.94032;0.76126;0.98508;0.95648;0.69091;0.99387
2022.02_01-07-2022;г. Санкт-Петербург;18+;21_165_days;EpiVacCorona;0.08185;0.02773;0.13297;-0.01508;-0.25035;0.17592;-0.17522;-0.75612;0.21352;0.21441;-0.42074;0.56562
2022.02_01-07-2022;г. Санкт-Петербург;18+;21_165_days;SputnikLite;0.45213;0.4463;0.4579;0.70055;0.68442;0.71586;0.83857;0.81349;0.86028;0.88228;0.85585;0.90387
2022.02_01-07-2022;г. Санкт-Петербург;18+;21_165_days;SputnikV;0.4341;0.42874;0.43942;0.70228;0.68794;0.71597;0.84462;0.82294;0.86365;0.90301;0.88191;0.92035
2022.02_01-07-2022;г. Санкт-Петербург;18-59;21_165_days;AllVaccines;0.51599;0.51165;0.52029;0.68043;0.6616;0.69821;0.74634;0.68864;0.79335;0.79591;0.7059;0.85837
2022.02_01-07-2022;г. Санкт-Петербург;18-59;21_165_days;CoviVac;0.05278;0.0112;0.0926;0.28509;0.06038;0.45606;0.8524;-0.05023;0.97926;NULL;NULL;NULL
2022.02_01-07-2022;г. Санкт-Петербург;18-59;21_165_days;EpiVacCorona;0.26573;0.21038;0.3172;0.41469;0.08153;0.627;-0.32294;-2.54079;0.50571;-1.64589;-7.28976;0.1555
2022.02_01-07-2022;г. Санкт-Петербург;18-59;21_165_days;SputnikLite;0.53534;0.52946;0.54114;0.68111;0.65395;0.70615;0.7234;0.63209;0.79205;0.72166;0.55709;0.82508
2022.02_01-07-2022;г. Санкт-Петербург;18-59;21_165_days;SputnikV;0.51673;0.51137;0.52202;0.69352;0.67017;0.71521;0.77334;0.70187;0.82768;0.87495;0.77522;0.93043
2022.02_01-07-2022;г. Санкт-Петербург;60+;21_165_days;AllVaccines;0.1622;0.14983;0.17438;0.62492;0.6067;0.64229;0.80221;0.77884;0.82311;0.86233;0.83954;0.88187
2022.02_01-07-2022;г. Санкт-Петербург;60+;21_165_days;CoviVac;-0.90935;-1.21484;-0.64599;0.5527;0.06145;0.78682;0.79348;-0.46664;0.97092;0.71973;-0.99067;0.96054
2022.02_01-07-2022;г. Санкт-Петербург;60+;21_165_days;EpiVacCorona;-0.48087;-0.62539;-0.3492;-0.3582;-0.71839;-0.07351;-0.25416;-0.9472;0.19222;0.31917;-0.36334;0.66001
2022.02_01-07-2022;г. Санкт-Петербург;60+;21_165_days;SputnikLite;0.18504;0.16888;0.20088;0.6538;0.62923;0.67673;0.8232;0.7908;0.85059;0.86912;0.83588;0.89564
2022.02_01-07-2022;г. Санкт-Петербург;60+;21_165_days;SputnikV;0.15896;0.14341;0.17422;0.61707;0.59281;0.63989;0.80212;0.7703;0.82953;0.86645;0.83538;0.89165
2022.03_13-10-2022;Московская область;18+;21_165_days;AllVaccines;0.15606;0.13144;0.17999;0.49653;0.43811;0.54887;0.56592;0.47144;0.64351;0.68286;0.56292;0.76989
2022.03_13-10-2022;Московская область;18+;21_165_days;CoviVac;-0.76671;-1.08507;-0.49696;0.39427;-0.45694;0.74816;0.65604;-1.44532;0.95162;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18+;21_165_days;EpiVacCorona;-0.53363;-0.76538;-0.33229;-0.74002;-1.62481;-0.15348;-1.36276;-3.28687;-0.30226;-0.73371;-3.64625;0.35308
2022.03_13-10-2022;Московская область;18+;21_165_days;SputnikLite;0.15788;0.12109;0.19314;0.42923;0.33117;0.51291;0.58022;0.42868;0.69157;0.64542;0.43029;0.77931
2022.03_13-10-2022;Московская область;18+;21_165_days;SputnikV;0.19236;0.16261;0.22105;0.57888;0.51084;0.63745;0.61204;0.49584;0.70146;0.74333;0.59701;0.83652
2022.03_13-10-2022;Московская область;18-59;21_165_days;AllVaccines;0.14033;0.107;0.17241;0.52528;0.39659;0.62653;0.419;0.05981;0.64096;0.39073;-0.30827;0.71626
2022.03_13-10-2022;Московская область;18-59;21_165_days;CoviVac;-0.74206;-1.16472;-0.40193;0.4787;-2.70856;0.92672;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;21_165_days;EpiVacCorona;-0.27075;-0.59468;-0.01262;0.58425;-1.9577;0.94156;-0.98447;-13.23036;0.72326;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;21_165_days;SputnikLite;0.22086;0.16983;0.26876;0.65139;0.44846;0.77966;0.47454;-0.19846;0.76961;0.77041;-0.67333;0.9685
2022.03_13-10-2022;Московская область;18-59;21_165_days;SputnikV;0.12414;0.08375;0.16275;0.45963;0.2885;0.5896;0.41174;-0.04948;0.67026;0.16958;-0.86267;0.62978
2022.03_13-10-2022;Московская область;60+;21_165_days;AllVaccines;0.26526;0.23218;0.29692;0.59347;0.54001;0.64072;0.67696;0.5991;0.7397;0.77768;0.68302;0.84408
2022.03_13-10-2022;Московская область;60+;21_165_days;CoviVac;-0.72355;-1.22685;-0.33401;0.42046;-0.5462;0.78278;0.63542;-1.59255;0.94873;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;60+;21_165_days;EpiVacCorona;-0.4068;-0.68367;-0.17546;-0.26858;-0.93266;0.16731;-0.451;-1.71111;0.22342;-0.1278;-2.02462;0.57947
2022.03_13-10-2022;Московская область;60+;21_165_days;SputnikLite;0.27082;0.22686;0.31228;0.59908;0.52498;0.66162;0.74607;0.64597;0.81787;0.77329;0.63043;0.86093
2022.03_13-10-2022;Московская область;60+;21_165_days;SputnikV;0.31133;0.26825;0.35187;0.63295;0.56111;0.69303;0.66157;0.54574;0.74786;0.82189;0.68966;0.89778
2022.03_13-10-2022;РФ;18+;21_165_days;AllVaccines;-0.0338;-0.03832;-0.0293;0.38991;0.38193;0.39778;0.62676;0.61412;0.63898;0.7174;0.70339;0.73076
2022.03_13-10-2022;РФ;18+;21_165_days;CoviVac;-0.52202;-0.56514;-0.48009;0.34436;0.27192;0.4096;0.6941;0.57768;0.77842;0.82108;0.69179;0.89614
2022.03_13-10-2022;РФ;18+;21_165_days;EpiVacCorona;-0.25289;-0.27694;-0.22928;-0.12666;-0.18377;-0.0723;0.17877;0.0726;0.27278;0.26708;0.13479;0.37915
2022.03_13-10-2022;РФ;18+;21_165_days;SputnikLite;-0.17387;-0.18068;-0.16709;0.33461;0.32242;0.34659;0.61045;0.59102;0.62896;0.70039;0.67835;0.72093
2022.03_13-10-2022;РФ;18+;21_165_days;SputnikV;0.09066;0.08548;0.09581;0.45871;0.44921;0.46805;0.66097;0.64533;0.67593;0.75154;0.73427;0.76768
2022.03_13-10-2022;РФ;18-59;21_165_days;AllVaccines;-0.06703;-0.07316;-0.06094;0.37616;0.3599;0.39201;0.59789;0.56317;0.62984;0.68564;0.63702;0.72774
2022.03_13-10-2022;РФ;18-59;21_165_days;CoviVac;-0.67824;-0.7342;-0.62409;0.1993;0.04546;0.32835;0.58091;0.19385;0.78213;0.77239;0.08902;0.94313
2022.03_13-10-2022;РФ;18-59;21_165_days;EpiVacCorona;-0.22747;-0.25984;-0.19592;0.17565;0.07279;0.26709;0.44551;0.18444;0.62301;0.42667;-0.03765;0.68322
2022.03_13-10-2022;РФ;18-59;21_165_days;SputnikLite;-0.22181;-0.23136;-0.21234;0.35086;0.3258;0.37499;0.61108;0.55749;0.65819;0.68445;0.60576;0.74743
2022.03_13-10-2022;РФ;18-59;21_165_days;SputnikV;0.05684;0.04991;0.06371;0.40664;0.38681;0.42583;0.59698;0.55232;0.63718;0.69713;0.63481;0.74881
2022.03_13-10-2022;РФ;60+;21_165_days;AllVaccines;0.05408;0.04769;0.06042;0.44734;0.43896;0.45559;0.66637;0.65401;0.67828;0.7479;0.7346;0.76053
2022.03_13-10-2022;РФ;60+;21_165_days;CoviVac;-0.49016;-0.57188;-0.41268;0.15297;0.03481;0.25665;0.59135;0.40798;0.71792;0.7478;0.54448;0.86037
2022.03_13-10-2022;РФ;60+;21_165_days;EpiVacCorona;-0.19228;-0.22595;-0.15953;-0.05782;-0.1171;-0.00169;0.25817;0.15676;0.34738;0.36077;0.24015;0.46224
2022.03_13-10-2022;РФ;60+;21_165_days;SputnikLite;-0.01291;-0.02173;-0.00416;0.45247;0.44101;0.46369;0.68688;0.66998;0.70291;0.76223;0.74373;0.77939
2022.03_13-10-2022;РФ;60+;21_165_days;SputnikV;0.13913;0.13134;0.14684;0.47783;0.46701;0.48843;0.67357;0.65685;0.68948;0.75856;0.74053;0.77533
2022.03_13-10-2022;г. Санкт-Петербург;18+;21_165_days;AllVaccines;0.26234;0.24561;0.27871;0.56377;0.53426;0.59141;0.69146;0.64248;0.73373;0.77911;0.72372;0.82339
2022.03_13-10-2022;г. Санкт-Петербург;18+;21_165_days;CoviVac;-0.67154;-0.90654;-0.4655;0.52713;0.14549;0.73832;0.67191;-0.31345;0.91805;0.71652;-1.01549;0.96013
2022.03_13-10-2022;г. Санкт-Петербург;18+;21_165_days;EpiVacCorona;-0.13675;-0.32182;0.02241;-0.15562;-0.65488;0.19301;0.70601;-0.17695;0.92656;NULL;NULL;NULL
2022.03_13-10-2022;г. Санкт-Петербург;18+;21_165_days;SputnikLite;0.21165;0.18782;0.23478;0.53383;0.49015;0.57377;0.65016;0.57307;0.71333;0.74905;0.65945;0.81507
2022.03_13-10-2022;г. Санкт-Петербург;18+;21_165_days;SputnikV;0.32751;0.3074;0.34703;0.60268;0.56589;0.63635;0.72583;0.66361;0.77654;0.801;0.72813;0.85434
2022.03_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;AllVaccines;0.3443;0.32488;0.36315;0.59855;0.54735;0.64396;0.67309;0.5341;0.77062;0.73494;0.48187;0.8644
2022.03_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;CoviVac;-0.81102;-1.07999;-0.57683;0.06013;-0.81042;0.51207;-0.5399;-5.20544;0.61787;-1.30985;-15.6713;0.67996
2022.03_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;EpiVacCorona;0.11694;-0.09709;0.28921;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;SputnikLite;0.33015;0.30248;0.35673;0.58374;0.50634;0.64899;0.6242;0.3897;0.76859;0.6242;0.12963;0.83774
2022.03_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;SputnikV;0.38281;0.35929;0.40546;0.61408;0.54883;0.66989;0.72977;0.55551;0.83571;0.85694;0.54364;0.95515
2022.03_13-10-2022;г. Санкт-Петербург;60+;21_165_days;AllVaccines;0.07292;0.03975;0.10494;0.4946;0.45355;0.53257;0.65466;0.59391;0.70632;0.75386;0.6879;0.80588
2022.03_13-10-2022;г. Санкт-Петербург;60+;21_165_days;CoviVac;-0.92717;-1.95714;-0.25593;0.41922;-1.32328;0.85482;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;г. Санкт-Петербург;60+;21_165_days;EpiVacCorona;-0.55728;-0.921;-0.26243;-0.67991;-1.40697;-0.17247;0.64701;-0.41349;0.91185;NULL;NULL;NULL
2022.03_13-10-2022;г. Санкт-Петербург;60+;21_165_days;SputnikLite;0.01494;-0.02958;0.05754;0.5077;0.45304;0.5569;0.65167;0.56664;0.72001;0.75913;0.66563;0.82648
2022.03_13-10-2022;г. Санкт-Петербург;60+;21_165_days;SputnikV;0.15286;0.11135;0.19243;0.50879;0.45304;0.55886;0.65641;0.56999;0.72546;0.74147;0.64253;0.81302
2022.04_13-10-2022;Московская область;18+;21_165_days;AllVaccines;-0.02042;-0.06347;0.02089;0.37458;0.28354;0.45405;0.36376;0.15344;0.52182;0.62993;0.42942;0.75997
2022.04_13-10-2022;Московская область;18+;21_165_days;CoviVac;-0.86844;-1.42429;-0.44004;-0.20386;-1.89751;0.49982;-3.31434;-10.57829;-0.60762;NULL;NULL;NULL
2022.04_13-10-2022;Московская область;18+;21_165_days;EpiVacCorona;-0.1086;-0.41494;0.13142;0.12308;-0.84335;0.58283;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Московская область;18+;21_165_days;SputnikLite;-0.16727;-0.23802;-0.10056;0.24887;0.08773;0.38154;0.33309;-0.02983;0.56812;0.47563;0.06011;0.70745
2022.04_13-10-2022;Московская область;18+;21_165_days;SputnikV;0.08698;0.03733;0.13407;0.4698;0.36387;0.55808;0.42477;0.16587;0.6033;0.70577;0.45958;0.83981
2022.04_13-10-2022;Московская область;18-59;21_165_days;AllVaccines;-0.00301;-0.06016;0.05107;0.38913;0.2041;0.53115;0.44017;-0.06064;0.70451;0.58649;-0.16924;0.85376
2022.04_13-10-2022;Московская область;18-59;21_165_days;CoviVac;-0.95034;-1.7193;-0.39882;-1.55317;-6.95447;0.1805;-8.2176;-36.64409;-1.25704;NULL;NULL;NULL
2022.04_13-10-2022;Московская область;18-59;21_165_days;EpiVacCorona;-0.03511;-0.5006;0.28599;-1.25842;-5.05084;0.15707;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Московская область;18-59;21_165_days;SputnikLite;-0.04514;-0.14058;0.04231;0.53983;0.24055;0.72117;0.6885;-0.27214;0.92373;0.68363;-1.3152;0.95677
2022.04_13-10-2022;Московская область;18-59;21_165_days;SputnikV;0.03535;-0.03166;0.09801;0.38856;0.158;0.55599;0.44814;-0.20347;0.74694;0.51958;-0.56885;0.85288
2022.04_13-10-2022;Московская область;60+;21_165_days;AllVaccines;0.05728;-0.00324;0.11416;0.47729;0.38754;0.55389;0.45906;0.25534;0.60705;0.70496;0.52498;0.81674
2022.04_13-10-2022;Московская область;60+;21_165_days;CoviVac;-0.6963;-1.57954;-0.11548;0.36653;-1.53698;0.84182;-1.65075;-9.67007;0.34148;NULL;NULL;NULL
2022.04_13-10-2022;Московская область;60+;21_165_days;EpiVacCorona;0.05535;-0.30597;0.31671;0.68536;0.02255;0.89872;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Московская область;60+;21_165_days;SputnikLite;-0.06718;-0.15664;0.01536;0.41508;0.27704;0.52676;0.48472;0.18454;0.6744;0.62576;0.31025;0.79695
2022.04_13-10-2022;Московская область;60+;21_165_days;SputnikV;0.1824;0.10888;0.24985;0.52415;0.40608;0.61875;0.44432;0.15196;0.63589;0.75541;0.50225;0.87981
2022.04_13-10-2022;РФ;18+;21_165_days;AllVaccines;-0.14747;-0.15667;-0.13835;0.18228;0.16654;0.19772;0.45923;0.43308;0.48416;0.55299;0.522;0.58198
2022.04_13-10-2022;РФ;18+;21_165_days;CoviVac;-0.41056;-0.48837;-0.33682;0.3637;0.24657;0.46262;0.60232;0.37625;0.74645;0.81974;0.56675;0.925
2022.04_13-10-2022;РФ;18+;21_165_days;EpiVacCorona;-0.1948;-0.23718;-0.15387;-0.1212;-0.20993;-0.03898;0.238;0.07468;0.37249;0.41384;0.21647;0.56149
2022.04_13-10-2022;РФ;18+;21_165_days;SputnikLite;-0.45755;-0.47326;-0.44202;-0.02736;-0.05474;-0.0007;0.34318;0.29724;0.38611;0.4527;0.39728;0.50303
2022.04_13-10-2022;РФ;18+;21_165_days;SputnikV;0.04862;0.03867;0.05845;0.32327;0.30588;0.34022;0.53949;0.5094;0.56773;0.61639;0.58016;0.64948
2022.04_13-10-2022;РФ;18-59;21_165_days;AllVaccines;-0.14264;-0.15523;-0.13019;0.24772;0.21972;0.27472;0.42525;0.36291;0.48149;0.48786;0.39382;0.56731
2022.04_13-10-2022;РФ;18-59;21_165_days;CoviVac;-0.56131;-0.66636;-0.46287;0.13084;-0.11551;0.32278;0.19059;-0.55799;0.57949;0.34218;-1.04396;0.78829
2022.04_13-10-2022;РФ;18-59;21_165_days;EpiVacCorona;-0.15997;-0.21907;-0.10374;0.02998;-0.13319;0.16964;0.30426;-0.10665;0.56259;0.43456;-0.26241;0.74674
2022.04_13-10-2022;РФ;18-59;21_165_days;SputnikLite;-0.44502;-0.46722;-0.42315;0.1307;0.08204;0.17679;0.38292;0.27496;0.47481;0.45461;0.28798;0.58225
2022.04_13-10-2022;РФ;18-59;21_165_days;SputnikV;0.03144;0.01782;0.04486;0.32543;0.29333;0.35606;0.46009;0.38532;0.52577;0.51208;0.39697;0.60522
2022.04_13-10-2022;РФ;60+;21_165_days;AllVaccines;-0.09128;-0.10408;-0.07863;0.22706;0.20958;0.24416;0.51594;0.48953;0.54098;0.60475;0.57478;0.6326
2022.04_13-10-2022;РФ;60+;21_165_days;CoviVac;-0.4521;-0.59678;-0.32052;0.28394;0.09905;0.43089;0.61511;0.28437;0.79299;0.87687;0.50755;0.96921
2022.04_13-10-2022;РФ;60+;21_165_days;EpiVacCorona;-0.1224;-0.17868;-0.0688;-0.01556;-0.1083;0.06941;0.33845;0.18074;0.46579;0.50204;0.32022;0.63522
2022.04_13-10-2022;РФ;60+;21_165_days;SputnikLite;-0.29614;-0.31585;-0.27672;0.11718;0.09021;0.14335;0.46772;0.42655;0.50593;0.5665;0.51924;0.60912
2022.04_13-10-2022;РФ;60+;21_165_days;SputnikV;0.07416;0.05962;0.08847;0.32793;0.30727;0.34797;0.56407;0.53127;0.59458;0.63759;0.59956;0.67201
2022.04_13-10-2022;г. Санкт-Петербург;18+;21_165_days;AllVaccines;0.08515;0.05141;0.1177;0.42356;0.37245;0.4705;0.57683;0.4871;0.65087;0.72489;0.6346;0.79287
2022.04_13-10-2022;г. Санкт-Петербург;18+;21_165_days;CoviVac;-0.29478;-0.72982;0.03085;0.89004;0.21914;0.98452;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;г. Санкт-Петербург;18+;21_165_days;EpiVacCorona;-0.21592;-0.54617;0.0438;0.00744;-0.67841;0.41303;-0.41563;-2.41324;0.41287;0.57392;-2.03203;0.94013
2022.04_13-10-2022;г. Санкт-Петербург;18+;21_165_days;SputnikLite;-0.02539;-0.07692;0.02367;0.34629;0.26468;0.41884;0.59132;0.4533;0.69449;0.76152;0.62223;0.84945
2022.04_13-10-2022;г. Санкт-Петербург;18+;21_165_days;SputnikV;0.17462;0.13537;0.2121;0.48055;0.41916;0.53546;0.58158;0.46505;0.67273;0.69846;0.57216;0.78748
2022.04_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;AllVaccines;0.1742;0.13258;0.21381;0.45272;0.36118;0.53113;0.5598;0.31492;0.71715;0.73837;0.42457;0.88105
2022.04_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;CoviVac;-0.55819;-1.11093;-0.15019;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;EpiVacCorona;-0.10161;-0.54336;0.2137;-0.17943;-1.84197;0.51054;-2.24124;-12.12649;0.19966;NULL;NULL;NULL
2022.04_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;SputnikLite;0.11642;0.05232;0.17618;0.46628;0.32417;0.5785;0.75876;0.40866;0.90158;0.90168;0.28907;0.9864
2022.04_13-10-2022;г. Санкт-Петербург;18-59;21_165_days;SputnikV;0.22819;0.17939;0.2741;0.44702;0.33121;0.54278;0.47914;0.1314;0.68767;0.6254;0.12861;0.83896
2022.04_13-10-2022;г. Санкт-Петербург;60+;21_165_days;AllVaccines;-0.10003;-0.16063;-0.0426;0.35013;0.28059;0.41295;0.53302;0.42182;0.62283;0.69026;0.58012;0.77151
2022.04_13-10-2022;г. Санкт-Петербург;60+;21_165_days;CoviVac;-0.17949;-2.14411;0.55752;0.27972;-4.11623;0.8986;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;г. Санкт-Петербург;60+;21_165_days;EpiVacCorona;-0.35266;-0.90523;0.03965;0.09887;-0.73486;0.53193;-0.0151;-2.15796;0.6737;0.51771;-2.43329;0.93225
2022.04_13-10-2022;г. Санкт-Петербург;60+;21_165_days;SputnikLite;-0.1824;-0.26679;-0.10362;0.31686;0.21745;0.40363;0.57139;0.41676;0.68503;0.75008;0.59871;0.84435
2022.04_13-10-2022;г. Санкт-Петербург;60+;21_165_days;SputnikV;-0.01628;-0.09131;0.05358;0.38811;0.29743;0.46708;0.51024;0.35161;0.63007;0.63803;0.46819;0.75363
2022.05_01-07-2022;Московская область;18+;21_165_days;AllVaccines;0.24839;0.20167;0.29237;0.4468;0.34491;0.53283;0.34712;0.04895;0.55182;0.69292;0.46788;0.82278
2022.05_01-07-2022;Московская область;18+;21_165_days;CoviVac;-0.10167;-0.709;0.28983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Московская область;18+;21_165_days;EpiVacCorona;0.054;-0.33207;0.32817;-0.05019;-1.34405;0.52949;0.00472;-6.11089;0.8607;-1.20692;-7.91299;0.45355
2022.05_01-07-2022;Московская область;18+;21_165_days;SputnikLite;0.21072;0.13564;0.27927;0.40469;0.23123;0.53902;0.30149;-0.23049;0.60348;0.76171;0.35609;0.91182
2022.05_01-07-2022;Московская область;18+;21_165_days;SputnikV;0.28389;0.2272;0.33642;0.47948;0.35331;0.58102;0.37514;-0.00654;0.61209;0.7083;0.40506;0.85698
2022.05_01-07-2022;Московская область;18-59;21_165_days;AllVaccines;0.26337;0.203;0.31916;0.57848;0.41661;0.69544;0.26434;-0.58264;0.65805;0.61802;-0.26199;0.88438
2022.05_01-07-2022;Московская область;18-59;21_165_days;CoviVac;-0.32258;-1.19627;0.20355;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Московская область;18-59;21_165_days;EpiVacCorona;0.18096;-0.38441;0.51544;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Московская область;18-59;21_165_days;SputnikLite;0.2793;0.17893;0.36741;0.6539;0.36875;0.81024;0.71857;-1.05261;0.96141;NULL;NULL;NULL
2022.05_01-07-2022;Московская область;18-59;21_165_days;SputnikV;0.26744;0.1944;0.33386;0.52225;0.30547;0.67136;0.00291;-1.24051;0.55627;0.40832;-0.95482;0.82091
2022.05_01-07-2022;Московская область;60+;21_165_days;AllVaccines;0.28682;0.21648;0.35084;0.47809;0.36323;0.57223;0.48209;0.20237;0.66372;0.76195;0.55779;0.87185
2022.05_01-07-2022;Московская область;60+;21_165_days;CoviVac;0.28499;-0.71981;0.70273;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
