data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2022.01_13-10-2022;Московская область;18-59;90_105_days;EpiVacCorona;0.67914;0.50265;0.793;0.49193;-2.60768;0.92845;-1.15452;-14.31;0.6968;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;90_105_days;SputnikLite;0.63523;0.59838;0.6687;0.75007;0.51933;0.87005;0.64672;-0.09722;0.88625;0.28635;-4.09623;0.90006
2022.01_13-10-2022;Московская область;18-59;90_105_days;SputnikV;0.62653;0.60516;0.64674;0.79216;0.68401;0.8633;0.75963;0.46369;0.89227;0.75722;-0.73371;0.966
2022.01_13-10-2022;Московская область;60+;90_105_days;AllVaccines;0.66855;0.64142;0.69363;0.8471;0.7986;0.88393;0.88599;0.8072;0.93258;0.92277;0.81413;0.96791
2022.01_13-10-2022;Московская область;60+;90_105_days;CoviVac;-0.24362;-0.8014;0.14145;0.49302;-1.02757;0.87323;0.31141;-3.88995;0.90303;-0.30604;-8.27884;0.81617
2022.01_13-10-2022;Московская область;60+;90_105_days;EpiVacCorona;0.79169;0.59961;0.89162;0.6037;-0.22906;0.87221;0.64116;-1.54829;0.94947;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;60+;90_105_days;SputnikLite;0.5643;0.51558;0.60813;0.79098;0.69897;0.85486;0.9021;0.76459;0.95929;0.92573;0.70271;0.98145
2022.01_13-10-2022;Московская область;60+;90_105_days;SputnikV;0.76199;0.73041;0.78988;0.90726;0.85073;0.94238;0.89627;0.78217;0.9506;0.94379;0.77499;0.98596
2022.01_13-10-2022;РФ;18+;105_165_days;AllVaccines;-0.83853;-0.84475;-0.83233;0.08607;0.07237;0.09955;0.41926;0.39735;0.44037;0.65152;0.62876;0.67289
2022.01_13-10-2022;РФ;18+;105_165_days;CoviVac;-2.79825;-2.87546;-2.72257;-0.76699;-0.94386;-0.60621;-0.10549;-0.40995;0.13323;0.51211;0.2035;0.70115
2022.01_13-10-2022;РФ;18+;105_165_days;EpiVacCorona;-2.6048;-2.67884;-2.53225;-2.39464;-2.63281;-2.17208;-1.45451;-1.88274;-1.0899;-1.39235;-1.97539;-0.92356
2022.01_13-10-2022;РФ;18+;105_165_days;SputnikLite;0.11108;0.10542;0.1167;0.52669;0.51332;0.53968;0.76234;0.74286;0.78034;0.84505;0.82348;0.86399
2022.01_13-10-2022;РФ;18+;105_165_days;SputnikV;-1.80517;-1.81622;-1.79417;-0.32116;-0.34508;-0.29767;0.09722;0.0572;0.13553;0.49133;0.45081;0.52887
2022.01_13-10-2022;РФ;18-59;105_165_days;AllVaccines;-1.06153;-1.06924;-1.05385;-0.31855;-0.34584;-0.29181;-0.03541;-0.10031;0.02567;0.30584;0.20045;0.39734
2022.01_13-10-2022;РФ;18-59;105_165_days;CoviVac;-2.80479;-2.88706;-2.72425;-1.52296;-1.84193;-1.23979;-0.97498;-1.82608;-0.38019;0.26084;-1.29317;0.76175
2022.01_13-10-2022;РФ;18-59;105_165_days;EpiVacCorona;-2.90767;-2.99867;-2.81874;-3.12846;-3.56994;-2.72964;-2.13384;-3.27477;-1.29742;-1.9322;-4.45548;-0.57599
2022.01_13-10-2022;РФ;18-59;105_165_days;SputnikLite;-0.02377;-0.03102;-0.01658;0.29358;0.26606;0.32007;0.59492;0.53708;0.64554;0.67612;0.56793;0.75722
2022.01_13-10-2022;РФ;18-59;105_165_days;SputnikV;-2.01327;-2.0263;-2.00029;-0.83427;-0.87964;-0.79;-0.59373;-0.70835;-0.48681;-0.01262;-0.19579;0.14249
2022.01_13-10-2022;РФ;60+;105_165_days;AllVaccines;-0.21406;-0.22388;-0.20433;0.35961;0.34549;0.37342;0.56742;0.5466;0.58728;0.7078;0.68633;0.7278
2022.01_13-10-2022;РФ;60+;105_165_days;CoviVac;-2.04024;-2.2264;-1.86482;-0.72636;-1.02509;-0.4717;-0.2833;-0.78762;0.07874;0.2561;-0.28133;0.56811
2022.01_13-10-2022;РФ;60+;105_165_days;EpiVacCorona;-1.92049;-2.04983;-1.79663;-1.71008;-1.96847;-1.47419;-1.03734;-1.45873;-0.68816;-1.07113;-1.61441;-0.64074
2022.01_13-10-2022;РФ;60+;105_165_days;SputnikLite;0.40814;0.39947;0.41668;0.69654;0.68392;0.70865;0.83223;0.81502;0.84784;0.88356;0.86522;0.8994
2022.01_13-10-2022;РФ;60+;105_165_days;SputnikV;-1.01544;-1.03493;-0.99613;-0.0369;-0.06487;-0.00967;0.25504;0.21223;0.29552;0.52105;0.47775;0.56076
2022.01_13-10-2022;РФ;18+;165_195_days;AllVaccines;-0.48313;-0.48866;-0.47763;0.35123;0.33971;0.36256;0.5392;0.51939;0.55819;0.74409;0.72415;0.76259
2022.01_13-10-2022;РФ;18+;165_195_days;CoviVac;-3.13195;-3.21587;-3.0497;-0.92875;-1.12228;-0.75286;-0.55227;-0.92773;-0.24994;0.62532;0.32335;0.79253
2022.01_13-10-2022;РФ;18+;165_195_days;EpiVacCorona;-1.76139;-1.80966;-1.71396;-1.11366;-1.25421;-0.98186;-1.02628;-1.31603;-0.77279;-0.60356;-0.96141;-0.311
2022.01_13-10-2022;РФ;18+;165_195_days;SputnikLite;0.86031;0.85662;0.86392;0.95205;0.94457;0.95852;0.9751;0.96252;0.98345;0.99221;0.97923;0.99708
2022.01_13-10-2022;РФ;18+;165_195_days;SputnikV;-0.7344;-0.74113;-0.7277;0.26498;0.25113;0.27857;0.49281;0.46932;0.51527;0.72345;0.69995;0.74511
2022.01_13-10-2022;РФ;18-59;165_195_days;AllVaccines;-0.40694;-0.41263;-0.40126;0.22189;0.20313;0.24021;0.20274;0.15034;0.25192;0.54259;0.46369;0.60988
2022.01_13-10-2022;РФ;18-59;165_195_days;CoviVac;-2.8906;-2.97403;-2.80893;-1.76712;-2.10107;-1.46913;-2.87654;-4.02902;-1.98817;-0.26569;-2.04312;0.47358
2022.01_13-10-2022;РФ;18-59;165_195_days;EpiVacCorona;-1.65547;-1.70732;-1.60461;-1.3747;-1.60524;-1.16456;-1.54237;-2.2384;-0.99593;-1.15066;-2.57202;-0.29489
2022.01_13-10-2022;РФ;18-59;165_195_days;SputnikLite;0.86781;0.86407;0.87145;0.92109;0.90708;0.93299;0.94;0.90044;0.96384;0.97022;0.88088;0.99256
2022.01_13-10-2022;РФ;18-59;165_195_days;SputnikV;-0.6539;-0.66087;-0.64697;0.11895;0.09639;0.14094;0.11006;0.04746;0.16854;0.49209;0.39753;0.57181
2022.01_13-10-2022;РФ;60+;165_195_days;AllVaccines;-0.56778;-0.58303;-0.55267;0.1439;0.12105;0.16614;0.41313;0.37885;0.44552;0.59574;0.55976;0.62878
2022.01_13-10-2022;РФ;60+;165_195_days;CoviVac;-3.31039;-3.59138;-3.0466;-1.31977;-1.76646;-0.94521;-0.51156;-1.23728;-0.02124;0.4308;-0.2671;0.7443
2022.01_13-10-2022;РФ;60+;165_195_days;EpiVacCorona;-1.93958;-2.05661;-1.82704;-1.33792;-1.55692;-1.13768;-1.35633;-1.76613;-1.00725;-0.97182;-1.45579;-0.58323
2022.01_13-10-2022;РФ;60+;165_195_days;SputnikLite;0.85411;0.84275;0.86464;0.96521;0.95238;0.97458;0.97694;0.95388;0.98847;0.99095;0.96382;0.99774
2022.01_13-10-2022;РФ;60+;165_195_days;SputnikV;-0.78381;-0.80198;-0.76582;0.04422;0.01721;0.07048;0.37261;0.33288;0.40997;0.57503;0.53359;0.61278
2022.01_13-10-2022;РФ;18+;21_45_days;AllVaccines;-0.55341;-0.56187;-0.54499;-0.25308;-0.27866;-0.22801;0.17595;0.13342;0.21638;0.39025;0.34038;0.43635
2022.01_13-10-2022;РФ;18+;21_45_days;CoviVac;-3.90021;-4.07389;-3.73248;-1.65128;-2.1083;-1.26146;-0.80563;-1.67246;-0.21996;0.21097;-0.75644;0.64555
2022.01_13-10-2022;РФ;18+;21_45_days;EpiVacCorona;-0.66471;-0.71259;-0.61817;-1.47291;-1.67407;-1.28689;-0.9179;-1.29762;-0.60094;-0.92359;-1.45367;-0.50803
2022.01_13-10-2022;РФ;18+;21_45_days;SputnikLite;0.20489;0.19729;0.21241;0.32897;0.30526;0.35188;0.56196;0.52204;0.59855;0.65439;0.60547;0.69724
2022.01_13-10-2022;РФ;18+;21_45_days;SputnikV;-1.81146;-1.83059;-1.79246;-1.13748;-1.19381;-1.08259;-0.38288;-0.47647;-0.29521;0.05027;-0.05629;0.14607
2022.01_13-10-2022;РФ;18-59;21_45_days;AllVaccines;-0.58276;-0.59273;-0.57284;-0.35205;-0.39547;-0.30999;-0.0388;-0.14378;0.05654;0.32697;0.1511;0.46641
2022.01_13-10-2022;РФ;18-59;21_45_days;CoviVac;-3.70082;-3.88318;-3.52528;-1.5446;-2.23919;-0.99895;-1.50045;-3.80687;-0.30069;-0.06028;-6.52942;0.85069
2022.01_13-10-2022;РФ;18-59;21_45_days;EpiVacCorona;-0.68284;-0.74049;-0.6271;-1.30195;-1.63327;-1.01233;-0.40181;-1.22574;0.11712;-0.48604;-2.57284;0.38192
2022.01_13-10-2022;РФ;18-59;21_45_days;SputnikLite;0.23417;0.22531;0.24293;0.3807;0.34266;0.41655;0.56392;0.47248;0.63951;0.64227;0.46084;0.76265
2022.01_13-10-2022;РФ;18-59;21_45_days;SputnikV;-1.81813;-1.8399;-1.79653;-1.4255;-1.52099;-1.33363;-0.94569;-1.18364;-0.73367;-0.10377;-0.4864;0.18036
2022.01_13-10-2022;РФ;60+;21_45_days;AllVaccines;-0.53882;-0.55554;-0.52227;-0.09032;-0.11936;-0.06203;0.31473;0.27306;0.35401;0.46483;0.4182;0.50773
2022.01_13-10-2022;РФ;60+;21_45_days;CoviVac;-4.15999;-4.62568;-3.73284;-2.67513;-3.54038;-1.97477;-1.20396;-2.5979;-0.35008;-0.08435;-1.60541;0.5487
2022.01_13-10-2022;РФ;60+;21_45_days;EpiVacCorona;-0.73827;-0.83205;-0.64929;-1.21621;-1.43986;-1.01306;-0.71311;-1.08457;-0.40784;-0.61827;-1.08485;-0.25611
2022.01_13-10-2022;РФ;60+;21_45_days;SputnikLite;0.07682;0.06107;0.09231;0.38808;0.36136;0.41367;0.62855;0.59025;0.66327;0.71267;0.66955;0.75017
2022.01_13-10-2022;РФ;60+;21_45_days;SputnikV;-1.78459;-1.82482;-1.74494;-0.94959;-1.01946;-0.88214;-0.21809;-0.31901;-0.12489;0.06602;-0.0466;0.16653
2022.01_13-10-2022;РФ;18+;45_75_days;AllVaccines;0.17609;0.17217;0.18;0.39413;0.3829;0.40515;0.6144;0.59615;0.63182;0.72898;0.70819;0.74829
2022.01_13-10-2022;РФ;18+;45_75_days;CoviVac;-0.93427;-0.99059;-0.87953;-0.22263;-0.37949;-0.08361;0.19843;-0.08478;0.4077;0.48026;0.13776;0.68671
2022.01_13-10-2022;РФ;18+;45_75_days;EpiVacCorona;0.06411;0.04013;0.08748;-0.36991;-0.46917;-0.27735;0.05433;-0.12183;0.20282;0.16757;-0.06384;0.34863
2022.01_13-10-2022;РФ;18+;45_75_days;SputnikLite;0.09281;0.08543;0.10014;0.34959;0.32851;0.37001;0.6152;0.58153;0.64617;0.73169;0.69287;0.76561
2022.01_13-10-2022;РФ;18+;45_75_days;SputnikV;0.2363;0.23172;0.24085;0.45732;0.44439;0.46994;0.64518;0.62372;0.66542;0.75624;0.73191;0.77836
2022.01_13-10-2022;РФ;18-59;45_75_days;AllVaccines;0.17349;0.16894;0.17802;0.31351;0.2941;0.33239;0.49091;0.44518;0.53287;0.58761;0.50318;0.6577
2022.01_13-10-2022;РФ;18-59;45_75_days;CoviVac;-0.83446;-0.89264;-0.77807;-0.45045;-0.70804;-0.2317;-0.1556;-0.88693;0.29228;0.16973;-1.57579;0.73237
2022.01_13-10-2022;РФ;18-59;45_75_days;EpiVacCorona;0.07411;0.04628;0.10112;-0.33936;-0.50215;-0.19421;-0.08166;-0.52223;0.2314;0.372;-0.5099;0.7388
2022.01_13-10-2022;РФ;18-59;45_75_days;SputnikLite;0.03646;0.02702;0.04582;0.26192;0.2227;0.29915;0.49216;0.40006;0.57012;0.6386;0.46832;0.75435
2022.01_13-10-2022;РФ;18-59;45_75_days;SputnikV;0.24665;0.24153;0.25174;0.37326;0.35127;0.3945;0.52574;0.47291;0.57329;0.58535;0.48294;0.66748
2022.01_13-10-2022;РФ;60+;45_75_days;AllVaccines;0.15781;0.14977;0.16577;0.47884;0.46597;0.49139;0.67546;0.65717;0.69278;0.76593;0.7463;0.78404
2022.01_13-10-2022;РФ;60+;45_75_days;CoviVac;-1.12563;-1.28659;-0.97601;-0.48655;-0.77795;-0.2429;-0.03487;-0.52012;0.29548;0.2503;-0.32028;0.5743
2022.01_13-10-2022;РФ;60+;45_75_days;EpiVacCorona;-0.00216;-0.05211;0.04541;-0.28135;-0.3996;-0.17309;0.17659;-0.00294;0.32399;0.22977;0.00557;0.40342
2022.01_13-10-2022;РФ;60+;45_75_days;SputnikLite;0.10977;0.09669;0.12267;0.5216;0.50182;0.54059;0.73458;0.70752;0.75913;0.81192;0.78273;0.83719
2022.01_13-10-2022;РФ;60+;45_75_days;SputnikV;0.21093;0.20091;0.22082;0.4996;0.48322;0.51547;0.66959;0.64538;0.69215;0.76848;0.74271;0.79166
2022.01_13-10-2022;РФ;18+;75_90_days;AllVaccines;0.54251;0.53905;0.54595;0.66749;0.65749;0.6772;0.7971;0.78082;0.81217;0.84995;0.83062;0.86708
2022.01_13-10-2022;РФ;18+;75_90_days;CoviVac;0.28985;0.24547;0.33161;0.58489;0.45798;0.68208;0.7434;0.48688;0.87168;0.82399;0.45423;0.94324
2022.01_13-10-2022;РФ;18+;75_90_days;EpiVacCorona;0.81606;0.80216;0.82898;0.76987;0.71348;0.81516;0.77195;0.64244;0.85455;0.78045;0.59191;0.88188
2022.01_13-10-2022;РФ;18+;75_90_days;SputnikLite;-0.08777;-0.09766;-0.07797;0.22605;0.19767;0.25342;0.57861;0.53458;0.61847;0.69325;0.64097;0.73791
2022.01_13-10-2022;РФ;18+;75_90_days;SputnikV;0.8054;0.80267;0.80809;0.85368;0.84556;0.86137;0.89234;0.87759;0.90532;0.92005;0.90221;0.93464
2022.01_13-10-2022;РФ;18-59;75_90_days;AllVaccines;0.54976;0.54582;0.55367;0.62831;0.61132;0.64457;0.72064;0.67917;0.75675;0.74632;0.66263;0.80925
2022.01_13-10-2022;РФ;18-59;75_90_days;CoviVac;0.34232;0.2972;0.38454;0.53906;0.33238;0.68176;0.64227;-0.10932;0.88464;NULL;NULL;NULL
2022.01_13-10-2022;РФ;18-59;75_90_days;EpiVacCorona;0.83222;0.81707;0.84612;0.85021;0.77025;0.90234;0.69;0.30984;0.86076;0.60121;-0.59526;0.90031
2022.01_13-10-2022;РФ;18-59;75_90_days;SputnikLite;-0.26796;-0.28137;-0.25469;-0.04141;-0.09937;0.0135;0.29671;0.16058;0.41076;0.29956;0.00773;0.50557
2022.01_13-10-2022;РФ;18-59;75_90_days;SputnikV;0.81669;0.81374;0.81958;0.84599;0.83296;0.85799;0.86506;0.82961;0.89314;0.89732;0.82641;0.93926
2022.01_13-10-2022;РФ;60+;75_90_days;AllVaccines;0.51254;0.50515;0.51981;0.7016;0.68954;0.71318;0.82566;0.80866;0.84114;0.86748;0.84849;0.88409
2022.01_13-10-2022;РФ;60+;75_90_days;CoviVac;0.12333;-0.01757;0.24471;0.43458;0.16953;0.61504;0.64642;0.15047;0.85284;0.6648;-0.03938;0.8919
2022.01_13-10-2022;РФ;60+;75_90_days;EpiVacCorona;0.76098;0.72635;0.79122;0.71181;0.62802;0.77673;0.79352;0.64436;0.88011;0.79923;0.59849;0.89961
2022.01_13-10-2022;РФ;60+;75_90_days;SputnikLite;0.13649;0.12099;0.15171;0.50053;0.47586;0.52404;0.73998;0.70679;0.76942;0.80991;0.77323;0.84066
2022.01_13-10-2022;РФ;60+;75_90_days;SputnikV;0.76973;0.76303;0.77623;0.84494;0.83332;0.85575;0.88893;0.87046;0.90477;0.91279;0.89154;0.92988
2022.01_13-10-2022;РФ;18+;90_105_days;AllVaccines;0.57096;0.56693;0.57495;0.70203;0.69058;0.71305;0.78838;0.76812;0.80686;0.84637;0.8224;0.8671
2022.01_13-10-2022;РФ;18+;90_105_days;CoviVac;0.29249;0.24817;0.3342;0.71465;0.60615;0.79326;0.6768;0.39928;0.82611;0.70415;0.28917;0.87687
2022.01_13-10-2022;РФ;18+;90_105_days;EpiVacCorona;0.83078;0.81496;0.84525;0.78842;0.72304;0.83836;0.78251;0.62541;0.87372;0.81623;0.59092;0.91745
2022.01_13-10-2022;РФ;18+;90_105_days;SputnikLite;0.16638;0.15626;0.17638;0.39836;0.36891;0.42644;0.62068;0.57102;0.6646;0.73312;0.67458;0.78114
2022.01_13-10-2022;РФ;18+;90_105_days;SputnikV;0.75637;0.75262;0.76007;0.84093;0.83048;0.85074;0.8699;0.84975;0.88734;0.90396;0.87953;0.92343
2022.01_13-10-2022;РФ;18-59;90_105_days;AllVaccines;0.58125;0.57669;0.58577;0.70059;0.68215;0.71796;0.77439;0.72847;0.81254;0.84612;0.76114;0.90086
2022.01_13-10-2022;РФ;18-59;90_105_days;CoviVac;0.30925;0.26263;0.35292;0.76552;0.60406;0.86113;0.39186;-0.46135;0.74692;0.06256;-2.74997;0.76565
2022.01_13-10-2022;РФ;18-59;90_105_days;EpiVacCorona;0.84468;0.82717;0.86041;0.81875;0.71231;0.88581;0.70751;0.22057;0.89024;NULL;NULL;NULL
2022.01_13-10-2022;РФ;18-59;90_105_days;SputnikLite;0.12136;0.1088;0.13374;0.34939;0.29732;0.3976;0.59482;0.47318;0.68838;0.63753;0.37503;0.78977
2022.01_13-10-2022;РФ;18-59;90_105_days;SputnikV;0.76378;0.75963;0.76785;0.83673;0.81997;0.85194;0.85913;0.81297;0.8939;0.94345;0.86405;0.97648
2022.01_13-10-2022;РФ;60+;90_105_days;AllVaccines;0.53233;0.5236;0.54091;0.70997;0.69554;0.72372;0.79842;0.77609;0.81853;0.85112;0.82642;0.87232
2022.01_13-10-2022;РФ;60+;90_105_days;CoviVac;0.34251;0.22404;0.44289;0.53442;0.29935;0.69062;0.66951;0.20594;0.86245;0.68656;0.0281;0.89892
2022.01_13-10-2022;РФ;60+;90_105_days;EpiVacCorona;0.78364;0.74524;0.81625;0.77333;0.68429;0.83726;0.80968;0.63419;0.90098;0.79944;0.55354;0.90991
2022.01_13-10-2022;РФ;60+;90_105_days;SputnikLite;0.2045;0.18602;0.22255;0.51614;0.48572;0.54475;0.69826;0.65317;0.7375;0.79628;0.74793;0.83535
2022.01_13-10-2022;РФ;60+;90_105_days;SputnikV;0.73561;0.72703;0.74392;0.83505;0.82063;0.84832;0.86462;0.83999;0.88545;0.89145;0.86275;0.91415
2022.01_13-10-2022;г. Санкт-Петербург;18+;105_165_days;AllVaccines;-0.44045;-0.45723;-0.42387;0.39972;0.36044;0.43659;0.69426;0.63332;0.74506;0.82438;0.76548;0.86848
2022.01_13-10-2022;г. Санкт-Петербург;18+;105_165_days;CoviVac;-1.02358;-1.14244;-0.91132;0.22536;-0.09009;0.44953;0.89803;0.27585;0.98564;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18+;105_165_days;EpiVacCorona;-2.91314;-3.50313;-2.40045;-3.9737;-6.89671;-2.13266;-3.80139;-11.80107;-0.80089;-0.7751;-11.60733;0.75007
2022.01_13-10-2022;г. Санкт-Петербург;18+;105_165_days;SputnikLite;0.04869;0.03156;0.06552;0.62823;0.5876;0.66487;0.82398;0.75954;0.87115;0.90889;0.84589;0.94614
2022.01_13-10-2022;г. Санкт-Петербург;18+;105_165_days;SputnikV;-1.09529;-1.12628;-1.06475;0.1047;0.02922;0.17431;0.51859;0.39552;0.6166;0.70024;0.57497;0.7886
2022.01_13-10-2022;г. Санкт-Петербург;18-59;105_165_days;AllVaccines;-0.45807;-0.47679;-0.43958;0.19724;0.12815;0.26085;0.42725;0.2215;0.57862;0.77576;0.4947;0.90049
2022.01_13-10-2022;г. Санкт-Петербург;18-59;105_165_days;CoviVac;-0.82855;-0.93849;-0.72485;-0.24351;-0.7699;0.12632;0.59282;-1.8957;0.94274;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18-59;105_165_days;EpiVacCorona;-2.87997;-3.56875;-2.29502;-5.04319;-10.62051;-2.14273;-5.81592;-47.47177;0.04157;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18-59;105_165_days;SputnikLite;0.01977;0.00064;0.03854;0.46446;0.39108;0.52899;0.57495;0.32853;0.73093;0.74308;0.30854;0.90454
2022.01_13-10-2022;г. Санкт-Петербург;18-59;105_165_days;SputnikV;-1.13879;-1.17407;-1.10407;-0.14469;-0.2765;-0.02649;0.22085;-0.18233;0.48654;0.80547;0.21665;0.95169
2022.01_13-10-2022;г. Санкт-Петербург;60+;105_165_days;AllVaccines;-0.26798;-0.30356;-0.23337;0.53251;0.48339;0.57696;0.73213;0.66392;0.78649;0.81005;0.74115;0.86061
2022.01_13-10-2022;г. Санкт-Петербург;60+;105_165_days;CoviVac;-1.23117;-1.93632;-0.69536;0.54201;-0.83158;0.88548;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;60+;105_165_days;EpiVacCorona;-3.24722;-4.58953;-2.22726;-2.92318;-6.54301;-1.04048;-2.95099;-11.25852;-0.27343;-0.75384;-11.45719;0.75308
2022.01_13-10-2022;г. Санкт-Петербург;60+;105_165_days;SputnikLite;0.26549;0.23039;0.29899;0.74189;0.69176;0.78386;0.86793;0.79707;0.91405;0.91625;0.84408;0.95501
2022.01_13-10-2022;г. Санкт-Петербург;60+;105_165_days;SputnikV;-0.91099;-0.97562;-0.84847;0.28945;0.19788;0.37057;0.58015;0.44885;0.68018;0.68352;0.54604;0.77937
2022.01_13-10-2022;г. Санкт-Петербург;18+;165_195_days;AllVaccines;0.22132;0.20896;0.23348;0.67174;0.64075;0.70005;0.81226;0.75906;0.85371;0.86636;0.80836;0.9068
2022.01_13-10-2022;г. Санкт-Петербург;18+;165_195_days;CoviVac;-2.14026;-2.36476;-1.93075;-0.12504;-0.74438;0.2744;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18+;165_195_days;EpiVacCorona;-1.51454;-1.88363;-1.19269;-3.44392;-5.57904;-2.00171;-1.3673;-6.34405;0.23692;-0.1796;-7.37789;0.83391
2022.01_13-10-2022;г. Санкт-Петербург;18+;165_195_days;SputnikLite;0.93597;0.92973;0.94165;0.97919;0.96132;0.98881;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18+;165_195_days;SputnikV;-0.07468;-0.09248;-0.05717;0.55967;0.51551;0.5998;0.72976;0.65109;0.79069;0.80475;0.7183;0.86466
2022.01_13-10-2022;г. Санкт-Петербург;18-59;165_195_days;AllVaccines;0.30556;0.29362;0.3173;0.66462;0.62121;0.70306;0.71744;0.56748;0.81541;0.73028;0.42666;0.87312
2022.01_13-10-2022;г. Санкт-Петербург;18-59;165_195_days;CoviVac;-1.72324;-1.92346;-1.53673;-0.64619;-1.61464;-0.03646;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18-59;165_195_days;EpiVacCorona;-1.40443;-1.809;-1.05813;-4.0638;-7.72595;-1.9386;-3.04256;-27.74696;0.43151;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18-59;165_195_days;SputnikLite;0.94263;0.93686;0.94788;0.97531;0.94819;0.98824;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18-59;165_195_days;SputnikV;0.00407;-0.01385;0.02166;0.54403;0.48028;0.59996;0.5735;0.34081;0.72405;0.5735;0.09337;0.79936
2022.01_13-10-2022;г. Санкт-Петербург;60+;165_195_days;AllVaccines;-0.02431;-0.0677;0.01733;0.47357;0.39769;0.53988;0.69771;0.58842;0.77798;0.77307;0.65765;0.84958
2022.01_13-10-2022;г. Санкт-Петербург;60+;165_195_days;CoviVac;-4.67162;-6.67566;-3.19081;-0.5001;-4.99913;0.6249;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;60+;165_195_days;EpiVacCorona;-1.83892;-2.79075;-1.12609;-3.11347;-6.24641;-1.33504;-1.09321;-7.37424;0.47679;-0.40055;-8.94778;0.80282
2022.01_13-10-2022;г. Санкт-Петербург;60+;165_195_days;SputnikLite;0.93038;0.89847;0.95226;0.95704;0.86675;0.98615;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;60+;165_195_days;SputnikV;-0.18656;-0.23806;-0.1372;0.40888;0.32001;0.48614;0.64981;0.51953;0.74477;0.73565;0.59754;0.82637
2022.01_13-10-2022;г. Санкт-Петербург;18+;21_45_days;AllVaccines;-0.34076;-0.36518;-0.31677;0.13536;0.05792;0.20644;0.49158;0.35774;0.59753;0.63073;0.48424;0.73562
2022.01_13-10-2022;г. Санкт-Петербург;18+;21_45_days;CoviVac;-3.38219;-4.1571;-2.72372;-0.79722;-3.78922;0.32557;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18+;21_45_days;EpiVacCorona;-2.30567;-2.7215;-1.93631;-3.84274;-6.06429;-2.31982;-4.56777;-10.6889;-1.65209;-2.56526;-10.06345;-0.14892
2022.01_13-10-2022;г. Санкт-Петербург;18+;21_45_days;SputnikLite;0.21433;0.18927;0.23862;0.36187;0.27029;0.44196;0.59574;0.42414;0.7162;0.68825;0.49015;0.80938
2022.01_13-10-2022;г. Санкт-Петербург;18+;21_45_days;SputnikV;-0.95128;-0.99504;-0.90849;-0.053;-0.18175;0.06172;0.4618;0.24537;0.61616;0.62158;0.38113;0.76861
2022.01_13-10-2022;г. Санкт-Петербург;18-59;21_45_days;AllVaccines;-0.27031;-0.29683;-0.24434;0.162;0.04611;0.2638;0.56657;0.23241;0.75526;0.67603;-0.01315;0.89641
2022.01_13-10-2022;г. Санкт-Петербург;18-59;21_45_days;CoviVac;-2.84906;-3.56831;-2.24306;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18-59;21_45_days;EpiVacCorona;-1.95515;-2.40571;-1.5642;-1.04475;-3.91436;0.14923;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;18-59;21_45_days;SputnikLite;0.31499;0.28819;0.34079;0.43974;0.30334;0.54944;0.71965;0.25055;0.89513;0.5809;-0.68753;0.89592
2022.01_13-10-2022;г. Санкт-Петербург;18-59;21_45_days;SputnikV;-0.85447;-0.90081;-0.80925;-0.12759;-0.3252;0.04055;0.38718;-0.23115;0.69497;0.77097;-0.63398;0.9679
2022.01_13-10-2022;г. Санкт-Петербург;60+;21_45_days;AllVaccines;-0.59832;-0.65883;-0.54002;0.09511;-0.01465;0.193;0.45859;0.30057;0.58091;0.61469;0.45351;0.72833
2022.01_13-10-2022;г. Санкт-Петербург;60+;21_45_days;CoviVac;-5.92176;-10.68821;-3.09907;-9.94677;-28.17414;-3.10747;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;г. Санкт-Петербург;60+;21_45_days;EpiVacCorona;-3.66146;-4.78159;-2.75835;-5.83919;-9.39316;-3.5005;-5.61847;-12.89756;-2.15193;-2.78506;-10.7466;-0.21964
