data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2022.08.B_16-09-2022;Московская область;20-29;105_165_days;AllVaccines;0.07421;-0.06366;0.19421;0.54608;-0.21625;0.83059;-0.03925;-6.56902;0.85731;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;105_165_days;EpiVacCorona;0.55241;-0.38807;0.85567;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;105_165_days;SputnikLite;-0.0429;-0.3071;0.16789;0.65686;-1.44283;0.9518;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;105_165_days;SputnikV;0.09843;-0.07567;0.24435;0.45893;-0.68574;0.82634;-0.65168;-11.02947;0.77322;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;105_165_days;AllVaccines;0.0298;-0.08322;0.13103;0.79605;0.18204;0.94915;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;105_165_days;CoviVac;0.35271;-1.5884;0.83813;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;105_165_days;EpiVacCorona;0.402;-0.33128;0.73139;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;105_165_days;SputnikLite;0.02419;-0.17514;0.1897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;105_165_days;SputnikV;0.00986;-0.13718;0.13789;0.66882;-0.32823;0.91743;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;105_165_days;AllVaccines;0.0173;-0.10869;0.12897;0.73406;-0.0679;0.93377;NULL;NULL;NULL;-2.07731;-22.40161;0.59533
2022.08.B_16-09-2022;Московская область;40-49;105_165_days;CoviVac;0.15033;-1.63483;0.726;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;105_165_days;EpiVacCorona;0.73398;-0.06377;0.93347;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;105_165_days;SputnikLite;-0.26724;-0.50248;-0.06884;0.30899;-1.77477;0.82792;NULL;NULL;NULL;-6.99593;-59.80557;-0.05146
2022.08.B_16-09-2022;Московская область;40-49;105_165_days;SputnikV;0.17069;0.01486;0.30187;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;105_165_days;AllVaccines;-0.03382;-0.17174;0.08788;0.20038;-0.68919;0.62148;-0.66778;-3.53073;0.38608;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;105_165_days;CoviVac;-0.15139;-2.06836;0.56795;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;105_165_days;EpiVacCorona;0.44727;-0.47299;0.79259;-2.83241;-26.27966;0.4616;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;105_165_days;SputnikLite;-0.1315;-0.35665;0.05629;0.73406;-0.89302;0.96264;0.02931;-5.95859;0.86459;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;105_165_days;SputnikV;0.02185;-0.16683;0.18002;-0.08513;-1.6227;0.55103;-1.37643;-6.49346;0.24635;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;105_165_days;AllVaccines;0.13584;0.02155;0.23678;0.50572;0.07744;0.73518;-0.11443;-1.71386;0.54236;0.16547;-5.05987;0.88507
2022.08.B_16-09-2022;Московская область;60-69;105_165_days;CoviVac;0.21108;-2.15481;0.80272;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;105_165_days;EpiVacCorona;0.5872;0.00803;0.82821;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;105_165_days;SputnikLite;-0.01508;-0.19718;0.13932;0.48233;-0.24747;0.78518;0.53313;-2.33453;0.93463;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;105_165_days;SputnikV;0.24764;0.08819;0.37921;0.47745;-0.25922;0.78316;-0.88506;-4.08363;0.301;-0.7645;-11.81282;0.757
2022.08.B_16-09-2022;Московская область;70-79;105_165_days;AllVaccines;0.15774;0.01769;0.27781;0.67739;0.3984;0.827;0.74469;-0.02689;0.93653;0.63884;-1.59465;0.94973
2022.08.B_16-09-2022;Московская область;70-79;105_165_days;CoviVac;0.13624;-5.13267;0.87834;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;105_165_days;EpiVacCorona;0.7621;0.04853;0.94051;0.23912;-4.40731;0.89293;-2.01073;-20.46362;0.57768;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;105_165_days;SputnikLite;0.0609;-0.14433;0.22933;0.57951;0.11549;0.8001;0.76231;-0.6945;0.96666;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;105_165_days;SputnikV;0.22165;0.00425;0.39159;0.84442;0.37696;0.96115;NULL;NULL;NULL;0.1291;-5.25664;0.87878
2022.08.B_16-09-2022;Московская область;80+;105_165_days;AllVaccines;0.08508;-0.14683;0.27009;0.30821;-0.1174;0.57171;-0.46168;-1.74744;0.22237;-0.03942;-1.80488;0.61482
2022.08.B_16-09-2022;Московская область;80+;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;105_165_days;EpiVacCorona;0.5856;-0.28552;0.86642;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;105_165_days;SputnikLite;-0.10228;-0.47453;0.176;0.42554;-0.20819;0.72686;-0.1791;-2.16423;0.56063;-0.57213;-3.92861;0.49852
2022.08.B_16-09-2022;Московская область;80+;105_165_days;SputnikV;0.19578;-0.16656;0.44558;0.01634;-0.83397;0.47241;-1.11994;-3.76032;0.05592;0.37187;-3.48774;0.91208
2022.08.B_16-09-2022;Московская область;20-29;165_195_days;AllVaccines;0.08545;-0.02593;0.18475;0.54662;-0.01617;0.79772;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;165_195_days;CoviVac;-0.73532;-3.17021;0.27789;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;165_195_days;EpiVacCorona;0.24943;-1.00026;0.71836;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;165_195_days;SputnikLite;0.20037;0.03069;0.34035;0.6212;-0.52066;0.90564;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;165_195_days;SputnikV;0.01374;-0.14002;0.14675;0.47533;-0.40585;0.80419;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;165_195_days;AllVaccines;0.06741;-0.02046;0.14772;0.48075;-0.04471;0.74192;-0.02028;-3.17906;0.75091;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;165_195_days;CoviVac;-0.11299;-1.47777;0.50006;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;165_195_days;EpiVacCorona;0.52738;-0.25941;0.82264;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;165_195_days;SputnikLite;0.07256;-0.07009;0.1962;0.50162;-0.55111;0.83987;-0.30569;-8.42925;0.8192;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;165_195_days;SputnikV;0.05441;-0.0623;0.15829;0.44322;-0.34421;0.76938;0.12478;-5.3205;0.87881;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;165_195_days;AllVaccines;-0.02493;-0.12491;0.06616;0.67836;0.13779;0.88001;0.28077;-1.93128;0.82353;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;165_195_days;CoviVac;-1.2558;-2.97327;-0.28072;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;165_195_days;EpiVacCorona;0.48057;-0.3842;0.80508;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;165_195_days;SputnikLite;-0.01144;-0.16045;0.11843;0.46983;-0.65246;0.8299;-0.58068;-5.44221;0.61216;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;165_195_days;SputnikV;-0.02539;-0.1658;0.09811;0.84418;-0.10949;0.97812;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;165_195_days;AllVaccines;-0.04166;-0.14874;0.05545;0.66198;0.18306;0.86014;0.26306;-1.32337;0.76625;-0.55065;-10.69233;0.79435
2022.08.B_16-09-2022;Московская область;50-59;165_195_days;CoviVac;-1.51911;-3.43727;-0.43014;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;165_195_days;EpiVacCorona;0.32056;-0.63272;0.71726;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;165_195_days;SputnikLite;0.01158;-0.13577;0.13982;0.60374;-0.23433;0.87278;0.04007;-2.89097;0.76318;-2.02977;-21.84531;0.59819
2022.08.B_16-09-2022;Московская область;50-59;165_195_days;SputnikV;-0.07736;-0.24009;0.06401;0.70478;-0.18488;0.92644;0.46364;-2.84464;0.92517;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;165_195_days;AllVaccines;0.02724;-0.07023;0.11584;0.58544;0.28257;0.76045;0.1354;-0.95331;0.6173;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;165_195_days;CoviVac;-0.82858;-2.8366;0.12847;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;165_195_days;EpiVacCorona;0.47787;-0.25469;0.78272;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;165_195_days;SputnikLite;-0.03674;-0.17796;0.08756;0.44282;-0.0752;0.71126;-0.11901;-2.01797;0.58509;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;165_195_days;SputnikV;0.09458;-0.04669;0.21678;0.71978;0.25135;0.89511;0.36688;-1.55346;0.84302;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;165_195_days;AllVaccines;0.14147;0.00911;0.25616;0.54377;0.25211;0.7217;0.31566;-0.53926;0.69575;0.68287;-1.27832;0.95586
2022.08.B_16-09-2022;Московская область;70-79;165_195_days;CoviVac;-0.08577;-3.34242;0.72852;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;165_195_days;EpiVacCorona;-0.05075;-1.33979;0.52814;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;165_195_days;SputnikLite;0.10732;-0.08173;0.26333;0.46018;-0.00669;0.71053;0.35221;-1.02347;0.79262;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;165_195_days;SputnikV;0.19804;-0.00131;0.35769;0.60957;0.12866;0.82506;0.21914;-1.43914;0.75002;0.27628;-4.19934;0.89926
2022.08.B_16-09-2022;Московская область;80+;165_195_days;AllVaccines;-0.00543;-0.26397;0.20022;0.12536;-0.37721;0.44454;0.35421;-0.73279;0.75932;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;165_195_days;CoviVac;-1.08695;-13.81972;0.70611;-6.16626;-49.92491;-0.00845;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;165_195_days;EpiVacCorona;-0.9489;-3.34112;0.12506;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;165_195_days;SputnikLite;0.08709;-0.27982;0.3488;0.1702;-0.59961;0.56954;0.35327;-1.5988;0.83906;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;165_195_days;SputnikV;-0.00611;-0.41048;0.28232;0.08548;-0.76292;0.52559;0.28725;-1.86412;0.82263;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;21_45_days;AllVaccines;0.06097;-0.21301;0.27307;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;21_45_days;EpiVacCorona;0.60729;-1.78818;0.94469;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;21_45_days;SputnikLite;-0.06746;-0.77141;0.35674;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;21_45_days;SputnikV;0.06733;-0.25849;0.30879;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;21_45_days;AllVaccines;0.18917;-0.00348;0.34483;0.67187;-1.33442;0.95388;-1.5741;-17.58377;0.64345;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;21_45_days;CoviVac;-2.76003;-25.69356;0.47037;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;21_45_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;21_45_days;SputnikLite;0.09677;-0.37215;0.40544;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;21_45_days;SputnikV;0.19288;-0.03574;0.37104;0.55221;-2.18575;0.93706;-2.51284;-24.361;0.51342;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;21_45_days;AllVaccines;0.28265;0.08957;0.43478;0.21603;-2.14805;0.80477;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;21_45_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;21_45_days;SputnikLite;0.15837;-0.31994;0.46335;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;21_45_days;SputnikV;0.29169;0.06229;0.46498;-0.07424;-3.31366;0.73248;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;21_45_days;AllVaccines;0.17855;-0.04639;0.35513;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;21_45_days;CoviVac;-1.59297;-17.40943;0.63478;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;21_45_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;21_45_days;SputnikLite;0.00906;-0.53663;0.36096;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;21_45_days;SputnikV;0.21616;-0.0505;0.41512;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;21_45_days;AllVaccines;0.41689;0.20146;0.5742;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;21_45_days;EpiVacCorona;0.6655;-1.37488;0.95288;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;21_45_days;SputnikLite;0.25728;-0.27952;0.56888;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;21_45_days;SputnikV;0.45931;0.19946;0.63482;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;21_45_days;AllVaccines;0.22611;-0.07392;0.44232;0.16022;-0.87412;0.6237;0.44615;-2.94834;0.92231;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;21_45_days;EpiVacCorona;-0.17341;-2.63921;0.62165;-4.09324;-19.39563;-0.2719;-9.07719;-70.83949;-0.41356;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;21_45_days;SputnikLite;-0.16788;-1.01249;0.32226;-0.75474;-4.45055;0.43508;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;21_45_days;SputnikV;0.38958;0.05316;0.60647;0.80128;-0.4122;0.97204;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;21_45_days;AllVaccines;0.34224;-0.15935;0.62682;0.62305;-0.50932;0.90586;-0.33548;-4.3663;0.66764;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;21_45_days;EpiVacCorona;0.01981;-2.9208;0.75496;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;21_45_days;SputnikLite;0.71853;-0.99877;0.96036;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;21_45_days;SputnikV;0.28857;-0.36848;0.63015;0.45639;-1.17663;0.86423;-0.92594;-6.73888;0.5207;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;45_75_days;AllVaccines;0.21172;-0.00996;0.38474;0.04888;-1.96338;0.69473;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;45_75_days;CoviVac;-0.17103;-7.31413;0.83506;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;45_75_days;EpiVacCorona;0.82483;-0.24371;0.97533;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;45_75_days;SputnikLite;0.4255;-0.0681;0.691;-0.45566;-9.3629;0.79552;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;45_75_days;SputnikV;0.08849;-0.20031;0.30781;0.09428;-2.63585;0.77438;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;45_75_days;AllVaccines;0.12665;-0.04919;0.27302;0.73927;-0.85492;0.96335;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;45_75_days;CoviVac;-0.45579;-4.82139;0.63594;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;45_75_days;EpiVacCorona;0.03179;-0.86117;0.49632;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;45_75_days;SputnikLite;-0.28842;-0.77893;0.06684;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;45_75_days;SputnikV;0.27403;0.07715;0.42891;0.628;-1.64654;0.94771;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;45_75_days;AllVaccines;0.25922;0.09056;0.3966;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;45_75_days;EpiVacCorona;0.13263;-0.73481;0.56633;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;45_75_days;SputnikLite;0.28168;-0.11381;0.53674;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;45_75_days;SputnikV;0.2558;0.04858;0.41789;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;45_75_days;AllVaccines;0.11609;-0.08529;0.28011;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;45_75_days;EpiVacCorona;-0.22267;-1.20848;0.3231;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;45_75_days;SputnikLite;0.18174;-0.28336;0.47829;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;50-59;45_75_days;SputnikV;0.12477;-0.12344;0.31814;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;45_75_days;AllVaccines;0.27647;0.09597;0.42094;0.86413;0.03417;0.98089;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;45_75_days;EpiVacCorona;0.52986;-0.12974;0.80435;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;45_75_days;SputnikLite;0.3106;-0.10939;0.57158;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;60-69;45_75_days;SputnikV;0.21861;-0.01604;0.39907;0.79562;-0.45285;0.97125;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;45_75_days;AllVaccines;0.33812;0.12325;0.50033;0.64974;0.06478;0.86882;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;45_75_days;EpiVacCorona;0.57333;-0.32327;0.86243;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;45_75_days;SputnikLite;0.31165;-0.18616;0.60054;0.65674;-1.43939;0.9517;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;70-79;45_75_days;SputnikV;0.30676;0.02396;0.50762;0.59145;-0.26904;0.86847;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;45_75_days;AllVaccines;0.41494;0.08161;0.62728;0.89444;0.2499;0.98515;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;45_75_days;EpiVacCorona;0.51521;-0.93917;0.87881;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;45_75_days;SputnikLite;0.33805;-0.59137;0.72465;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;80+;45_75_days;SputnikV;0.42029;-0.0218;0.6711;0.8344;-0.1768;0.9767;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;75_90_days;AllVaccines;-0.01932;-0.43469;0.2758;0.21917;-4.55868;0.89032;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;75_90_days;EpiVacCorona;0.3608;-3.53826;0.90997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;75_90_days;SputnikLite;0.26231;-0.41824;0.6163;-1.07201;-13.75044;0.70894;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;20-29;75_90_days;SputnikV;-0.258;-0.89408;0.16447;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;75_90_days;AllVaccines;0.10452;-0.19985;0.33168;-1.06785;-5.43553;0.33557;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;75_90_days;EpiVacCorona;-0.51806;-3.04522;0.43032;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;75_90_days;SputnikLite;0.22888;-0.27941;0.53523;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;30-39;75_90_days;SputnikV;0.06882;-0.36806;0.36619;-2.72163;-10.58242;-0.19582;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;75_90_days;AllVaccines;0.10922;-0.20598;0.34204;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;75_90_days;CoviVac;-4.79753;-22.18301;-0.44983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;75_90_days;EpiVacCorona;-0.4181;-2.77902;0.46785;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08.B_16-09-2022;Московская область;40-49;75_90_days;SputnikLite;0.19049;-0.32179;0.50423;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
