data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2022.02_01-07-2022;Алтайский край;21_45_days;AllVaccines;0.09075;0.05518;0.12499;0.33497;0.13902;0.48633;0.81694;0.26465;0.95443;NULL;NULL;NULL;0.25562;0.2081;0.30028;0.61336;0.53063;0.68151;0.71855;0.57533;0.81347;0.90837;0.75534;0.96568;0.1528;0.12472;0.17999;0.49937;0.41542;0.57127;0.69331;0.54505;0.79326;0.89996;0.73294;0.96253
2022.02_01-07-2022;Алтайский край;21_45_days;CoviVac;-0.20339;-0.81099;0.20036;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.14998;-1.41241;0.45181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.19826;-0.71387;0.16223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.02_01-07-2022;Алтайский край;21_45_days;EpiVacCorona;0.12919;-0.06836;0.29021;-0.27658;-2.40401;0.52125;NULL;NULL;NULL;NULL;NULL;NULL;-0.09509;-0.44125;0.16793;-0.69856;-1.8193;-0.02334;-0.49767;-2.99481;0.43852;0.29374;-4.01902;0.90062;0.06823;-0.09783;0.20917;-0.69977;-1.66619;-0.08365;-0.43966;-2.83945;0.46018;0.26095;-4.25167;0.896
2022.02_01-07-2022;Алтайский край;21_45_days;SputnikLite;-0.073;-0.12093;-0.02712;0.39278;0.15229;0.56505;NULL;NULL;NULL;NULL;NULL;NULL;0.23853;0.17827;0.29437;0.73713;0.64753;0.80395;0.82657;0.66612;0.90991;0.96375;0.74241;0.9949;0.03518;-0.0021;0.07106;0.61907;0.52524;0.69435;0.82844;0.6698;0.91086;0.96095;0.72252;0.9945
2022.02_01-07-2022;Алтайский край;21_45_days;SputnikV;0.43017;0.37876;0.47733;0.25717;-0.15343;0.52161;0.3871;-1.46199;0.84742;NULL;NULL;NULL;0.31899;0.2374;0.39185;0.48015;0.30067;0.61357;0.60996;0.27383;0.7905;0.8532;0.41215;0.96334;0.40172;0.35921;0.44141;0.36001;0.18157;0.49955;0.51798;0.14984;0.7267;0.83551;0.34138;0.95892
2022.02_01-07-2022;Алтайский край;45_75_days;AllVaccines;0.25508;0.23386;0.27571;0.40293;0.28526;0.50123;0.84805;0.59247;0.94334;0.83649;-0.17732;0.97729;0.28819;0.25851;0.31669;0.4952;0.4372;0.54722;0.70245;0.6174;0.7686;0.80619;0.7042;0.87302;0.277;0.26008;0.29353;0.40121;0.34282;0.45442;0.66497;0.57264;0.73735;0.76591;0.64606;0.84517
2022.02_01-07-2022;Алтайский край;45_75_days;CoviVac;0.01666;-0.21196;0.20216;0.24704;-2.01235;0.81179;NULL;NULL;NULL;NULL;NULL;NULL;-0.07332;-0.81248;0.3644;0.19221;-2.23067;0.79802;-1.67385;-9.69957;0.3318;NULL;NULL;NULL;-0.02826;-0.2486;0.15319;0.44716;-0.47333;0.79255;-0.113;-3.45324;0.72183;NULL;NULL;NULL
2022.02_01-07-2022;Алтайский край;45_75_days;EpiVacCorona;0.0302;-0.08159;0.13044;-0.21162;-1.1364;0.31285;0.16701;-4.93254;0.88304;NULL;NULL;NULL;-0.03874;-0.24648;0.13438;-0.22753;-0.80442;0.16492;-0.09256;-1.2951;0.4799;-0.17941;-2.149;0.55827;0.00852;-0.08879;0.09712;-0.17528;-0.61637;0.14544;0.00491;-0.99243;0.50302;-0.02273;-1.73024;0.6169
2022.02_01-07-2022;Алтайский край;45_75_days;SputnikLite;0.12732;0.0829;0.16958;0.46723;0.23169;0.63056;NULL;NULL;NULL;NULL;NULL;NULL;0.2574;0.20719;0.30443;0.55703;0.46321;0.63445;0.79468;0.65869;0.87648;0.94863;0.79428;0.98717;0.20434;0.17226;0.23518;0.41742;0.30942;0.50853;0.74183;0.57097;0.84464;0.92962;0.7182;0.98242
2022.02_01-07-2022;Алтайский край;45_75_days;SputnikV;0.31621;0.29159;0.33998;0.41077;0.2657;0.52718;0.82602;0.45751;0.94421;0.74954;-0.80336;0.96522;0.30713;0.2696;0.34274;0.47402;0.39654;0.54155;0.68303;0.56466;0.76922;0.75565;0.59947;0.85094;0.31969;0.2994;0.33938;0.41382;0.34136;0.47832;0.66695;0.54794;0.75463;0.72388;0.55404;0.82904
2022.02_01-07-2022;Алтайский край;75_90_days;AllVaccines;0.19199;0.16304;0.21993;0.2244;0.04486;0.3702;0.51927;-0.01727;0.77282;0.70738;-1.10694;0.95936;0.15579;0.11145;0.19792;0.46218;0.37854;0.53456;0.68596;0.55906;0.77634;0.72151;0.5435;0.83011;0.18919;0.16534;0.21236;0.3476;0.26536;0.42064;0.62371;0.48739;0.72378;0.68027;0.4836;0.80204
2022.02_01-07-2022;Алтайский край;75_90_days;CoviVac;-0.06553;-0.31483;0.13651;-0.6519;-3.40479;0.3805;NULL;NULL;NULL;NULL;NULL;NULL;-0.61708;-1.48052;-0.0542;-0.6229;-3.3255;0.3911;NULL;NULL;NULL;NULL;NULL;NULL;-0.17686;-0.42125;0.02551;-0.19568;-1.39168;0.40224;NULL;NULL;NULL;NULL;NULL;NULL
2022.02_01-07-2022;Алтайский край;75_90_days;EpiVacCorona;0.02808;-0.07967;0.12507;0.06163;-0.74618;0.49574;0.22522;-4.51797;0.89121;NULL;NULL;NULL;-0.10474;-0.3074;0.06651;-0.11282;-0.63579;0.24296;0.43498;-0.5071;0.78817;0.46654;-1.13615;0.86678;-0.00921;-0.10335;0.0769;-0.02753;-0.4255;0.25934;0.42674;-0.37872;0.76165;0.52891;-0.88621;0.88234
2022.02_01-07-2022;Алтайский край;75_90_days;SputnikLite;0.09723;0.03672;0.15393;0.40895;0.06031;0.62824;0.72976;-0.92466;0.96206;NULL;NULL;NULL;0.18328;0.11136;0.24938;0.56469;0.43364;0.66541;0.76964;0.55654;0.88034;0.85526;0.55041;0.9534;0.15565;0.1111;0.19797;0.42015;0.27104;0.53876;0.68592;0.4154;0.83126;0.8067;0.39965;0.93776
2022.02_01-07-2022;Алтайский край;75_90_days;SputnikV;0.2573;0.22242;0.29061;0.19367;-0.04172;0.37587;0.44905;-0.33346;0.77237;0.5273;-2.40353;0.93435;0.17216;0.11331;0.22711;0.46318;0.34831;0.55781;0.64361;0.45201;0.76822;0.64749;0.36126;0.80546;0.23601;0.2063;0.26461;0.36679;0.26095;0.45748;0.59889;0.40946;0.72756;0.61975;0.32817;0.78478
2022.02_01-07-2022;Алтайский край;90_105_days;AllVaccines;0.09153;0.05261;0.12884;0.14174;-0.10216;0.33167;-0.01782;-0.9758;0.47568;0.52141;-2.44594;0.93353;0.03773;-0.01865;0.09099;0.42594;0.32194;0.51399;0.72271;0.57363;0.81966;0.67517;0.43845;0.8121;0.08867;0.05739;0.11891;0.26764;0.15876;0.36242;0.57308;0.38781;0.70228;0.59076;0.30647;0.75851
2022.02_01-07-2022;Алтайский край;90_105_days;CoviVac;-0.16447;-0.47965;0.08358;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.82312;-1.79657;-0.18852;0.08547;-2.65754;0.77133;NULL;NULL;NULL;NULL;NULL;NULL;-0.30505;-0.60842;-0.05889;0.59341;-0.62601;0.89833;NULL;NULL;NULL;NULL;NULL;NULL
2022.02_01-07-2022;Алтайский край;90_105_days;EpiVacCorona;-0.20978;-0.3839;-0.05757;-0.72452;-2.31829;0.10376;-2.17605;-11.75813;0.20935;-5.88143;-48.54801;0.04428;-0.14365;-0.37346;0.04771;-0.20539;-0.81535;0.19963;0.3078;-0.84634;0.74049;-0.30987;-2.49731;0.50941;-0.16096;-0.29385;-0.04171;-0.555;-1.20034;-0.09893;-0.17229;-1.6124;0.47394;-1.01203;-3.84448;0.16435
2022.02_01-07-2022;Алтайский край;90_105_days;SputnikLite;0.10028;0.04571;0.15173;0.19111;-0.15943;0.43566;0.33307;-1.07963;0.78612;NULL;NULL;NULL;0.05934;-0.02509;0.13681;0.61043;0.47229;0.71241;0.84727;0.63262;0.93651;0.71085;0.30368;0.87993;0.09609;0.0511;0.13894;0.46281;0.32256;0.57403;0.76093;0.52132;0.8806;0.69256;0.25976;0.87231
2022.02_01-07-2022;Алтайский край;90_105_days;SputnikV;0.14631;0.0863;0.20237;0.17931;-0.2268;0.45099;-0.13432;-2.04223;0.57706;NULL;NULL;NULL;0.06298;-0.01804;0.13755;0.35294;0.18742;0.48474;0.65965;0.39954;0.80708;0.78628;0.42938;0.91996;0.1368;0.09025;0.18097;0.16911;-0.01299;0.31847;0.46182;0.11986;0.67092;0.7245;0.26454;0.8968
2022.02_01-07-2022;Амурская область;105_165_days;AllVaccines;-0.02952;-0.07671;0.01561;0.04809;-0.15478;0.21532;0.66943;0.1031;0.87816;NULL;NULL;NULL;-0.09814;-0.18122;-0.0209;0.476;0.35235;0.57604;0.69543;0.4984;0.81507;0.75526;0.44881;0.89133;-0.04687;-0.08761;-0.00765;0.28676;0.17761;0.38142;0.67942;0.49911;0.79483;0.76833;0.47884;0.89702
2022.02_01-07-2022;Амурская область;105_165_days;CoviVac;-0.62704;-1.17292;-0.2183;-0.23401;-3.93995;0.69174;-5.56831;-46.04346;0.08292;NULL;NULL;NULL;-1.53333;-2.84995;-0.66697;-1.63095;-5.33003;-0.0935;NULL;NULL;NULL;NULL;NULL;NULL;-0.84188;-1.33675;-0.45181;-0.92708;-3.04614;0.08218;-0.3225;-8.40495;0.81403;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;105_165_days;EpiVacCorona;-0.82809;-1.63132;-0.27006;-2.30447;-9.26059;-0.06422;NULL;NULL;NULL;NULL;NULL;NULL;-0.17309;-1.34666;0.41357;-1.01159;-5.24402;0.35194;-1.27385;-15.17737;0.68039;-3.91938;-34.08768;0.31029;-0.62733;-1.24649;-0.17881;-1.68413;-4.97986;-0.2048;-1.14985;-14.28861;0.69769;-4.24377;-36.38453;0.26448
2022.02_01-07-2022;Амурская область;105_165_days;SputnikLite;-0.04988;-0.11705;0.01325;-0.02548;-0.33242;0.21075;0.82398;-0.26071;0.97542;NULL;NULL;NULL;-0.12422;-0.22545;-0.03136;0.54758;0.40345;0.65688;0.7974;0.57255;0.90397;0.81286;0.41496;0.94014;-0.06937;-0.1245;-0.01694;0.26689;0.11351;0.39373;0.75289;0.5034;0.87703;0.77484;0.29666;0.92792
2022.02_01-07-2022;Амурская область;105_165_days;SputnikV;0.0239;-0.03993;0.08381;0.15989;-0.11522;0.36714;0.65378;-0.40196;0.9145;NULL;NULL;NULL;0.03047;-0.10693;0.15082;0.39987;0.14355;0.57947;0.4763;-0.05374;0.73972;0.71981;-0.12782;0.93039;0.02138;-0.03614;0.07571;0.35672;0.19753;0.48433;0.62291;0.29524;0.79824;0.81821;0.26874;0.95481
2022.02_01-07-2022;Амурская область;165_195_days;AllVaccines;0.01796;-0.02184;0.05621;0.20145;0.04461;0.33254;0.45824;-0.07101;0.72596;0.70762;-1.17359;0.96067;-0.38367;-0.51753;-0.26162;0.09482;-0.14864;0.28668;0.3605;-0.06996;0.61778;0.8204;0.2771;0.95538;-0.03798;-0.0764;-0.00094;0.37435;0.27883;0.45722;0.66183;0.491;0.77533;0.90025;0.68843;0.96807
2022.02_01-07-2022;Амурская область;165_195_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;165_195_days;EpiVacCorona;-0.77137;-1.21887;-0.41413;-1.03512;-3.89859;0.15451;NULL;NULL;NULL;NULL;NULL;NULL;-1.0624;-2.23533;-0.31471;-0.48673;-3.61484;0.52103;-0.68056;-10.9564;0.76379;-2.63582;-24.93267;0.49025;-0.83014;-1.23856;-0.49624;-0.56543;-2.13347;0.21794;0.06032;-5.68247;0.86786;-1.29199;-15.34034;0.67851
2022.02_01-07-2022;Амурская область;165_195_days;SputnikLite;0.33365;0.2786;0.3845;0.21933;-0.06225;0.42627;0.41605;-0.83906;0.81458;-0.00106;-6.44207;0.86534;-0.55882;-0.82336;-0.33266;-0.33095;-0.91037;0.07273;-0.20096;-1.41646;0.40313;0.68027;-1.28047;0.95517;0.23699;0.181;0.28914;0.29392;0.10765;0.4413;0.4851;0.06477;0.71652;0.77475;0.09391;0.944
2022.02_01-07-2022;Амурская область;165_195_days;SputnikV;-0.13208;-0.18416;-0.08228;0.20429;0.01121;0.35966;0.43938;-0.27632;0.75375;NULL;NULL;NULL;-0.26227;-0.41576;-0.12541;0.29531;0.02763;0.4893;0.62719;0.1657;0.83341;NULL;NULL;NULL;-0.15551;-0.20472;-0.10832;0.416;0.30165;0.51163;0.7395;0.53848;0.85297;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;21_45_days;AllVaccines;0.14038;0.0747;0.2014;0.31091;0.03079;0.51007;0.79014;-0.50305;0.9707;NULL;NULL;NULL;0.21006;0.09435;0.31099;0.47766;0.25457;0.63399;0.71703;0.31682;0.8828;0.75613;0.01837;0.93941;0.15634;0.09984;0.20929;0.41781;0.25538;0.54481;0.74512;0.43022;0.88598;0.79372;0.17024;0.94872
2022.02_01-07-2022;Амурская область;21_45_days;CoviVac;-0.75083;-2.08345;0.00585;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.26225;-4.23808;0.89609;-2.37251;-22.95699;0.52524;NULL;NULL;NULL;NULL;NULL;NULL;-0.59086;-1.74011;0.07638;-0.24349;-7.83084;0.8249;NULL;NULL;NULL;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;21_45_days;EpiVacCorona;0.17037;-0.11899;0.38491;-0.34874;-2.59956;0.49463;-2.58336;-24.6647;0.49968;NULL;NULL;NULL;-0.22472;-0.92124;0.21929;-0.76921;-2.94424;0.20641;-1.00038;-7.02306;0.50125;-1.15906;-14.39959;0.69729;0.0782;-0.18267;0.28152;-0.51312;-1.81543;0.18679;-1.18604;-5.79856;0.29709;-0.77101;-11.62611;0.75159
2022.02_01-07-2022;Амурская область;21_45_days;SputnikLite;-0.01302;-0.10931;0.07492;0.3755;-0.00807;0.61312;NULL;NULL;NULL;NULL;NULL;NULL;0.13993;-0.0085;0.26651;0.59916;0.34402;0.75507;0.83116;0.32283;0.9579;NULL;NULL;NULL;0.03034;-0.04924;0.10389;0.49109;0.28266;0.63896;0.853;0.41079;0.96333;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;21_45_days;SputnikV;0.37003;0.27663;0.45137;0.29505;-0.21776;0.5919;NULL;NULL;NULL;NULL;NULL;NULL;0.47227;0.27102;0.61797;0.4787;-0.0443;0.73977;0.77975;-0.56698;0.96904;0.5235;-2.39868;0.93319;0.38582;0.3026;0.45911;0.4544;0.16179;0.64486;0.87584;0.11702;0.98254;0.69715;-1.15912;0.95752
2022.02_01-07-2022;Амурская область;45_75_days;AllVaccines;0.28279;0.24398;0.31961;0.46473;0.31261;0.58319;0.74655;0.2018;0.91952;0.56551;-2.23006;0.94156;0.21707;0.14329;0.2845;0.33539;0.18285;0.45946;0.49125;0.21913;0.66854;0.80643;0.47931;0.92804;0.26641;0.23227;0.29903;0.40928;0.30727;0.49626;0.56596;0.35183;0.70935;0.79374;0.49964;0.91497
2022.02_01-07-2022;Амурская область;45_75_days;CoviVac;-0.58557;-1.29699;-0.0945;0.01216;-6.01864;0.86097;NULL;NULL;NULL;NULL;NULL;NULL;-0.17304;-1.61195;0.47318;0.10691;-5.34416;0.87428;NULL;NULL;NULL;NULL;NULL;NULL;-0.49522;-1.09302;-0.06815;0.10662;-2.57397;0.77668;NULL;NULL;NULL;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;45_75_days;EpiVacCorona;-0.23546;-0.42309;-0.07257;0.00147;-0.92394;0.48176;-0.17403;-7.40865;0.83608;NULL;NULL;NULL;-0.48713;-0.85381;-0.19298;-0.5293;-1.43397;0.03911;-0.4392;-2.47469;0.40389;0.38281;-3.40217;0.91347;-0.2996;-0.46383;-0.15379;-0.30145;-0.90136;0.10918;-0.39144;-2.11053;0.37756;0.43939;-2.99676;0.92137
2022.02_01-07-2022;Амурская область;45_75_days;SputnikLite;0.12737;0.03515;0.21077;0.5331;0.17547;0.73562;NULL;NULL;NULL;NULL;NULL;NULL;0.2061;0.08019;0.31477;0.3858;0.12348;0.56962;0.46402;-0.07844;0.73362;0.71324;-0.15426;0.92876;0.15764;0.08478;0.22471;0.35739;0.13144;0.52456;0.42618;-0.15315;0.71446;0.65295;-0.39601;0.91372
2022.02_01-07-2022;Амурская область;45_75_days;SputnikV;0.38843;0.34575;0.42833;0.48308;0.29907;0.61879;0.75075;-0.0093;0.93845;0.35314;-3.80888;0.91299;0.32261;0.23013;0.40398;0.41696;0.21813;0.56522;0.61726;0.25952;0.80217;0.90963;0.35544;0.98733;0.3731;0.33455;0.40941;0.50018;0.3826;0.59536;0.70704;0.46789;0.83871;0.87184;0.48447;0.96814
2022.02_01-07-2022;Амурская область;75_90_days;AllVaccines;0.20238;0.14849;0.25286;0.41615;0.19972;0.57405;NULL;NULL;NULL;NULL;NULL;NULL;0.10291;0.00442;0.19166;0.27318;0.07152;0.43105;0.60351;0.27878;0.78203;0.76903;0.27797;0.92612;0.17681;0.12994;0.22115;0.32571;0.18188;0.44425;0.67353;0.40702;0.82026;0.78483;0.32787;0.93111
2022.02_01-07-2022;Амурская область;75_90_days;CoviVac;-0.53719;-1.15193;-0.09806;-0.57827;-5.31806;0.60575;NULL;NULL;NULL;NULL;NULL;NULL;-0.31671;-1.63394;0.34178;0.24837;-4.33931;0.89419;NULL;NULL;NULL;NULL;NULL;NULL;-0.49266;-1.02025;-0.10285;-0.08306;-2.3602;0.65091;NULL;NULL;NULL;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;75_90_days;EpiVacCorona;-0.41752;-0.7068;-0.17728;-0.99251;-2.8391;-0.03412;NULL;NULL;NULL;NULL;NULL;NULL;-0.61644;-1.21433;-0.17998;-0.13434;-1.52887;0.49119;0.36015;-3.55225;0.91006;NULL;NULL;NULL;-0.46562;-0.71982;-0.24899;-0.47965;-1.45782;0.10923;0.52753;-2.35993;0.93356;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;75_90_days;SputnikLite;0.09277;-0.03117;0.20182;0.33394;-0.2412;0.64258;NULL;NULL;NULL;NULL;NULL;NULL;-0.05827;-0.23063;0.08995;0.02365;-0.36509;0.30168;0.34294;-0.38629;0.68857;0.59733;-0.62081;0.89996;0.04156;-0.05663;0.13062;-0.07092;-0.43786;0.20238;0.20248;-0.68068;0.62156;0.44776;-1.2214;0.86271
2022.02_01-07-2022;Амурская область;75_90_days;SputnikV;0.31434;0.25421;0.36961;0.59783;0.36717;0.74442;NULL;NULL;NULL;NULL;NULL;NULL;0.30808;0.18826;0.41021;0.48976;0.24243;0.65634;0.79445;0.36025;0.93395;0.85242;-0.0526;0.97931;0.31146;0.2583;0.36081;0.57244;0.42406;0.68259;0.86139;0.56891;0.95543;0.8877;0.19939;0.98425
2022.02_01-07-2022;Амурская область;90_105_days;AllVaccines;0.21694;0.15929;0.27063;0.41914;0.18301;0.58702;0.08213;-1.25075;0.62568;NULL;NULL;NULL;0.01936;-0.08415;0.11298;0.33786;0.14458;0.48746;0.41389;0.03471;0.64412;0.60944;0.05161;0.83916;0.16168;0.11168;0.20886;0.32976;0.1775;0.45384;0.28605;-0.10404;0.53831;0.59308;0.0129;0.83226
2022.02_01-07-2022;Амурская область;90_105_days;CoviVac;-0.24244;-0.68172;0.08209;0.48431;-2.66398;0.92742;NULL;NULL;NULL;NULL;NULL;NULL;-0.95617;-2.14851;-0.21537;-0.5765;-3.89349;0.49211;-2.572;-13.3265;0.1094;NULL;NULL;NULL;-0.39204;-0.79717;-0.07824;0.04155;-1.55554;0.64054;-1.30884;-8.25443;0.42398;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;90_105_days;EpiVacCorona;0.01441;-0.22927;0.20979;0.34761;-1.02571;0.7899;-1.31301;-15.56622;0.67705;NULL;NULL;NULL;-0.41582;-0.83745;-0.09094;-0.70518;-1.83552;-0.02543;-0.92948;-3.65838;0.20082;NULL;NULL;NULL;-0.12451;-0.33087;0.04985;-0.51511;-1.4085;0.04689;-1.43798;-4.45005;-0.09059;NULL;NULL;NULL
2022.02_01-07-2022;Амурская область;90_105_days;SputnikLite;0.23274;0.15271;0.30521;0.36282;-0.00263;0.59507;-0.07501;-2.38555;0.65865;NULL;NULL;NULL;0.0747;-0.06051;0.19268;0.51093;0.27385;0.6706;0.53613;0.0213;0.78014;0.57151;-0.3395;0.86293;0.18664;0.11873;0.24931;0.40837;0.20304;0.56079;0.35254;-0.21009;0.65357;0.52974;-0.46894;0.84945
2022.02_01-07-2022;Амурская область;90_105_days;SputnikV;0.26778;0.17491;0.35021;0.48712;0.07131;0.71676;0.50747;-2.52762;0.93123;NULL;NULL;NULL;0.12035;-0.05521;0.2667;0.39009;0.02929;0.61678;0.77194;0.08532;0.94314;0.50533;-0.99114;0.87711;0.22923;0.14831;0.30246;0.4211;0.16531;0.5985;0.71364;0.10942;0.90792;0.53398;-0.87455;0.88415
2022.02_01-07-2022;Архангельская область;105_165_days;AllVaccines;0.09784;0.06822;0.12653;0.34768;0.19909;0.46871;0.33536;-0.36881;0.67728;0.38027;-1.00992;0.80892;0.06282;0.01727;0.10626;0.51962;0.44276;0.58588;0.69848;0.55392;0.79619;0.72134;0.56475;0.8216;0.08723;0.06253;0.11129;0.47784;0.41117;0.53697;0.66015;0.52088;0.75894;0.70567;0.55365;0.80592
2022.02_01-07-2022;Архангельская область;105_165_days;CoviVac;-0.64929;-1.24029;-0.21421;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.12962;-2.75064;-0.2092;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.72972;-1.26439;-0.3213;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
