data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2022.01_13-10-2022;Алтайский край;21_45_days;AllVaccines;-0.66556;-0.76155;-0.5748;-0.57167;-0.96346;-0.25806;0.01811;-0.98773;0.51497;NULL;NULL;NULL;-0.5101;-0.66;-0.37374;0.05286;-0.156;0.22399;0.40867;0.10517;0.60923;0.5104;0.08364;0.73841;-0.58992;-0.66845;-0.51509;-0.24034;-0.43877;-0.06927;0.26193;-0.05487;0.48359;0.50171;0.06824;0.73352
2022.01_13-10-2022;Алтайский край;21_45_days;CoviVac;-5.79138;-8.46124;-3.87492;-4.81423;-22.26883;-0.45282;NULL;NULL;NULL;NULL;NULL;NULL;-2.64388;-7.75729;-0.51621;-1.12875;-14.11716;0.70024;-4.93469;-41.17626;0.16492;-10.36599;-79.86457;-0.59756;-5.19972;-7.45376;-3.54668;-2.52669;-9.93949;-0.13694;-3.21;-28.914;0.4075;-7.90231;-62.31842;-0.25163
2022.01_13-10-2022;Алтайский край;21_45_days;EpiVacCorona;-1.41297;-2.0562;-0.90512;-3.20187;-7.41761;-1.09748;-2.43001;-23.45362;0.51889;NULL;NULL;NULL;-0.90646;-1.95689;-0.22919;-1.22924;-3.46278;-0.11354;-0.55097;-5.2115;0.61273;-0.48346;-9.55426;0.79149;-1.24534;-1.76468;-0.82356;-2.06673;-4.01087;-0.87689;-1.05619;-5.3853;0.33787;-0.44665;-9.28941;0.79661
2022.01_13-10-2022;Алтайский край;21_45_days;SputnikLite;0.28269;0.20562;0.35229;0.25423;-0.09899;0.49393;0.62824;-0.49539;0.90758;NULL;NULL;NULL;0.09305;-0.0512;0.21751;0.43458;0.22411;0.58795;0.67917;0.35639;0.84007;0.8473;0.38755;0.96193;0.24431;0.17816;0.30514;0.33099;0.14513;0.47644;0.63424;0.31826;0.80376;0.84629;0.38376;0.96166
2022.01_13-10-2022;Алтайский край;21_45_days;SputnikV;-2.43937;-2.68787;-2.20762;-1.87772;-2.85929;-1.1458;-1.02625;-3.91529;0.16471;NULL;NULL;NULL;-1.58939;-1.93567;-1.28396;-0.56219;-1.05103;-0.18986;0.02283;-0.72753;0.44727;0.06584;-1.09058;0.58258;-2.11798;-2.31402;-1.93354;-1.16097;-1.63818;-0.77009;-0.31554;-1.12412;0.18524;0.02313;-1.18461;0.56319
2022.01_13-10-2022;Алтайский край;45_75_days;AllVaccines;0.19453;0.15133;0.23553;0.35222;0.19074;0.48148;0.43595;-0.03347;0.69216;0.6529;-0.41755;0.91501;0.32032;0.258;0.37741;0.62807;0.54771;0.69415;0.75706;0.63836;0.8368;0.79646;0.62975;0.88811;0.25198;0.21764;0.28481;0.49349;0.41334;0.56268;0.65622;0.52076;0.75339;0.73986;0.54886;0.85
2022.01_13-10-2022;Алтайский край;45_75_days;CoviVac;-0.98578;-1.63586;-0.49603;-0.23892;-3.95821;0.69043;NULL;NULL;NULL;NULL;NULL;NULL;-1.39078;-4.01678;-0.13935;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.14991;-1.80093;-0.6502;0.4075;-1.36989;0.85187;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Алтайский край;45_75_days;EpiVacCorona;-0.85839;-1.16396;-0.59597;-1.67682;-3.38081;-0.63562;-0.08673;-6.74763;0.84757;NULL;NULL;NULL;-1.11246;-1.76793;-0.61221;-0.3939;-1.45793;0.20952;-0.29391;-2.4554;0.51548;-0.23746;-3.96325;0.69147;-0.92885;-1.20242;-0.68926;-0.86255;-1.70116;-0.2843;-0.18785;-1.85961;0.50658;-0.00297;-3.02111;0.74983
2022.01_13-10-2022;Алтайский край;45_75_days;SputnikLite;-0.22368;-0.32731;-0.12813;-0.04021;-0.46141;0.2596;-0.20419;-1.70893;0.4647;0.3158;-3.92957;0.90504;0.31074;0.20501;0.40241;0.69336;0.56045;0.78609;0.83011;0.62078;0.92389;0.89193;0.56657;0.97306;0.02469;-0.04669;0.09121;0.40741;0.24135;0.53711;0.60431;0.30106;0.77599;0.79213;0.35334;0.93318
2022.01_13-10-2022;Алтайский край;45_75_days;SputnikV;0.45166;0.40868;0.49152;0.64975;0.49725;0.75599;0.69553;0.18175;0.8867;0.7382;-0.88624;0.96366;0.39481;0.31891;0.46224;0.61771;0.50901;0.70234;0.74872;0.58132;0.84919;0.77608;0.52756;0.89387;0.44535;0.40895;0.47952;0.60559;0.51551;0.67892;0.71335;0.54881;0.81788;0.74554;0.48841;0.87344
2022.01_13-10-2022;Алтайский край;75_90_days;AllVaccines;0.52421;0.48103;0.5638;0.70151;0.54528;0.80406;0.82368;0.29075;0.95617;NULL;NULL;NULL;0.57914;0.51161;0.63733;0.77472;0.68236;0.84022;0.82941;0.67101;0.91155;0.89163;0.66271;0.96518;0.5478;0.51257;0.58049;0.73258;0.65103;0.79507;0.80926;0.65455;0.89469;0.89059;0.65964;0.96483
2022.01_13-10-2022;Алтайский край;75_90_days;CoviVac;0.90943;0.63786;0.97735;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.91565;0.66274;0.97891;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Алтайский край;75_90_days;EpiVacCorona;0.94863;0.87657;0.97862;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.92829;0.71323;0.98207;0.89523;0.25597;0.98525;NULL;NULL;NULL;NULL;NULL;NULL;0.94377;0.88205;0.9732;0.93904;0.56713;0.99141;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Алтайский край;75_90_days;SputnikLite;-0.47769;-0.63029;-0.33938;0.13164;-0.42114;0.4694;NULL;NULL;NULL;NULL;NULL;NULL;0.14839;-0.01365;0.28452;0.50233;0.26753;0.66186;0.62776;0.21681;0.82308;0.69524;0.05148;0.90208;-0.19374;-0.30041;-0.09582;0.2927;0.04136;0.47815;0.57974;0.11634;0.80012;0.61976;-0.18286;0.87777
2022.01_13-10-2022;Алтайский край;75_90_days;SputnikV;0.84216;0.80948;0.86923;0.86991;0.70997;0.94165;0.7152;-0.14561;0.9292;NULL;NULL;NULL;0.79824;0.73121;0.84856;0.92506;0.83303;0.96637;0.93042;0.72136;0.98263;NULL;NULL;NULL;0.83229;0.80371;0.85671;0.90231;0.82783;0.94457;0.88333;0.68859;0.95629;NULL;NULL;NULL
2022.01_13-10-2022;Алтайский край;90_105_days;AllVaccines;0.62512;0.57577;0.66873;0.84621;0.67685;0.92681;0.85643;-0.02357;0.97986;NULL;NULL;NULL;0.63241;0.55584;0.69578;0.80437;0.6962;0.87402;0.83673;0.63555;0.92685;0.94819;0.63137;0.99272;0.63805;0.59858;0.67364;0.79679;0.70329;0.86082;0.81145;0.60354;0.91032;0.94336;0.59711;0.99204
2022.01_13-10-2022;Алтайский край;90_105_days;CoviVac;0.67831;0.22707;0.86612;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.71275;0.30983;0.88044;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Алтайский край;90_105_days;EpiVacCorona;0.97902;0.85102;0.99704;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.95604;0.68787;0.99381;0.87152;0.08759;0.98191;NULL;NULL;NULL;NULL;NULL;NULL;0.97263;0.89056;0.99316;0.89613;0.26241;0.98537;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Алтайский край;90_105_days;SputnikLite;0.59641;0.5226;0.65881;0.82402;0.53051;0.93404;0.71193;-1.05373;0.95959;NULL;NULL;NULL;0.50708;0.36831;0.61536;0.84095;0.66601;0.92426;0.93681;0.55095;0.99111;0.87899;0.13904;0.98299;0.57897;0.51616;0.63363;0.82496;0.68366;0.90314;0.88615;0.54421;0.97156;0.87974;0.14465;0.98309
2022.01_13-10-2022;Алтайский край;90_105_days;SputnikV;0.5849;0.4998;0.65552;0.83237;0.47967;0.946;NULL;NULL;NULL;NULL;NULL;NULL;0.67557;0.56507;0.758;0.74758;0.55489;0.85685;0.70676;0.29368;0.87826;NULL;NULL;NULL;0.63256;0.56996;0.68606;0.73226;0.55546;0.83875;0.68019;0.2301;0.86716;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;105_165_days;AllVaccines;-1.27558;-1.47225;-1.09455;-0.20503;-0.58922;0.08628;0.42053;-0.59352;0.78928;0.26359;-4.66338;0.90425;-0.00829;-0.20474;0.15613;0.42275;0.21076;0.5778;0.78965;0.52703;0.90645;0.87368;0.48957;0.96874;-0.89388;-1.04073;-0.75759;0.15738;-0.03571;0.31446;0.70769;0.45108;0.84434;0.81787;0.42858;0.94195
2022.01_13-10-2022;Амурская область;105_165_days;CoviVac;0.15717;-1.24692;0.68385;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.35898;-3.5542;0.90977;-0.24715;-7.86702;0.82459;NULL;NULL;NULL;NULL;NULL;NULL;0.20734;-0.90527;0.67023;0.33638;-3.7152;0.9066;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;105_165_days;EpiVacCorona;-6.90894;-11.14609;-4.14992;-1.711;-18.28539;0.61891;NULL;NULL;NULL;NULL;NULL;NULL;-6.4566;-13.36481;-2.87063;-3.81984;-13.9838;-0.5504;NULL;NULL;NULL;NULL;NULL;NULL;-6.77273;-10.12963;-4.42833;-3.3267;-10.54822;-0.62106;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;105_165_days;SputnikLite;0.11529;-0.04201;0.24884;0.05961;-0.44257;0.38698;0.06306;-1.98471;0.70588;-0.61362;-11.40963;0.79018;0.42065;0.23905;0.55891;0.63043;0.40953;0.76868;0.83867;0.49622;0.94833;0.90263;0.30362;0.98639;0.22087;0.1035;0.32287;0.36556;0.13013;0.53726;0.65885;0.2346;0.84795;0.7623;0.04043;0.94112
2022.01_13-10-2022;Амурская область;105_165_days;SputnikV;-2.42516;-2.75794;-2.12184;-0.45289;-1.05937;-0.02502;0.70555;-1.12245;0.95915;NULL;NULL;NULL;-0.76435;-1.23828;-0.39077;0.07321;-0.44657;0.40623;0.63704;-0.13337;0.88376;0.78094;-0.56668;0.96937;-2.05247;-2.32558;-1.8018;-0.05375;-0.38507;0.19832;0.72565;0.26428;0.89769;0.85667;-0.02437;0.97995
2022.01_13-10-2022;Амурская область;165_195_days;AllVaccines;0.09081;-0.00459;0.17715;0.42028;0.20148;0.57914;0.90412;0.30886;0.9867;NULL;NULL;NULL;-0.184;-0.49528;0.06248;0.15541;-0.23345;0.42168;0.76677;0.27171;0.92531;0.57121;-0.34683;0.86349;0.05814;-0.03191;0.14034;0.5021;0.36478;0.60974;0.89998;0.73178;0.9627;0.84105;0.50131;0.94934
2022.01_13-10-2022;Амурская область;165_195_days;CoviVac;-46.23971;-93.5374;-22.60537;-41.66772;-302.52765;-4.99792;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-42.09864;-85.23143;-20.54078;-21.53716;-159.13314;-2.17188;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;165_195_days;EpiVacCorona;0.44543;-0.47844;0.79198;-1.01016;-7.06104;0.49873;-6.42818;-52.54368;-0.03052;NULL;NULL;NULL;-0.20429;-3.82059;0.69914;-0.17057;-7.32261;0.83536;NULL;NULL;NULL;NULL;NULL;NULL;0.3246;-0.5041;0.69672;-0.41585;-3.39663;0.54405;-0.72123;-11.25772;0.7583;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;165_195_days;SputnikLite;0.99387;0.9565;0.99914;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.99449;0.9609;0.99922;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;165_195_days;SputnikV;-0.40368;-0.55295;-0.26876;0.14757;-0.18746;0.38808;NULL;NULL;NULL;NULL;NULL;NULL;-0.71135;-1.16772;-0.35107;-0.20951;-0.77815;0.17728;0.65306;-0.08335;0.88889;0.36216;-1.00344;0.79693;-0.43499;-0.57405;-0.30821;0.26424;0.0548;0.42727;0.88226;0.63291;0.96224;0.74971;0.21473;0.92022
2022.01_13-10-2022;Амурская область;21_45_days;AllVaccines;-0.22372;-0.42592;-0.0502;0.03918;-0.52037;0.39279;-0.11579;-2.55447;0.64974;NULL;NULL;NULL;-0.44939;-0.85068;-0.13511;0.10739;-0.36559;0.41655;0.24828;-0.59418;0.64553;0.61471;-0.55688;0.90465;-0.27978;-0.45691;-0.12419;0.10245;-0.22602;0.34292;0.20542;-0.49212;0.57687;0.67224;-0.32317;0.91881
2022.01_13-10-2022;Амурская область;21_45_days;CoviVac;0.13595;-5.13568;0.87832;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-11.37757;-37.42966;-2.98661;-7.0143;-55.98045;-0.12721;NULL;NULL;NULL;NULL;NULL;NULL;-1.85419;-6.6079;-0.07078;-1.98758;-20.22761;0.57953;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;21_45_days;EpiVacCorona;-0.6126;-1.72573;0.04596;-0.6652;-5.67767;0.58475;NULL;NULL;NULL;NULL;NULL;NULL;-1.52497;-4.30742;-0.20124;-2.51396;-7.47135;-0.45761;-2.74237;-14.05012;0.06942;NULL;NULL;NULL;-0.83281;-1.81372;-0.19385;-1.56241;-4.38746;-0.21875;-1.66923;-9.72127;0.33545;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;21_45_days;SputnikLite;0.48655;0.30139;0.62263;0.63925;0.03481;0.86516;0.33627;-3.78428;0.90792;NULL;NULL;NULL;0.13247;-0.26175;0.40353;0.58326;0.12229;0.80213;0.52398;-0.48643;0.84755;0.7127;-1.05471;0.95983;0.38452;0.21937;0.51474;0.59123;0.25972;0.77428;0.45644;-0.45763;0.7973;0.71604;-1.02952;0.96027
2022.01_13-10-2022;Амурская область;21_45_days;SputnikV;-1.213;-1.66104;-0.8404;-0.76487;-2.0626;-0.01703;-0.99113;-7.13708;0.51277;NULL;NULL;NULL;-1.4286;-2.48867;-0.69065;-0.40209;-1.70715;0.27383;0.17563;-2.31526;0.79501;0.25057;-4.35984;0.89521;-1.25023;-1.65192;-0.90938;-0.39312;-1.1246;0.08651;0.08295;-1.45919;0.65803;0.52092;-2.42403;0.93297
2022.01_13-10-2022;Амурская область;45_75_days;AllVaccines;0.2785;0.17976;0.36536;0.49403;0.24311;0.66176;0.71087;-0.18156;0.92925;NULL;NULL;NULL;0.02805;-0.18014;0.19951;0.25678;-0.00621;0.45103;0.34627;-0.10235;0.61232;0.61355;0.05567;0.84185;0.21625;0.12776;0.29576;0.37915;0.20921;0.51258;0.4546;0.11055;0.66557;0.67008;0.19505;0.86478
2022.01_13-10-2022;Амурская область;45_75_days;CoviVac;-2.38227;-5.29181;-0.8182;-3.89536;-18.63109;-0.22074;NULL;NULL;NULL;NULL;NULL;NULL;-1.18343;-7.73994;0.45453;-1.1223;-14.08926;0.7015;NULL;NULL;NULL;NULL;NULL;NULL;-2.09711;-4.45749;-0.7576;-2.24212;-9.0677;-0.04406;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;45_75_days;EpiVacCorona;-0.17334;-0.67108;0.17615;-1.20581;-3.4369;-0.09662;-1.01194;-13.50242;0.72088;NULL;NULL;NULL;-1.27758;-2.47189;-0.4941;-2.24426;-4.32854;-0.97526;-2.23739;-6.27918;-0.43982;-1.93855;-8.22999;0.06445;-0.46899;-0.92578;-0.12055;-1.8139;-3.21651;-0.87786;-1.99563;-5.33787;-0.4159;-1.69337;-7.45018;0.14153
2022.01_13-10-2022;Амурская область;45_75_days;SputnikLite;-0.18864;-0.46884;0.03811;0.22601;-0.55685;0.61521;0.29404;-4.08872;0.90206;NULL;NULL;NULL;-0.26034;-0.66795;0.04766;0.14659;-0.36349;0.46585;0.24543;-0.69663;0.66441;0.54687;-0.83099;0.88786;-0.21518;-0.43858;-0.02647;0.05462;-0.39481;0.35923;0.07267;-0.96195;0.5617;0.44802;-1.22832;0.86327
2022.01_13-10-2022;Амурская область;45_75_days;SputnikV;0.49637;0.39705;0.57932;0.79728;0.57243;0.90389;NULL;NULL;NULL;NULL;NULL;NULL;0.4296;0.2089;0.58873;0.70456;0.44823;0.84181;0.76489;0.26583;0.92471;NULL;NULL;NULL;0.48244;0.39405;0.55793;0.7742;0.63545;0.86014;0.85555;0.54964;0.95367;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;75_90_days;AllVaccines;0.59132;0.49189;0.6713;0.82452;0.57645;0.9273;0.74227;-0.85777;0.96424;-0.37456;-9.57115;0.82127;0.75645;0.61686;0.84519;0.8012;0.60074;0.90101;0.86829;0.47034;0.96725;0.88027;0.14368;0.98326;0.63707;0.55839;0.70173;0.80833;0.66885;0.88906;0.83908;0.49826;0.94839;0.77351;0.08568;0.9439
2022.01_13-10-2022;Амурская область;75_90_days;CoviVac;0.46134;-1.15467;0.86534;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.58386;-0.66432;0.89595;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;75_90_days;EpiVacCorona;0.70131;0.20371;0.88796;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7749;0.39999;0.91555;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;75_90_days;SputnikLite;-0.19095;-0.56617;0.09437;0.50783;-0.5315;0.84183;NULL;NULL;NULL;NULL;NULL;NULL;0.46021;0.1161;0.67035;0.67372;0.21341;0.86466;0.82697;-0.23331;0.97573;0.6841;-1.25929;0.95583;0.06871;-0.18322;0.267;0.54469;0.08728;0.77287;0.79336;-0.47158;0.97098;0.56392;-2.11672;0.93899
2022.01_13-10-2022;Амурская область;75_90_days;SputnikV;0.82134;0.73521;0.87945;0.89702;0.58703;0.97432;0.61945;-1.74309;0.94721;-1.02961;-14.60886;0.73609;0.92672;0.77248;0.9764;0.85721;0.55611;0.95407;0.87341;0.09767;0.98224;NULL;NULL;NULL;0.84527;0.77565;0.89328;0.88449;0.72195;0.95202;0.83125;0.32218;0.95799;0.82252;-0.26848;0.97517
2022.01_13-10-2022;Амурская область;90_105_days;AllVaccines;0.60101;0.49361;0.68563;0.70905;0.38632;0.86206;NULL;NULL;NULL;NULL;NULL;NULL;0.8329;0.7114;0.90325;0.95039;0.80121;0.98762;NULL;NULL;NULL;NULL;NULL;NULL;0.67248;0.59255;0.73673;0.85093;0.71274;0.92264;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;90_105_days;CoviVac;0.64769;-0.40926;0.91192;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.35898;-3.5542;0.90977;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.58577;-0.28481;0.86645;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;90_105_days;EpiVacCorona;0.92595;0.47417;0.98957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.9518;0.65778;0.99321;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;90_105_days;SputnikLite;0.58987;0.43044;0.70467;0.67133;0.12066;0.87716;NULL;NULL;NULL;NULL;NULL;NULL;0.7631;0.55862;0.87285;0.90834;0.63273;0.97712;NULL;NULL;NULL;NULL;NULL;NULL;0.6456;0.52618;0.73493;0.80733;0.57022;0.91363;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Амурская область;90_105_days;SputnikV;0.52268;0.31624;0.66679;0.65586;-0.07086;0.88941;NULL;NULL;NULL;NULL;NULL;NULL;0.91822;0.67264;0.97957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.63337;0.48094;0.74104;0.85669;0.55499;0.95385;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Архангельская область;105_165_days;AllVaccines;-0.92362;-0.99417;-0.85556;-0.37566;-0.64273;-0.15202;0.23574;-0.66214;0.64859;0.19552;-2.45376;0.81261;-0.13274;-0.22599;-0.04659;0.46086;0.33911;0.56018;0.78745;0.60167;0.88658;0.83222;0.62337;0.92526;-0.73432;-0.79192;-0.67857;0.16594;0.04791;0.26934;0.70256;0.51718;0.81676;0.79493;0.58617;0.89838
2022.01_13-10-2022;Архангельская область;105_165_days;CoviVac;-1.80895;-2.95231;-0.99634;-2.32472;-12.31326;0.16972;NULL;NULL;NULL;NULL;NULL;NULL;-4.13828;-8.88052;-1.67212;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.25167;-3.40114;-1.40242;-0.49162;-4.96746;0.62716;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Архангельская область;105_165_days;EpiVacCorona;-3.88619;-4.8259;-3.09804;-2.81008;-8.17519;-0.58217;-8.41491;-66.70157;-0.30928;NULL;NULL;NULL;-3.17533;-5.01405;-1.89878;-0.5554;-3.82792;0.4989;NULL;NULL;NULL;-1.78924;-18.86809;0.60842;-3.77318;-4.59268;-3.07375;-1.38321;-3.7708;-0.19051;-0.61857;-10.51501;0.77249;-1.40158;-16.10242;0.66276
