data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2021.12_13-10-2022;Алтайский край;105_165_days;AllVaccines;-0.03398;-0.08321;0.01301;0.32406;0.22226;0.41254;0.54473;0.34262;0.6847;0.63118;0.20577;0.82873;-0.08942;-0.17654;-0.00875;0.29689;0.20097;0.38129;0.53118;0.39771;0.63508;0.76295;0.62644;0.84958;-0.01158;-0.05245;0.02769;0.45663;0.403;0.50544;0.6664;0.58989;0.72863;0.82634;0.74356;0.88239
2021.12_13-10-2022;Алтайский край;105_165_days;CoviVac;0.09599;-0.34924;0.3943;0.24243;-1.35101;0.75589;-0.26195;-7.98194;0.8227;-3.63125;-32.19036;0.35377;-0.64459;-2.95233;0.31568;-0.88616;-4.85072;0.39194;-0.67989;-10.9336;0.76352;NULL;NULL;NULL;0.07898;-0.3257;0.36013;0.33821;-0.47366;0.70281;0.30526;-1.77995;0.82638;0.32256;-3.8142;0.90467
2021.12_13-10-2022;Алтайский край;105_165_days;EpiVacCorona;-0.41943;-0.82921;-0.10145;0.0496;-1.11817;0.57356;-0.58484;-5.3602;0.60509;NULL;NULL;NULL;-0.6175;-1.5373;-0.03114;-0.62714;-2.02652;0.1252;-0.73948;-3.64091;0.34802;0.24415;-4.37178;0.89365;-0.41044;-0.75918;-0.13083;0.00868;-0.61922;0.3931;-0.17129;-1.61055;0.47447;0.62012;-1.69961;0.94654
2021.12_13-10-2022;Алтайский край;105_165_days;SputnikLite;0.40571;0.34015;0.46476;0.47177;0.29648;0.60338;0.78354;0.42025;0.91918;0.6021;-0.61265;0.90182;0.71391;0.63037;0.77856;0.86155;0.77012;0.91661;0.95079;0.80307;0.98771;0.95718;0.69567;0.99397;0.49854;0.44765;0.54474;0.7413;0.66839;0.79818;0.923;0.82838;0.96545;0.92492;0.76679;0.97583
2021.12_13-10-2022;Алтайский край;105_165_days;SputnikV;-0.22756;-0.29206;-0.16628;0.24182;0.11014;0.35402;0.45993;0.18346;0.64279;0.68046;0.13192;0.88237;-0.45871;-0.58227;-0.3448;0.04989;-0.08761;0.17;0.36326;0.17022;0.5114;0.67573;0.47584;0.7994;-0.24072;-0.29552;-0.18825;0.31986;0.24597;0.38651;0.56235;0.45317;0.64973;0.78363;0.66654;0.85961
2021.12_13-10-2022;Алтайский край;165_195_days;AllVaccines;0.65252;0.61461;0.6867;0.67864;0.57555;0.75669;0.71782;0.45338;0.85433;0.88737;0.19284;0.98428;0.33035;0.24985;0.40222;0.53267;0.43742;0.6118;0.62208;0.47152;0.72975;0.79551;0.6293;0.88719;0.56032;0.52539;0.59269;0.62906;0.56715;0.68211;0.69186;0.58444;0.77151;0.83796;0.71363;0.90831
2021.12_13-10-2022;Алтайский край;165_195_days;CoviVac;-2.94259;-5.25968;-1.48319;-3.40732;-12.67744;-0.42018;NULL;NULL;NULL;NULL;NULL;NULL;-2.18016;-6.64267;-0.32328;-1.43091;-8.72318;0.39224;NULL;NULL;NULL;NULL;NULL;NULL;-2.64677;-4.48905;-1.42281;-1.75359;-5.61809;-0.14569;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;165_195_days;EpiVacCorona;-2.4045;-3.56214;-1.54061;-3.06162;-7.13359;-1.02823;-1.53046;-17.01049;0.64447;NULL;NULL;NULL;-5.36627;-7.91656;-3.5454;-6.16162;-10.11306;-3.61518;-3.77605;-10.49165;-0.98497;-2.32217;-12.30544;0.1705;-3.17448;-4.20665;-2.34693;-4.14517;-6.45849;-2.54934;-2.46666;-6.72644;-0.5554;-1.25106;-8.01395;0.43784
2021.12_13-10-2022;Алтайский край;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;165_195_days;SputnikV;0.70383;0.66826;0.73559;0.74116;0.64595;0.81077;0.74158;0.4794;0.87172;0.88365;0.16615;0.98376;0.40604;0.32959;0.47376;0.61686;0.52936;0.68809;0.67085;0.52748;0.77072;0.82981;0.67175;0.91176;0.61726;0.58426;0.64765;0.69582;0.63876;0.74387;0.72695;0.62349;0.80198;0.86128;0.74134;0.92561
2021.12_13-10-2022;Алтайский край;21_45_days;AllVaccines;0.54813;0.50448;0.58794;0.60779;0.49383;0.6961;0.58185;0.27294;0.75951;0.76916;0.06445;0.94304;0.72506;0.68709;0.75843;0.79772;0.75125;0.83551;0.84219;0.76907;0.89216;0.92951;0.85167;0.9665;0.61993;0.5903;0.64743;0.71638;0.66697;0.75845;0.7676;0.68209;0.83011;0.89927;0.80581;0.94775
2021.12_13-10-2022;Алтайский край;21_45_days;CoviVac;-0.25121;-1.04298;0.23371;-0.57378;-3.88398;0.49288;-1.62157;-17.65903;0.63167;NULL;NULL;NULL;0.00493;-2.08599;0.67914;-0.26806;-4.07199;0.68297;-0.6945;-11.03741;0.76147;NULL;NULL;NULL;-0.15254;-0.80729;0.265;-0.05368;-1.53245;0.56159;-0.3276;-4.31233;0.66822;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;21_45_days;EpiVacCorona;-0.28356;-0.65068;0.00192;-1.26606;-2.70662;-0.38537;-1.11991;-5.60262;0.31936;NULL;NULL;NULL;-0.21893;-0.71586;0.13408;-0.48399;-1.27865;0.03354;-0.89107;-2.52213;-0.01534;0.01565;-2.05818;0.68316;-0.2577;-0.5402;-0.02702;-0.72294;-1.38043;-0.24705;-0.9077;-2.29176;-0.10559;0.14476;-1.65651;0.72466
2021.12_13-10-2022;Алтайский край;21_45_days;SputnikLite;0.26466;0.15324;0.36143;0.54984;0.28393;0.71701;0.50009;-0.33891;0.81335;0.54499;-2.26091;0.93651;0.63152;0.55519;0.69475;0.81569;0.73442;0.87209;0.83027;0.68389;0.90887;0.91165;0.72553;0.97156;0.43562;0.36816;0.49588;0.70097;0.60155;0.77559;0.71964;0.52567;0.83429;0.8443;0.5843;0.94169
2021.12_13-10-2022;Алтайский край;21_45_days;SputnikV;0.71765;0.67486;0.7548;0.76879;0.65417;0.84542;0.75941;0.4186;0.90044;0.82528;-0.25212;0.97562;0.81806;0.77628;0.85204;0.84745;0.7917;0.88828;0.93923;0.86451;0.97274;0.98242;0.87506;0.99753;0.75679;0.72673;0.78354;0.81218;0.75971;0.85319;0.89886;0.81704;0.94409;0.96427;0.85694;0.99108
2021.12_13-10-2022;Алтайский край;45_75_days;AllVaccines;0.71398;0.67841;0.74562;0.86079;0.78598;0.90945;0.96719;0.76646;0.99539;NULL;NULL;NULL;0.75777;0.71982;0.79058;0.82197;0.77522;0.85899;0.82159;0.73893;0.87808;0.89729;0.8019;0.94675;0.72851;0.70256;0.7522;0.81554;0.7736;0.84971;0.82525;0.74619;0.87969;0.89108;0.79002;0.94351
2021.12_13-10-2022;Алтайский край;45_75_days;CoviVac;0.61131;0.2226;0.80566;0.67421;-1.314;0.95413;-0.62983;-10.60026;0.77101;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.70685;0.41373;0.85342;0.87272;0.09628;0.98207;0.59901;-1.84816;0.94354;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;45_75_days;EpiVacCorona;0.92314;0.82889;0.96548;0.91409;0.38982;0.9879;NULL;NULL;NULL;NULL;NULL;NULL;0.74369;0.55838;0.85124;0.73621;0.4463;0.87432;0.79869;0.19431;0.9497;NULL;NULL;NULL;0.85164;0.76736;0.90539;0.78288;0.56563;0.89147;0.82911;0.31618;0.95729;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;45_75_days;SputnikLite;0.49641;0.41705;0.56496;0.72346;0.54037;0.83362;NULL;NULL;NULL;NULL;NULL;NULL;0.59382;0.51389;0.66061;0.72556;0.62934;0.7968;0.74438;0.57488;0.8463;0.9116;0.72536;0.97155;0.53094;0.47459;0.58125;0.68964;0.59802;0.76037;0.7477;0.58062;0.84821;0.90208;0.69584;0.96847
2021.12_13-10-2022;Алтайский край;45_75_days;SputnikV;0.82295;0.78216;0.85611;0.94749;0.85996;0.98031;NULL;NULL;NULL;NULL;NULL;NULL;0.86362;0.82086;0.89618;0.88987;0.83254;0.92757;0.86607;0.75055;0.92809;0.86007;0.68764;0.93732;0.83805;0.80899;0.86269;0.89724;0.84895;0.9301;0.87542;0.76807;0.93308;0.85408;0.67438;0.93461
2021.12_13-10-2022;Алтайский край;75_90_days;AllVaccines;0.34548;0.2463;0.43161;0.71139;0.50202;0.83273;0.88964;0.21452;0.98449;NULL;NULL;NULL;0.65853;0.57494;0.72568;0.76714;0.66445;0.8384;0.97869;0.8486;0.997;NULL;NULL;NULL;0.47459;0.40845;0.53334;0.72503;0.62752;0.79702;0.95902;0.83602;0.98976;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;75_90_days;CoviVac;0.26465;-4.22065;0.89642;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.46851;-2.77329;0.92514;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;75_90_days;EpiVacCorona;-2.76365;-6.23508;-0.95783;-1.80388;-18.91504;0.60523;NULL;NULL;NULL;NULL;NULL;NULL;-0.23053;-3.9211;0.6923;-1.35248;-8.40947;0.41185;-2.14361;-21.33161;0.55748;NULL;NULL;NULL;-1.76099;-3.98632;-0.52879;-1.61608;-7.11365;0.1565;-1.74627;-18.50615;0.61335;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;75_90_days;SputnikLite;0.6022;0.5111;0.67632;0.82481;0.60956;0.9214;0.85432;-0.03688;0.97953;NULL;NULL;NULL;0.74208;0.65312;0.80823;0.84351;0.73553;0.90741;NULL;NULL;NULL;NULL;NULL;NULL;0.65724;0.59403;0.71061;0.82415;0.72723;0.88664;0.97239;0.8039;0.99611;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;75_90_days;SputnikV;-0.42147;-0.73939;-0.16166;0.40055;-0.336;0.73103;NULL;NULL;NULL;NULL;NULL;NULL;0.44206;0.22232;0.59972;0.60445;0.31818;0.77053;NULL;NULL;NULL;NULL;NULL;NULL;-0.03187;-0.22609;0.13158;0.4777;0.18055;0.66709;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;90_105_days;AllVaccines;-2.02131;-2.3167;-1.75222;-1.05522;-1.7453;-0.5386;-0.96244;-2.80155;-0.01305;0.21672;-4.61349;0.8907;0.00247;-0.1812;0.15758;0.47577;0.27842;0.61914;0.70635;0.4117;0.85343;0.68036;0.23004;0.8673;-1.11497;-1.2947;-0.94931;-0.03389;-0.28081;0.16542;0.35237;-0.04407;0.59828;0.55551;0.00809;0.80082
2021.12_13-10-2022;Алтайский край;90_105_days;CoviVac;-6.8297;-13.55541;-3.21178;-4.24933;-36.28423;0.26093;-25.26055;-185.90914;-2.68958;NULL;NULL;NULL;-1.062;-13.64023;0.70958;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-5.1021;-10.02034;-2.37881;-0.92662;-12.67904;0.72865;-5.06958;-42.11084;0.14546;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;90_105_days;EpiVacCorona;-10.67389;-17.53475;-6.35266;-7.69536;-33.79337;-1.1731;-42.59214;-173.94149;-9.86235;NULL;NULL;NULL;-4.22809;-11.56433;-1.17544;-6.99679;-20.3174;-1.99983;-9.68791;-41.7749;-1.67052;NULL;NULL;NULL;-8.23263;-12.89679;-5.13389;-7.36707;-17.63179;-2.75744;-16.58646;-45.90744;-5.59349;NULL;NULL;NULL
2021.12_13-10-2022;Алтайский край;90_105_days;SputnikLite;-0.20488;-0.46408;0.00843;0.05103;-0.67401;0.46204;0.21129;-2.16522;0.80347;NULL;NULL;NULL;0.44715;0.27187;0.58024;0.7316;0.53735;0.84429;0.88988;0.55927;0.97248;0.80811;0.23146;0.95209;0.10192;-0.05291;0.23399;0.49184;0.24732;0.65692;0.7445;0.31852;0.90421;0.75087;0.00239;0.93778
2021.12_13-10-2022;Алтайский край;90_105_days;SputnikV;-3.94343;-4.5163;-3.43005;-2.20487;-3.54539;-1.25969;-0.98702;-4.32187;0.25811;-0.80857;-11.96133;0.74764;-0.82087;-1.26965;-0.46083;0.09134;-0.39525;0.40823;0.53873;-0.23065;0.82711;0.39727;-0.87256;0.806;-2.72219;-3.10556;-2.37462;-0.66109;-1.17696;-0.26746;0.2142;-0.57367;0.60761;0.23382;-1.04566;0.71304
2021.12_13-10-2022;Амурская область;105_165_days;AllVaccines;0.05482;-0.01101;0.11636;0.30454;0.16726;0.41918;0.42962;0.06536;0.65192;-0.1978;-1.98261;0.51897;0.05577;-0.07183;0.16818;0.28562;0.13604;0.4093;0.61963;0.42254;0.74945;0.8032;0.58374;0.90696;0.0967;0.04177;0.14848;0.45433;0.37865;0.5208;0.70312;0.59297;0.78346;0.81373;0.67579;0.89298
2021.12_13-10-2022;Амурская область;105_165_days;CoviVac;0.49851;-1.0057;0.87461;-0.46617;-9.41936;0.79369;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.65087;-0.39622;0.9127;0.41783;-3.13415;0.91802;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;105_165_days;EpiVacCorona;0.34279;-0.26378;0.65823;-1.14133;-4.15671;0.11081;NULL;NULL;NULL;NULL;NULL;NULL;-0.39482;-1.92858;0.33568;-1.13808;-3.76665;0.04096;0.01858;-5.97957;0.862;-0.70505;-11.14112;0.76055;0.16083;-0.37044;0.48614;-0.92862;-2.48714;-0.06665;0.38167;-3.39573;0.91302;-0.25293;-7.92018;0.82401
2021.12_13-10-2022;Амурская область;105_165_days;SputnikLite;0.72123;0.66184;0.77019;0.73655;0.57436;0.83694;0.9003;0.28736;0.98605;NULL;NULL;NULL;0.74004;0.63163;0.81654;0.85568;0.73122;0.92251;0.88064;0.62876;0.96162;0.93113;0.50958;0.99033;0.73255;0.68334;0.7741;0.82526;0.74467;0.88042;0.90891;0.7566;0.96591;0.95405;0.67289;0.99355
2021.12_13-10-2022;Амурская область;105_165_days;SputnikV;-0.35465;-0.45357;-0.26246;0.06703;-0.13318;0.23187;0.11611;-0.46632;0.4672;-0.98095;-3.93273;0.20446;-0.51792;-0.73936;-0.32468;-0.16445;-0.42759;0.05019;0.40279;0.05622;0.62209;0.73253;0.35287;0.88945;-0.31022;-0.39425;-0.23126;0.23677;0.12213;0.33643;0.56495;0.39153;0.68894;0.73654;0.51962;0.8555
2021.12_13-10-2022;Амурская область;165_195_days;AllVaccines;0.77132;0.73159;0.80517;0.82767;0.73161;0.88935;0.83189;0.47247;0.94643;NULL;NULL;NULL;0.56159;0.45237;0.64902;0.67959;0.54761;0.77307;0.59575;0.32471;0.758;0.81574;0.50598;0.93127;0.73456;0.69771;0.76692;0.80097;0.7387;0.84839;0.75981;0.61644;0.84959;0.89356;0.71477;0.96028
2021.12_13-10-2022;Амурская область;165_195_days;CoviVac;-1.34916;-3.69977;-0.17422;-0.71513;-11.18855;0.75865;NULL;NULL;NULL;NULL;NULL;NULL;-21.125;-67.6431;-6.13132;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.85381;-4.15515;-0.57982;0.13574;-5.13734;0.87829;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;165_195_days;EpiVacCorona;-1.89242;-4.78661;-0.44576;-5.34884;-18.72016;-1.04399;NULL;NULL;NULL;NULL;NULL;NULL;-1.80922;-6.4903;-0.05359;-2.76464;-10.6856;-0.21282;-2.46292;-23.62738;0.51307;-5.01627;-41.83988;0.1551;-1.87168;-4.05866;-0.63018;-3.79238;-9.67772;-1.15092;-1.82264;-19.06624;0.60295;-4.71956;-39.72001;0.19663
2021.12_13-10-2022;Амурская область;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;165_195_days;SputnikV;0.77688;0.7358;0.81157;0.85009;0.75426;0.90855;0.8164;0.42388;0.94149;NULL;NULL;NULL;0.59647;0.49083;0.6802;0.706;0.578;0.79518;0.61912;0.35252;0.77595;0.86068;0.5657;0.95531;0.74309;0.70546;0.77592;0.81458;0.75178;0.8615;0.75617;0.60544;0.84932;0.91432;0.73303;0.9725
2021.12_13-10-2022;Амурская область;21_45_days;AllVaccines;0.57408;0.51382;0.62686;0.64382;0.49589;0.74834;0.57577;0.03933;0.81266;0.60971;-1.88034;0.94712;0.46678;0.36446;0.55262;0.6275;0.50882;0.71751;0.80553;0.63649;0.89596;0.96677;0.76336;0.99533;0.54255;0.49158;0.58842;0.64335;0.55719;0.71274;0.76533;0.61473;0.85705;0.94168;0.76584;0.98547
2021.12_13-10-2022;Амурская область;21_45_days;CoviVac;-1.90638;-4.25119;-0.6086;-2.08808;-11.36581;0.22882;NULL;NULL;NULL;NULL;NULL;NULL;-1.24708;-4.99146;0.15724;-0.00245;-6.12104;0.85888;NULL;NULL;NULL;NULL;NULL;NULL;-1.6862;-3.45779;-0.61867;-0.79029;-4.55462;0.42298;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;21_45_days;EpiVacCorona;0.00895;-0.36933;0.28273;-0.88962;-2.33952;-0.06922;-2.09911;-8.72476;0.01237;NULL;NULL;NULL;-0.3792;-1.0294;0.06268;-0.70915;-1.72026;-0.07387;0.21885;-1.42952;0.74884;NULL;NULL;NULL;-0.12296;-0.43887;0.12359;-0.79123;-1.56754;-0.24964;-0.26271;-1.82045;0.43468;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;21_45_days;SputnikLite;0.25714;0.08188;0.39894;0.55382;0.13977;0.76858;0.35202;-1.61621;0.83951;-0.84025;-12.58111;0.75064;0.32679;0.13049;0.47878;0.54239;0.30921;0.69686;0.83687;0.49262;0.94755;0.90587;0.32974;0.98678;0.26413;0.13374;0.37489;0.46852;0.24674;0.62501;0.70796;0.29614;0.87883;0.76397;0.05242;0.94121
2021.12_13-10-2022;Амурская область;21_45_days;SputnikV;0.74527;0.68765;0.79226;0.8427;0.70667;0.91564;0.89803;0.27112;0.98573;NULL;NULL;NULL;0.68717;0.57414;0.77019;0.8649;0.7484;0.92746;0.85075;0.60091;0.94418;NULL;NULL;NULL;0.73534;0.68627;0.77674;0.87036;0.7987;0.91651;0.88546;0.72394;0.95248;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;45_75_days;AllVaccines;0.70388;0.65618;0.74496;0.87602;0.78567;0.92828;0.87589;0.49889;0.96926;NULL;NULL;NULL;0.72238;0.65932;0.77377;0.8143;0.74154;0.86658;0.82949;0.69786;0.90377;0.9023;0.73807;0.96356;0.70764;0.67015;0.74087;0.82742;0.771;0.86993;0.82553;0.70383;0.89722;0.90001;0.73205;0.96269
2021.12_13-10-2022;Амурская область;45_75_days;CoviVac;0.66997;0.20678;0.86269;0.61426;-1.74125;0.94572;-1.52483;-17.04702;0.64677;NULL;NULL;NULL;0.47586;-0.62615;0.83106;0.68812;-1.2155;0.9561;0.13821;-5.12885;0.87882;NULL;NULL;NULL;0.62321;0.24632;0.81163;0.68596;-0.25638;0.9215;-0.11321;-3.46;0.72215;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;45_75_days;EpiVacCorona;0.92696;0.77346;0.97645;0.71502;-0.14115;0.92883;NULL;NULL;NULL;NULL;NULL;NULL;0.95931;0.71104;0.99427;0.92731;0.48365;0.98977;0.79915;-0.4284;0.97176;NULL;NULL;NULL;0.93826;0.83546;0.97683;0.84549;0.52061;0.9502;0.81777;-0.2955;0.97437;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;45_75_days;SputnikLite;0.46654;0.3557;0.55832;0.86042;0.66386;0.94204;0.81806;-0.3005;0.97455;NULL;NULL;NULL;0.55773;0.43736;0.65235;0.72386;0.58669;0.8155;0.7784;0.53295;0.89486;0.83577;0.48803;0.94731;0.48993;0.40826;0.56033;0.72569;0.60441;0.80979;0.73239;0.46273;0.86671;0.79752;0.36909;0.93502
2021.12_13-10-2022;Амурская область;45_75_days;SputnikV;0.80848;0.75299;0.8515;0.90727;0.77669;0.96149;NULL;NULL;NULL;NULL;NULL;NULL;0.83607;0.75288;0.89125;0.87295;0.76339;0.93178;0.89492;0.67319;0.96622;0.93937;0.56828;0.99149;0.81823;0.77436;0.85358;0.89091;0.81877;0.93434;0.92296;0.76054;0.97521;0.94811;0.6306;0.99271
2021.12_13-10-2022;Амурская область;75_90_days;AllVaccines;0.56016;0.44034;0.65433;0.84779;0.59361;0.94299;NULL;NULL;NULL;NULL;NULL;NULL;0.6663;0.52178;0.76715;0.70238;0.50508;0.82102;0.83644;0.49131;0.94741;0.81066;0.23958;0.95285;0.5946;0.50474;0.66815;0.73631;0.58588;0.8321;0.85322;0.5438;0.95278;0.80172;0.20395;0.95061
2021.12_13-10-2022;Амурская область;75_90_days;CoviVac;-0.49606;-3.64007;0.51763;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.05077;-8.46505;0.01668;-2.63302;-13.53942;0.0922;-4.01608;-34.67305;0.29468;NULL;NULL;NULL;-1.00639;-3.4673;0.09887;-1.23024;-7.9225;0.44254;-2.94716;-27.0605;0.44477;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;75_90_days;EpiVacCorona;0.3228;-3.80827;0.90462;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.28136;-8.09974;0.81957;-1.28904;-15.26055;0.67777;NULL;NULL;NULL;NULL;NULL;NULL;0.10997;-2.55934;0.77744;-0.48412;-9.53908;0.79101;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;75_90_days;SputnikLite;0.79345;0.68295;0.86544;0.94269;0.59272;0.99194;NULL;NULL;NULL;NULL;NULL;NULL;0.83182;0.69595;0.90697;0.94554;0.78205;0.98639;NULL;NULL;NULL;NULL;NULL;NULL;0.80486;0.72387;0.86209;0.93916;0.81124;0.98039;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;75_90_days;SputnikV;0.09387;-0.22756;0.33113;0.62351;-0.16943;0.87879;NULL;NULL;NULL;NULL;NULL;NULL;0.32226;-0.12579;0.59199;0.19222;-0.50438;0.56626;0.55543;-0.78207;0.88909;0.22658;-2.10608;0.80742;0.16981;-0.07724;0.36021;0.36972;-0.08703;0.63455;0.65781;-0.37095;0.91459;0.3056;-1.78783;0.82703
2021.12_13-10-2022;Амурская область;90_105_days;AllVaccines;-0.83751;-1.12682;-0.58755;-0.37351;-1.05991;0.08417;-1.27176;-4.14444;-0.0032;-3.35421;-17.42367;-0.02906;0.17034;-0.08888;0.36786;0.69629;0.45041;0.83217;NULL;NULL;NULL;NULL;NULL;NULL;-0.47225;-0.67441;-0.29449;0.29199;0.01155;0.49287;0.57308;0.04641;0.80887;0.71288;-0.1527;0.92848
2021.12_13-10-2022;Амурская область;90_105_days;CoviVac;0.2405;-4.39261;0.89303;-3.44179;-30.5656;0.37497;-28.07352;-206.81182;-3.06748;NULL;NULL;NULL;-2.18743;-11.75127;0.20324;-1.846;-19.21696;0.59936;NULL;NULL;NULL;NULL;NULL;NULL;-0.53926;-3.77357;0.50366;-2.42323;-12.6953;0.14434;-5.05857;-42.07056;0.14776;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;90_105_days;EpiVacCorona;-6.86874;-23.40501;-1.53706;-14.33395;-107.97083;-1.15773;NULL;NULL;NULL;NULL;NULL;NULL;-2.10276;-21.03466;0.56309;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-4.9124;-14.75664;-1.21853;-3.92821;-33.99646;0.30601;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Амурская область;90_105_days;SputnikLite;-0.00379;-0.28933;0.21851;0.05461;-0.76291;0.49302;-1.50393;-5.76486;0.0732;-6.30314;-29.90128;-0.72601;0.43265;0.17672;0.60902;0.74815;0.47081;0.88014;NULL;NULL;NULL;NULL;NULL;NULL;0.16079;-0.03298;0.31821;0.4736;0.15184;0.6733;0.56237;-0.16934;0.83621;0.55724;-0.77757;0.88971
2021.12_13-10-2022;Амурская область;90_105_days;SputnikV;-2.09551;-2.70939;-1.58323;-0.79205;-2.16708;-0.01401;0.03401;-5.90474;0.86485;NULL;NULL;NULL;-0.60969;-1.44883;-0.05809;0.6104;-0.20933;0.87449;NULL;NULL;NULL;NULL;NULL;NULL;-1.64721;-2.12498;-1.24248;0.07812;-0.53154;0.44509;0.78361;-0.53833;0.96956;NULL;NULL;NULL
2021.12_13-10-2022;Архангельская область;105_165_days;AllVaccines;0.17159;0.1058;0.23255;0.53989;0.40627;0.64344;0.80421;0.46746;0.92802;0.68629;-0.01029;0.90259;0.22912;0.12605;0.32003;0.47994;0.35701;0.57936;0.61582;0.39815;0.75477;0.64783;0.40922;0.79007;0.21135;0.15838;0.26099;0.58959;0.51699;0.65128;0.74568;0.61695;0.83114;0.74652;0.59327;0.84203
2021.12_13-10-2022;Архангельская область;105_165_days;CoviVac;-0.87791;-2.49232;-0.0098;-1.67385;-9.71203;0.33257;NULL;NULL;NULL;NULL;NULL;NULL;-3.99576;-12.31934;-0.87379;-1.55442;-17.14615;0.64042;NULL;NULL;NULL;NULL;NULL;NULL;-1.14799;-2.62846;-0.27157;-0.70841;-4.30114;0.44943;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;Архангельская область;105_165_days;EpiVacCorona;-0.49752;-1.09817;-0.06881;-1.19999;-3.63157;-0.04499;-1.29395;-15.44963;0.6801;NULL;NULL;NULL;-0.31845;-1.32423;0.25209;-0.12364;-1.70362;0.533;0.23297;-4.45775;0.8922;NULL;NULL;NULL;-0.41421;-0.88963;-0.05841;-0.36956;-1.41537;0.22343;0.05641;-2.78286;0.76463;NULL;NULL;NULL
2021.12_13-10-2022;Архангельская область;105_165_days;SputnikLite;0.56428;0.46732;0.6436;0.77843;0.53354;0.89475;NULL;NULL;NULL;NULL;NULL;NULL;0.77126;0.65207;0.84962;0.76589;0.57632;0.87064;0.85498;0.41824;0.96385;0.82186;0.28488;0.95563;0.63369;0.56101;0.69434;0.79561;0.67497;0.87147;0.90638;0.62468;0.97665;0.87541;0.50009;0.96895
