data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2022.04_13-10-2022;Алтайский край;21_45_days;AllVaccines;-0.54161;-1.32414;-0.02256;0.42859;-3.06961;0.91977;NULL;NULL;NULL;NULL;NULL;NULL;0.08676;-0.4033;0.40568;0.1074;-0.8783;0.57582;0.57267;-2.04592;0.94005;-0.06612;-6.64502;0.85133;-0.26638;-0.70396;0.05883;-0.02202;-1.04875;0.49016;0.52254;-2.40059;0.93296;-0.18171;-7.45712;0.83488
2022.04_13-10-2022;Алтайский край;21_45_days;CoviVac;-1.43844;-6.56555;0.21407;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.14871;-7.15749;0.83824;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.8203;-3.85194;0.31708;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;21_45_days;EpiVacCorona;-0.15438;-3.61819;0.71145;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.63333;-1.60385;0.94837;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.26354;-1.28423;0.76256;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;21_45_days;SputnikLite;-0.85669;-4.76059;0.40157;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.45857;-2.84491;0.92376;-0.58916;-10.2946;0.7764;NULL;NULL;NULL;NULL;NULL;NULL;-0.19584;-2.18745;0.55136;-0.32939;-8.44572;0.8129;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;21_45_days;SputnikV;-0.44687;-1.40354;0.12903;0.17511;-4.87493;0.88418;NULL;NULL;NULL;NULL;NULL;NULL;-0.0268;-0.63257;0.3542;-0.00361;-1.24052;0.55044;0.43875;-3.00047;0.92126;-0.40023;-9.04087;0.80473;-0.31194;-0.8475;0.06836;-0.23691;-1.60059;0.4117;0.33901;-3.70774;0.90719;-0.63595;-10.70797;0.77141
2022.04_13-10-2022;Алтайский край;45_75_days;AllVaccines;-4.59995;-5.60058;-3.75102;-4.05829;-7.36983;-2.05697;-2.3881;-12.90266;0.17431;-3.08112;-29.27692;0.44989;-2.33626;-3.06066;-1.74108;-1.321;-2.45604;-0.55874;-0.54668;-2.75015;0.3621;-1.32491;-6.33747;0.26334;-3.54133;-4.15122;-3.00366;-2.19731;-3.36744;-1.34069;-1.02033;-3.2755;0.04532;-1.87138;-6.77868;-0.05993
2022.04_13-10-2022;Алтайский край;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;45_75_days;EpiVacCorona;-1.4008;-4.04102;-0.14339;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.74164;-2.88057;0.21833;0.14979;-5.0427;0.88037;NULL;NULL;NULL;NULL;NULL;NULL;-1.12811;-2.66762;-0.23482;0.27339;-4.16281;0.89774;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;45_75_days;SputnikLite;-15.76721;-19.78845;-12.52381;-8.89162;-21.19713;-3.40796;NULL;NULL;NULL;NULL;NULL;NULL;-8.39252;-11.53652;-6.03699;-3.64223;-8.31432;-1.31367;-4.87532;-17.3457;-0.88161;-3.84562;-33.74736;0.32426;-12.19482;-14.67544;-10.10676;-5.08663;-9.31116;-2.59291;-3.88109;-14.22114;-0.56526;-2.99978;-27.62507;0.44111
2022.04_13-10-2022;Алтайский край;45_75_days;SputnikV;-2.15833;-3.09739;-1.43448;-3.72059;-7.86689;-1.51317;-4.16593;-20.19776;-0.25895;-5.2226;-45.16402;0.16124;-1.30673;-2.04423;-0.7479;-1.11871;-2.47523;-0.29169;0.11867;-2.54422;0.78084;-1.2125;-7.97453;0.45455;-1.81335;-2.40144;-1.32693;-1.98788;-3.40831;-1.02513;-0.70736;-3.57942;0.36344;-2.19044;-9.03448;-0.0144
2022.04_13-10-2022;Алтайский край;75_90_days;AllVaccines;-0.03604;-0.3356;0.19634;0.71378;-0.14977;0.92875;NULL;NULL;NULL;NULL;NULL;NULL;0.00988;-0.27669;0.23212;0.67245;0.31073;0.84434;0.84318;-0.11775;0.978;0.60877;-1.80546;0.94544;-0.03281;-0.23609;0.13703;0.66686;0.35804;0.82712;0.86178;0.0156;0.98059;0.65792;-1.44818;0.9522
2022.04_13-10-2022;Алтайский край;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;75_90_days;EpiVacCorona;0.47746;-2.71099;0.92642;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.05838;-2.76718;0.76464;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.23463;-1.37388;0.75324;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;75_90_days;SputnikLite;-0.43873;-0.91426;-0.08132;0.74698;-0.80203;0.96447;NULL;NULL;NULL;NULL;NULL;NULL;-0.73028;-1.29603;-0.30393;0.38683;-0.36889;0.72534;NULL;NULL;NULL;NULL;NULL;NULL;-0.54872;-0.89346;-0.26675;0.50969;-0.03088;0.7668;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;75_90_days;SputnikV;0.48112;0.08511;0.70571;0.62978;-1.63672;0.94802;NULL;NULL;NULL;NULL;NULL;NULL;0.67626;0.39753;0.82603;0.90533;0.32718;0.98668;0.6804;-1.27802;0.95516;0.20265;-4.71767;0.88881;0.56662;0.34121;0.7149;0.82528;0.30055;0.95636;0.67175;-1.33789;0.95391;0.18757;-4.81425;0.88648
2022.04_13-10-2022;Алтайский край;90_105_days;AllVaccines;0.30957;0.04888;0.49881;0.53494;-0.45018;0.85086;NULL;NULL;NULL;NULL;NULL;NULL;0.22352;-0.02473;0.41163;0.24129;-0.2266;0.5307;NULL;NULL;NULL;NULL;NULL;NULL;0.23017;0.05062;0.37576;0.23082;-0.19699;0.50572;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;90_105_days;EpiVacCorona;0.19803;-2.20837;0.79954;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.6722;-2.72585;0.2495;-0.63463;-5.54708;0.59188;NULL;NULL;NULL;NULL;NULL;NULL;-0.41782;-1.83666;0.29135;-0.5763;-5.31057;0.60626;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;90_105_days;SputnikLite;0.32337;-0.0396;0.5596;0.44836;-1.21598;0.86267;NULL;NULL;NULL;NULL;NULL;NULL;0.00695;-0.43219;0.31144;0.19846;-0.60825;0.60051;NULL;NULL;NULL;NULL;NULL;NULL;0.16821;-0.09901;0.37045;0.26115;-0.37703;0.60356;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Алтайский край;90_105_days;SputnikV;0.2779;-0.19955;0.56532;0.58832;-1.93204;0.9422;NULL;NULL;NULL;NULL;NULL;NULL;0.5049;0.19051;0.69718;0.36353;-0.33933;0.69754;NULL;NULL;NULL;NULL;NULL;NULL;0.36161;0.09125;0.55154;0.26681;-0.46976;0.63424;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;105_165_days;AllVaccines;-0.05102;-0.23732;0.10723;-0.06592;-0.82122;0.37614;0.52497;-1.01482;0.888;-2.6419;-20.79543;0.39146;-0.71481;-1.02339;-0.45328;-0.33247;-0.7939;0.01027;0.24263;-0.38018;0.58439;0.78361;-0.59041;0.97056;-0.29075;-0.4493;-0.14954;-0.1985;-0.55426;0.07584;0.33996;-0.14835;0.62063;0.45706;-0.77591;0.83401
2022.04_13-10-2022;Амурская область;105_165_days;CoviVac;-3.02418;-7.97761;-0.80382;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.43582;-4.42877;-0.09292;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;105_165_days;EpiVacCorona;-0.43675;-1.32002;0.11025;-0.84699;-6.49192;0.54466;NULL;NULL;NULL;NULL;NULL;NULL;-1.09374;-2.34044;-0.31233;-0.28031;-2.43433;0.5227;-0.75137;-6.09447;0.56765;-2.3151;-23.36486;0.54895;-0.70017;-1.37535;-0.2169;-0.39461;-2.12353;0.37732;-0.36977;-4.53499;0.66101;-1.71879;-18.87818;0.62814
2022.04_13-10-2022;Амурская область;105_165_days;SputnikLite;0.26378;-0.00235;0.45925;0.23618;-1.07756;0.71918;0.25209;-4.52845;0.89882;-3.48746;-39.14879;0.49843;-0.54332;-0.94138;-0.22688;-0.24482;-0.8898;0.18003;0.46138;-0.46216;0.80158;NULL;NULL;NULL;-0.16908;-0.40356;0.02623;-0.28606;-0.88884;0.12436;0.34692;-0.59587;0.73274;0.49337;-2.70416;0.93071
2022.04_13-10-2022;Амурская область;105_165_days;SputnikV;-0.13645;-0.38774;0.06934;-0.15745;-1.22617;0.39821;0.5756;-2.13709;0.94259;-1.54639;-21.78223;0.71539;-0.63062;-1.05119;-0.29628;-0.37512;-1.07166;0.08722;0.12963;-0.98281;0.61794;NULL;NULL;NULL;-0.23413;-0.43481;-0.06151;-0.09022;-0.5427;0.22954;0.38221;-0.32246;0.7114;0.66302;-1.46378;0.95391
2022.04_13-10-2022;Амурская область;165_195_days;AllVaccines;0.4184;0.25389;0.54664;0.72172;0.12175;0.91183;NULL;NULL;NULL;NULL;NULL;NULL;0.5433;0.38507;0.66082;0.64633;0.38329;0.79718;0.70597;0.20183;0.89169;0.43373;-1.38128;0.86534;0.46379;0.35096;0.557;0.6394;0.40529;0.78135;0.73724;0.28926;0.90286;0.47037;-1.20994;0.87307
2022.04_13-10-2022;Амурская область;165_195_days;CoviVac;-0.01896;-2.1644;0.67189;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.41948;-3.12594;0.91832;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.17962;-1.18811;0.69242;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;165_195_days;EpiVacCorona;0.62401;-0.16765;0.87893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.8647;0.0384;0.98096;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.73102;0.28257;0.89915;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;165_195_days;SputnikLite;-0.04072;-0.42201;0.23833;0.73177;-0.92343;0.96259;NULL;NULL;NULL;NULL;NULL;NULL;0.18354;-0.13543;0.41289;0.45716;-0.05402;0.72043;0.50886;-0.54745;0.84412;-0.27333;-4.35454;0.6972;0.00782;-0.2446;0.20905;0.39929;-0.12548;0.67938;0.47045;-0.66332;0.83141;-0.43421;-4.98437;0.65628
2022.04_13-10-2022;Амурская область;165_195_days;SputnikV;0.68633;0.50624;0.80074;0.6399;-0.46067;0.91122;NULL;NULL;NULL;NULL;NULL;NULL;0.83422;0.65115;0.92122;0.73574;0.29114;0.90148;0.82094;-0.28276;0.97501;NULL;NULL;NULL;0.75141;0.63392;0.8312;0.72417;0.38221;0.87684;0.86557;0.03855;0.9812;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;21_45_days;AllVaccines;-1.04965;-2.22643;-0.30208;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.03777;-1.08223;0.48278;0.64227;-1.54795;0.94978;0.02042;-6.0177;0.86326;NULL;NULL;NULL;-0.61096;-1.35552;-0.10175;0.71693;-1.01455;0.96023;0.16152;-4.99667;0.88276;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;21_45_days;CoviVac;-6.73617;-53.97015;-0.08874;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-4.18495;-35.82705;0.27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;21_45_days;EpiVacCorona;0.01088;-6.02828;0.8608;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.16573;-7.28521;0.83598;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.08935;-3.35889;0.72776;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;21_45_days;SputnikLite;-0.53291;-2.41981;0.31288;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.06248;-2.30115;0.65804;0.01729;-5.99941;0.86203;-1.69096;-18.27812;0.62438;NULL;NULL;NULL;-0.32207;-1.54489;0.31318;0.29632;-4.00798;0.90113;-1.08437;-13.90718;0.70856;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;21_45_days;SputnikV;-1.57853;-3.67037;-0.42361;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.00288;-1.67852;0.62451;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.88029;-2.12525;-0.13127;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;45_75_days;AllVaccines;-0.83005;-1.49156;-0.34417;-0.89865;-4.16425;0.30195;-0.8591;-12.74218;0.74849;-10.15458;-98.79876;-0.24675;-1.0727;-2.02156;-0.42181;-1.05393;-2.85884;-0.09324;-0.66662;-4.25105;0.47104;NULL;NULL;NULL;-0.83828;-1.33398;-0.44786;-0.76242;-2.00453;-0.03381;-0.47551;-2.99109;0.4545;-0.44198;-9.54287;0.80278
2022.04_13-10-2022;Амурская область;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;45_75_days;EpiVacCorona;-5.00055;-11.03018;-1.99303;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.45695;-4.83544;0.63624;-1.02381;-13.41479;0.71586;-4.54185;-38.70192;0.22643;NULL;NULL;NULL;-2.89147;-6.24444;-1.09036;-0.86313;-12.25964;0.73821;-4.51881;-38.4698;0.22834;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;45_75_days;SputnikLite;-0.70956;-1.60774;-0.12074;-2.45219;-8.3898;-0.26921;-2.38027;-23.98648;0.5427;-19.28161;-180.45728;-1.26689;-0.33982;-1.58438;0.3054;-0.65707;-3.44493;0.38225;-0.12278;-7.0436;0.84328;NULL;NULL;NULL;-0.4866;-1.12006;-0.04241;-0.84925;-2.72443;0.08181;-0.35518;-4.476;0.66463;-1.68982;-18.66635;0.63211
2022.04_13-10-2022;Амурская область;45_75_days;SputnikV;-0.36899;-1.41832;0.22503;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.10333;-4.01718;-0.91954;-1.52347;-5.10866;-0.04244;-0.36315;-8.76561;0.80972;NULL;NULL;NULL;-0.9735;-1.84796;-0.36754;-0.6292;-2.93635;0.3257;0.0447;-5.8322;0.86643;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;75_90_days;AllVaccines;-0.30531;-0.88787;0.09748;0.5188;-2.4506;0.9329;NULL;NULL;NULL;NULL;NULL;NULL;0.27104;-0.3216;0.59792;0.45003;-0.71515;0.82365;-0.00655;-3.07733;0.75152;NULL;NULL;NULL;-0.0483;-0.43392;0.23362;0.50233;-0.33269;0.81415;0.26299;-1.97811;0.81761;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;75_90_days;EpiVacCorona;0.28674;-4.06811;0.89962;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.60165;-1.82936;0.94392;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;75_90_days;SputnikLite;-1.35205;-2.55534;-0.55601;-0.09959;-6.88504;0.84666;NULL;NULL;NULL;NULL;NULL;NULL;-0.26898;-1.54615;0.36755;0.12214;-2.52673;0.78149;-0.19783;-7.58125;0.8328;NULL;NULL;NULL;-0.86929;-1.66583;-0.31075;0.13922;-1.68056;0.72359;0.15443;-5.04738;0.88177;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;75_90_days;SputnikV;0.53456;-0.12055;0.80667;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.59707;-0.2519;0.87032;0.62733;-1.65439;0.94768;-0.0205;-6.31086;0.85755;NULL;NULL;NULL;0.56745;0.13379;0.784;0.74086;-0.84429;0.96359;0.23239;-4.48988;0.89267;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;90_105_days;AllVaccines;0.52653;0.22427;0.71101;0.35268;-1.62573;0.84041;NULL;NULL;NULL;NULL;NULL;NULL;0.28805;-0.18653;0.57281;0.34224;-0.59226;0.72828;-0.08624;-2.42244;0.65524;-0.3578;-8.97936;0.81526;0.45311;0.22007;0.61652;0.40628;-0.25377;0.71884;0.24643;-1.36696;0.76009;0.01046;-6.23489;0.86466
2022.04_13-10-2022;Амурская область;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-6.00053;-48.75485;0.01502;-18.47245;-137.6942;-1.7339;NULL;NULL;NULL;NULL;NULL;NULL;-0.72796;-11.27317;0.75672;-7.31278;-58.16099;-0.16804;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Амурская область;90_105_days;SputnikLite;0.60764;0.21338;0.80429;0.46505;-2.83603;0.9254;NULL;NULL;NULL;NULL;NULL;NULL;0.07742;-0.67263;0.49113;0.53756;-0.85782;0.88489;-0.27389;-4.1603;0.68552;-1.4113;-16.72223;0.67192;0.43621;0.11409;0.6412;0.57367;-0.32764;0.8631;0.15601;-2.41038;0.79113;-0.67519;-11.24795;0.77088
2022.04_13-10-2022;Амурская область;90_105_days;SputnikV;0.27198;-0.45957;0.63687;0.00742;-6.11768;0.86158;NULL;NULL;NULL;NULL;NULL;NULL;0.59735;-0.25103;0.87041;0.25262;-2.00254;0.81397;-0.01979;-6.30577;0.85765;NULL;NULL;NULL;0.41577;-0.05678;0.67701;0.23364;-1.38654;0.75391;0.24718;-4.38406;0.89474;NULL;NULL;NULL
2022.04_13-10-2022;Архангельская область;105_165_days;AllVaccines;-0.6891;-0.94119;-0.46974;-0.93156;-1.79532;-0.3347;0.01353;-2.27596;0.70295;-0.97295;-8.29072;0.58103;-0.20551;-0.38361;-0.05034;-0.06945;-0.3282;0.13889;0.19081;-0.31555;0.50227;0.24375;-0.42805;0.59951;-0.53703;-0.69503;-0.39375;-0.51299;-0.82392;-0.25506;-0.06723;-0.67403;0.31962;-0.10766;-0.99251;0.38424
2022.04_13-10-2022;Архангельская область;105_165_days;CoviVac;-0.32198;-3.104;0.57416;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-3.95636;-14.38823;-0.59638;-2.79175;-25.96592;0.46683;NULL;NULL;NULL;NULL;NULL;NULL;-0.75965;-2.92035;0.21018;-0.05853;-6.5246;0.85109;NULL;NULL;NULL;NULL;NULL;NULL
2022.04_13-10-2022;Архангельская область;105_165_days;EpiVacCorona;-2.22429;-3.82759;-1.15346;-2.09301;-8.68317;0.01203;NULL;NULL;NULL;NULL;NULL;NULL;-1.18455;-2.47887;-0.37179;-0.94786;-3.10534;0.0758;-1.32459;-8.39396;0.42477;-2.82527;-14.56385;0.05983;-1.76324;-2.74821;-1.03711;-1.37142;-3.4264;-0.27048;-1.16902;-7.74934;0.46228;-2.82625;-14.53714;0.05773
2022.04_13-10-2022;Архангельская область;105_165_days;SputnikLite;-0.59199;-0.96503;-0.28976;-1.00692;-2.40564;-0.18266;0.16121;-5.18114;0.88618;NULL;NULL;NULL;-0.01548;-0.2379;0.16697;0.20872;-0.10465;0.43319;0.29219;-0.44681;0.65373;0.43008;-0.55715;0.79141;-0.38606;-0.60103;-0.19996;-0.29544;-0.71756;0.02294;-0.01044;-0.97985;0.48431;0.22572;-1.10948;0.7158
