data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2022.07_16-08-2022;Алтайский край;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;21_45_days;EpiVacCorona;-1.195;-5.81352;0.29287;-4.34046;-37.09457;0.25132;NULL;NULL;NULL;NULL;NULL;NULL;-0.48914;-2.97502;0.44213;-1.09833;-7.42114;0.47715;NULL;NULL;NULL;NULL;NULL;NULL;-0.92384;-3.03957;0.08378;-2.62752;-10.28041;-0.16653;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;21_45_days;SputnikLite;-3.95606;-18.83461;-0.23837;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.75995;-10.0415;0.31012;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;21_45_days;SputnikV;-0.21492;-1.92313;0.49505;-2.55977;-13.33061;0.11574;-8.03293;-64.70421;-0.24183;NULL;NULL;NULL;0.05098;-0.90267;0.52665;-0.33934;-2.58733;0.49995;-0.20931;-7.66662;0.83126;NULL;NULL;NULL;-0.15974;-1.00007;0.32753;-1.36168;-4.27873;-0.05661;-2.16542;-11.77958;0.21594;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;45_75_days;AllVaccines;0.23108;-0.85003;0.68042;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.37765;-0.38843;0.72104;0.41648;-1.34182;0.8546;NULL;NULL;NULL;NULL;NULL;NULL;0.26281;-0.33285;0.59227;0.41224;-1.35569;0.85335;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;45_75_days;EpiVacCorona;-0.50709;-9.70596;0.78785;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.12848;-8.71567;-0.00738;-1.93382;-19.88184;0.58781;NULL;NULL;NULL;NULL;NULL;NULL;-1.65805;-6.08756;0.00315;-1.91698;-19.7428;0.5898;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;45_75_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;45_75_days;SputnikV;0.19361;-1.1514;0.69774;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.62316;-0.17031;0.87866;0.6466;-1.51534;0.95035;NULL;NULL;NULL;NULL;NULL;NULL;0.40883;-0.24131;0.71845;0.62972;-1.63311;0.94793;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;75_90_days;AllVaccines;0.10692;-1.38267;0.66525;-2.27317;-12.17682;0.18693;NULL;NULL;NULL;NULL;NULL;NULL;-0.96495;-2.47117;-0.11231;-0.37757;-3.29069;0.55772;-4.08746;-15.03934;-0.61367;NULL;NULL;NULL;-0.61943;-1.64748;0.00942;-1.22636;-4.36924;0.07684;-4.41852;-16.00146;-0.72693;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;75_90_days;EpiVacCorona;-0.81258;-11.87611;0.74484;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.4655;-9.41333;0.79376;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.71842;-5.87472;0.57046;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;75_90_days;SputnikLite;-0.73687;-11.33829;0.7555;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.02828;-5.90093;0.86317;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;75_90_days;SputnikV;0.35548;-1.57944;0.83895;-3.73073;-18.04454;-0.17513;NULL;NULL;NULL;NULL;NULL;NULL;-1.30334;-3.17204;-0.27165;-0.76329;-4.4921;0.43388;-5.51197;-19.53041;-1.06551;NULL;NULL;NULL;-0.79051;-2.08789;-0.03823;-2.03321;-6.31508;-0.25772;-6.38222;-22.16289;-1.35278;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;90_105_days;AllVaccines;-0.26472;-1.6575;0.39812;-0.3152;-8.38157;0.81562;NULL;NULL;NULL;NULL;NULL;NULL;-0.54779;-1.88511;0.16965;0.56745;-2.07877;0.93923;NULL;NULL;NULL;NULL;NULL;NULL;-0.49356;-1.40636;0.07299;0.23129;-2.08091;0.8082;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.99229;-11.39829;-0.28553;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.26369;-6.02341;0.2704;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;90_105_days;SputnikLite;-0.76639;-11.54793;0.75134;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.76262;-11.52458;0.75194;-3.96824;-34.36215;0.30198;NULL;NULL;NULL;NULL;NULL;NULL;-0.82905;-6.31731;0.54281;-3.0176;-27.56936;0.43502;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Алтайский край;90_105_days;SputnikV;-0.55202;-2.46018;0.30386;-0.88423;-12.44063;0.73585;NULL;NULL;NULL;NULL;NULL;NULL;-0.22011;-1.72201;0.4531;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.45327;-1.5624;0.17577;0.47006;-2.76845;0.92548;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;105_165_days;AllVaccines;0.16204;-0.23738;0.43253;0.19442;-1.5901;0.74945;NULL;NULL;NULL;NULL;NULL;NULL;0.08583;-0.63686;0.48945;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.15154;-0.17302;0.3863;0.56147;-0.38565;0.86122;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;105_165_days;CoviVac;-1.48446;-16.67813;0.65084;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.90013;-12.50987;0.73275;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;105_165_days;EpiVacCorona;0.45263;-2.89482;0.92307;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.04861;-5.78535;0.8666;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.29797;-1.81303;0.8248;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;105_165_days;SputnikLite;0.19598;-0.36963;0.52801;-0.53938;-3.94944;0.52122;NULL;NULL;NULL;NULL;NULL;NULL;-0.07096;-1.2748;0.4958;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.13859;-0.33075;0.4424;0.14827;-1.69127;0.73045;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;105_165_days;SputnikV;0.11073;-0.61833;0.51134;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.25753;-0.99688;0.72394;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.16336;-0.39621;0.49867;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;165_195_days;AllVaccines;-0.23915;-0.84252;0.16663;0.60383;-1.87016;0.94532;-2.16937;-25.32546;0.61843;NULL;NULL;NULL;-0.27969;-1.29134;0.28531;-0.59961;-4.17071;0.50515;-1.13281;-15.66097;0.72697;-6.10937;-67.34603;0.26048;-0.24209;-0.72404;0.10514;0.11004;-1.42403;0.67326;-1.4474;-9.64367;0.43724;-3.89481;-42.79328;0.4529
2022.07_16-08-2022;Амурская область;165_195_days;CoviVac;-3.97127;-34.37304;0.30134;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.74193;-25.60505;0.47371;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;165_195_days;EpiVacCorona;-0.54792;-5.20953;0.61413;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.07661;-3.31396;0.73132;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;165_195_days;SputnikLite;-0.28661;-1.12016;0.21923;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.20797;-1.4482;0.40397;0.26659;-4.32853;0.89905;-2.08033;-23.06277;0.60568;-9.26778;-97.70943;-0.06806;-0.26506;-0.90209;0.15862;0.64493;-1.54789;0.95052;-0.90069;-13.28145;0.74704;-7.07793;-71.27234;0.09712
2022.07_16-08-2022;Амурская область;165_195_days;SputnikV;0.0277;-1.05215;0.53932;-0.20959;-7.76317;0.83304;-8.67673;-79.37692;-0.165;NULL;NULL;NULL;-0.80975;-3.86735;0.32711;-3.59059;-17.97862;-0.11038;NULL;NULL;NULL;NULL;NULL;NULL;-0.13572;-1.06141;0.37428;-1.17864;-5.88398;0.31051;-2.80193;-27.56705;0.49401;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;21_45_days;AllVaccines;-0.4178;-2.79513;0.47033;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.89522;-4.09722;0.29533;-1.34646;-16.04795;0.67704;NULL;NULL;NULL;NULL;NULL;NULL;-0.67142;-2.3569;0.16779;-0.44412;-9.36256;0.79875;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;21_45_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;21_45_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-4.48403;-21.072;-0.36257;-12.71007;-98.60898;-0.88704;NULL;NULL;NULL;NULL;NULL;NULL;-0.7363;-5.95733;0.56668;-5.05797;-42.46995;0.15576;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;21_45_days;SputnikV;-1.49059;-5.66676;0.06956;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.2922;-4.20081;0.67894;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.00109;-3.47107;0.10439;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;45_75_days;AllVaccines;0.04271;-1.98009;0.69249;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.09338;-2.64894;0.77474;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.03962;-1.31535;0.60164;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;45_75_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-3.64097;-32.09973;0.34928;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.88504;-12.40256;0.73487;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;45_75_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;45_75_days;SputnikV;-1.17142;-5.75974;0.30248;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.25126;-4.34009;0.89502;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.549;-3.13996;0.42043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;75_90_days;AllVaccines;-0.98845;-4.32263;0.25715;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.81289;-6.29647;0.54957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.93909;-3.33254;0.13213;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-6.72231;-54.07605;-0.08276;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.13655;-21.30078;0.55885;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;75_90_days;SputnikLite;-0.11288;-6.91866;0.8436;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.22978;-4.47626;0.89167;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;75_90_days;SputnikV;-2.40154;-9.58915;-0.09267;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.71238;-11.21283;0.7599;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.78508;-6.44357;-0.04206;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;90_105_days;AllVaccines;0.55503;-2.16619;0.93746;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.20763;-4.65121;0.8889;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.42527;-1.30294;0.85657;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;90_105_days;EpiVacCorona;-3.21225;-28.97218;0.40802;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.75452;-18.58454;0.61258;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Амурская область;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.48885;-9.61859;0.79125;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.40318;-3.2434;0.91606;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Архангельская область;105_165_days;AllVaccines;0.25207;-0.03718;0.46066;0.07544;-0.96563;0.56512;NULL;NULL;NULL;NULL;NULL;NULL;0.12172;-0.23294;0.37435;-0.03365;-0.71052;0.37537;-0.13863;-2.65547;0.64533;0.20791;-4.86523;0.89303;0.17634;-0.04202;0.34894;-0.09806;-0.6687;0.27744;-0.01113;-2.21463;0.68196;0.1935;-4.92749;0.89027
2022.07_16-08-2022;Архангельская область;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Архангельская область;105_165_days;EpiVacCorona;0.19161;-2.23576;0.79804;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.32531;-1.70263;0.83157;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.22748;-1.0603;0.71034;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Архангельская область;105_165_days;SputnikLite;0.49413;-0.06328;0.75932;0.05757;-2.79489;0.76595;NULL;NULL;NULL;NULL;NULL;NULL;0.60733;-0.04894;0.853;0.74979;-0.78207;0.96487;NULL;NULL;NULL;NULL;NULL;NULL;0.5354;0.15974;0.74312;0.47698;-0.62726;0.83189;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Архангельская область;105_165_days;SputnikV;0.12348;-0.2747;0.39727;-0.01942;-1.47695;0.58045;NULL;NULL;NULL;NULL;NULL;NULL;-0.10673;-0.60401;0.23638;-0.48068;-1.4888;0.11909;-0.74597;-4.60526;0.45615;-0.21458;-7.99367;0.83597;-0.00255;-0.30453;0.22953;-0.4699;-1.29922;0.06028;-0.56643;-3.98007;0.50729;-0.24942;-8.1828;0.83
2022.07_16-08-2022;Архангельская область;165_195_days;AllVaccines;-0.22091;-0.63372;0.0876;0.33692;-0.78455;0.75362;-0.78662;-12.38226;0.76147;NULL;NULL;NULL;-0.14052;-0.5804;0.17693;0.1683;-0.51875;0.54454;0.11429;-2.64202;0.7846;NULL;NULL;NULL;-0.21554;-0.51034;0.02172;0.12547;-0.46202;0.47689;-0.25566;-2.99205;0.60504;NULL;NULL;NULL
2022.07_16-08-2022;Архангельская область;165_195_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_16-08-2022;Архангельская область;165_195_days;EpiVacCorona;-2.65691;-8.7584;-0.37041;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.26423;-7.9862;0.82214;-2.23507;-22.04091;0.54578;NULL;NULL;NULL;NULL;NULL;NULL;-1.68805;-5.46505;-0.11764;-1.21669;-14.76759;0.68837;NULL;NULL;NULL;NULL;NULL;NULL
