data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2022.05_01-07-2022;Алтайский край;21_45_days;AllVaccines;-0.22491;-1.2165;0.32307;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.03897;-0.69667;0.45565;-0.22936;-1.7494;0.45031;NULL;NULL;NULL;NULL;NULL;NULL;-0.15437;-0.74001;0.23416;-0.13974;-1.54506;0.4896;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;21_45_days;CoviVac;-1.69329;-9.77837;0.327;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.10389;-13.94688;0.70386;-4.37523;-37.23245;0.24428;NULL;NULL;NULL;NULL;NULL;NULL;-1.37256;-6.36068;0.23525;-1.99432;-20.28409;0.57875;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;21_45_days;EpiVacCorona;-1.88698;-7.9611;0.06991;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.29028;-3.003;0.5841;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;21_45_days;SputnikLite;-0.02119;-6.25409;0.85624;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.49284;-2.60158;0.92858;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;21_45_days;SputnikV;0.19795;-0.92969;0.66664;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.16307;-1.10545;0.3575;-0.35093;-2.25967;0.44012;NULL;NULL;NULL;NULL;NULL;NULL;-0.11299;-0.81925;0.31909;-0.31787;-2.17548;0.45307;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;45_75_days;AllVaccines;0.00146;-0.61046;0.38088;0.25274;-2.00506;0.81418;-0.83764;-12.30774;0.74624;NULL;NULL;NULL;0.25539;-0.28586;0.56881;0.70945;-0.16491;0.92753;0.51983;-2.43047;0.93279;-0.04149;-6.496;0.8553;0.10472;-0.28289;0.37521;0.55053;-0.20071;0.83174;0.16969;-2.34257;0.79375;0.05308;-5.79644;0.86807
2022.05_01-07-2022;Алтайский край;45_75_days;CoviVac;-1.26003;-8.04449;0.43527;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.26953;-4.0786;0.68265;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;45_75_days;EpiVacCorona;-0.16558;-3.66456;0.70875;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.4656;-2.79661;0.92478;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.13152;-1.69438;0.72006;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;45_75_days;SputnikLite;0.37526;-1.50018;0.84389;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.28038;-1.88042;0.82021;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.32814;-0.79133;0.74801;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;45_75_days;SputnikV;0.0201;-0.77314;0.45848;-0.13773;-3.57533;0.71708;-1.79789;-19.26161;0.61364;NULL;NULL;NULL;0.17396;-0.53891;0.55661;0.58;-0.6839;0.89524;0.30591;-3.95878;0.90285;-0.50549;-9.83556;0.79083;0.06669;-0.4337;0.39244;0.32849;-0.79384;0.74863;-0.24047;-3.99375;0.69186;-0.41469;-9.1538;0.8029
2022.05_01-07-2022;Алтайский край;75_90_days;AllVaccines;-0.13111;-0.54833;0.17368;-0.081;-1.4305;0.51921;0.12858;-5.3106;0.87967;-1.51174;-17.87276;0.66572;0.52825;0.22762;0.71187;0.39601;-0.21439;0.6996;0.50358;-1.00289;0.87696;0.46513;-2.84968;0.92569;0.17755;-0.07149;0.36871;0.22256;-0.31917;0.54183;0.38971;-0.90816;0.80481;0.06607;-2.79307;0.77005
2022.05_01-07-2022;Алтайский край;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;75_90_days;EpiVacCorona;-0.75284;-6.01475;0.562;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.13045;-5.17762;0.8776;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.34405;-3.16981;0.56677;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;75_90_days;SputnikLite;-0.1395;-0.72002;0.24509;0.05434;-1.95284;0.69715;NULL;NULL;NULL;NULL;NULL;NULL;0.3589;-0.19436;0.65588;0.3455;-0.7506;0.7553;0.46131;-2.84857;0.9246;NULL;NULL;NULL;0.08975;-0.28292;0.35417;0.27083;-0.53479;0.65358;0.61857;-1.72085;0.94653;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;75_90_days;SputnikV;-0.08408;-0.80264;0.34805;-0.38672;-3.33002;0.5559;-1.26402;-15.3955;0.68736;-5.52572;-48.0331;0.13151;0.70188;0.28257;0.87612;0.38895;-0.63437;0.77155;0.49708;-2.59305;0.92961;-0.09085;-6.85126;0.84844;0.3107;-0.07007;0.55598;0.08472;-0.92653;0.56516;0.0377;-2.87394;0.76096;-1.21985;-8.01568;0.45343
2022.05_01-07-2022;Алтайский край;90_105_days;AllVaccines;-0.12648;-0.56085;0.18701;0.61773;-0.53729;0.90494;0.05992;-5.80783;0.87019;-1.70965;-19.3598;0.63938;0.15803;-0.20927;0.41377;0.28631;-0.33461;0.61835;-0.19186;-1.90526;0.51105;0.4964;-2.62461;0.93003;-0.01557;-0.29403;0.20297;0.3168;-0.20851;0.61377;-0.27371;-1.86927;0.43458;0.03989;-2.89937;0.7636
2022.05_01-07-2022;Алтайский край;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-3.70642;-32.43632;0.33754;-11.02444;-84.52637;-0.69056;-38.82118;-283.49514;-4.57383;NULL;NULL;NULL;-0.80332;-11.8063;0.74607;-5.8325;-47.56643;0.03878;-24.21998;-178.89922;-2.53557;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;90_105_days;EpiVacCorona;-0.33924;-4.35955;0.66535;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.37987;-1.48077;0.84498;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Алтайский край;90_105_days;SputnikLite;0.03446;-0.53665;0.39331;0.66042;-1.42045;0.95236;-0.67711;-11.14518;0.76841;-3.83401;-35.32193;0.35665;0.43623;-0.08598;0.70732;0.84094;-0.13135;0.97764;NULL;NULL;NULL;NULL;NULL;NULL;0.21834;-0.14185;0.46492;0.78233;0.12807;0.94566;0.59881;-1.86176;0.94376;0.08042;-5.60018;0.87188
2022.05_01-07-2022;Алтайский край;90_105_days;SputnikV;-0.36599;-1.20311;0.15304;0.49099;-2.62812;0.92859;NULL;NULL;NULL;NULL;NULL;NULL;-0.1489;-0.78686;0.2613;-0.17311;-1.35867;0.41654;-0.95388;-4.27347;0.27606;-0.03886;-6.47708;0.85566;-0.33688;-0.84903;0.03342;-0.2296;-1.37249;0.36273;-1.02554;-4.44948;0.24712;-0.14363;-7.2083;0.84066
2022.05_01-07-2022;Амурская область;105_165_days;AllVaccines;0.07422;-0.14076;0.24869;0.40014;-0.24469;0.7109;0.60902;-1.97326;0.94859;0.21803;-5.35561;0.90379;0.25531;-0.03847;0.46598;0.3703;-0.09177;0.63681;0.48323;-0.43431;0.81381;-0.40125;-3.91725;0.60069;0.13884;-0.02752;0.27827;0.40539;0.07729;0.61682;0.5392;-0.14677;0.81484;-0.12436;-2.28942;0.61568
2022.05_01-07-2022;Амурская область;105_165_days;CoviVac;-1.00586;-7.03595;0.49932;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.42936;-4.72262;0.64298;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;105_165_days;EpiVacCorona;0.37122;-0.51534;0.73909;-0.11137;-6.98658;0.84535;NULL;NULL;NULL;NULL;NULL;NULL;0.73755;-0.86829;0.96313;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.49166;-0.13407;0.77214;0.60672;-1.80389;0.94484;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;105_165_days;SputnikLite;0.15538;-0.20402;0.4075;0.30968;-1.18701;0.78211;NULL;NULL;NULL;NULL;NULL;NULL;0.03593;-0.47098;0.36815;0.20567;-0.61944;0.61039;0.72;-1.02689;0.96132;0.06667;-6.06559;0.87671;0.09331;-0.18935;0.30878;0.16038;-0.5385;0.54178;0.74283;-0.85331;0.96431;0.27321;-4.38168;0.90185
2022.05_01-07-2022;Амурская область;105_165_days;SputnikV;-0.00885;-0.30424;0.21964;0.46937;-0.44979;0.80579;0.27039;-4.54839;0.90406;-0.45923;-10.86019;0.82046;0.3487;-0.09226;0.61164;0.37694;-0.41009;0.7247;0.0719;-1.97958;0.71091;-1.12137;-8.33389;0.51786;0.10996;-0.11924;0.29223;0.49302;0.04453;0.73099;0.28041;-0.97786;0.7382;-0.59338;-4.34183;0.52472
2022.05_01-07-2022;Амурская область;165_195_days;AllVaccines;0.1582;-0.09232;0.35126;0.54154;-0.25261;0.8322;0.36962;-3.79379;0.9171;-0.26077;-9.24716;0.84488;0.14086;-0.21248;0.39123;0.26773;-0.29353;0.58546;0.34803;-0.80954;0.7651;NULL;NULL;NULL;0.14331;-0.05449;0.30401;0.32254;-0.11023;0.58661;0.30424;-0.73149;0.72043;0.63095;-1.73274;0.95016
2022.05_01-07-2022;Амурская область;165_195_days;CoviVac;-0.01705;-3.07453;0.74613;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.27803;-1.89049;0.81967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;165_195_days;EpiVacCorona;0.05464;-1.27829;0.60773;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.68961;-1.20958;0.9564;0.25338;-4.33549;0.89552;-1.21001;-14.99798;0.6947;NULL;NULL;NULL;0.28506;-0.59496;0.67953;0.44689;-2.9434;0.92242;-0.94867;-13.04305;0.7296;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;165_195_days;SputnikLite;0.13142;-0.31594;0.42669;-0.00076;-2.17053;0.68412;-0.85855;-13.13349;0.7556;-2.71711;-29.21162;0.54266;0.08748;-0.46598;0.43199;0.40327;-0.45545;0.75534;NULL;NULL;NULL;NULL;NULL;NULL;0.08482;-0.25045;0.3302;0.1731;-0.67406;0.59156;0.64698;-1.54404;0.95101;0.00233;-6.38745;0.86527
2022.05_01-07-2022;Амурская область;165_195_days;SputnikV;0.18486;-0.16199;0.42818;0.78348;-0.55598;0.96987;NULL;NULL;NULL;NULL;NULL;NULL;0.03784;-0.56601;0.40884;0.05139;-1.02603;0.55585;-0.2027;-2.86117;0.62537;NULL;NULL;NULL;0.14524;-0.1385;0.35826;0.35881;-0.2981;0.68329;0.15271;-1.69797;0.73391;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;21_45_days;AllVaccines;0.51848;-0.49655;0.84507;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.40751;-1.37827;0.8524;0.28942;-4.07793;0.90056;NULL;NULL;NULL;NULL;NULL;NULL;0.47658;-0.26013;0.78258;0.5136;-2.46773;0.93178;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;21_45_days;EpiVacCorona;-2.06176;-11.26615;0.23575;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.70093;-18.22689;0.62058;-5.49683;-45.42731;0.09086;NULL;NULL;NULL;NULL;NULL;NULL;-1.95701;-8.18301;0.04782;-3.58831;-31.71215;0.35643;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;21_45_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;21_45_days;SputnikV;0.64883;-1.49638;0.9506;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.42592;-3.08667;0.91936;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.55787;-0.77011;0.88957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;45_75_days;AllVaccines;0.16617;-0.44326;0.51826;-0.13505;-3.61816;0.72103;NULL;NULL;NULL;NULL;NULL;NULL;0.16544;-1.01754;0.65478;0.20064;-2.22637;0.80195;-0.17506;-7.50615;0.83767;NULL;NULL;NULL;0.18066;-0.30558;0.48581;0.15327;-1.2756;0.68494;0.26399;-4.30402;0.89787;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;45_75_days;CoviVac;-10.82182;-46.3611;-1.95085;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-8.21386;-35.88887;-1.30138;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;45_75_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.41706;-12.71628;0.14873;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.38897;-4.56091;0.65307;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;45_75_days;SputnikLite;0.42519;-0.38528;0.76149;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.66202;-1.40596;0.95252;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.49808;-0.11975;0.77501;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;45_75_days;SputnikV;-0.02982;-1.30003;0.53891;-2.06772;-11.48159;0.24602;NULL;NULL;NULL;NULL;NULL;NULL;0.16982;-2.33238;0.79318;-1.00485;-7.09194;0.50328;-1.94713;-20.33393;0.59287;NULL;NULL;NULL;0.04128;-0.92207;0.52179;-1.25045;-5.04811;0.16263;-0.95616;-13.09704;0.72856;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;75_90_days;AllVaccines;0.12589;-0.51297;0.49499;0.4125;-3.22195;0.91825;NULL;NULL;NULL;NULL;NULL;NULL;0.23748;-0.84339;0.68458;0.26964;-1.94788;0.81905;NULL;NULL;NULL;NULL;NULL;NULL;0.16762;-0.32636;0.47763;0.35769;-1.00642;0.79438;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;75_90_days;CoviVac;-3.03617;-27.69213;0.43223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.02707;-20.5091;0.57399;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;75_90_days;SputnikLite;-0.3665;-1.63726;0.29195;-0.33423;-8.58818;0.81434;NULL;NULL;NULL;NULL;NULL;NULL;0.27557;-1.9079;0.81953;0.13117;-5.20877;0.87842;NULL;NULL;NULL;NULL;NULL;NULL;-0.16198;-1.10463;0.35846;0.01963;-2.94364;0.75629;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;75_90_days;SputnikV;0.57701;-0.31465;0.8639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.06619;-1.90924;0.70026;0.25547;-4.3205;0.89581;NULL;NULL;NULL;NULL;NULL;NULL;0.42156;-0.29045;0.74071;0.55249;-2.19053;0.93723;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;90_105_days;AllVaccines;0.46591;0.05501;0.69815;0.61056;-1.79861;0.94581;NULL;NULL;NULL;NULL;NULL;NULL;0.2383;-0.60957;0.63954;0.48184;-1.09141;0.87162;0.2383;-4.51387;0.89478;NULL;NULL;NULL;0.40764;0.06756;0.62369;0.56737;-0.35142;0.8615;0.49638;-2.62935;0.93012;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;90_105_days;EpiVacCorona;0.14058;-5.10944;0.8791;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.43975;-2.9809;0.92115;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;90_105_days;SputnikLite;0.63272;0.11486;0.8476;0.35083;-3.66513;0.90967;NULL;NULL;NULL;NULL;NULL;NULL;0.23494;-1.04974;0.71444;0.54381;-2.26001;0.93616;NULL;NULL;NULL;NULL;NULL;NULL;0.53032;0.09481;0.75629;0.51476;-0.95196;0.87937;NULL;NULL;NULL;NULL;NULL;NULL
2022.05_01-07-2022;Амурская область;90_105_days;SputnikV;0.17684;-0.83848;0.63144;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.07205;-1.89097;0.70215;0.26015;-4.28709;0.89647;-1.18996;-14.85285;0.69747;NULL;NULL;NULL;0.15173;-0.63483;0.55985;0.56372;-2.11043;0.93881;-0.53704;-10.0767;0.78671;NULL;NULL;NULL
2022.05_01-07-2022;Архангельская область;105_165_days;AllVaccines;-0.04449;-0.26766;0.13939;0.23887;-0.27139;0.54434;0.1831;-1.68167;0.75115;-0.1281;-8.1689;0.8612;0.20863;0.03002;0.35435;0.31226;0.08037;0.48568;0.49982;-0.03589;0.75849;0.59882;-0.30272;0.87645;0.02904;-0.11708;0.15605;0.14688;-0.09814;0.33723;0.30997;-0.28381;0.62912;0.38146;-0.72316;0.77797
2022.05_01-07-2022;Архангельская область;105_165_days;CoviVac;0.39409;-3.30564;0.91473;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-9.94176;-28.22838;-3.09609;-14.12108;-46.0767;-3.85691;-23.78178;-176.98527;-2.45049;-53.78077;-397.97869;-6.52154;-1.19496;-4.28006;0.08754;-2.8801;-11.06485;-0.24786;-5.63408;-46.49191;0.07329;-15.72943;-120.2975;-1.30733
2022.05_01-07-2022;Архангельская область;105_165_days;EpiVacCorona;-1.0223;-2.66374;-0.11626;-4.0999;-11.40417;-1.09679;-11.03575;-49.36153;-1.87639;-24.7909;-208.6214;-2.1732;-0.40023;-1.94714;0.33473;0.26751;-1.93861;0.81742;NULL;NULL;NULL;NULL;NULL;NULL;-0.76422;-1.80684;-0.10889;-1.01995;-3.25563;0.04122;-1.96594;-11.00229;0.26707;-2.70743;-25.88086;0.48867
2022.05_01-07-2022;Архангельская область;105_165_days;SputnikLite;-0.03526;-0.39609;0.23232;0.5099;-0.3202;0.81806;0.29647;-4.1535;0.90396;NULL;NULL;NULL;0.3466;0.11122;0.51965;0.50382;0.2043;0.6906;0.31431;-0.69241;0.72219;0.71129;-1.10273;0.96036;0.11257;-0.0996;0.2838;0.35677;0.01536;0.5798;0.08967;-1.06998;0.59966;0.63389;-1.65449;0.94951
2022.05_01-07-2022;Архангельская область;105_165_days;SputnikV;0.03419;-0.25648;0.25762;0.38843;-0.3018;0.71269;NULL;NULL;NULL;NULL;NULL;NULL;0.1432;-0.12987;0.35028;0.15464;-0.23288;0.42036;0.72817;-0.10508;0.93313;0.70313;-1.16218;0.95924;0.05181;-0.14729;0.21636;0.1158;-0.23848;0.36874;0.75994;0.02856;0.94068;0.69993;-1.17568;0.95861
