data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2022.03_13-10-2022;Алтайский край;90_105_days;SputnikV;-2.83831;-3.30339;-2.42349;-1.41619;-3.18129;-0.39621;-1.3738;-8.60708;0.41346;-2.30016;-22.99061;0.54603;-2.44116;-2.8505;-2.07534;-1.7954;-2.51153;-1.22532;-1.25013;-2.5462;-0.42775;-0.46453;-2.27975;0.34604;-2.80627;-3.1239;-2.51311;-2.19731;-2.94646;-1.59037;-1.72375;-3.19773;-0.76735;-0.93299;-3.07884;0.08395
2022.03_13-10-2022;Амурская область;105_165_days;AllVaccines;0.4196;0.37211;0.46349;0.70057;0.55702;0.7976;0.76387;0.35189;0.91397;NULL;NULL;NULL;0.23752;0.17003;0.29952;0.54202;0.43684;0.62755;0.71018;0.55697;0.8104;0.80705;0.52586;0.92148;0.34239;0.30342;0.37919;0.58161;0.49783;0.65141;0.7141;0.57725;0.80665;0.83472;0.59535;0.93249
2022.03_13-10-2022;Амурская область;105_165_days;CoviVac;-0.14521;-0.72484;0.23963;0.27467;-4.16273;0.8981;NULL;NULL;NULL;NULL;NULL;NULL;-0.46859;-1.39968;0.10123;-0.13064;-2.51202;0.63601;-0.09128;-6.77063;0.84674;NULL;NULL;NULL;-0.21679;-0.6665;0.11157;0.11022;-1.37436;0.66656;0.2564;-4.29235;0.89552;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;105_165_days;EpiVacCorona;0.2223;0.00865;0.38991;0.1393;-1.08016;0.64387;0.06842;-5.70897;0.87065;NULL;NULL;NULL;0.22654;-0.0224;0.41487;0.42978;-0.09944;0.70426;0.81775;-0.29776;0.97441;NULL;NULL;NULL;0.21316;0.05502;0.34483;0.32336;-0.14576;0.6004;0.67854;-0.28996;0.91989;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;105_165_days;SputnikLite;0.00839;-0.10908;0.11342;0.57131;0.19647;0.77129;0.77115;-0.6481;0.96822;NULL;NULL;NULL;0.00817;-0.10907;0.11302;0.34517;0.14195;0.50026;0.53427;0.20417;0.72745;0.69144;0.0267;0.90218;-0.05971;-0.14677;0.02075;0.26474;0.0581;0.42604;0.44824;0.07545;0.67071;0.65008;-0.10069;0.88876
2022.03_13-10-2022;Амурская область;105_165_days;SputnikV;0.59938;0.54992;0.6434;0.79135;0.61986;0.88547;0.79503;0.16342;0.94978;NULL;NULL;NULL;0.40416;0.32094;0.47718;0.67294;0.53704;0.76894;0.80194;0.58108;0.90636;0.8228;0.28155;0.9563;0.54598;0.50474;0.58378;0.74264;0.65238;0.80947;0.82588;0.66275;0.9101;0.87638;0.49988;0.96944
2022.03_13-10-2022;Амурская область;165_195_days;AllVaccines;-0.3809;-0.5409;-0.23752;0.13449;-0.4508;0.48366;0.69622;-1.18772;0.95782;NULL;NULL;NULL;-0.00018;-0.14917;0.1295;0.39018;0.1323;0.57141;0.72942;0.34535;0.88816;0.83116;-0.2104;0.97645;-0.24339;-0.35511;-0.14089;0.26275;0.0135;0.44903;0.69189;0.30986;0.86245;0.83602;-0.17363;0.97709
2022.03_13-10-2022;Амурская область;165_195_days;CoviVac;-0.51463;-2.6404;0.36982;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.23049;-4.36187;0.07214;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.79883;-2.34434;0.03246;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.95529;-5.06526;0.36966;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.08856;-1.8265;0.7061;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;165_195_days;SputnikLite;0.26034;0.11365;0.38276;0.55429;-0.07719;0.81558;NULL;NULL;NULL;NULL;NULL;NULL;0.16714;0.00919;0.29991;0.54054;0.26739;0.71185;0.9273;0.48233;0.98979;0.77027;-0.64686;0.96795;0.17061;0.06;0.2682;0.46492;0.19181;0.64573;0.92338;0.45467;0.98923;0.75211;-0.77422;0.96536
2022.03_13-10-2022;Амурская область;165_195_days;SputnikV;-1.6003;-1.97938;-1.26946;-0.73314;-2.24853;0.07535;0.07481;-5.66297;0.87153;NULL;NULL;NULL;-0.43383;-0.81334;-0.13374;-0.1578;-0.96283;0.31705;0.04459;-1.56155;0.64365;NULL;NULL;NULL;-1.11095;-1.37424;-0.87686;-0.2439;-0.86283;0.16939;0.13822;-1.08235;0.64335;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;21_45_days;AllVaccines;-1.36474;-1.68408;-1.0834;-0.07191;-1.15965;0.46797;NULL;NULL;NULL;NULL;NULL;NULL;-1.00738;-1.41872;-0.666;-0.21566;-0.96425;0.24764;-0.03253;-1.4981;0.57323;0.3557;-3.61878;0.91012;-1.15468;-1.39247;-0.94053;-0.03167;-0.53268;0.30557;0.31439;-0.65667;0.71626;0.56098;-2.14216;0.93866
2022.03_13-10-2022;Амурская область;21_45_days;CoviVac;0.03807;-5.82987;0.86452;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-6.06126;-27.24413;-0.76537;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.03;-5.29531;0.3454;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;21_45_days;EpiVacCorona;-1.45203;-3.07014;-0.47721;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.78098;-3.61758;-0.67487;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.70249;-2.86745;-0.88844;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;21_45_days;SputnikLite;-1.93963;-2.42028;-1.52652;-0.71235;-2.61724;0.1894;NULL;NULL;NULL;NULL;NULL;NULL;-1.27849;-1.92277;-0.77623;-0.47773;-1.75578;0.2076;0.14808;-2.42135;0.78787;NULL;NULL;NULL;-1.58069;-1.93676;-1.2678;-0.31018;-1.11423;0.18808;0.48861;-1.05214;0.87256;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;21_45_days;SputnikV;-0.49003;-0.9139;-0.16004;0.65243;-1.47393;0.95117;NULL;NULL;NULL;NULL;NULL;NULL;-0.41675;-0.9858;-0.01077;-0.19715;-1.5183;0.4309;-0.48854;-3.64022;0.52249;-0.55801;-10.16887;0.78266;-0.42529;-0.74274;-0.16566;0.15581;-0.6917;0.57873;-0.06047;-2.30265;0.65948;-0.13771;-7.14277;0.84104
2022.03_13-10-2022;Амурская область;45_75_days;AllVaccines;0.0808;-0.04067;0.18808;0.29128;-0.20882;0.58448;NULL;NULL;NULL;NULL;NULL;NULL;0.06356;-0.09922;0.20224;0.46689;0.18622;0.65076;0.72253;0.25607;0.89651;NULL;NULL;NULL;0.09735;0.00429;0.18171;0.45507;0.24103;0.60875;0.80108;0.46728;0.92572;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;45_75_days;CoviVac;-0.04494;-1.78516;0.60796;-2.81882;-26.18153;0.46348;NULL;NULL;NULL;NULL;NULL;NULL;-1.1183;-5.5709;0.31711;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.23176;-1.58447;0.41294;-0.25604;-7.92348;0.8232;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;45_75_days;EpiVacCorona;-0.24541;-0.93195;0.19716;-0.82011;-6.30481;0.54649;NULL;NULL;NULL;NULL;NULL;NULL;-0.42751;-1.29875;0.11352;-0.38029;-2.68553;0.48306;NULL;NULL;NULL;NULL;NULL;NULL;-0.33623;-0.84544;0.03247;-0.54766;-2.45134;0.30599;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;45_75_days;SputnikLite;-0.03732;-0.21458;0.11407;0.43652;-0.26244;0.74849;NULL;NULL;NULL;NULL;NULL;NULL;-0.10611;-0.35886;0.09962;0.51796;0.10106;0.74152;0.44065;-0.49966;0.79137;NULL;NULL;NULL;-0.02697;-0.16393;0.09388;0.54163;0.2495;0.72005;0.61752;-0.0243;0.85718;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;45_75_days;SputnikV;0.28919;0.11239;0.43078;0.34437;-0.58454;0.72872;NULL;NULL;NULL;NULL;NULL;NULL;0.37659;0.15797;0.53844;0.52459;0.04648;0.76297;NULL;NULL;NULL;NULL;NULL;NULL;0.33359;0.20325;0.4426;0.49475;0.12747;0.70743;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;75_90_days;AllVaccines;-0.19371;-0.38221;-0.03092;0.25653;-0.49792;0.63099;-0.54186;-3.90377;0.51521;-0.88449;-13.11533;0.74841;-0.31125;-0.56716;-0.09713;-0.42693;-1.01983;-0.00807;0.00925;-0.99883;0.50892;NULL;NULL;NULL;-0.21747;-0.36345;-0.08713;-0.14711;-0.56568;0.15956;-0.02587;-0.86843;0.43674;0.70611;-1.10342;0.95894
2022.03_13-10-2022;Амурская область;75_90_days;CoviVac;-1.94789;-6.85721;-0.106;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-4.29581;-20.18257;-0.32399;-9.88904;-76.38471;-0.53223;NULL;NULL;NULL;NULL;NULL;NULL;-2.1018;-5.90602;-0.39315;-2.6905;-25.21899;0.48054;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;75_90_days;EpiVacCorona;-0.78833;-2.08184;-0.03773;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.90864;-5.48997;-1.35402;-6.52439;-14.8281;-2.57696;-5.21743;-23.96946;-0.54815;NULL;NULL;NULL;-1.42851;-2.51922;-0.67584;-3.34399;-8.13037;-1.06675;-3.15006;-15.65366;-0.03419;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;75_90_days;SputnikLite;0.66541;0.53966;0.75681;0.87209;0.08958;0.98203;NULL;NULL;NULL;NULL;NULL;NULL;0.35821;0.15394;0.51316;0.32718;-0.16323;0.61084;0.70261;-0.19432;0.92595;NULL;NULL;NULL;0.5379;0.43062;0.62497;0.48053;0.12038;0.69322;0.75321;0.00967;0.9385;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;75_90_days;SputnikV;-2.76054;-3.47521;-2.16;-1.93888;-5.20823;-0.39122;-5.98461;-21.2141;-1.19612;-7.53675;-62.9425;-0.13971;-3.4408;-4.76856;-2.41866;-2.83456;-5.77732;-1.16957;-2.6998;-8.91948;-0.37996;NULL;NULL;NULL;-2.63444;-3.20073;-2.14449;-1.62092;-3.12274;-0.66618;-2.24075;-5.84428;-0.53449;-0.47448;-9.55314;0.79399
2022.03_13-10-2022;Амурская область;90_105_days;AllVaccines;-1.68385;-2.0152;-1.38892;-0.92743;-2.23083;-0.14985;-1.83085;-6.76982;-0.03139;NULL;NULL;NULL;-1.48362;-1.88934;-1.13488;-1.19187;-2.03282;-0.58409;-0.31415;-1.65129;0.34862;NULL;NULL;NULL;-1.56934;-1.81764;-1.34293;-1.01944;-1.65846;-0.53403;-0.51351;-1.68917;0.14817;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;90_105_days;CoviVac;-1.45373;-6.61029;0.20886;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.5686;-10.13852;0.7791;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.06742;-4.50961;0.22423;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;90_105_days;EpiVacCorona;-2.74388;-4.21995;-1.68521;-3.68954;-13.60696;-0.50557;-7.50553;-60.25463;-0.18104;NULL;NULL;NULL;-3.10149;-5.127;-1.74559;-1.80388;-6.48669;-0.0501;-1.02749;-13.43708;0.71527;NULL;NULL;NULL;-2.82528;-3.94125;-1.96135;-2.23631;-5.80221;-0.53975;-2.09183;-11.40714;0.22952;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;90_105_days;SputnikLite;-0.57064;-0.97264;-0.25056;0.08869;-1.83854;0.70743;NULL;NULL;NULL;NULL;NULL;NULL;-0.47634;-0.91348;-0.13907;-0.25248;-1.21367;0.29136;0.70075;-1.13084;0.95797;NULL;NULL;NULL;-0.56792;-0.86068;-0.32123;-0.25862;-1.09393;0.24347;0.7219;-0.97925;0.96093;NULL;NULL;NULL
2022.03_13-10-2022;Амурская область;90_105_days;SputnikV;-2.35137;-2.87763;-1.89653;-1.3286;-3.51139;-0.20193;-3.28086;-12.61498;-0.346;NULL;NULL;NULL;-2.51987;-3.32415;-1.86519;-2.41984;-4.22033;-1.24035;-1.68709;-5.02726;-0.19797;NULL;NULL;NULL;-2.22821;-2.63599;-1.86617;-1.53449;-2.61943;-0.77476;-1.45924;-3.76322;-0.2697;NULL;NULL;NULL
2022.03_13-10-2022;Архангельская область;105_165_days;AllVaccines;0.29072;0.22177;0.35356;0.4869;0.24245;0.65247;0.07317;-1.41358;0.64409;0.12373;-2.95333;0.80577;0.42991;0.37357;0.48119;0.6361;0.55533;0.70219;0.90693;0.79053;0.95864;0.97705;0.83598;0.99679;0.32606;0.28001;0.36917;0.53797;0.44783;0.6134;0.80582;0.64467;0.89388;0.91837;0.74416;0.97395
2022.03_13-10-2022;Архангельская область;105_165_days;CoviVac;-0.22375;-1.03182;0.26294;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.23505;-1.37295;0.75341;0.17985;-4.82757;0.88458;NULL;NULL;NULL;NULL;NULL;NULL;0.02644;-0.54608;0.38696;0.70619;-1.08726;0.95864;NULL;NULL;NULL;NULL;NULL;NULL
