data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2022.08_13-10-2022;Алтайский край;21_45_days;AllVaccines;0.67225;0.52813;0.77236;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.51884;0.36787;0.63376;0.64718;0.2128;0.84187;NULL;NULL;NULL;NULL;NULL;NULL;0.56686;0.46119;0.6518;0.64169;0.20119;0.83928;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;21_45_days;EpiVacCorona;-56.56865;-93.00446;-34.25523;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-58.73164;-87.46533;-39.33069;-59.87084;-161.49768;-21.80192;NULL;NULL;NULL;NULL;NULL;NULL;-61.7635;-84.27144;-45.19667;-67.45344;-181.62433;-24.65854;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;21_45_days;SputnikLite;0.59088;-0.26871;0.86807;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.75594;0.02394;0.93897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.66403;0.19271;0.86018;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;21_45_days;SputnikV;0.87629;0.77001;0.93346;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.74918;0.62853;0.83065;0.87245;0.48931;0.96814;NULL;NULL;NULL;NULL;NULL;NULL;0.79603;0.71582;0.8536;0.86983;0.47904;0.96747;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;45_75_days;AllVaccines;-0.06187;-0.40197;0.19572;0.55576;-2.15989;0.93755;NULL;NULL;NULL;NULL;NULL;NULL;-0.50848;-0.85525;-0.22652;-0.05123;-0.95975;0.43611;NULL;NULL;NULL;NULL;NULL;NULL;-0.38327;-0.63264;-0.17198;-0.20484;-1.18028;0.3342;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;45_75_days;CoviVac;-2.48721;-23.75823;0.50883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.66896;-17.94861;0.62407;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.19136;-11.76152;0.20191;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;45_75_days;EpiVacCorona;0.30568;-0.22298;0.60582;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.15415;-0.69641;0.21478;-0.13075;-2.01858;0.57643;NULL;NULL;NULL;NULL;NULL;NULL;-0.00728;-0.3848;0.26733;-0.18553;-2.16284;0.55562;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;45_75_days;SputnikLite;-0.15108;-2.56959;0.62881;-7.0622;-56.34676;-0.13344;NULL;NULL;NULL;NULL;NULL;NULL;-0.24046;-3.96096;0.68983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.18522;-1.8479;0.50674;-1.65036;-17.82722;0.6269;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;45_75_days;SputnikV;-0.26328;-0.76896;0.09784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.72506;-1.21527;-0.34332;-0.05927;-1.36341;0.52524;NULL;NULL;NULL;NULL;NULL;NULL;-0.61431;-0.97292;-0.32088;-0.12574;-1.50973;0.49505;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;75_90_days;AllVaccines;0.33567;-0.00937;0.56277;0.36666;-3.50498;0.91096;NULL;NULL;NULL;NULL;NULL;NULL;0.48175;0.26653;0.63382;0.69119;0.04091;0.90057;NULL;NULL;NULL;NULL;NULL;NULL;0.38283;0.19383;0.52751;0.48932;-0.36243;0.80858;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;75_90_days;CoviVac;-0.39483;-8.90289;0.80354;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.2621;-22.15966;0.54052;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.90907;-6.63393;0.52258;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;75_90_days;EpiVacCorona;0.92031;0.43419;0.98877;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.81569;0.55704;0.92331;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.83443;0.6314;0.92563;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.10137;-5.37993;0.87343;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.62095;-1.69089;0.94661;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;75_90_days;SputnikV;-0.09438;-0.69702;0.29425;-0.14789;-7.16503;0.83862;NULL;NULL;NULL;NULL;NULL;NULL;0.24357;-0.12031;0.48926;0.42243;-0.79381;0.81403;NULL;NULL;NULL;NULL;NULL;NULL;0.05205;-0.27012;0.2925;0.05824;-1.51249;0.647;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;90_105_days;AllVaccines;-0.15869;-0.67898;0.20037;-0.73837;-5.97012;0.56644;NULL;NULL;NULL;NULL;NULL;NULL;0.24476;-0.08107;0.47238;0.35913;-0.71085;0.75993;NULL;NULL;NULL;NULL;NULL;NULL;0.02504;-0.26167;0.2466;-0.12787;-1.51449;0.49409;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;90_105_days;EpiVacCorona;0.23683;-1.36666;0.7539;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.29371;-1.19042;0.77226;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.2365;-0.6997;0.65704;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;90_105_days;SputnikLite;0.40127;-3.25085;0.91567;-11.58304;-88.50371;-0.76901;NULL;NULL;NULL;NULL;NULL;NULL;0.23423;-4.43665;0.89214;-3.88101;-33.68405;0.31311;NULL;NULL;NULL;NULL;NULL;NULL;0.31696;-1.73133;0.82919;-6.6434;-29.58911;-0.90988;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Алтайский край;90_105_days;SputnikV;-0.36421;-1.03626;0.08603;-0.19197;-7.47856;0.83242;NULL;NULL;NULL;NULL;NULL;NULL;0.20743;-0.16494;0.46078;0.4182;-0.80693;0.81267;NULL;NULL;NULL;NULL;NULL;NULL;-0.07505;-0.419;0.18554;0.03906;-1.56366;0.63981;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;105_165_days;AllVaccines;-0.82338;-1.24911;-0.47824;0.36378;-1.56339;0.84209;NULL;NULL;NULL;NULL;NULL;NULL;-0.65889;-1.15107;-0.27932;0.18372;-1.19418;0.69633;NULL;NULL;NULL;NULL;NULL;NULL;-0.7986;-1.11752;-0.52772;0.19898;-0.79361;0.64227;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;105_165_days;CoviVac;-1.81223;-7.72456;0.09352;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-4.34035;-36.93375;0.24818;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.92631;-6.80021;-0.09783;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;105_165_days;EpiVacCorona;-0.12302;-1.50175;0.49589;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.20633;-1.46335;0.74428;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.00894;-0.94034;0.47537;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;105_165_days;SputnikLite;-0.56016;-1.1988;-0.10702;0.24693;-4.37489;0.89449;NULL;NULL;NULL;NULL;NULL;NULL;-1.6048;-2.73769;-0.81529;-0.91606;-4.98631;0.38672;NULL;NULL;NULL;NULL;NULL;NULL;-0.92221;-1.46482;-0.49905;-0.36908;-2.66545;0.48864;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;105_165_days;SputnikV;-1.16151;-1.87499;-0.6251;0.28642;-4.09304;0.90002;NULL;NULL;NULL;NULL;NULL;NULL;-0.22515;-0.81854;0.17462;0.64164;-1.55512;0.94974;NULL;NULL;NULL;NULL;NULL;NULL;-0.80318;-1.27231;-0.43091;0.44976;-1.20761;0.86285;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;165_195_days;AllVaccines;-1.44644;-1.90414;-1.06087;-1.28164;-3.63441;-0.12331;NULL;NULL;NULL;NULL;NULL;NULL;-2.05542;-2.86929;-1.41274;-1.16795;-3.60149;-0.02141;NULL;NULL;NULL;NULL;NULL;NULL;-1.55503;-1.93536;-1.22398;-1.04652;-2.42729;-0.22203;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;165_195_days;CoviVac;-4.00718;-14.53412;-0.61399;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.76205;-10.66878;-0.21289;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;165_195_days;EpiVacCorona;-0.20953;-2.22481;0.54634;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.54475;-3.12072;0.42091;-4.74607;-22.11754;-0.42824;NULL;NULL;NULL;NULL;NULL;NULL;-0.40266;-1.80646;0.29896;-2.96181;-14.89514;0.01253;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;165_195_days;SputnikLite;-1.31316;-1.91807;-0.83365;-1.02443;-4.45298;0.24842;NULL;NULL;NULL;NULL;NULL;NULL;-2.65399;-3.96365;-1.68988;-0.90577;-4.95415;0.39002;NULL;NULL;NULL;NULL;NULL;NULL;-1.56893;-2.09129;-1.13484;-0.74697;-2.68813;0.1725;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;165_195_days;SputnikV;-1.6624;-2.46043;-1.04841;-2.00084;-7.083;-0.11407;NULL;NULL;NULL;NULL;NULL;NULL;-1.6724;-2.93692;-0.81404;-0.50904;-5.07118;0.62491;NULL;NULL;NULL;NULL;NULL;NULL;-1.60963;-2.2424;-1.10035;-1.11737;-3.74112;0.05439;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;21_45_days;AllVaccines;-0.06825;-0.72075;0.33683;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.5014;-0.11143;0.77632;0.38528;-3.38306;0.91379;-3.17266;-29.508;0.42929;NULL;NULL;NULL;0.15239;-0.27682;0.43732;0.58602;-1.94596;0.94183;-2.5849;-24.98047;0.50534;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;21_45_days;EpiVacCorona;-74.95681;-234.64584;-23.48351;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-31.04513;-226.62386;-3.51135;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-57.54275;-155.04838;-20.96277;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;21_45_days;SputnikLite;-0.17896;-2.14332;0.55781;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.49019;-4.9632;0.6276;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.22646;-1.73135;0.44928;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;21_45_days;SputnikV;0.19941;-0.48951;0.5697;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.71871;0.12695;0.90937;0.30515;-3.9544;0.90255;-3.71658;-33.48476;0.3549;NULL;NULL;NULL;0.41404;-0.00992;0.66002;0.49256;-2.61106;0.92869;-3.39424;-30.84597;0.39366;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;45_75_days;AllVaccines;-1.05888;-1.95011;-0.43689;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.49484;-1.48525;0.10088;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.86502;-1.50149;-0.39049;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;45_75_days;EpiVacCorona;-0.09978;-3.39948;0.72508;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.47843;-9.50164;0.79186;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.15795;-2.59162;0.62667;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;45_75_days;SputnikLite;-2.14004;-4.67627;-0.73703;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.34745;-4.64727;0.02422;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.85978;-3.67201;-0.75049;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;45_75_days;SputnikV;-0.82937;-1.94678;-0.13567;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.24193;-1.39113;0.35495;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.62448;-1.38849;-0.10486;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;75_90_days;AllVaccines;0.12064;-0.63606;0.52736;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.31071;-0.65823;0.71348;-0.0204;-6.27557;0.85689;NULL;NULL;NULL;NULL;NULL;NULL;0.18519;-0.35269;0.50918;0.38872;-3.34995;0.9141;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;75_90_days;CoviVac;-74.90566;-538.03987;-9.68876;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-64.81835;-466.34656;-8.26947;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;75_90_days;EpiVacCorona;-0.09978;-3.39948;0.72508;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.29255;-1.82941;0.82312;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;75_90_days;SputnikLite;-0.28106;-2.41552;0.51951;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.16931;-5.73298;0.30106;-4.35872;-37.20841;0.24844;NULL;NULL;NULL;NULL;NULL;NULL;-0.51852;-2.18704;0.27648;-1.4454;-16.4019;0.65636;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;75_90_days;SputnikV;0.53263;-0.44995;0.84935;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.58923;-0.64374;0.89735;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.54362;-0.097;0.81013;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;90_105_days;AllVaccines;0.48539;-0.14641;0.76899;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.22779;-0.48677;0.59892;0.36645;-3.51732;0.91114;NULL;NULL;NULL;NULL;NULL;NULL;0.31652;-0.13465;0.5883;0.48725;-2.6488;0.92795;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;90_105_days;EpiVacCorona;0.33741;-3.70537;0.9067;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.29855;-8.22389;0.81719;-8.63477;-67.69725;-0.35127;NULL;NULL;NULL;NULL;NULL;NULL;0.13135;-2.47413;0.78281;-3.90134;-33.87878;0.31124;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;90_105_days;SputnikLite;0.00594;-2.08393;0.67958;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.44809;-2.92035;0.9223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.16718;-1.21992;0.68756;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Амурская область;90_105_days;SputnikV;0.71682;-0.13279;0.92921;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.21336;-0.65264;0.62557;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.38512;-0.1825;0.68027;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Архангельская область;105_165_days;AllVaccines;-0.53755;-0.80777;-0.30771;-0.13074;-1.73729;0.53291;NULL;NULL;NULL;NULL;NULL;NULL;-0.13961;-0.37441;0.05507;0.25692;-0.28703;0.57098;0.6704;-1.36128;0.95399;NULL;NULL;NULL;-0.38206;-0.5621;-0.22276;-0.02961;-0.64168;0.35426;0.60483;-1.82633;0.94475;NULL;NULL;NULL
2022.08_13-10-2022;Архангельская область;105_165_days;CoviVac;0.45201;-0.6995;0.8233;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.57434;-0.70262;0.89358;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.49714;-0.20838;0.79074;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Архангельская область;105_165_days;EpiVacCorona;-1.02391;-2.65642;-0.12028;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.11128;-2.63957;-0.22473;-2.73275;-8.9767;-0.39659;-4.45958;-38.11253;0.23792;NULL;NULL;NULL;-1.15072;-2.21026;-0.44087;-2.93557;-9.50831;-0.47395;-5.90227;-48.36697;0.03495;NULL;NULL;NULL
2022.08_13-10-2022;Архангельская область;105_165_days;SputnikLite;-0.52317;-1.1803;-0.0641;-0.12569;-7.0179;0.84196;NULL;NULL;NULL;NULL;NULL;NULL;-0.08313;-0.79853;0.34771;0.5873;-1.93436;0.94196;NULL;NULL;NULL;NULL;NULL;NULL;-0.35789;-0.81985;-0.01319;0.34021;-1.64211;0.83524;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Архангельская область;105_165_days;SputnikV;-0.57482;-0.90805;-0.29979;-0.31563;-2.52914;0.50955;NULL;NULL;NULL;NULL;NULL;NULL;-0.11189;-0.38225;0.10559;0.3923;-0.22057;0.69744;NULL;NULL;NULL;NULL;NULL;NULL;-0.38286;-0.59691;-0.1975;0.04344;-0.69061;0.45878;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Архангельская область;165_195_days;AllVaccines;-1.1873;-1.54392;-0.88068;-0.10789;-1.97189;0.58699;NULL;NULL;NULL;NULL;NULL;NULL;-0.38275;-0.69708;-0.12663;-0.52119;-1.43076;0.04802;0.51663;-2.46287;0.93253;NULL;NULL;NULL;-0.85877;-1.09904;-0.64601;-0.67385;-1.55503;-0.09657;0.4767;-2.74276;0.92684;NULL;NULL;NULL
2022.08_13-10-2022;Архангельская область;165_195_days;CoviVac;-0.65481;-4.13209;0.46641;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.9805;-13.06352;0.7211;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.67563;-3.46542;0.37123;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.08_13-10-2022;Архангельская область;165_195_days;EpiVacCorona;-0.41989;-1.84044;0.29022;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.05816;-1.11753;0.47123;-0.51731;-5.08001;0.62134;-3.45266;-30.89898;0.37847;NULL;NULL;NULL;-0.27182;-1.0768;0.22114;-0.74306;-5.98002;0.56472;-5.12733;-42.82436;0.1433;NULL;NULL;NULL
