data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2022.06_18-07-2022;Алтайский край;21_45_days;AllVaccines;-0.82757;-2.84297;0.13088;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.17155;-1.35014;0.41598;0.30369;-1.7948;0.82652;-0.15946;-7.30496;0.83813;-1.63294;-18.07493;0.63657;-0.57225;-1.61313;0.05402;0.23134;-2.08156;0.80827;-0.33746;-8.55687;0.81283;-2.2358;-22.33563;0.55131
2022.06_18-07-2022;Алтайский край;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;21_45_days;EpiVacCorona;-1.64921;-17.82434;0.62717;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.23918;-11.97233;0.19118;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.32558;-9.32025;-0.07163;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;21_45_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-4.78096;-22.15169;-0.4435;-5.90063;-48.12002;0.03057;-22.04429;-164.06145;-2.21722;-51.32975;-378.1152;-6.22314;-1.65804;-9.63565;0.33571;-3.89679;-33.82778;0.31151;-16.07346;-120.99887;-1.38939;-40.30677;-296.89264;-4.72773
2022.06_18-07-2022;Алтайский край;21_45_days;SputnikV;-1.05593;-3.58669;0.07845;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.29908;-0.87177;0.73752;0.58262;-1.97098;0.94136;NULL;NULL;NULL;NULL;NULL;NULL;-0.31254;-1.44335;0.29492;0.5184;-2.4253;0.93229;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;45_75_days;AllVaccines;-0.69942;-2.00211;0.038;0.06245;-5.69708;0.86875;NULL;NULL;NULL;NULL;NULL;NULL;0.03749;-0.79529;0.48397;0.08175;-1.45986;0.65723;0.23971;-4.44581;0.89386;NULL;NULL;NULL;-0.37033;-1.08614;0.09987;-0.14434;-1.76088;0.52569;0.20812;-4.65841;0.88918;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;45_75_days;CoviVac;-3.00195;-15.02255;0.00043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.30002;-8.20311;0.42518;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;45_75_days;EpiVacCorona;-2.55076;-10.02709;-0.14336;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.55026;-6.92258;0.17908;-3.06543;-15.31746;-0.01289;NULL;NULL;NULL;NULL;NULL;NULL;-2.19894;-6.12934;-0.43537;-2.9282;-14.74821;0.02016;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;45_75_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;45_75_days;SputnikV;-0.42056;-1.98712;0.32444;-0.34992;-8.64269;0.81102;NULL;NULL;NULL;NULL;NULL;NULL;0.12632;-0.83812;0.58473;0.40586;-1.38471;0.85197;0.01067;-6.08633;0.86188;NULL;NULL;NULL;-0.19304;-1.01826;0.29477;0.06032;-1.92302;0.69792;-0.08794;-6.77387;0.84775;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;75_90_days;AllVaccines;-0.18599;-1.49386;0.43599;-0.12701;-7.05041;0.84223;NULL;NULL;NULL;NULL;NULL;NULL;0.16498;-1.01123;0.65332;-0.19855;-2.73361;0.61525;-0.32683;-8.50382;0.81476;NULL;NULL;NULL;-0.03907;-0.83287;0.41095;-0.27685;-2.41488;0.52257;-0.1066;-6.90727;0.84513;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.52232;-9.10141;0.37018;-2.01084;-20.43176;0.57702;NULL;NULL;NULL;NULL;NULL;NULL;-0.30813;-4.23424;0.67307;-1.40991;-16.1402;0.66117;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;75_90_days;SputnikLite;-0.85962;-12.21381;0.73829;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.04337;-6.41058;0.8531;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;75_90_days;SputnikV;-0.4992;-2.34466;0.328;-0.66367;-10.88391;0.7671;NULL;NULL;NULL;NULL;NULL;NULL;0.31581;-1.12548;0.77976;-0.09068;-3.37766;0.72826;-0.81613;-12.00853;0.74645;NULL;NULL;NULL;-0.11694;-1.14994;0.41973;-0.37205;-3.26801;0.55892;-0.58853;-10.35089;0.77769;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;90_105_days;AllVaccines;-0.98056;-2.58739;-0.09345;-0.19312;-7.52269;0.83297;NULL;NULL;NULL;NULL;NULL;NULL;-0.08334;-1.41807;0.51464;-0.29432;-3.03196;0.5845;NULL;NULL;NULL;NULL;NULL;NULL;-0.57361;-1.53664;0.02381;-0.36142;-2.64105;0.49095;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;90_105_days;EpiVacCorona;-5.84906;-20.27014;-1.20542;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.24421;-14.94867;0.68421;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-3.66191;-11.43388;-0.74792;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;90_105_days;SputnikLite;-1.96558;-6.91616;-0.11098;-3.94577;-34.32846;0.30762;NULL;NULL;NULL;NULL;NULL;NULL;-1.67154;-7.29933;0.14004;-1.12353;-14.1157;0.70168;NULL;NULL;NULL;NULL;NULL;NULL;-1.83622;-4.95725;-0.35031;-1.9837;-10.9617;0.25575;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Алтайский край;90_105_days;SputnikV;-0.09321;-1.91815;0.59046;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.48565;-1.05986;0.87157;-0.23131;-3.94213;0.69322;NULL;NULL;NULL;NULL;NULL;NULL;0.17613;-0.83612;0.63033;-0.01168;-3.05586;0.74765;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;105_165_days;AllVaccines;0.31185;-0.03408;0.54205;-0.34546;-1.71535;0.33332;-0.73415;-6.91433;0.62002;NULL;NULL;NULL;0.10026;-0.50029;0.46041;0.69934;0.05212;0.90464;NULL;NULL;NULL;NULL;NULL;NULL;0.25321;-0.0269;0.45692;0.31954;-0.22356;0.62158;0.63936;-0.48214;0.91225;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;105_165_days;EpiVacCorona;0.03113;-2.88987;0.75868;-1.4809;-16.87454;0.65566;NULL;NULL;NULL;NULL;NULL;NULL;0.11739;-5.29725;0.87629;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.06639;-1.90394;0.69985;0.02429;-5.96664;0.86335;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;105_165_days;SputnikLite;0.41085;-0.04809;0.66883;0.24516;-1.40262;0.76285;NULL;NULL;NULL;NULL;NULL;NULL;0.35511;-0.37124;0.69671;0.65859;-0.3837;0.91576;NULL;NULL;NULL;NULL;NULL;NULL;0.39616;0.04555;0.61798;0.5051;-0.20469;0.79669;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;105_165_days;SputnikV;0.14604;-0.55718;0.53169;-1.05976;-4.12316;0.17187;-4.10821;-22.31291;-0.11929;NULL;NULL;NULL;-0.41649;-1.87406;0.30188;0.67682;-1.31611;0.9549;NULL;NULL;NULL;NULL;NULL;NULL;-0.00057;-0.58154;0.36699;0.00997;-1.2357;0.56158;-0.08904;-3.47562;0.73501;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;165_195_days;AllVaccines;0.30774;-0.04833;0.54287;0.26493;-0.8283;0.70447;0.17138;-5.4181;0.89302;NULL;NULL;NULL;0.11989;-0.46756;0.47218;-0.05333;-1.02159;0.45118;0.74612;-0.84783;0.96512;-0.10014;-7.68348;0.86062;0.24908;-0.03633;0.45589;0.10468;-0.52084;0.47292;0.62755;-0.53068;0.90937;0.06886;-6.2738;0.8808
2022.06_18-07-2022;Амурская область;165_195_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;165_195_days;EpiVacCorona;-0.92185;-3.6475;0.20527;-0.95097;-13.05647;0.72921;-10.70582;-89.66776;-0.5113;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.20941;-1.9176;0.49867;0.24447;-4.39449;0.89418;-1.51842;-17.22361;0.65197;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;165_195_days;SputnikLite;0.32579;-0.6304;0.7212;0.31557;-3.9312;0.905;NULL;NULL;NULL;NULL;NULL;NULL;-0.26297;-1.56256;0.37754;-0.49898;-2.68093;0.38958;0.23898;-4.539;0.89544;-2.29775;-25.0293;0.5822;0.01227;-0.71251;0.43031;-0.44498;-2.26307;0.36012;0.22084;-4.63808;0.89232;-2.9737;-30.04151;0.49132
2022.06_18-07-2022;Амурская область;165_195_days;SputnikV;0.41727;0.00507;0.6587;0.36394;-1.02454;0.80017;NULL;NULL;NULL;NULL;NULL;NULL;0.20201;-0.61912;0.60671;0.05289;-1.32575;0.61431;NULL;NULL;NULL;NULL;NULL;NULL;0.37276;0.03893;0.59063;0.28075;-0.46259;0.6463;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;21_45_days;AllVaccines;-0.98401;-4.31703;0.25968;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.1497;-3.62984;0.7145;-0.08273;-6.7595;0.84892;-1.85952;-19.81272;0.60712;-11.39124;-96.80472;-0.56989;-0.66912;-2.73207;0.25351;0.13271;-5.19249;0.87853;-1.89096;-19.91937;0.60048;-13.74391;-114.17558;-0.8874
2022.06_18-07-2022;Амурская область;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;21_45_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;21_45_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;21_45_days;SputnikV;-3.37316;-10.71982;-0.63181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.88087;-6.57425;0.53293;-0.7713;-11.69425;0.75284;-3.67806;-33.04882;0.35727;-19.27159;-159.00481;-1.56828;-2.28167;-6.33764;-0.46768;-0.70518;-11.17508;0.76118;-4.68394;-40.12968;0.21451;-27.98807;-225.44723;-2.71084
2022.06_18-07-2022;Амурская область;45_75_days;AllVaccines;0.41478;-1.34955;0.85424;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0875;-2.67464;0.7734;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.27873;-0.92884;0.73029;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;45_75_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;45_75_days;SputnikLite;0.31861;-3.85125;0.90429;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.55894;-2.13686;0.93798;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;45_75_days;SputnikV;0.34765;-3.64449;0.90837;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.72726;-5.95567;0.57108;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.14781;-2.5702;0.63098;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;75_90_days;AllVaccines;0.71307;-1.04282;0.9597;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.45362;-7.39249;-0.42121;-0.28086;-8.17942;0.82127;NULL;NULL;NULL;NULL;NULL;NULL;-0.18347;-1.64617;0.47071;0.38506;-3.39069;0.91387;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-4.97578;-41.63592;0.16244;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.79604;-18.88567;0.60686;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.96301;-10.932;0.26421;-1.7904;-18.99775;0.61064;NULL;NULL;NULL;NULL;NULL;NULL;0.29172;-1.83933;0.82332;-0.11241;-6.94269;0.8442;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;75_90_days;SputnikV;0.17587;-4.86745;0.88425;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.27755;-12.19866;0.18611;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.62454;-4.05305;0.47771;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;90_105_days;AllVaccines;-0.06344;-1.84996;0.60319;-3.1873;-12.3279;-0.31555;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.28875;-0.90204;0.73404;-0.68922;-4.29048;0.46064;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;90_105_days;EpiVacCorona;-3.49215;-30.98235;0.36905;-22.07332;-165.24007;-2.20247;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.633;-17.72606;0.62979;-7.28619;-58.16384;-0.16052;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;90_105_days;SputnikLite;0.48578;-2.66102;0.92777;-1.64121;-18.02952;0.63341;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.65471;-1.45574;0.95145;-0.08665;-6.75877;0.84781;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Амурская область;90_105_days;SputnikV;-0.28472;-4.15796;0.68001;-2.28967;-22.70161;0.54341;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.12552;-2.5056;0.78186;-0.37345;-8.80651;0.80764;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Архангельская область;105_165_days;AllVaccines;0.05659;-0.26533;0.29661;0.47363;-0.18588;0.76637;0.57848;-2.06426;0.94202;NULL;NULL;NULL;0.18821;-0.12257;0.41295;0.25126;-0.18994;0.52887;0.31591;-0.68396;0.72209;-0.43257;-3.03698;0.49163;0.08792;-0.13373;0.26624;0.24231;-0.1321;0.4929;0.2922;-0.6045;0.68777;-0.27797;-2.54404;0.53917
2022.06_18-07-2022;Архангельская область;105_165_days;CoviVac;-2.11257;-11.46445;0.22274;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.31166;-8.25123;0.42237;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Архангельская область;105_165_days;EpiVacCorona;0.40537;-3.22546;0.91632;-1.66993;-18.04606;0.62572;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.69016;-1.20099;0.95638;0.10497;-5.36564;0.87416;NULL;NULL;NULL;NULL;NULL;NULL
2022.06_18-07-2022;Архангельская область;105_165_days;SputnikLite;0.01677;-0.46315;0.33927;0.47908;-0.62885;0.83341;NULL;NULL;NULL;NULL;NULL;NULL;0.03427;-0.43015;0.34787;0.22924;-0.40598;0.57747;0.51713;-0.95986;0.88103;0.39968;-3.37527;0.91763;-0.02087;-0.34958;0.22777;0.19723;-0.36504;0.52789;0.55753;-0.7875;0.89047;0.41872;-3.20622;0.91967
2022.06_18-07-2022;Архангельская область;105_165_days;SputnikV;0.13634;-0.3605;0.45174;0.59791;-0.61882;0.90013;0.01438;-6.16497;0.86442;NULL;NULL;NULL;0.30955;-0.19595;0.60138;0.18872;-0.63626;0.59775;-0.06982;-2.37899;0.66128;-1.78154;-8.04388;0.14451;0.19816;-0.13804;0.43504;0.27857;-0.34877;0.61412;-0.13898;-2.07977;0.57877;-1.30121;-6.38263;0.2827
2022.06_18-07-2022;Архангельская область;165_195_days;AllVaccines;-0.01025;-0.28719;0.20711;0.38293;-0.16519;0.6732;0.70952;-1.11162;0.96004;NULL;NULL;NULL;0.05275;-0.21093;0.25902;0.07662;-0.30001;0.34414;0.32444;-0.3941;0.67264;0.37752;-1.02392;0.80855;-0.03009;-0.22357;0.1328;0.02839;-0.31081;0.27982;0.29095;-0.3941;0.63937;0.38742;-0.96526;0.80905
2022.06_18-07-2022;Архангельская область;165_195_days;CoviVac;0.14518;-5.07442;0.87971;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-3.51496;-31.1023;0.365;-7.60189;-60.24379;-0.20816;-29.24537;-215.98038;-3.21597;NULL;NULL;NULL;-0.30427;-4.21967;0.67409;-0.88258;-12.38927;0.7353;-6.39086;-51.84982;-0.03359;NULL;NULL;NULL
