data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2022.01_26-12-2022;РФ;18+;105_165_days;SputnikLite;-0.26134;-0.26937;-0.25337;0.32839;0.30943;0.34683;0.66277;0.63513;0.68831;0.78013;0.74952;0.807
2022.01_26-12-2022;РФ;18+;105_165_days;SputnikV;-0.159;-0.16356;-0.15445;0.45414;0.44426;0.46385;0.627;0.61047;0.64283;0.78984;0.77309;0.80534
2022.01_26-12-2022;РФ;18-59;105_165_days;AllVaccines;-0.1516;-0.1559;-0.14731;0.26344;0.2482;0.27838;0.42161;0.38535;0.45573;0.61224;0.55336;0.66335
2022.01_26-12-2022;РФ;18-59;105_165_days;CoviVac;-1.22703;-1.27519;-1.17989;-0.47675;-0.66345;-0.311;-0.156;-0.65417;0.19214;0.56735;-0.34224;0.86054
2022.01_26-12-2022;РФ;18-59;105_165_days;EpiVacCorona;-0.39064;-0.42303;-0.35899;-0.46922;-0.62633;-0.32729;-0.11526;-0.52128;0.1824;-0.0435;-0.94147;0.43914
2022.01_26-12-2022;РФ;18-59;105_165_days;SputnikLite;-0.24554;-0.25436;-0.23679;0.14055;0.10707;0.17278;0.50717;0.4368;0.56876;0.60596;0.47433;0.70462
2022.01_26-12-2022;РФ;18-59;105_165_days;SputnikV;-0.09861;-0.10336;-0.09388;0.33124;0.3147;0.34738;0.41894;0.37715;0.45792;0.63081;0.56403;0.68736
2022.01_26-12-2022;РФ;60+;105_165_days;AllVaccines;-0.26021;-0.2704;-0.2501;0.33527;0.32061;0.34961;0.55097;0.52936;0.57159;0.6967;0.67441;0.71746
2022.01_26-12-2022;РФ;60+;105_165_days;CoviVac;-1.61047;-1.77031;-1.45985;-0.48232;-0.73883;-0.26366;-0.1019;-0.53492;0.20897;0.36125;-0.1002;0.62916
2022.01_26-12-2022;РФ;60+;105_165_days;EpiVacCorona;-0.61091;-0.68226;-0.54259;-0.49485;-0.63738;-0.36474;-0.12377;-0.35621;0.06883;-0.14241;-0.44208;0.09499
2022.01_26-12-2022;РФ;60+;105_165_days;SputnikLite;-0.21907;-0.23692;-0.20148;0.37495;0.34897;0.3999;0.65444;0.61899;0.6866;0.76016;0.7224;0.79279
2022.01_26-12-2022;РФ;60+;105_165_days;SputnikV;-0.24988;-0.26197;-0.23791;0.35697;0.33962;0.37385;0.53801;0.51146;0.56311;0.70298;0.67613;0.7276
2022.01_26-12-2022;РФ;18+;165_195_days;AllVaccines;-0.32419;-0.32913;-0.31928;0.42076;0.41047;0.43087;0.58858;0.57089;0.60554;0.77151;0.75371;0.78803
2022.01_26-12-2022;РФ;18+;165_195_days;CoviVac;-1.46726;-1.51737;-1.41815;-0.15169;-0.26725;-0.04666;0.07311;-0.15108;0.25363;0.77627;0.59596;0.87611
2022.01_26-12-2022;РФ;18+;165_195_days;EpiVacCorona;-0.6572;-0.68617;-0.62874;-0.26848;-0.35283;-0.18938;-0.21604;-0.38992;-0.06391;0.03765;-0.17711;0.21323
2022.01_26-12-2022;РФ;18+;165_195_days;SputnikLite;0.16428;0.14215;0.18583;0.7131;0.66835;0.75181;0.85101;0.77577;0.901;0.95338;0.87576;0.9825
2022.01_26-12-2022;РФ;18+;165_195_days;SputnikV;-0.30753;-0.3126;-0.30248;0.44588;0.43544;0.45613;0.61764;0.59993;0.63457;0.79152;0.7738;0.80785
2022.01_26-12-2022;РФ;18-59;165_195_days;AllVaccines;-0.26626;-0.27138;-0.26115;0.29969;0.28281;0.31618;0.28246;0.2353;0.32672;0.58833;0.51732;0.64889
2022.01_26-12-2022;РФ;18-59;165_195_days;CoviVac;-1.28656;-1.33559;-1.23856;-0.62628;-0.82254;-0.45114;-1.2783;-1.95562;-0.75619;0.25614;-0.78849;0.69061
2022.01_26-12-2022;РФ;18-59;165_195_days;EpiVacCorona;-0.58694;-0.61792;-0.55655;-0.41915;-0.55692;-0.29357;-0.51935;-0.9353;-0.19279;-0.28526;-1.13468;0.22616
2022.01_26-12-2022;РФ;18-59;165_195_days;SputnikLite;0.28166;0.26135;0.30141;0.5712;0.49504;0.63587;0.67395;0.45898;0.8035;0.83819;0.3527;0.95955
2022.01_26-12-2022;РФ;18-59;165_195_days;SputnikV;-0.25556;-0.26085;-0.25029;0.33115;0.31403;0.34784;0.3244;0.27688;0.3688;0.61442;0.54264;0.67494
2022.01_26-12-2022;РФ;60+;165_195_days;AllVaccines;-0.34225;-0.35531;-0.32931;0.26705;0.24749;0.2861;0.49756;0.4682;0.52529;0.65389;0.62309;0.68218
2022.01_26-12-2022;РФ;60+;165_195_days;CoviVac;-1.89545;-2.0842;-1.71825;-0.55828;-0.85833;-0.30667;-0.01537;-0.50287;0.31399;0.61764;0.14884;0.82824
2022.01_26-12-2022;РФ;60+;165_195_days;EpiVacCorona;-0.78748;-0.85864;-0.71904;-0.42162;-0.55479;-0.29986;-0.43282;-0.68201;-0.22055;-0.19901;-0.49329;0.03728
2022.01_26-12-2022;РФ;60+;165_195_days;SputnikLite;-1.12176;-1.28687;-0.96858;0.49405;0.30749;0.63036;0.66458;0.32924;0.83227;0.86843;0.47389;0.9671
2022.01_26-12-2022;РФ;60+;165_195_days;SputnikV;-0.29717;-0.31039;-0.28409;0.30496;0.28532;0.32406;0.54377;0.51488;0.57093;0.69096;0.66083;0.71842
2022.01_26-12-2022;РФ;18+;21_45_days;AllVaccines;0.35771;0.35421;0.36119;0.48189;0.47131;0.49225;0.65928;0.64169;0.67599;0.74788;0.72726;0.76694
2022.01_26-12-2022;РФ;18+;21_45_days;CoviVac;-0.52166;-0.57559;-0.46957;0.1767;0.03478;0.29775;0.4393;0.17012;0.62117;0.75498;0.45457;0.88993
2022.01_26-12-2022;РФ;18+;21_45_days;EpiVacCorona;0.15531;0.13102;0.17893;-0.25478;-0.35685;-0.16038;0.02684;-0.16583;0.18767;0.02396;-0.24501;0.23482
2022.01_26-12-2022;РФ;18+;21_45_days;SputnikLite;0.32512;0.31867;0.33151;0.43044;0.41032;0.44988;0.6282;0.59431;0.65926;0.70665;0.66513;0.74302
2022.01_26-12-2022;РФ;18+;21_45_days;SputnikV;0.3932;0.38907;0.3973;0.53867;0.52651;0.55051;0.70153;0.68133;0.72045;0.79502;0.77202;0.8157
2022.01_26-12-2022;РФ;18-59;21_45_days;AllVaccines;0.35554;0.35148;0.35957;0.44948;0.4318;0.4666;0.57702;0.53428;0.61584;0.72596;0.65435;0.78273
2022.01_26-12-2022;РФ;18-59;21_45_days;CoviVac;-0.42555;-0.48085;-0.37232;0.22833;0.0177;0.39381;0.24173;-0.45771;0.60556;0.67847;-1.28334;0.95472
2022.01_26-12-2022;РФ;18-59;21_45_days;EpiVacCorona;0.19533;0.16776;0.22198;-0.1007;-0.25913;0.03778;0.32971;-0.06426;0.57784;0.28943;-0.70839;0.70446
2022.01_26-12-2022;РФ;18-59;21_45_days;SputnikLite;0.28447;0.27619;0.29266;0.42138;0.38584;0.45487;0.59256;0.50713;0.66319;0.66577;0.49625;0.77824
2022.01_26-12-2022;РФ;18-59;21_45_days;SputnikV;0.4006;0.39597;0.4052;0.48412;0.46381;0.50366;0.58617;0.53556;0.63126;0.76524;0.68385;0.82567
2022.01_26-12-2022;РФ;60+;21_45_days;AllVaccines;0.34298;0.33584;0.35004;0.53447;0.52207;0.54655;0.70741;0.68962;0.72418;0.7715;0.75159;0.78982
2022.01_26-12-2022;РФ;60+;21_45_days;CoviVac;-0.78251;-0.94338;-0.63495;-0.26956;-0.56846;-0.02763;0.23865;-0.24289;0.53362;0.62541;0.09997;0.8441
2022.01_26-12-2022;РФ;60+;21_45_days;EpiVacCorona;0.00781;-0.04571;0.0586;-0.26499;-0.39265;-0.14904;0.02217;-0.18985;0.19642;0.07631;-0.19001;0.28303
2022.01_26-12-2022;РФ;60+;21_45_days;SputnikLite;0.332;0.3206;0.34321;0.55722;0.53789;0.57574;0.73122;0.70351;0.75635;0.7921;0.76089;0.81923
2022.01_26-12-2022;РФ;60+;21_45_days;SputnikV;0.37594;0.36693;0.38483;0.56308;0.54742;0.57819;0.72701;0.70439;0.7479;0.79069;0.76545;0.81321
2022.01_26-12-2022;РФ;18+;45_75_days;AllVaccines;0.26289;0.25938;0.26639;0.45796;0.44792;0.46782;0.65502;0.6387;0.67061;0.75753;0.73894;0.7748
2022.01_26-12-2022;РФ;18+;45_75_days;CoviVac;-0.62156;-0.66878;-0.57568;-0.02498;-0.15647;0.09157;0.32801;0.09059;0.50345;0.56428;0.27716;0.73736
2022.01_26-12-2022;РФ;18+;45_75_days;EpiVacCorona;0.07595;0.05229;0.09903;-0.35257;-0.45057;-0.26118;0.0663;-0.10763;0.21291;0.1781;-0.05037;0.35688
2022.01_26-12-2022;РФ;18+;45_75_days;SputnikLite;0.2027;0.19621;0.20913;0.42837;0.40984;0.44632;0.66181;0.63222;0.68902;0.76419;0.73007;0.794
2022.01_26-12-2022;РФ;18+;45_75_days;SputnikV;0.3133;0.30919;0.31739;0.51203;0.50041;0.52338;0.68096;0.66165;0.69916;0.78082;0.75894;0.80071
2022.01_26-12-2022;РФ;18-59;45_75_days;AllVaccines;0.2777;0.27373;0.28166;0.40007;0.38311;0.41657;0.5551;0.51514;0.59177;0.63961;0.56582;0.70086
2022.01_26-12-2022;РФ;18-59;45_75_days;CoviVac;-0.53152;-0.58008;-0.48444;-0.21092;-0.42597;-0.0283;0.03523;-0.57532;0.40915;0.30684;-1.15042;0.77657
2022.01_26-12-2022;РФ;18-59;45_75_days;EpiVacCorona;0.12886;0.10268;0.15427;-0.26015;-0.41332;-0.12359;-0.0177;-0.43222;0.27685;0.40914;-0.42061;0.75425
2022.01_26-12-2022;РФ;18-59;45_75_days;SputnikLite;0.17147;0.16334;0.17951;0.36533;0.33161;0.39735;0.56331;0.48412;0.63035;0.68924;0.54282;0.78877
2022.01_26-12-2022;РФ;18-59;45_75_days;SputnikV;0.33901;0.33452;0.34348;0.4501;0.4308;0.46873;0.58389;0.53753;0.6256;0.63619;0.54634;0.70824
2022.01_26-12-2022;РФ;60+;45_75_days;AllVaccines;0.20497;0.19737;0.21249;0.50802;0.49587;0.51987;0.69364;0.67636;0.70999;0.77904;0.76051;0.79614
2022.01_26-12-2022;РФ;60+;45_75_days;CoviVac;-0.80923;-0.94624;-0.68188;-0.26527;-0.5133;-0.0579;0.11917;-0.29385;0.40034;0.36189;-0.12375;0.63766
2022.01_26-12-2022;РФ;60+;45_75_days;EpiVacCorona;-0.10531;-0.1604;-0.05284;-0.41324;-0.54366;-0.29384;0.09184;-0.10617;0.25441;0.15049;-0.09679;0.34201
2022.01_26-12-2022;РФ;60+;45_75_days;SputnikLite;0.18968;0.17776;0.20142;0.56454;0.54653;0.58183;0.7584;0.73377;0.78075;0.8288;0.80223;0.8518
2022.01_26-12-2022;РФ;60+;45_75_days;SputnikV;0.24136;0.23173;0.25088;0.51891;0.50315;0.53416;0.68234;0.65906;0.70402;0.77741;0.75264;0.7997
2022.01_26-12-2022;РФ;18+;75_90_days;AllVaccines;0.0947;0.08785;0.1015;0.34201;0.32222;0.36123;0.59849;0.56627;0.62832;0.70307;0.66481;0.73696
2022.01_26-12-2022;РФ;18+;75_90_days;CoviVac;-0.74503;-0.85407;-0.6424;-0.02004;-0.33188;0.21879;0.36948;-0.26086;0.6847;0.56749;-0.3411;0.86052
2022.01_26-12-2022;РФ;18+;75_90_days;EpiVacCorona;-0.02745;-0.1051;0.04474;-0.28548;-0.60048;-0.03247;-0.27384;-0.99724;0.18754;-0.22638;-1.27953;0.34022
2022.01_26-12-2022;РФ;18+;75_90_days;SputnikLite;0.08002;0.07166;0.08831;0.34543;0.32143;0.36859;0.64361;0.60637;0.67732;0.74056;0.69635;0.77834
2022.01_26-12-2022;РФ;18+;75_90_days;SputnikV;0.15207;0.14019;0.1638;0.36244;0.32709;0.39594;0.53092;0.46664;0.58745;0.65165;0.57391;0.7152
2022.01_26-12-2022;РФ;18-59;75_90_days;AllVaccines;0.09551;0.08759;0.10335;0.25331;0.21916;0.28596;0.43878;0.35547;0.51132;0.49038;0.32224;0.6168
2022.01_26-12-2022;РФ;18-59;75_90_days;CoviVac;-0.6782;-0.79332;-0.57046;-0.17617;-0.70356;0.18795;0.08719;-1.83062;0.70564;NULL;NULL;NULL
2022.01_26-12-2022;РФ;18-59;75_90_days;EpiVacCorona;-0.00731;-0.09828;0.07612;0.1007;-0.37935;0.41368;-0.86115;-3.1435;0.16403;-1.39421;-8.57746;0.40149
2022.01_26-12-2022;РФ;18-59;75_90_days;SputnikLite;0.08181;0.0721;0.09142;0.24587;0.2039;0.28563;0.49071;0.39214;0.5733;0.49278;0.28145;0.64196
2022.01_26-12-2022;РФ;18-59;75_90_days;SputnikV;0.15021;0.13656;0.16363;0.28603;0.22565;0.3417;0.37447;0.2101;0.50464;0.52399;0.1953;0.71842
2022.01_26-12-2022;РФ;60+;75_90_days;AllVaccines;0.06797;0.05384;0.08189;0.42945;0.40641;0.4516;0.66666;0.63416;0.69627;0.74662;0.71031;0.77839
2022.01_26-12-2022;РФ;60+;75_90_days;CoviVac;-0.8244;-1.11761;-0.57179;-0.17666;-0.72824;0.19887;0.26419;-0.7679;0.69375;0.30244;-1.16299;0.77504
2022.01_26-12-2022;РФ;60+;75_90_days;EpiVacCorona;-0.13509;-0.29952;0.00852;-0.36858;-0.7665;-0.0603;0.01943;-0.68888;0.43068;0.04656;-0.90671;0.52324
2022.01_26-12-2022;РФ;60+;75_90_days;SputnikLite;0.04334;0.02617;0.0602;0.44665;0.41932;0.4727;0.71193;0.67516;0.74454;0.78941;0.74877;0.82347
2022.01_26-12-2022;РФ;60+;75_90_days;SputnikV;0.14783;0.12305;0.17191;0.42616;0.38316;0.46616;0.58898;0.52063;0.64759;0.67728;0.59862;0.74053
2022.01_26-12-2022;РФ;18+;90_105_days;AllVaccines;0.05424;0.04535;0.06304;0.34316;0.31793;0.36746;0.53351;0.48886;0.57426;0.66134;0.60851;0.70704
2022.01_26-12-2022;РФ;18+;90_105_days;CoviVac;-1.02283;-1.14955;-0.90359;0.18416;-0.12604;0.40891;0.07594;-0.7175;0.50284;0.15415;-1.03232;0.64796
2022.01_26-12-2022;РФ;18+;90_105_days;EpiVacCorona;-0.29244;-0.41327;-0.18194;-0.61597;-1.11529;-0.23452;-0.6611;-1.86093;0.03554;-0.40356;-2.12441;0.36949
2022.01_26-12-2022;РФ;18+;90_105_days;SputnikLite;0.05523;0.04376;0.06657;0.31815;0.28477;0.34997;0.57011;0.51382;0.61988;0.69754;0.63119;0.75195
2022.01_26-12-2022;РФ;18+;90_105_days;SputnikV;0.09023;0.07623;0.10403;0.40601;0.36699;0.44263;0.51416;0.43893;0.57931;0.64135;0.55013;0.71408
2022.01_26-12-2022;РФ;18-59;90_105_days;AllVaccines;0.03385;0.02332;0.04426;0.30919;0.26664;0.34927;0.47946;0.37351;0.56748;0.64495;0.44889;0.77126
2022.01_26-12-2022;РФ;18-59;90_105_days;CoviVac;-1.01175;-1.14753;-0.88456;0.31708;-0.15313;0.59556;-0.77116;-3.25605;0.26293;-1.7302;-9.92147;0.31749
2022.01_26-12-2022;РФ;18-59;90_105_days;EpiVacCorona;-0.30068;-0.44725;-0.16896;-0.51777;-1.4091;0.04379;-1.44929;-5.52699;0.08089;NULL;NULL;NULL
2022.01_26-12-2022;РФ;18-59;90_105_days;SputnikLite;0.02713;0.01322;0.04084;0.27961;0.22196;0.33299;0.55137;0.41668;0.65496;0.59865;0.30801;0.76722
2022.01_26-12-2022;РФ;18-59;90_105_days;SputnikV;0.08324;0.06714;0.09906;0.36637;0.30131;0.42537;0.45331;0.27414;0.58825;0.78054;0.47237;0.90872
2022.01_26-12-2022;РФ;60+;90_105_days;AllVaccines;0.06723;0.04981;0.08432;0.42153;0.39274;0.44896;0.59794;0.5534;0.63805;0.70306;0.65378;0.74533
2022.01_26-12-2022;РФ;60+;90_105_days;CoviVac;-0.73974;-1.05321;-0.47413;-0.23194;-0.85393;0.18137;0.12551;-1.10109;0.63604;0.17063;-1.57168;0.73253
2022.01_26-12-2022;РФ;60+;90_105_days;EpiVacCorona;-0.36732;-0.60995;-0.16126;-0.43246;-0.99517;-0.02845;-0.20275;-1.31176;0.37424;-0.26744;-1.82144;0.43064
2022.01_26-12-2022;РФ;60+;90_105_days;SputnikLite;0.0608;0.03898;0.08212;0.42873;0.39282;0.46252;0.64376;0.59051;0.69008;0.75948;0.7024;0.80561
2022.01_26-12-2022;РФ;60+;90_105_days;SputnikV;0.10527;0.07624;0.13339;0.4418;0.39299;0.48669;0.54184;0.4585;0.61236;0.63265;0.53553;0.70947
2022.01_26-12-2022;г. Санкт-Петербург;18+;105_165_days;AllVaccines;0.0097;-0.00183;0.0211;0.58732;0.56031;0.61266;0.7898;0.74791;0.82473;0.87926;0.83877;0.90958
2022.01_26-12-2022;г. Санкт-Петербург;18+;105_165_days;CoviVac;-0.78683;-0.89179;-0.6877;0.31599;0.03744;0.51393;0.90996;0.36057;0.98732;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18+;105_165_days;EpiVacCorona;-0.51165;-0.73956;-0.3136;-0.92134;-2.05051;-0.21015;-0.85478;-3.94507;0.30431;0.31428;-3.87022;0.90345
2022.01_26-12-2022;г. Санкт-Петербург;18+;105_165_days;SputnikLite;0.01645;-0.00126;0.03385;0.61563;0.57362;0.65351;0.81801;0.75139;0.86678;0.90581;0.84067;0.94431
2022.01_26-12-2022;г. Санкт-Петербург;18+;105_165_days;SputnikV;0.03448;0.0202;0.04855;0.58744;0.55266;0.61952;0.77816;0.72145;0.82333;0.86187;0.80414;0.90258
2022.01_26-12-2022;г. Санкт-Петербург;18-59;105_165_days;AllVaccines;0.11173;0.10032;0.12299;0.51095;0.46886;0.5497;0.65107;0.52573;0.74329;0.86339;0.69216;0.93938
2022.01_26-12-2022;г. Санкт-Петербург;18-59;105_165_days;CoviVac;-0.56299;-0.65696;-0.47435;-0.06292;-0.51286;0.25321;0.65195;-1.47515;0.95106;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18-59;105_165_days;EpiVacCorona;-0.38361;-0.62923;-0.17501;-1.15502;-3.14391;-0.12071;-1.43058;-16.28517;0.65822;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18-59;105_165_days;SputnikLite;0.12748;0.11045;0.14419;0.5233;0.45799;0.58075;0.62165;0.40232;0.7605;0.77131;0.38452;0.91503
2022.01_26-12-2022;г. Санкт-Петербург;18-59;105_165_days;SputnikV;0.13035;0.116;0.14446;0.53456;0.48096;0.58262;0.68319;0.51925;0.79122;0.9209;0.68148;0.98036
2022.01_26-12-2022;г. Санкт-Петербург;60+;105_165_days;AllVaccines;-0.27889;-0.31477;-0.24398;0.52848;0.47894;0.57332;0.72982;0.66102;0.78466;0.80842;0.73893;0.85942
2022.01_26-12-2022;г. Санкт-Петербург;60+;105_165_days;CoviVac;-1.47693;-2.25975;-0.8821;0.49157;-1.03332;0.87287;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;60+;105_165_days;EpiVacCorona;-0.9558;-1.57392;-0.48612;-0.80658;-2.47348;0.06038;-0.81939;-4.64492;0.4136;0.19237;-4.7364;0.88629
2022.01_26-12-2022;г. Санкт-Петербург;60+;105_165_days;SputnikLite;-0.31097;-0.37362;-0.25118;0.53931;0.44984;0.61423;0.76428;0.63781;0.84659;0.85052;0.72172;0.91971
2022.01_26-12-2022;г. Санкт-Петербург;60+;105_165_days;SputnikV;-0.25021;-0.29249;-0.20931;0.53514;0.47523;0.58821;0.72533;0.63942;0.79077;0.79295;0.70301;0.85566
2022.01_26-12-2022;г. Санкт-Петербург;18+;165_195_days;AllVaccines;-0.07601;-0.09309;-0.0592;0.54639;0.50357;0.58552;0.74057;0.66707;0.79785;0.81533;0.73518;0.87122
2022.01_26-12-2022;г. Санкт-Петербург;18+;165_195_days;CoviVac;-0.68989;-0.8107;-0.57714;0.39457;0.06128;0.60953;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18+;165_195_days;EpiVacCorona;-0.25271;-0.43659;-0.09237;-1.2139;-2.27759;-0.49541;-0.17936;-2.6587;0.61984;0.41234;-3.17375;0.91726
2022.01_26-12-2022;г. Санкт-Петербург;18+;165_195_days;SputnikLite;-0.24547;-0.36674;-0.13497;0.59531;0.2477;0.78231;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18+;165_195_days;SputnikV;-0.04979;-0.06717;-0.03269;0.56987;0.52673;0.60907;0.73602;0.65917;0.79554;0.80927;0.72483;0.8678
2022.01_26-12-2022;г. Санкт-Петербург;18-59;165_195_days;AllVaccines;0.02719;0.01046;0.04363;0.53018;0.46937;0.58402;0.60417;0.3941;0.74141;0.62216;0.19683;0.82226
2022.01_26-12-2022;г. Санкт-Петербург;18-59;165_195_days;CoviVac;-0.47977;-0.58857;-0.37843;0.10548;-0.42076;0.4368;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18-59;165_195_days;EpiVacCorona;-0.24389;-0.45319;-0.06474;-1.61968;-3.51423;-0.52024;-1.09136;-13.87178;0.7059;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18-59;165_195_days;SputnikLite;-0.07089;-0.17866;0.02701;0.53916;0.03292;0.7804;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18-59;165_195_days;SputnikV;0.05148;0.03442;0.06824;0.56574;0.50502;0.61901;0.5938;0.3722;0.73718;0.5938;0.13654;0.80891
2022.01_26-12-2022;г. Санкт-Петербург;60+;165_195_days;AllVaccines;-0.34392;-0.40086;-0.2893;0.30931;0.20976;0.39631;0.60339;0.45999;0.7087;0.70226;0.55083;0.80265
2022.01_26-12-2022;г. Санкт-Петербург;60+;165_195_days;CoviVac;-1.81947;-2.81572;-1.08333;0.25427;-1.98228;0.81353;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;60+;165_195_days;EpiVacCorona;-0.29591;-0.73039;0.02949;-0.87771;-2.30782;-0.06589;0.0445;-2.82266;0.76116;0.36068;-3.54094;0.90999
2022.01_26-12-2022;г. Санкт-Петербург;60+;165_195_days;SputnikLite;-2.01407;-3.39562;-1.06675;-0.86013;-4.76874;0.4002;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;60+;165_195_days;SputnikV;-0.32312;-0.38055;-0.26807;0.34085;0.24175;0.427;0.60951;0.46423;0.7154;0.70523;0.55122;0.80639
2022.01_26-12-2022;г. Санкт-Петербург;18+;21_45_days;AllVaccines;0.48102;0.47157;0.49031;0.66532;0.63534;0.69283;0.8032;0.75139;0.84421;0.85706;0.80036;0.89766
2022.01_26-12-2022;г. Санкт-Петербург;18+;21_45_days;CoviVac;-0.19019;-0.40065;-0.01135;0.51188;-0.30074;0.81683;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18+;21_45_days;EpiVacCorona;0.10495;-0.00764;0.20496;-0.31123;-0.91274;0.10112;-0.50754;-2.16492;0.28191;0.03466;-1.99557;0.68891
2022.01_26-12-2022;г. Санкт-Петербург;18+;21_45_days;SputnikLite;0.52471;0.50955;0.5394;0.61396;0.55856;0.66242;0.75544;0.65163;0.82832;0.81141;0.69157;0.88468
2022.01_26-12-2022;г. Санкт-Петербург;18+;21_45_days;SputnikV;0.47005;0.45817;0.48167;0.71401;0.67905;0.74517;0.85383;0.79505;0.89575;0.89723;0.83192;0.93716
2022.01_26-12-2022;г. Санкт-Петербург;18-59;21_45_days;AllVaccines;0.5252;0.51529;0.53491;0.68678;0.64347;0.72483;0.838;0.7131;0.90852;0.87891;0.62132;0.96128
2022.01_26-12-2022;г. Санкт-Петербург;18-59;21_45_days;CoviVac;-0.02188;-0.21283;0.13901;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18-59;21_45_days;EpiVacCorona;0.21156;0.09135;0.31586;0.45445;-0.31116;0.77301;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18-59;21_45_days;SputnikLite;0.57422;0.55755;0.59025;0.65176;0.56697;0.71994;0.82574;0.53416;0.93481;0.7395;-0.04893;0.9353
2022.01_26-12-2022;г. Санкт-Петербург;18-59;21_45_days;SputnikV;0.51342;0.50126;0.52528;0.70414;0.65229;0.74826;0.83921;0.67697;0.91996;0.93991;0.57127;0.99158
2022.01_26-12-2022;г. Санкт-Петербург;60+;21_45_days;AllVaccines;0.32261;0.29696;0.34732;0.6165;0.56998;0.65798;0.77054;0.70357;0.82239;0.8367;0.76839;0.88486
2022.01_26-12-2022;г. Санкт-Петербург;60+;21_45_days;CoviVac;-1.34629;-2.96199;-0.38947;-2.71066;-8.88925;-0.39232;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;60+;21_45_days;EpiVacCorona;-0.30576;-0.61952;-0.05278;-0.91578;-1.91131;-0.26067;-0.85395;-2.89295;0.11709;-0.06026;-2.29043;0.65836
2022.01_26-12-2022;г. Санкт-Петербург;60+;21_45_days;SputnikLite;0.32963;0.2919;0.36535;0.62107;0.55077;0.68038;0.76951;0.6632;0.84226;0.84052;0.73018;0.90573
2022.01_26-12-2022;г. Санкт-Петербург;60+;21_45_days;SputnikV;0.33788;0.30358;0.37049;0.66234;0.60181;0.71367;0.81458;0.72712;0.874;0.85725;0.76273;0.91412
2022.01_26-12-2022;г. Санкт-Петербург;18+;45_75_days;AllVaccines;0.40304;0.39265;0.41325;0.66051;0.62979;0.68868;0.71711;0.65441;0.76843;0.76495;0.69276;0.82019
2022.01_26-12-2022;г. Санкт-Петербург;18+;45_75_days;CoviVac;-0.40894;-0.58482;-0.25258;0.40157;-0.19686;0.70079;0.66504;-1.37866;0.95283;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18+;45_75_days;EpiVacCorona;-0.09191;-0.24551;0.04275;-0.74228;-1.6003;-0.16738;0.34986;-1.60073;0.83748;0.51384;-2.45286;0.93155
2022.01_26-12-2022;г. Санкт-Петербург;18+;45_75_days;SputnikLite;0.45665;0.44157;0.47132;0.71652;0.67239;0.75471;0.78161;0.69062;0.84584;0.81628;0.70781;0.88449
2022.01_26-12-2022;г. Санкт-Петербург;18+;45_75_days;SputnikV;0.38324;0.36934;0.39683;0.6447;0.60264;0.68231;0.67572;0.58463;0.74684;0.7272;0.62072;0.80379
2022.01_26-12-2022;г. Санкт-Петербург;18-59;45_75_days;AllVaccines;0.45279;0.44182;0.46353;0.68798;0.64367;0.72678;0.72713;0.56909;0.82721;0.69685;0.35559;0.85739
2022.01_26-12-2022;г. Санкт-Петербург;18-59;45_75_days;CoviVac;-0.2197;-0.37978;-0.07819;0.24109;-0.68992;0.65919;-0.31571;-8.35602;0.81498;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18-59;45_75_days;EpiVacCorona;0.0139;-0.15432;0.1576;-0.50225;-1.88859;0.21873;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_26-12-2022;г. Санкт-Петербург;18-59;45_75_days;SputnikLite;0.51057;0.49446;0.52617;0.74647;0.68115;0.79841;0.82181;0.57028;0.92611;0.78506;0.13441;0.94663
2022.01_26-12-2022;г. Санкт-Петербург;18-59;45_75_days;SputnikV;0.43147;0.41691;0.44567;0.67267;0.61227;0.72366;0.6769;0.4402;0.81352;0.62527;0.08948;0.84577
