data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2021.12.B_26-12-2022;Московская область;40-49;165_195_days;SputnikV;0.20811;0.12021;0.28723;0.17233;-0.1436;0.40097;-0.09247;-1.21842;0.46201;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;165_195_days;AllVaccines;0.13344;0.03676;0.22042;0.45282;0.25945;0.5957;0.1791;-0.42816;0.52815;0.32623;-1.12567;0.78643
2021.12.B_26-12-2022;Московская область;50-59;165_195_days;CoviVac;-0.38627;-1.0527;0.06379;0.12791;-1.70665;0.71901;-1.88505;-10.58207;0.28134;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;165_195_days;EpiVacCorona;-0.54082;-1.072;-0.14581;0.08209;-1.20813;0.61843;-0.82198;-6.31437;0.54615;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;165_195_days;SputnikV;0.21177;0.11364;0.29903;0.49782;0.29822;0.64065;0.3592;-0.24202;0.66939;0.24029;-1.39678;0.7592
2021.12.B_26-12-2022;Московская область;60-69;165_195_days;AllVaccines;0.02107;-0.07814;0.11115;0.03322;-0.15906;0.19359;-0.51417;-1.07042;-0.10736;-0.04143;-0.74849;0.37971
2021.12.B_26-12-2022;Московская область;60-69;165_195_days;CoviVac;-0.67112;-1.45568;-0.13722;-0.34549;-1.99755;0.39606;-1.0404;-7.17712;0.49087;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;60-69;165_195_days;EpiVacCorona;-0.97814;-1.44306;-0.6017;-1.85586;-2.96771;-1.05557;-4.41353;-8.03657;-2.24308;-5.25525;-11.13575;-2.2242
2021.12.B_26-12-2022;Московская область;60-69;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;60-69;165_195_days;SputnikV;0.16464;0.06588;0.25295;0.26678;0.08422;0.41295;-0.04241;-0.55527;0.30133;0.51821;-0.08071;0.78521
2021.12.B_26-12-2022;Московская область;70-79;165_195_days;AllVaccines;0.0874;-0.05428;0.21003;0.25596;0.04555;0.41998;0.11331;-0.38626;0.43285;0.83325;0.4808;0.94645
2021.12.B_26-12-2022;Московская область;70-79;165_195_days;CoviVac;-1.24572;-2.95722;-0.27445;-0.3732;-3.26143;0.5575;-0.74556;-11.41594;0.75459;-1.18846;-14.57393;0.69248
2021.12.B_26-12-2022;Московская область;70-79;165_195_days;EpiVacCorona;-0.41936;-0.96145;-0.02708;-0.59505;-1.57118;0.0105;-2.22026;-5.22512;-0.66585;0.55141;-2.19237;0.93696
2021.12.B_26-12-2022;Московская область;70-79;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;70-79;165_195_days;SputnikV;0.20091;0.05626;0.32339;0.39862;0.18917;0.55397;0.47878;0.02535;0.72127;0.93465;0.53497;0.99082
2021.12.B_26-12-2022;Московская область;80+;165_195_days;AllVaccines;0.14734;-0.07929;0.32638;0.29691;0.00199;0.50468;0.2509;-0.40236;0.59986;0.46403;-0.00131;0.71311
2021.12.B_26-12-2022;Московская область;80+;165_195_days;CoviVac;-1.5486;-5.79551;0.04417;-1.33138;-8.33068;0.41748;-6.94864;-30.88577;-0.98147;-4.68716;-21.79219;-0.41907
2021.12.B_26-12-2022;Московская область;80+;165_195_days;EpiVacCorona;0.03084;-0.75215;0.46394;0.35523;-0.72024;0.75833;-0.64871;-4.13235;0.47037;0.60679;-1.79602;0.9447
2021.12.B_26-12-2022;Московская область;80+;165_195_days;SputnikV;0.20397;-0.03722;0.38908;0.32383;0.0035;0.54119;0.55667;-0.07061;0.81642;0.55592;0.06443;0.78921
2021.12.B_26-12-2022;Московская область;20-29;21_45_days;AllVaccines;0.60294;0.52688;0.66677;0.76202;0.25624;0.92385;0.17577;-2.40757;0.80063;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;21_45_days;CoviVac;-0.07781;-2.34285;0.65249;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;21_45_days;EpiVacCorona;0.13587;-1.30321;0.67579;-4.52453;-38.39955;0.22536;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;21_45_days;SputnikLite;0.57022;0.35823;0.71218;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;21_45_days;SputnikV;0.62565;0.54242;0.69374;0.80261;0.20564;0.95095;-0.02544;-3.23942;0.75196;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;21_45_days;AllVaccines;0.53363;0.48214;0.58001;0.78106;0.60312;0.87922;0.88129;0.15136;0.98339;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;21_45_days;CoviVac;-0.52509;-1.75457;0.15562;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;21_45_days;EpiVacCorona;0.24316;-0.51371;0.62159;-0.45352;-9.33018;0.79548;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;21_45_days;SputnikLite;0.51993;0.38857;0.62307;0.77649;0.10483;0.94419;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;21_45_days;SputnikV;0.55405;0.49747;0.60426;0.80068;0.60012;0.90065;0.8514;-0.06231;0.97921;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;40-49;21_45_days;AllVaccines;0.55283;0.50002;0.60007;0.60016;0.42195;0.72342;0.38856;-0.30109;0.71266;0.61865;-1.77223;0.94754
2021.12.B_26-12-2022;Московская область;40-49;21_45_days;CoviVac;-0.14639;-1.13121;0.38335;-0.12051;-6.96145;0.8423;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;40-49;21_45_days;EpiVacCorona;0.4831;-0.1508;0.76783;-1.52615;-6.84423;0.18648;-4.33455;-37.07797;0.25265;-22.28988;-168.30629;-2.20377
2021.12.B_26-12-2022;Московская область;40-49;21_45_days;SputnikLite;0.59183;0.48194;0.67841;0.76532;0.37365;0.91207;0.62831;-1.65308;0.94793;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;40-49;21_45_days;SputnikV;0.55362;0.49178;0.60794;0.60677;0.39451;0.74462;0.40686;-0.44247;0.7561;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;21_45_days;AllVaccines;0.5281;0.46894;0.58067;0.60436;0.46808;0.70573;0.43349;0.01441;0.67437;0.69318;-0.24419;0.92434
2021.12.B_26-12-2022;Московская область;50-59;21_45_days;CoviVac;-0.36977;-1.47428;0.2417;-0.31777;-4.27307;0.67068;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;21_45_days;EpiVacCorona;0.13947;-0.65441;0.5524;-0.01184;-3.04888;0.74714;-1.5076;-16.85223;0.64777;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;21_45_days;SputnikLite;0.55788;0.4505;0.64427;0.88588;0.6956;0.95722;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;21_45_days;SputnikV;0.54256;0.47026;0.60499;0.50794;0.3185;0.64471;0.209;-0.40648;0.55514;0.53589;-0.882;0.88555
2021.12.B_26-12-2022;Московская область;60-69;21_45_days;AllVaccines;0.59816;0.55455;0.63751;0.7273;0.65647;0.78352;0.65388;0.4653;0.77595;0.74294;0.4815;0.87256
2021.12.B_26-12-2022;Московская область;60-69;21_45_days;CoviVac;0.429;-0.2713;0.74354;0.67184;-1.33046;0.95379;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;60-69;21_45_days;EpiVacCorona;0.21554;-0.24563;0.50597;0.09832;-1.00876;0.59526;-1.01637;-5.26906;0.35146;-0.31032;-8.33026;0.81598
2021.12.B_26-12-2022;Московская область;60-69;21_45_days;SputnikLite;0.62582;0.55299;0.68679;0.77971;0.66159;0.8566;0.67159;0.30824;0.84409;0.90854;0.34872;0.98716
2021.12.B_26-12-2022;Московская область;60-69;21_45_days;SputnikV;0.60072;0.5448;0.64977;0.72343;0.62988;0.79334;0.70421;0.46308;0.83705;0.68546;0.29458;0.85975
2021.12.B_26-12-2022;Московская область;70-79;21_45_days;AllVaccines;0.57928;0.5138;0.63595;0.6718;0.57652;0.74565;0.589;0.35744;0.73712;0.71084;0.47357;0.84117
2021.12.B_26-12-2022;Московская область;70-79;21_45_days;CoviVac;-0.8973;-3.22525;0.14804;-2.08955;-7.24021;-0.15839;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;70-79;21_45_days;EpiVacCorona;0.08173;-0.65926;0.49182;-0.63124;-2.26653;0.18539;0.2212;-4.53953;0.89051;0.00376;-6.08995;0.86002
2021.12.B_26-12-2022;Московская область;70-79;21_45_days;SputnikLite;0.54933;0.44353;0.63501;0.74982;0.61133;0.83896;0.85667;0.55408;0.95393;0.75553;0.3454;0.9087
2021.12.B_26-12-2022;Московская область;70-79;21_45_days;SputnikV;0.64694;0.56301;0.71475;0.70919;0.58038;0.79846;0.38719;-0.00804;0.62746;0.70604;0.34169;0.86873
2021.12.B_26-12-2022;Московская область;80+;21_45_days;AllVaccines;0.49539;0.36127;0.60135;0.729;0.58308;0.82385;0.73649;0.41018;0.88227;0.81096;0.57753;0.91541
2021.12.B_26-12-2022;Московская область;80+;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;80+;21_45_days;EpiVacCorona;-0.33957;-2.22101;0.4429;-0.45939;-3.53021;0.52986;NULL;NULL;NULL;-0.18769;-7.44529;0.83297
2021.12.B_26-12-2022;Московская область;80+;21_45_days;SputnikLite;0.49068;0.28567;0.63686;0.7552;0.52857;0.87288;0.81486;0.25735;0.95385;0.93359;0.5278;0.99066
2021.12.B_26-12-2022;Московская область;80+;21_45_days;SputnikV;0.53926;0.34711;0.67485;0.76471;0.54688;0.87782;0.6441;0.04743;0.86703;0.74468;0.3175;0.90449
2021.12.B_26-12-2022;Московская область;20-29;45_75_days;AllVaccines;0.46932;0.36218;0.55847;0.52879;-0.26709;0.82477;0.40538;-3.32012;0.91816;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;45_75_days;CoviVac;0.26182;-1.95231;0.81543;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;45_75_days;EpiVacCorona;-0.16319;-3.65213;0.70916;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;45_75_days;SputnikLite;0.49756;0.29254;0.64317;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;45_75_days;SputnikV;0.46794;0.33562;0.57391;0.3063;-0.86538;0.74203;0.12462;-5.35999;0.87951;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;45_75_days;AllVaccines;0.45696;0.38645;0.51937;0.58348;0.27964;0.75916;0.4198;-0.8211;0.81515;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;45_75_days;CoviVac;-0.84123;-2.24297;-0.04538;-1.38093;-15.9214;0.66499;-13.37183;-101.75244;-1.01017;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;45_75_days;EpiVacCorona;0.41905;-1.32316;0.85472;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;45_75_days;SputnikLite;0.6232;0.51232;0.70887;0.89919;0.28354;0.98582;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;45_75_days;SputnikV;0.40392;0.31238;0.48327;0.4673;0.03435;0.70614;0.41536;-1.36114;0.85524;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;40-49;45_75_days;AllVaccines;0.43282;0.35933;0.49787;0.39047;0.11882;0.57838;0.20551;-0.79198;0.64776;-0.83343;-4.93276;0.43341
2021.12.B_26-12-2022;Московская область;40-49;45_75_days;CoviVac;0.28638;-0.58878;0.67946;-0.16798;-7.29873;0.83562;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;40-49;45_75_days;EpiVacCorona;0.10017;-1.79042;0.70983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;40-49;45_75_days;SputnikLite;0.49005;0.37593;0.5833;0.63101;0.22423;0.82449;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;40-49;45_75_days;SputnikV;0.4019;0.30122;0.48807;0.2339;-0.17963;0.50246;-0.37898;-2.1103;0.38862;-2.18226;-9.29739;0.01657
2021.12.B_26-12-2022;Московская область;50-59;45_75_days;AllVaccines;0.4676;0.39161;0.53411;0.48808;0.29959;0.62584;0.43399;-0.09696;0.70795;-0.1552;-1.83932;0.53
2021.12.B_26-12-2022;Московская область;50-59;45_75_days;CoviVac;-1.02328;-2.30402;-0.23899;-0.34359;-4.37637;0.66423;-2.30123;-22.50154;0.53628;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;45_75_days;EpiVacCorona;0.69153;-1.19011;0.95655;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;50-59;45_75_days;SputnikLite;0.58959;0.49187;0.66852;0.64089;0.39236;0.78777;0.87395;0.10265;0.98229;0.53694;-2.32129;0.93544
2021.12.B_26-12-2022;Московская область;50-59;45_75_days;SputnikV;0.39546;0.27563;0.49547;0.35228;0.03094;0.56706;0.07164;-0.96178;0.56068;-0.94886;-4.29966;0.28334
2021.12.B_26-12-2022;Московская область;60-69;45_75_days;AllVaccines;0.54711;0.49018;0.59769;0.66614;0.56885;0.74148;0.47474;0.18857;0.65999;0.80738;0.48365;0.92815
2021.12.B_26-12-2022;Московская область;60-69;45_75_days;CoviVac;-0.46603;-1.64812;0.18838;-1.30882;-4.55138;0.03976;-3.15139;-15.63569;-0.03597;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;60-69;45_75_days;EpiVacCorona;0.28604;-0.90266;0.73209;0.38158;-3.39174;0.91292;-1.77987;-18.76575;0.60904;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;60-69;45_75_days;SputnikLite;0.60482;0.53755;0.6623;0.79202;0.68917;0.86084;0.64941;0.323;0.81845;0.925;0.46601;0.98947
2021.12.B_26-12-2022;Московская область;60-69;45_75_days;SputnikV;0.48033;0.37235;0.56973;0.50445;0.28987;0.65418;0.33172;-0.29047;0.65393;0.57114;-0.33673;0.86241
2021.12.B_26-12-2022;Московская область;70-79;45_75_days;AllVaccines;0.53248;0.45322;0.60025;0.58927;0.46667;0.68368;0.51431;0.22281;0.69648;0.75987;0.49301;0.88626
2021.12.B_26-12-2022;Московская область;70-79;45_75_days;CoviVac;0.3982;-1.40698;0.84953;0.26164;-4.24429;0.89604;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;70-79;45_75_days;EpiVacCorona;-1.16363;-3.54091;-0.03091;-2.03382;-7.09156;-0.13749;-10.55971;-29.91907;-3.32182;-10.02238;-33.32145;-2.53985
2021.12.B_26-12-2022;Московская область;70-79;45_75_days;SputnikLite;0.59109;0.50104;0.66489;0.70608;0.57589;0.7963;0.69105;0.37885;0.84634;0.90181;0.60601;0.97553
2021.12.B_26-12-2022;Московская область;70-79;45_75_days;SputnikV;0.44808;0.27828;0.57793;0.39808;0.09974;0.59755;0.42663;-0.2823;0.74362;0.75701;0.02505;0.93944
2021.12.B_26-12-2022;Московская область;80+;45_75_days;AllVaccines;0.586;0.44233;0.69265;0.7074;0.52804;0.8186;0.707;0.29249;0.87867;0.70455;0.37758;0.85976
2021.12.B_26-12-2022;Московская область;80+;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;80+;45_75_days;EpiVacCorona;0.3249;-3.79436;0.90494;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;80+;45_75_days;SputnikLite;0.60569;0.43147;0.72652;0.80102;0.60137;0.90068;0.91532;0.39748;0.9881;0.87802;0.51113;0.96956
2021.12.B_26-12-2022;Московская область;80+;45_75_days;SputnikV;0.54028;0.22272;0.7281;0.4594;-0.04107;0.71928;0.18198;-1.18945;0.69437;0.2635;-0.77595;0.69457
2021.12.B_26-12-2022;Московская область;20-29;75_90_days;AllVaccines;0.33848;0.17163;0.47172;0.78031;-0.56674;0.96919;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;75_90_days;CoviVac;0.21011;-4.60834;0.88875;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;75_90_days;SputnikLite;0.40173;-0.08093;0.66888;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;20-29;75_90_days;SputnikV;0.31986;0.13144;0.4674;0.73242;-0.90822;0.96248;NULL;NULL;NULL;NULL;NULL;NULL
2021.12.B_26-12-2022;Московская область;30-39;75_90_days;AllVaccines;0.36713;0.255;0.46238;0.66387;0.19032;0.86045;-0.22908;-2.85777;0.60841;NULL;NULL;NULL
