data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2021.12_13-10-2022;г. Санкт-Петербург;18+;90_105_days;EpiVacCorona;-23.66038;-39.90795;-13.86592;-22.18193;-70.88713;-6.47563;-55.14117;-223.56914;-13.03501;-40.34705;-292.63638;-4.82209
2021.12_13-10-2022;г. Санкт-Петербург;18+;90_105_days;SputnikLite;0.39214;0.33963;0.44048;0.63229;0.53716;0.70787;0.87246;0.73226;0.93924;0.94638;0.78548;0.9866
2021.12_13-10-2022;г. Санкт-Петербург;18+;90_105_days;SputnikV;-0.2732;-0.3772;-0.17705;0.41456;0.24862;0.54385;0.69214;0.4078;0.83996;0.79861;0.46296;0.92448
2021.12_13-10-2022;г. Санкт-Петербург;18-59;90_105_days;AllVaccines;0.07039;0.00872;0.12823;0.3844;0.22664;0.50999;0.82469;0.45502;0.94361;0.85448;-0.03699;0.97958
2021.12_13-10-2022;г. Санкт-Петербург;18-59;90_105_days;CoviVac;-1.23936;-1.83107;-0.77131;-1.44551;-3.70301;-0.27163;NULL;NULL;NULL;-3.88681;-33.82277;0.31421
2021.12_13-10-2022;г. Санкт-Петербург;18-59;90_105_days;EpiVacCorona;-21.82098;-42.86316;-10.87323;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;г. Санкт-Петербург;18-59;90_105_days;SputnikLite;0.34445;0.27869;0.40421;0.52985;0.34739;0.6613;0.90652;0.3354;0.98685;NULL;NULL;NULL
2021.12_13-10-2022;г. Санкт-Петербург;18-59;90_105_days;SputnikV;-0.29641;-0.42265;-0.18137;0.26966;-0.04576;0.48995;0.65051;-0.40042;0.91278;NULL;NULL;NULL
2021.12_13-10-2022;г. Санкт-Петербург;60+;90_105_days;AllVaccines;0.24179;0.15413;0.32036;0.60689;0.50497;0.68782;0.77671;0.62909;0.86557;0.86047;0.70696;0.93357
2021.12_13-10-2022;г. Санкт-Петербург;60+;90_105_days;CoviVac;0.53895;-2.27298;0.93505;-0.08054;-6.67182;0.84781;NULL;NULL;NULL;NULL;NULL;NULL
2021.12_13-10-2022;г. Санкт-Петербург;60+;90_105_days;EpiVacCorona;-26.84704;-60.9926;-11.50887;-31.63105;-100.1977;-9.52183;-59.40908;-240.66574;-14.10043;-39.51756;-286.77081;-4.70479
2021.12_13-10-2022;г. Санкт-Петербург;60+;90_105_days;SputnikLite;0.50156;0.41137;0.57793;0.69223;0.57489;0.77719;0.86183;0.69218;0.93798;0.93828;0.75305;0.98457
2021.12_13-10-2022;г. Санкт-Петербург;60+;90_105_days;SputnikV;-0.22088;-0.41399;-0.05415;0.49441;0.28453;0.64272;0.6935;0.35647;0.85402;0.76514;0.37363;0.91194
2022.01_13-10-2022;Московская область;18+;105_165_days;AllVaccines;-1.05406;-1.08014;-1.02831;0.02743;-0.04004;0.09052;-0.0277;-0.15492;0.08551;0.54206;0.4082;0.64565
2022.01_13-10-2022;Московская область;18+;105_165_days;CoviVac;-2.19067;-2.43245;-1.96592;-0.9813;-1.87092;-0.36736;-1.91801;-4.03052;-0.69262;-1.13809;-4.70452;0.19863
2022.01_13-10-2022;Московская область;18+;105_165_days;EpiVacCorona;-0.90097;-1.11639;-0.70748;-1.46929;-2.60237;-0.6926;-1.31768;-3.6382;-0.15813;-1.07128;-5.42974;0.33275
2022.01_13-10-2022;Московская область;18+;105_165_days;SputnikLite;0.68885;0.67372;0.70327;0.754;0.69547;0.80127;0.73391;0.61651;0.81538;0.89119;0.73818;0.95478
2022.01_13-10-2022;Московская область;18+;105_165_days;SputnikV;-2.03816;-2.07836;-1.99848;-0.35962;-0.46148;-0.26486;-0.41474;-0.6054;-0.24671;0.39186;0.19142;0.54262
2022.01_13-10-2022;Московская область;18-59;105_165_days;AllVaccines;-1.36188;-1.39492;-1.3293;-0.43832;-0.57927;-0.30995;-0.78767;-1.13453;-0.49717;-0.48689;-1.37173;0.06783
2022.01_13-10-2022;Московская область;18-59;105_165_days;CoviVac;-2.21585;-2.48742;-1.96543;-1.43915;-3.12195;-0.44336;-2.69216;-7.88973;-0.53346;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;105_165_days;EpiVacCorona;-0.96054;-1.2338;-0.72072;-1.2098;-3.42158;-0.1044;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;105_165_days;SputnikLite;0.63966;0.61747;0.66055;0.71501;0.58393;0.80479;0.68717;0.34212;0.85125;0.72999;-0.92811;0.96219
2022.01_13-10-2022;Московская область;18-59;105_165_days;SputnikV;-2.07848;-2.12297;-2.03463;-0.84095;-1.03016;-0.66936;-1.32191;-1.7912;-0.93153;-1.01792;-2.25282;-0.25184
2022.01_13-10-2022;Московская область;60+;105_165_days;AllVaccines;-0.27426;-0.31366;-0.23604;0.36486;0.30014;0.4236;0.33322;0.22006;0.42996;0.70268;0.59416;0.78218
2022.01_13-10-2022;Московская область;60+;105_165_days;CoviVac;-1.99669;-2.5462;-1.53233;-0.77394;-1.99691;-0.05003;-1.76229;-4.52985;-0.37983;-1.62407;-6.00238;0.01666
2022.01_13-10-2022;Московская область;60+;105_165_days;EpiVacCorona;-0.97607;-1.38685;-0.63598;-1.00213;-2.1409;-0.27624;-1.29544;-3.59526;-0.14663;-0.63415;-4.07356;0.47366
2022.01_13-10-2022;Московская область;60+;105_165_days;SputnikLite;0.71122;0.68771;0.73295;0.85003;0.80579;0.88419;0.84513;0.76434;0.89822;0.94681;0.85807;0.98007
2022.01_13-10-2022;Московская область;60+;105_165_days;SputnikV;-1.57384;-1.66105;-1.48949;-0.26287;-0.40725;-0.13331;-0.29308;-0.54302;-0.08363;0.45049;0.21068;0.61743
2022.01_13-10-2022;Московская область;18+;165_195_days;AllVaccines;-0.98925;-1.01215;-0.9666;0.21293;0.16129;0.2614;0.22434;0.13086;0.30777;0.6974;0.60562;0.76782
2022.01_13-10-2022;Московская область;18+;165_195_days;CoviVac;-2.18771;-2.41683;-1.97395;-0.91383;-1.73857;-0.33746;-0.21148;-1.69848;0.45611;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18+;165_195_days;EpiVacCorona;-3.33941;-3.67652;-3.0266;-2.53748;-3.92952;-1.53853;-4.13093;-7.38482;-2.13978;-2.8176;-8.18578;-0.58659
2022.01_13-10-2022;Московская область;18+;165_195_days;SputnikLite;0.96526;0.95032;0.97571;0.98141;0.868;0.99738;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18+;165_195_days;SputnikV;-1.02574;-1.04943;-1.00233;0.21338;0.1602;0.2632;0.2287;0.13263;0.31414;0.70474;0.61056;0.77614
2022.01_13-10-2022;Московская область;18-59;165_195_days;AllVaccines;-0.95282;-0.97722;-0.92872;-0.1555;-0.25446;-0.06436;-0.53001;-0.78538;-0.31117;0.25555;-0.21385;0.54343
2022.01_13-10-2022;Московская область;18-59;165_195_days;CoviVac;-2.09355;-2.33602;-1.8687;-1.61257;-3.15068;-0.64444;0.38783;-3.35006;0.91385;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;165_195_days;EpiVacCorona;-3.71889;-4.13146;-3.33948;-3.65151;-6.48943;-1.88894;-5.9602;-14.52937;-2.11953;-13.11607;-55.91386;-2.50114
2022.01_13-10-2022;Московская область;18-59;165_195_days;SputnikLite;0.96262;0.94375;0.97516;0.94826;0.63262;0.99271;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;165_195_days;SputnikV;-0.96939;-0.99433;-0.94476;-0.14927;-0.25002;-0.05664;-0.55357;-0.81666;-0.32858;0.30709;-0.15984;0.58604
2022.01_13-10-2022;Московская область;60+;165_195_days;AllVaccines;-0.80786;-0.86518;-0.75231;0.17627;0.08614;0.25751;0.25063;0.10404;0.37325;0.57258;0.41211;0.68925
2022.01_13-10-2022;Московская область;60+;165_195_days;CoviVac;-2.24632;-2.87496;-1.71967;-0.82135;-2.20876;-0.03383;-1.06606;-3.96827;0.14083;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;60+;165_195_days;EpiVacCorona;-2.46694;-3.09279;-1.9368;-1.56459;-3.07308;-0.61478;-2.88338;-6.2267;-1.08679;-1.20985;-5.86096;0.28823
2022.01_13-10-2022;Московская область;60+;165_195_days;SputnikLite;0.96992;0.93689;0.98566;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;60+;165_195_days;SputnikV;-0.92873;-0.99158;-0.86786;0.13617;0.0377;0.22457;0.24851;0.09158;0.37832;0.54951;0.37252;0.67658
2022.01_13-10-2022;Московская область;18+;21_45_days;AllVaccines;-0.19722;-0.22636;-0.16877;0.1054;0.001;0.19889;0.02048;-0.18247;0.18859;0.33997;0.063;0.53506
2022.01_13-10-2022;Московская область;18+;21_45_days;CoviVac;-7.17541;-8.45826;-6.06655;-9.15777;-16.15688;-5.01394;-8.19389;-23.51027;-2.44866;-4.47643;-37.90399;0.22909
2022.01_13-10-2022;Московская область;18+;21_45_days;EpiVacCorona;-1.94284;-2.36715;-1.57199;-4.80291;-7.52668;-2.94922;-3.94811;-9.38704;-1.35715;-4.05527;-14.69273;-0.62851
2022.01_13-10-2022;Московская область;18+;21_45_days;SputnikLite;0.54013;0.51721;0.56196;0.65406;0.56714;0.72353;0.65841;0.48965;0.77136;0.62655;0.32413;0.79365
2022.01_13-10-2022;Московская область;18+;21_45_days;SputnikV;-1.26225;-1.32754;-1.19879;-0.53396;-0.75957;-0.33728;-0.80521;-1.26276;-0.44019;0.06015;-0.51612;0.41738
2022.01_13-10-2022;Московская область;18-59;21_45_days;AllVaccines;-0.2048;-0.23899;-0.17155;0.08996;-0.08954;0.23988;-0.31022;-0.7908;0.04139;-0.15399;-1.60663;0.48911
2022.01_13-10-2022;Московская область;18-59;21_45_days;CoviVac;-6.40638;-7.82007;-5.21928;-6.48518;-18.95268;-1.80804;-14.85249;-62.47183;-2.95926;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;21_45_days;EpiVacCorona;-1.8252;-2.3867;-1.3568;-2.84477;-8.24189;-0.59948;-5.5126;-25.07582;-0.62656;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;21_45_days;SputnikLite;0.56816;0.54122;0.59352;0.70157;0.55042;0.8019;0.50414;0.04421;0.74275;-0.35321;-2.64854;0.49811
2022.01_13-10-2022;Московская область;18-59;21_45_days;SputnikV;-1.17132;-1.24252;-1.10238;-0.62792;-1.00591;-0.32116;-1.1576;-2.1412;-0.48199;0.08274;-2.69824;0.7725
2022.01_13-10-2022;Московская область;60+;21_45_days;AllVaccines;-0.24005;-0.29983;-0.18301;0.21757;0.10023;0.31961;0.2563;0.05825;0.41269;0.4872;0.24384;0.65224
2022.01_13-10-2022;Московская область;60+;21_45_days;CoviVac;-9.90621;-13.20799;-7.37173;-10.4205;-20.23549;-5.14198;-5.21253;-23.85464;-0.55285;-4.90239;-40.93375;0.16921
2022.01_13-10-2022;Московская область;60+;21_45_days;EpiVacCorona;-2.55275;-3.34516;-1.90485;-3.52588;-5.9462;-1.94889;-1.92967;-6.04501;-0.2183;-2.34121;-9.37349;-0.07617
2022.01_13-10-2022;Московская область;60+;21_45_days;SputnikLite;0.43333;0.38502;0.47784;0.69991;0.60775;0.77042;0.77358;0.62383;0.86371;0.79935;0.57826;0.90454
2022.01_13-10-2022;Московская область;60+;21_45_days;SputnikV;-1.55645;-1.71539;-1.40681;-0.58072;-0.89639;-0.3176;-0.79084;-1.37633;-0.3496;-0.03281;-0.71832;0.37922
2022.01_13-10-2022;Московская область;18+;45_75_days;AllVaccines;0.14046;0.123;0.15757;0.43655;0.37883;0.48892;0.35906;0.24511;0.45582;0.6914;0.55949;0.7838
2022.01_13-10-2022;Московская область;18+;45_75_days;CoviVac;-0.46965;-0.67894;-0.28646;0.13033;-0.73945;0.56519;-0.37827;-2.67437;0.48301;0.17902;-4.83215;0.88443
2022.01_13-10-2022;Московская область;18+;45_75_days;EpiVacCorona;-0.06836;-0.2074;0.05468;-0.60341;-1.39325;-0.07424;-1.11818;-2.9403;-0.13867;-0.51351;-3.69829;0.51244
2022.01_13-10-2022;Московская область;18+;45_75_days;SputnikLite;0.12221;0.08705;0.15603;0.41687;0.2933;0.51884;0.45489;0.22365;0.61725;0.58171;0.22091;0.77543
2022.01_13-10-2022;Московская область;18+;45_75_days;SputnikV;0.15929;0.13907;0.17904;0.46876;0.40219;0.52791;0.37258;0.23805;0.48336;0.76245;0.6168;0.85274
2022.01_13-10-2022;Московская область;18-59;45_75_days;AllVaccines;0.13508;0.11452;0.15516;0.3114;0.20242;0.40549;0.16197;-0.10499;0.36443;0.43604;-0.27387;0.75033
2022.01_13-10-2022;Московская область;18-59;45_75_days;CoviVac;-0.35036;-0.58073;-0.15356;-0.10915;-1.95659;0.5839;-0.17335;-7.33777;0.83488;-6.13146;-49.92426;0.00131
2022.01_13-10-2022;Московская область;18-59;45_75_days;EpiVacCorona;-0.05795;-0.24035;0.09763;0.11385;-1.36213;0.66756;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;45_75_days;SputnikLite;0.05034;0.00216;0.09619;0.35471;0.09569;0.53954;0.27655;-0.39447;0.62467;-0.47175;-3.61023;0.53017
2022.01_13-10-2022;Московская область;18-59;45_75_days;SputnikV;0.16706;0.14421;0.1893;0.30556;0.18005;0.41186;0.11448;-0.20183;0.34754;0.75858;0.02665;0.94012
2022.01_13-10-2022;Московская область;60+;45_75_days;AllVaccines;0.10292;0.06729;0.13719;0.57375;0.51435;0.62589;0.51679;0.40797;0.60562;0.76829;0.65574;0.84404
2022.01_13-10-2022;Московская область;60+;45_75_days;CoviVac;-0.89891;-1.43611;-0.48018;0.29519;-0.87845;0.73555;-0.43966;-3.46681;0.53599;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;60+;45_75_days;EpiVacCorona;-0.2306;-0.49039;-0.01609;-0.35026;-1.09432;0.12945;-0.83959;-2.42335;0.01147;-0.04683;-2.2501;0.66283
2022.01_13-10-2022;Московская область;60+;45_75_days;SputnikLite;0.11064;0.05113;0.16641;0.6182;0.51761;0.69782;0.67855;0.51088;0.78875;0.80635;0.59296;0.90787
2022.01_13-10-2022;Московская область;60+;45_75_days;SputnikV;0.12648;0.08195;0.16886;0.57871;0.50163;0.64387;0.48617;0.3388;0.6007;0.76708;0.61249;0.86001
2022.01_13-10-2022;Московская область;18+;75_90_days;AllVaccines;0.53105;0.51523;0.54635;0.69358;0.63922;0.73975;0.66038;0.55221;0.74243;0.76296;0.60577;0.85748
2022.01_13-10-2022;Московская область;18+;75_90_days;CoviVac;-0.40651;-0.7163;-0.15264;0.53445;-0.8617;0.88358;0.26242;-4.23763;0.89613;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18+;75_90_days;EpiVacCorona;0.7992;0.71897;0.85653;0.90516;0.32669;0.98664;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18+;75_90_days;SputnikLite;0.11218;0.06833;0.15396;0.34384;0.17898;0.4756;0.24322;-0.09771;0.47827;0.35651;-0.19854;0.65451
2022.01_13-10-2022;Московская область;18+;75_90_days;SputnikV;0.67483;0.65921;0.68973;0.80529;0.75199;0.84714;0.7943;0.68718;0.86474;0.88889;0.73265;0.95382
2022.01_13-10-2022;Московская область;18-59;75_90_days;AllVaccines;0.52073;0.5018;0.53893;0.66888;0.56998;0.74503;0.53039;0.26062;0.70173;0.7031;-0.19704;0.92636
2022.01_13-10-2022;Московская область;18-59;75_90_days;CoviVac;-0.43338;-0.79484;-0.14471;NULL;NULL;NULL;-1.54161;-17.06052;0.64232;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;75_90_days;EpiVacCorona;0.76562;0.65031;0.84291;0.68909;-1.20769;0.95621;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;75_90_days;SputnikLite;0.03201;-0.02895;0.08935;0.34849;0.00948;0.57147;-0.00524;-1.0156;0.49866;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;75_90_days;SputnikV;0.64857;0.63005;0.66616;0.7425;0.63915;0.81626;0.67892;0.40143;0.82777;0.61084;-0.56905;0.90348
2022.01_13-10-2022;Московская область;60+;75_90_days;AllVaccines;0.52901;0.49772;0.55836;0.7494;0.6911;0.7967;0.75483;0.65251;0.82703;0.81132;0.67414;0.89075
2022.01_13-10-2022;Московская область;60+;75_90_days;CoviVac;-0.33841;-1.053;0.12745;0.2661;-1.93507;0.81649;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;60+;75_90_days;EpiVacCorona;0.83095;0.68579;0.90905;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;60+;75_90_days;SputnikLite;0.10399;0.03064;0.17179;0.55399;0.41843;0.65795;0.5586;0.31458;0.71575;0.5808;0.21898;0.775
2022.01_13-10-2022;Московская область;60+;75_90_days;SputnikV;0.76176;0.73258;0.78776;0.84903;0.78634;0.89333;0.84589;0.72826;0.9126;0.92698;0.7733;0.97648
2022.01_13-10-2022;Московская область;18+;90_105_days;AllVaccines;0.64267;0.62793;0.65682;0.7991;0.75099;0.83791;0.81827;0.72849;0.87836;0.87392;0.73506;0.94
2022.01_13-10-2022;Московская область;18+;90_105_days;CoviVac;-0.10585;-0.35367;0.09661;0.43336;-0.75717;0.81728;0.40157;-3.2495;0.91573;-0.42709;-9.13788;0.79911
2022.01_13-10-2022;Московская область;18+;90_105_days;EpiVacCorona;0.73444;0.61784;0.81546;0.41164;-0.56792;0.77922;0.06776;-2.729;0.76694;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18+;90_105_days;SputnikLite;0.62196;0.59406;0.64795;0.69711;0.5835;0.77973;0.79821;0.59616;0.89916;0.81966;0.44018;0.9419
2022.01_13-10-2022;Московская область;18+;90_105_days;SputnikV;0.65834;0.64053;0.67527;0.85815;0.80575;0.89642;0.85017;0.74169;0.91309;0.91772;0.74458;0.97349
2022.01_13-10-2022;Московская область;18-59;90_105_days;AllVaccines;0.62022;0.6019;0.63769;0.77371;0.68128;0.83934;0.70921;0.4579;0.84402;0.64755;-0.42101;0.91258
2022.01_13-10-2022;Московская область;18-59;90_105_days;CoviVac;-0.06348;-0.35372;0.16454;0.48716;-2.64149;0.92778;NULL;NULL;NULL;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;90_105_days;EpiVacCorona;0.67253;0.4924;0.78873;0.4787;-2.70157;0.92658;-1.20743;-14.68583;0.68935;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;18-59;90_105_days;SputnikLite;0.62951;0.59208;0.6635;0.74507;0.50971;0.86745;0.64013;-0.11767;0.88413;0.27236;-4.19594;0.8981
2022.01_13-10-2022;Московская область;18-59;90_105_days;SputnikV;0.62442;0.60293;0.64475;0.79075;0.68187;0.86237;0.75834;0.46082;0.89169;0.75641;-0.73942;0.96589
2022.01_13-10-2022;Московская область;60+;90_105_days;AllVaccines;0.66855;0.64142;0.69363;0.8471;0.7986;0.88393;0.88599;0.8072;0.93258;0.92277;0.81413;0.96791
2022.01_13-10-2022;Московская область;60+;90_105_days;CoviVac;-0.28558;-0.86217;0.11248;0.4714;-1.11401;0.86783;0.28056;-4.10903;0.89869;-0.36762;-8.71632;0.8075
2022.01_13-10-2022;Московская область;60+;90_105_days;EpiVacCorona;0.78488;0.58653;0.88808;0.58696;-0.28097;0.86682;0.62528;-1.66104;0.94723;NULL;NULL;NULL
2022.01_13-10-2022;Московская область;60+;90_105_days;SputnikLite;0.55473;0.50493;0.59951;0.78547;0.69103;0.85103;0.89956;0.75847;0.95823;0.92369;0.69457;0.98094
2022.01_13-10-2022;Московская область;60+;90_105_days;SputnikV;0.75899;0.727;0.78723;0.90562;0.84808;0.94136;0.89419;0.77781;0.94961;0.94263;0.77036;0.98567
2022.01_13-10-2022;РФ;18+;105_165_days;AllVaccines;-0.83853;-0.84475;-0.83233;0.08607;0.07237;0.09955;0.41926;0.39735;0.44037;0.65152;0.62876;0.67289
2022.01_13-10-2022;РФ;18+;105_165_days;CoviVac;-2.52675;-2.59842;-2.4565;-0.78314;-0.96161;-0.6209;-0.15172;-0.4689;0.09697;0.48006;0.15119;0.68151
2022.01_13-10-2022;РФ;18+;105_165_days;EpiVacCorona;-2.34675;-2.41546;-2.27942;-2.43214;-2.6729;-2.20717;-1.56125;-2.00805;-1.18081;-1.55532;-2.17805;-1.05462
2022.01_13-10-2022;РФ;18+;105_165_days;SputnikLite;0.18436;0.17918;0.1895;0.53532;0.52222;0.54807;0.76171;0.74218;0.77975;0.84162;0.81957;0.86097
2022.01_13-10-2022;РФ;18+;105_165_days;SputnikV;-1.80356;-1.81456;-1.7926;-0.35277;-0.37723;-0.32874;0.06219;0.02064;0.10198;0.46882;0.42651;0.50801
2022.01_13-10-2022;РФ;18-59;105_165_days;AllVaccines;-1.06153;-1.06924;-1.05385;-0.31855;-0.34584;-0.29181;-0.03541;-0.10031;0.02567;0.30584;0.20045;0.39734
2022.01_13-10-2022;РФ;18-59;105_165_days;CoviVac;-2.47275;-2.54781;-2.39927;-1.45466;-1.76493;-1.17921;-0.97091;-1.82013;-0.37741;0.23935;-1.35973;0.75481
2022.01_13-10-2022;РФ;18-59;105_165_days;EpiVacCorona;-2.56521;-2.6482;-2.4841;-3.02227;-3.45226;-2.6338;-2.13065;-3.2702;-1.29521;-2.02491;-4.62759;-0.62593
2022.01_13-10-2022;РФ;18-59;105_165_days;SputnikLite;0.07155;0.065;0.07806;0.32412;0.29783;0.34943;0.60745;0.55144;0.65646;0.6769;0.56902;0.75777
2022.01_13-10-2022;РФ;18-59;105_165_days;SputnikV;-1.9889;-2.00177;-1.97608;-0.84997;-0.89564;-0.80539;-0.63416;-0.75156;-0.52463;-0.04448;-0.23331;0.11544
2022.01_13-10-2022;РФ;60+;105_165_days;AllVaccines;-0.21406;-0.22388;-0.20433;0.35961;0.34549;0.37342;0.56742;0.5466;0.58728;0.7078;0.68633;0.7278
2022.01_13-10-2022;РФ;60+;105_165_days;CoviVac;-1.98012;-2.16257;-1.80819;-0.79193;-1.10199;-0.5276;-0.36112;-0.89601;0.02287;0.19931;-0.37913;0.53514
2022.01_13-10-2022;РФ;60+;105_165_days;EpiVacCorona;-1.86586;-1.99275;-1.74435;-1.81808;-2.08672;-1.57281;-1.16357;-1.61105;-0.79279;-1.23302;-1.81874;-0.76901
2022.01_13-10-2022;РФ;60+;105_165_days;SputnikLite;0.43515;0.4269;0.44329;0.69787;0.68531;0.70992;0.83064;0.81326;0.8464;0.88103;0.8623;0.89722
2022.01_13-10-2022;РФ;60+;105_165_days;SputnikV;-1.05794;-1.0778;-1.03826;-0.07919;-0.10828;-0.05086;0.21702;0.17204;0.25956;0.4948;0.44913;0.53667
2022.01_13-10-2022;РФ;18+;165_195_days;AllVaccines;-0.48313;-0.48866;-0.47763;0.35123;0.33971;0.36256;0.5392;0.51939;0.55819;0.74409;0.72415;0.76259
2022.01_13-10-2022;РФ;18+;165_195_days;CoviVac;-2.96971;-3.05032;-2.89071;-0.99423;-1.19433;-0.81239;-0.63322;-1.02823;-0.31513;0.5984;0.27474;0.77762
2022.01_13-10-2022;РФ;18+;165_195_days;EpiVacCorona;-1.65392;-1.70029;-1.60835;-1.18841;-1.33392;-1.05197;-1.13538;-1.4407;-0.86826;-0.72223;-1.10655;-0.40803
2022.01_13-10-2022;РФ;18+;165_195_days;SputnikLite;0.86817;0.86468;0.87157;0.95127;0.94367;0.95785;0.97425;0.96125;0.98289;0.99178;0.97811;0.99692
2022.01_13-10-2022;РФ;18+;165_195_days;SputnikV;-0.74974;-0.75652;-0.74299;0.25444;0.2404;0.26823;0.48502;0.46117;0.50782;0.71851;0.69459;0.74055
2022.01_13-10-2022;РФ;18-59;165_195_days;AllVaccines;-0.40694;-0.41263;-0.40126;0.22189;0.20313;0.24021;0.20274;0.15034;0.25192;0.54259;0.46369;0.60988
2022.01_13-10-2022;РФ;18-59;165_195_days;CoviVac;-2.74104;-2.82123;-2.66253;-1.8405;-2.18325;-1.53465;-2.97645;-4.15834;-2.06536;-0.34401;-2.23131;0.44098
2022.01_13-10-2022;РФ;18-59;165_195_days;EpiVacCorona;-1.55339;-1.60323;-1.50451;-1.43973;-1.67653;-1.22388;-1.60746;-2.32112;-1.04716;-1.28906;-2.80166;-0.3783
2022.01_13-10-2022;РФ;18-59;165_195_days;SputnikLite;0.87558;0.87207;0.879;0.9207;0.90662;0.93266;0.93985;0.9002;0.96375;0.96902;0.87608;0.99226
2022.01_13-10-2022;РФ;18-59;165_195_days;SputnikV;-0.67356;-0.6806;-0.66655;0.10547;0.08258;0.12779;0.09775;0.03432;0.15701;0.48244;0.3861;0.56366
2022.01_13-10-2022;РФ;60+;165_195_days;AllVaccines;-0.56778;-0.58303;-0.55267;0.1439;0.12105;0.16614;0.41313;0.37885;0.44552;0.59574;0.55976;0.62878
2022.01_13-10-2022;РФ;60+;165_195_days;CoviVac;-3.19271;-3.46601;-2.93614;-1.33847;-1.78874;-0.9609;-0.54496;-1.2867;-0.04381;0.41277;-0.30723;0.73621
2022.01_13-10-2022;РФ;60+;165_195_days;EpiVacCorona;-1.86397;-1.97797;-1.75434;-1.36052;-1.58161;-1.15836;-1.41322;-1.83288;-1.05572;-1.03793;-1.5381;-0.63632
2022.01_13-10-2022;РФ;60+;165_195_days;SputnikLite;0.85932;0.84837;0.86947;0.96524;0.95242;0.9746;0.97663;0.95326;0.98831;0.99074;0.96299;0.99769
2022.01_13-10-2022;РФ;60+;165_195_days;SputnikV;-0.78925;-0.80747;-0.77121;0.03857;0.01141;0.06498;0.36864;0.32866;0.40623;0.57184;0.53009;0.60987
2022.01_13-10-2022;РФ;18+;21_45_days;AllVaccines;-0.55341;-0.56187;-0.54499;-0.25308;-0.27866;-0.22801;0.17595;0.13342;0.21638;0.39025;0.34038;0.43635
2022.01_13-10-2022;РФ;18+;21_45_days;CoviVac;-3.80777;-3.97817;-3.64321;-1.62808;-2.08109;-1.24168;-0.81773;-1.69036;-0.22814;0.19957;-0.7818;0.64043
2022.01_13-10-2022;РФ;18+;21_45_days;EpiVacCorona;-0.63287;-0.67984;-0.58722;-1.45444;-1.65408;-1.26981;-0.93247;-1.31506;-0.61311;-0.95368;-1.49204;-0.53163
2022.01_13-10-2022;РФ;18+;21_45_days;SputnikLite;0.22461;0.2172;0.23194;0.34021;0.3169;0.36272;0.56471;0.52504;0.60107;0.65453;0.60564;0.69736
2022.01_13-10-2022;РФ;18+;21_45_days;SputnikV;-1.81937;-1.83855;-1.80033;-1.14879;-1.2054;-1.09363;-0.3989;-0.49357;-0.31023;0.03695;-0.07109;0.13409
2022.01_13-10-2022;РФ;18-59;21_45_days;AllVaccines;-0.58276;-0.59273;-0.57284;-0.35205;-0.39547;-0.30999;-0.0388;-0.14378;0.05654;0.32697;0.1511;0.46641
2022.01_13-10-2022;РФ;18-59;21_45_days;CoviVac;-3.61263;-3.79156;-3.44039;-1.51503;-2.20153;-0.97573;-1.49821;-3.80253;-0.29954;-0.07247;-6.61597;0.84898
2022.01_13-10-2022;РФ;18-59;21_45_days;EpiVacCorona;-0.65063;-0.70717;-0.59596;-1.27729;-1.60503;-0.99078;-0.40053;-1.22368;0.11791;-0.50392;-2.61576;0.37447
2022.01_13-10-2022;РФ;18-59;21_45_days;SputnikLite;0.25327;0.24463;0.26181;0.39313;0.35586;0.42825;0.56961;0.47938;0.6442;0.64295;0.46188;0.76309
