region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Псковская область;NULL;0.04678;-0.19123;0.24442;NULL;0.30746;0.12777;0.45593;NULL;0.15433;0.00640;0.28383;NULL;0.00577;-0.59043;0.40444;NULL;0.39180;0.14735;0.57691;NULL;0.22501;-0.02179;0.42146;NULL;NULL;NULL;NULL;NULL;0.43512;-0.27799;0.78919;NULL;0.43814;-0.25000;0.78834;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Адыгея;NULL;0.02004;-0.49518;0.38179;NULL;0.10130;-0.38221;0.43642;NULL;0.02048;-0.32823;0.29096;NULL;0.23955;-0.82735;0.74334;NULL;NULL;NULL;NULL;NULL;0.45911;-0.03490;0.74980;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Алтай;NULL;-0.15889;-0.60259;0.17017;NULL;0.39079;0.07033;0.61094;NULL;0.04956;-0.22997;0.27099;NULL;-0.23447;-1.37070;0.38005;NULL;0.59549;0.25769;0.79606;NULL;0.26438;-0.14321;0.54065;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Башкортостан;NULL;-0.19312;-0.34969;-0.05351;NULL;0.13423;-0.00577;0.25670;NULL;-0.05275;-0.15789;0.04364;NULL;0.09643;-0.17354;0.30998;NULL;0.28114;0.10134;0.42915;NULL;0.19729;0.04827;0.32561;NULL;0.48555;0.09694;0.72591;NULL;0.42046;0.12436;0.62813;NULL;0.43374;0.20759;0.60384;NULL;NULL;NULL;NULL;NULL;0.39317;-0.06467;0.67321;NULL;0.47666;0.12418;0.70383
Республика Бурятия;NULL;-0.08298;-0.33360;0.12464;NULL;0.20299;-0.00924;0.37429;NULL;-0.00461;-0.17490;0.14324;NULL;-0.12532;-0.78137;0.30456;NULL;0.35792;0.07795;0.56106;NULL;0.10693;-0.18788;0.33542;NULL;NULL;NULL;NULL;NULL;0.65928;0.27054;0.86221;NULL;0.56013;0.18519;0.78314;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Дагестан;NULL;-1.34764;NULL;NULL;NULL;0.07532;-0.48467;0.43815;NULL;-0.83049;-1.35305;-0.42200;NULL;-0.75743;NULL;NULL;NULL;-0.57812;NULL;NULL;NULL;-0.75341;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Ингушетия;NULL;-1.48461;NULL;NULL;NULL;-0.65594;NULL;NULL;NULL;-1.30937;NULL;NULL;NULL;0.20094;-0.39673;0.55804;NULL;NULL;NULL;NULL;NULL;0.13499;-0.44464;0.49514;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Калмыкия;NULL;-0.19292;-0.63870;0.14186;NULL;-0.20897;-0.67769;0.13551;NULL;-0.26734;-0.59225;-0.00373;NULL;NULL;NULL;NULL;NULL;-0.56222;NULL;NULL;NULL;-0.41937;-1.57981;0.24078;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Карелия;NULL;0.17658;0.04480;0.29324;NULL;0.28688;0.16147;0.39567;NULL;0.17944;0.08471;0.26585;NULL;0.22925;-0.08349;0.46499;NULL;0.48630;0.34586;0.60085;NULL;0.28148;0.12392;0.41507;NULL;NULL;NULL;NULL;NULL;0.57002;0.26115;0.76514;NULL;0.36999;-0.03312;0.63573;NULL;NULL;NULL;NULL;NULL;0.83327;0.62040;0.94209;NULL;0.62307;0.25164;0.83452
Республика Коми;NULL;0.08366;-0.09659;0.23911;NULL;0.32038;0.14746;0.46332;NULL;0.14922;0.01998;0.26420;NULL;0.13137;-0.21693;0.39452;NULL;0.46289;0.25553;0.62136;NULL;0.25499;0.05611;0.41882;NULL;0.33550;-0.48734;0.75053;NULL;0.51904;0.08719;0.77104;NULL;0.37645;-0.03945;0.64902;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Крым;NULL;0.16775;0.00139;0.30818;NULL;0.09547;-0.09352;0.25478;NULL;0.17670;0.06094;0.27935;NULL;0.40910;0.09415;0.62391;NULL;0.41187;0.21195;0.56764;NULL;0.47371;0.32941;0.59087;NULL;NULL;NULL;NULL;NULL;0.43209;-0.20510;0.76040;NULL;0.67367;0.35832;0.85160;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Марий Эл;NULL;-0.12236;-0.81221;0.32331;NULL;0.30961;-0.13175;0.59578;NULL;0.08860;-0.28764;0.36562;NULL;NULL;NULL;NULL;NULL;0.50778;-0.06925;0.80260;NULL;0.45295;-0.05249;0.74180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Мордовия;NULL;-0.26545;-0.57229;-0.01672;NULL;0.17677;-0.00666;0.32832;NULL;-0.07698;-0.24831;0.07180;NULL;0.06337;-0.63604;0.47839;NULL;0.13679;-0.19726;0.38089;NULL;-0.00813;-0.33715;0.24349;NULL;NULL;NULL;NULL;NULL;0.18681;-0.45400;0.55427;NULL;0.20902;-0.33369;0.54362;NULL;NULL;NULL;NULL;NULL;0.22961;-0.86219;0.69816;NULL;0.28435;-0.62688;0.70984
Республика Саха (Якутия);NULL;-0.07390;-0.22211;0.05859;NULL;0.13061;-0.04263;0.27899;NULL;-0.00777;-0.12002;0.09474;NULL;0.19168;-0.08536;0.40767;NULL;0.38080;0.18062;0.53977;NULL;0.28469;0.12252;0.42166;NULL;NULL;NULL;NULL;NULL;0.69714;0.38050;0.87420;NULL;0.69265;0.41959;0.85666;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.23665;-0.92965;0.74908
Республика Северная Осетия - Алания;NULL;-0.22942;-0.64288;0.09356;NULL;-0.55592;-1.43747;0.04913;NULL;-0.28271;-0.63905;0.00729;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Татарстан;NULL;0.05919;-0.00460;0.11916;NULL;0.22056;0.13845;0.29567;NULL;0.11634;0.06660;0.16363;NULL;0.22094;0.02746;0.37882;NULL;0.44966;0.33344;0.54845;NULL;0.39741;0.30373;0.48000;NULL;0.13979;-0.86944;0.62302;NULL;0.57005;0.28366;0.75593;NULL;0.51381;0.25833;0.69120;NULL;NULL;NULL;NULL;NULL;0.60521;0.24375;0.81315;NULL;0.55182;0.20518;0.76286
Республика Тыва;NULL;NULL;NULL;NULL;NULL;-0.32338;NULL;NULL;NULL;0.30961;-0.25868;0.64134;NULL;NULL;NULL;NULL;NULL;-0.13223;NULL;NULL;NULL;0.20159;-0.65402;0.63995;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Хакасия;NULL;0.17451;-0.14380;0.41717;NULL;0.53541;0.31895;0.69411;NULL;0.33016;0.13972;0.48551;NULL;0.55572;-0.03469;0.84755;NULL;0.76770;0.52969;0.90292;NULL;0.67358;0.43144;0.82966;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ростовская область;NULL;-0.05491;-0.17977;0.05875;NULL;0.21450;0.11473;0.30475;NULL;0.03964;-0.04234;0.11619;NULL;0.43385;0.19222;0.61571;NULL;0.19659;0.03235;0.33689;NULL;0.16061;0.01029;0.29177;NULL;NULL;NULL;NULL;NULL;0.41521;0.16837;0.59972;NULL;0.39596;0.15746;0.57811;NULL;NULL;NULL;NULL;NULL;0.48262;0.08897;0.72819;NULL;0.40169;-0.01197;0.66964
Рязанская область;NULL;0.13639;0.03515;0.22823;NULL;0.14078;0.01925;0.24933;NULL;0.15376;0.07861;0.22358;NULL;0.41967;0.07257;0.65213;NULL;0.22289;-0.02908;0.42124;NULL;0.33485;0.15227;0.48355;NULL;NULL;NULL;NULL;NULL;0.18238;-0.43752;0.56032;NULL;0.35386;-0.10653;0.64302;NULL;NULL;NULL;NULL;NULL;0.25423;-0.66153;0.70520;NULL;0.44550;-0.20973;0.77817
Самарская область;NULL;-0.02371;-0.16333;0.10119;NULL;0.14083;0.02966;0.24049;NULL;-0.00718;-0.10008;0.07876;NULL;0.44530;0.22700;0.61171;NULL;0.31358;0.17451;0.43202;NULL;0.23918;0.10620;0.35514;NULL;0.21898;-0.65732;0.67049;NULL;0.40356;0.09402;0.61882;NULL;0.24908;-0.08555;0.49256;NULL;NULL;NULL;NULL;NULL;0.33388;-0.11378;0.61763;NULL;0.17716;-0.32342;0.50666
Саратовская область;NULL;0.07321;-0.03252;0.16960;NULL;0.25670;0.16001;0.34394;NULL;0.15065;0.07887;0.21767;NULL;0.46123;0.27702;0.60630;NULL;0.45047;0.32653;0.55549;NULL;0.43747;0.33434;0.52748;NULL;0.50290;0.08691;0.75358;NULL;0.51138;0.30500;0.66621;NULL;0.49109;0.30739;0.63418;NULL;NULL;NULL;NULL;NULL;0.56894;0.26098;0.76664;NULL;0.61724;0.34964;0.79151
Сахалинская область;NULL;0.31831;-0.08288;0.58959;NULL;0.49038;0.21232;0.68406;NULL;0.39364;0.16440;0.56948;NULL;NULL;NULL;NULL;NULL;0.56286;0.21653;0.77617;NULL;0.60904;0.34650;0.78236;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Свердловская область;NULL;0.23116;0.16417;0.29345;NULL;0.18434;0.09339;0.26718;NULL;0.21114;0.15762;0.26167;NULL;0.58449;0.45985;0.68520;NULL;0.49124;0.38443;0.58241;NULL;0.52030;0.43993;0.59109;NULL;NULL;NULL;NULL;NULL;0.72432;0.51301;0.85748;NULL;0.70398;0.51252;0.83195;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Смоленская область;NULL;-0.11450;-0.34950;0.08581;NULL;-0.02641;-0.23012;0.14776;NULL;-0.13705;-0.29728;0.00626;NULL;0.11365;-0.64725;0.56394;NULL;0.35351;0.08464;0.55521;NULL;0.19141;-0.09835;0.41664;NULL;NULL;NULL;NULL;NULL;0.47582;-0.17325;0.80321;NULL;0.33965;-0.39790;0.73118;NULL;NULL;NULL;NULL;NULL;0.61458;0.10030;0.86791;NULL;0.55382;-0.03470;0.84654
Ставропольский край;NULL;-0.14636;-0.33301;0.01754;NULL;0.00667;-0.15534;0.14903;NULL;-0.08895;-0.21203;0.02335;NULL;0.24020;-0.05129;0.46295;NULL;0.33114;0.14534;0.48316;NULL;0.27591;0.11818;0.41021;NULL;NULL;NULL;NULL;NULL;0.61402;0.23711;0.83008;NULL;0.54364;0.19384;0.76407;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.66392;0.22874;0.88376
Тамбовская область;NULL;-0.39148;-0.62658;-0.18715;NULL;0.12951;-0.00164;0.24537;NULL;-0.15394;-0.28115;-0.03801;NULL;0.15834;-0.43913;0.53451;NULL;0.30077;0.07597;0.47743;NULL;0.14740;-0.09343;0.34194;NULL;NULL;NULL;NULL;NULL;0.56308;0.00744;0.83732;NULL;0.45808;-0.16022;0.78084;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.58622;0.02056;0.85923
Тверская область;NULL;-0.06048;-0.26824;0.11862;NULL;0.25304;0.11773;0.37088;NULL;0.05931;-0.06319;0.17003;NULL;0.46108;0.07068;0.71287;NULL;0.56692;0.40419;0.69328;NULL;0.47152;0.30186;0.60782;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.76668;0.47751;0.91822;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Томская область;NULL;0.06222;-0.09114;0.19645;NULL;0.31943;0.17349;0.44304;NULL;0.16106;0.05438;0.25723;NULL;0.56528;0.37672;0.70604;NULL;0.42710;0.25479;0.56527;NULL;0.46201;0.33396;0.56946;NULL;NULL;NULL;NULL;NULL;0.61807;0.33083;0.79868;NULL;0.64225;0.41784;0.79352;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Тульская область;NULL;0.11341;-0.00788;0.22246;NULL;0.06511;-0.08486;0.19716;NULL;0.08382;-0.00985;0.17016;NULL;0.23316;-0.22795;0.54342;NULL;0.38526;0.18361;0.54509;NULL;0.30950;0.11785;0.46636;NULL;0.32902;-0.63640;0.77529;NULL;0.38150;-0.02457;0.64747;NULL;0.32866;-0.04788;0.58863;NULL;NULL;NULL;NULL;NULL;0.31672;-0.28204;0.66590;NULL;0.35214;-0.17117;0.67014
