region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
г. Москва;0.121438;0.12144;0.07239;0.16865;-0.205522;-0.20552;-0.30397;-0.11240;0.034388;0.03439;-0.00983;0.07724;0.063240;0.06324;-0.42574;0.42117;0.102901;0.10290;-0.27479;0.39498;0.113372;0.11337;-0.16612;0.34256;0.445407;0.44541;0.01731;0.72401;0.337475;0.33748;0.04303;0.56281;0.394071;0.39407;0.16966;0.57288;1.000000;NULL;NULL;NULL;0.239927;0.23993;-0.35025;0.62239;0.407536;0.40754;-0.05023;0.70524
г. Санкт-Петербург;0.242985;0.24299;0.17143;0.31014;-0.112810;-0.11281;-0.24394;0.00823;0.131541;0.13154;0.06822;0.19180;0.470020;0.47002;0.23461;0.65023;0.269679;0.26968;0.04449;0.45508;0.342309;0.34231;0.18069;0.48045;0.848650;NULL;NULL;NULL;0.697642;0.69764;0.38183;0.88047;0.728805;0.72880;0.47186;0.88398;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
г. Севастополь;-0.007206;-0.00721;-0.54072;0.37996;0.223502;0.22350;-0.19457;0.52398;0.037858;0.03786;-0.30869;0.31329;1.000000;NULL;NULL;NULL;-0.048272;-0.04827;-0.98204;0.51148;0.125681;0.12568;-0.62016;0.58730;1.000000;NULL;NULL;NULL;0.608221;NULL;NULL;NULL;0.498724;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.461305;NULL;NULL;NULL;0.303783;NULL;NULL;NULL
Еврейская автономная область;-0.066940;-0.06694;-1.24151;0.58481;0.668010;NULL;NULL;NULL;0.289642;0.28964;-0.35049;0.67968;0.425494;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.801445;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Забайкальский край;-0.127944;-0.12794;-0.76097;0.32443;-0.061499;-0.06150;-1.20482;0.58420;-0.098933;-0.09893;-0.62018;0.29131;0.066530;0.06653;-0.94177;0.63466;1.000000;NULL;NULL;NULL;0.365644;0.36564;-0.30760;0.75042;-0.640645;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.107014;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ивановская область;0.135941;0.13594;-0.21980;0.41271;0.018086;0.01809;-0.43479;0.36003;0.073803;0.07380;-0.20006;0.30098;1.000000;NULL;NULL;NULL;0.780593;NULL;NULL;NULL;0.805535;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Иркутская область;-0.170116;-0.17012;-0.46015;0.07701;-0.050300;-0.05030;-0.35719;0.20376;-0.163201;-0.16320;-0.37758;0.02657;0.497181;0.49718;-0.03035;0.80149;0.437369;0.43737;0.10557;0.67251;0.369488;0.36949;0.06118;0.59988;0.213984;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.766057;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Кабардино-Балкарская Республика;-0.291373;-0.29137;-0.88647;0.15816;-0.226457;-0.22646;-1.01854;0.31706;-0.284088;-0.28409;-0.74568;0.08448;0.304753;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.597461;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Калининградская область;0.386640;0.38664;0.09470;0.60641;-0.149778;-0.14978;-0.60640;0.20493;0.125600;0.12560;-0.12902;0.33716;0.344301;NULL;NULL;NULL;0.297089;0.29709;-0.46353;0.72505;0.218523;0.21852;-0.43298;0.62864;1.000000;NULL;NULL;NULL;-0.093417;NULL;NULL;NULL;-0.296259;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Калужская область;-0.320601;-0.32060;-0.84064;0.08695;0.154457;0.15446;-0.28785;0.47782;-0.126975;-0.12697;-0.46861;0.15487;1.000000;NULL;NULL;NULL;0.126416;0.12642;-0.93280;0.69178;0.243181;0.24318;-0.65737;0.73146;1.000000;NULL;NULL;NULL;0.184655;NULL;NULL;NULL;0.041363;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.426853;NULL;NULL;NULL;-0.917275;NULL;NULL;NULL
Камчатский край;-0.542417;-0.54242;-1.47129;0.10721;0.686990;NULL;NULL;NULL;-0.093494;-0.09349;-0.70065;0.34323;0.375930;NULL;NULL;NULL;0.007531;NULL;NULL;NULL;0.132587;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-3.069124;NULL;NULL;NULL;-2.806979;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Карачаево-Черкесская Республика;-0.780324;-0.78032;NULL;NULL;-0.632323;-0.63232;NULL;NULL;-0.742274;-0.74227;-1.66072;-0.07965;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Кемеровская область;0.129876;0.12988;-0.10488;0.32724;0.173730;0.17373;-0.11528;0.40575;0.145639;0.14564;-0.03206;0.30073;0.484877;0.48488;-0.01094;0.78065;0.134577;0.13458;-0.31980;0.46604;0.259588;0.25959;-0.06614;0.50864;1.000000;NULL;NULL;NULL;0.309543;NULL;NULL;NULL;0.491670;NULL;NULL;NULL;0.190521;NULL;NULL;NULL;0.309543;NULL;NULL;NULL;0.268313;NULL;NULL;NULL
Кировская область;0.167241;0.16724;-0.08902;0.37786;0.180658;0.18066;-0.09470;0.40280;0.155708;0.15571;-0.03031;0.31667;0.453131;NULL;NULL;NULL;0.183846;0.18385;-0.27671;0.51187;0.180532;0.18053;-0.22849;0.48261;1.000000;NULL;NULL;NULL;0.223142;NULL;NULL;NULL;0.230431;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.028928;NULL;NULL;NULL;-0.045824;NULL;NULL;NULL
Костромская область;-0.116377;-0.11638;-1.30617;0.56132;0.405866;NULL;NULL;NULL;0.113579;0.11358;-0.61869;0.57764;1.000000;NULL;NULL;NULL;-0.139965;NULL;NULL;NULL;0.163583;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Краснодарский край;-0.376066;-0.37607;-0.67696;-0.11505;-0.045618;-0.04562;-0.35357;0.20965;-0.266829;-0.26683;-0.48437;-0.07259;0.442402;0.44240;-0.21207;0.80134;0.128483;0.12848;-0.51505;0.55203;0.201497;0.20150;-0.26729;0.53466;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Красноярский край;-0.129204;-0.12920;-0.35439;0.06785;-0.123133;-0.12313;-0.43719;0.13824;-0.134416;-0.13442;-0.31475;0.02747;0.273842;0.27384;-0.23873;0.61568;0.073779;0.07378;-0.34957;0.39288;0.121038;0.12104;-0.20189;0.37723;0.107430;NULL;NULL;NULL;0.584953;NULL;NULL;NULL;0.412727;NULL;NULL;NULL;-0.298283;NULL;NULL;NULL;0.655948;NULL;NULL;NULL;0.430704;NULL;NULL;NULL
Курганская область;0.091817;0.09182;-0.19013;0.32210;0.229367;0.22937;-0.16446;0.51632;0.146527;0.14653;-0.07292;0.33158;1.000000;NULL;NULL;NULL;0.510298;NULL;NULL;NULL;0.609975;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Курская область;0.273223;0.27322;0.01398;0.48020;0.417319;0.41732;0.12227;0.63523;0.339582;0.33958;0.15364;0.49483;0.637353;NULL;NULL;NULL;0.695036;0.69504;0.33608;0.89144;0.691444;0.69144;0.41952;0.85994;-0.184646;NULL;NULL;NULL;0.570146;NULL;NULL;NULL;0.492784;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ленинградская область;-0.067355;-0.06736;-0.32933;0.15667;-0.557619;-0.55762;-0.94331;-0.23029;-0.277590;-0.27759;-0.49403;-0.08406;-3.591013;-3.59101;NULL;NULL;-0.967960;-0.96796;NULL;NULL;-2.081733;-2.08173;NULL;NULL;NULL;NULL;NULL;NULL;-5.100675;NULL;NULL;NULL;-7.538969;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-2.050337;NULL;NULL;NULL;-2.941063;NULL;NULL;NULL
Липецкая область;0.047302;0.04730;-0.37235;0.36795;0.086418;0.08642;-0.39205;0.43597;0.054770;0.05477;-0.25131;0.30428;0.502480;NULL;NULL;NULL;0.304613;NULL;NULL;NULL;0.369627;0.36963;-0.29879;0.75192;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Магаданская область;0.309531;NULL;NULL;NULL;0.457854;NULL;NULL;NULL;0.346399;0.34640;-0.47623;0.77198;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Московская область;0.136066;0.13607;0.06285;0.20519;0.177669;0.17767;0.07923;0.26840;0.148255;0.14826;0.08992;0.20392;0.469318;0.46932;0.20987;0.66321;0.508188;0.50819;0.33730;0.64580;0.432020;0.43202;0.27643;0.56281;0.476126;0.47613;-0.14580;0.81399;0.187614;0.18761;-0.28591;0.52176;0.181476;0.18148;-0.22518;0.48261;0.512048;NULL;NULL;NULL;0.735743;NULL;NULL;NULL;0.638951;NULL;NULL;NULL
Мурманская область;0.006533;0.00653;-0.50833;0.38170;-0.482565;-0.48256;-1.55792;0.21038;-0.135447;-0.13545;-0.58804;0.21549;0.577281;NULL;NULL;NULL;-0.017618;NULL;NULL;NULL;0.131717;0.13172;-0.94329;0.69557;-1.620860;NULL;NULL;NULL;-0.653630;NULL;NULL;NULL;-1.210176;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ненецкий автономный округ;-1.268413;-1.26841;NULL;NULL;-1.546743;NULL;NULL;NULL;-1.360166;-1.36017;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Нижегородская область;-0.142795;-0.14280;-0.42038;0.09441;-0.124781;-0.12478;-0.43846;0.13706;-0.158678;-0.15868;-0.36579;0.02530;0.382811;0.38281;-0.26856;0.75676;0.083479;0.08348;-0.39773;0.43452;0.099672;0.09967;-0.30459;0.40734;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Новгородская область;0.585940;0.58594;0.19451;0.82274;0.423149;0.42315;-0.02314;0.71312;0.488079;0.48808;0.20052;0.69570;0.258907;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.724905;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Новосибирская область;0.054084;0.05408;-0.13159;0.21735;-0.042164;-0.04216;-0.25429;0.14275;-0.032966;-0.03297;-0.17573;0.09709;0.258141;0.25814;-0.26090;0.60639;0.324468;0.32447;-0.01248;0.57342;0.197372;0.19737;-0.11385;0.44201;0.483103;NULL;NULL;NULL;0.848108;NULL;NULL;NULL;0.714167;NULL;NULL;NULL;-3.135180;NULL;NULL;NULL;0.561849;NULL;NULL;NULL;-0.359747;NULL;NULL;NULL
Омская область;-0.026594;-0.02659;-0.28568;0.19339;0.193919;0.19392;-0.05823;0.40081;0.065961;0.06596;-0.11293;0.22367;0.329093;0.32909;-0.11786;0.63404;0.251192;0.25119;-0.10924;0.52081;0.267922;0.26792;-0.00550;0.48490;0.445212;NULL;NULL;NULL;0.277659;0.27766;-0.49611;0.71659;0.285760;0.28576;-0.40761;0.69663;1.000000;NULL;NULL;NULL;0.528613;NULL;NULL;NULL;0.616531;NULL;NULL;NULL
Оренбургская область;0.312068;0.31207;0.03879;0.52530;0.288907;0.28891;-0.08506;0.56145;0.312108;0.31211;0.10217;0.48482;0.815162;NULL;NULL;NULL;0.736521;NULL;NULL;NULL;0.777932;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Орловская область;-0.009870;-0.00987;-0.53641;0.37582;-0.111843;-0.11184;-0.65364;0.29065;-0.095265;-0.09527;-0.46858;0.20592;0.116859;NULL;NULL;NULL;0.877823;NULL;NULL;NULL;0.683872;NULL;NULL;NULL;-1.047281;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.600787;NULL;NULL;NULL;-2.753349;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.011472;NULL;NULL;NULL
Пензенская область;-0.091748;-0.09175;-0.41368;0.17377;0.010672;0.01067;-0.29537;0.25983;-0.111048;-0.11105;-0.34118;0.08898;0.133407;0.13341;-0.72864;0.63458;0.166664;0.16666;-0.31320;0.50424;0.010776;0.01078;-0.45667;0.35904;0.284717;NULL;NULL;NULL;0.435183;NULL;NULL;NULL;0.278966;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.348289;NULL;NULL;NULL;0.242914;NULL;NULL;NULL
Пермский край;0.177322;0.17732;-0.11972;0.41493;-0.075299;-0.07530;-0.49191;0.25085;0.059090;0.05909;-0.18045;0.26247;0.408437;NULL;NULL;NULL;-0.624234;-0.62423;-1.89272;0.17844;-0.458245;-0.45825;-1.45796;0.21088;1.000000;NULL;NULL;NULL;-2.617612;NULL;NULL;NULL;-1.617364;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Приморский край;-0.123855;-0.12385;-0.39589;0.10826;-0.137339;-0.13734;-0.43841;0.11459;-0.178876;-0.17888;-0.38384;0.00331;0.730709;NULL;NULL;NULL;-0.249501;-0.24950;-0.81736;0.17468;-0.067716;-0.06772;-0.51130;0.27398;1.000000;NULL;NULL;NULL;-0.834816;-0.83482;NULL;NULL;-0.820369;-0.82037;NULL;NULL;1.000000;NULL;NULL;NULL;0.241374;NULL;NULL;NULL;0.269457;NULL;NULL;NULL
Псковская область;-0.036257;-0.03626;-0.72698;0.43484;0.120080;0.12008;-0.53011;0.54780;0.012150;0.01215;-0.45061;0.36101;1.000000;NULL;NULL;NULL;0.378016;NULL;NULL;NULL;0.474094;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.247476;NULL;NULL;NULL;0.358764;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Адыгея;-1.537324;-1.53732;NULL;NULL;-0.106639;-0.10664;-1.33492;0.57042;-0.920431;-0.92043;-1.94310;-0.18696;-1.011064;NULL;NULL;NULL;-0.804303;NULL;NULL;NULL;-1.029724;-1.02972;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Алтай;-0.140739;-0.14074;-0.59598;0.21051;0.077392;0.07739;-0.56658;0.50324;-0.071569;-0.07157;-0.42837;0.21493;0.624534;NULL;NULL;NULL;0.141910;NULL;NULL;NULL;0.400092;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Башкортостан;-0.514555;-0.51455;-0.93633;-0.16363;0.199907;0.19991;-0.21841;0.50582;-0.249699;-0.24970;-0.54776;0.00493;0.046036;0.04604;-0.82063;0.57086;0.473015;0.47302;-0.15350;0.81296;0.275406;0.27541;-0.20991;0.60534;0.017128;NULL;NULL;NULL;0.650172;NULL;NULL;NULL;0.389669;NULL;NULL;NULL;-4.405795;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.042618;NULL;NULL;NULL
Республика Бурятия;-0.106830;-0.10683;-0.55924;0.24282;-0.411339;-0.41134;-1.14689;0.11858;-0.231366;-0.23137;-0.61081;0.07877;0.564402;NULL;NULL;NULL;-0.949588;-0.94959;NULL;NULL;-0.451900;-0.45190;-1.83048;0.35541;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Дагестан;-6.535572;-6.53557;NULL;NULL;-3.191461;-3.19146;NULL;NULL;-5.359323;-5.35932;NULL;NULL;-2.082734;NULL;NULL;NULL;-4.899094;NULL;NULL;NULL;-3.875481;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Ингушетия;-1.010882;-1.01088;NULL;NULL;-4.956426;NULL;NULL;NULL;-1.468575;-1.46858;NULL;NULL;-3.752995;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-19.077744;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Калмыкия;-0.478728;-0.47873;-0.80700;-0.19711;-0.319520;-0.31952;-0.66527;-0.03164;-0.470790;-0.47079;-0.71370;-0.25477;1.000000;NULL;NULL;NULL;0.447334;0.44733;-0.23837;0.80635;0.465056;0.46506;-0.18579;0.81145;1.000000;NULL;NULL;NULL;0.164861;NULL;NULL;NULL;0.015702;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2.758127;NULL;NULL;NULL;-3.921489;NULL;NULL;NULL
Республика Карелия;0.151773;0.15177;-0.12451;0.37641;-0.097461;-0.09746;-0.51339;0.22767;0.055186;0.05519;-0.16988;0.24754;0.049702;NULL;NULL;NULL;0.203684;0.20368;-0.48259;0.62525;0.036660;0.03666;-0.62466;0.47889;-3.830682;NULL;NULL;NULL;0.351150;NULL;NULL;NULL;-0.407959;NULL;NULL;NULL;-3.830682;NULL;NULL;NULL;0.115205;NULL;NULL;NULL;-0.810233;NULL;NULL;NULL
Республика Коми;0.062338;0.06234;-0.36254;0.38410;-0.286501;-0.28650;-1.14076;0.28908;-0.036015;-0.03602;-0.40673;0.25953;0.121922;0.12192;-0.94640;0.69051;0.561741;NULL;NULL;NULL;0.303659;0.30366;-0.37464;0.70453;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Крым;0.100828;0.10083;-0.27964;0.39428;0.127379;0.12738;-0.24589;0.41365;0.079480;0.07948;-0.18713;0.30098;0.347527;NULL;NULL;NULL;0.408659;0.40866;-0.16677;0.74901;0.331404;0.33140;-0.16122;0.65612;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
