region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Забайкальский край;-0.093594;-0.09359;-0.12549;-0.06250;0.026132;0.02613;-0.02513;0.07515;-0.063447;-0.06345;-0.09046;-0.03702;0.235510;0.23551;0.14132;0.32093;0.408056;0.40806;0.33721;0.47266;0.324445;0.32445;0.26732;0.37787;0.552019;0.55202;0.24453;0.75214;0.695848;0.69585;0.58372;0.78370;0.659842;0.65984;0.55370;0.74575;0.594182;NULL;NULL;NULL;0.868238;0.86824;0.75681;0.93765;0.837297;0.83730;0.72055;0.91429
Ивановская область;0.050781;0.05078;0.01267;0.08773;0.121101;0.12110;0.07417;0.16618;0.080811;0.08081;0.05147;0.10945;0.480086;0.48009;0.32100;0.60989;0.558735;0.55874;0.48141;0.62736;0.550105;0.55010;0.48299;0.61066;0.296671;0.29667;-0.45990;0.71037;0.744743;0.74474;0.60239;0.84686;0.697583;0.69758;0.55671;0.80337;0.515564;NULL;NULL;NULL;0.761188;0.76119;0.62834;0.85664;0.749928;0.74993;0.62226;0.84377
Иркутская область;0.103226;0.10323;0.08845;0.11779;0.112331;0.11233;0.08215;0.14170;0.099089;0.09909;0.08582;0.11219;0.542835;0.54283;0.49807;0.58436;0.508676;0.50868;0.46844;0.54657;0.610158;0.61016;0.58598;0.63323;0.757940;0.75794;0.64047;0.84418;0.744540;0.74454;0.67826;0.80042;0.810963;0.81096;0.76892;0.84719;0.823465;0.82347;0.65821;0.92129;0.811886;0.81189;0.74667;0.86427;0.866159;0.86616;0.82391;0.90069
Кабардино-Балкарская Республика;-0.617112;-0.61711;-0.70277;-0.53506;-0.085603;-0.08560;-0.17063;-0.00542;-0.380048;-0.38005;-0.43987;-0.32225;0.223011;0.22301;-0.00498;0.40953;0.365544;0.36554;0.23629;0.47800;0.367289;0.36729;0.26392;0.45952;0.286439;0.28644;-0.31892;0.65452;0.472175;0.47218;0.28788;0.61924;0.492912;0.49291;0.33455;0.62193;0.091831;NULL;NULL;NULL;0.585218;0.58522;0.27149;0.78825;0.590456;0.59046;0.30861;0.77862
Калининградская область;0.234396;0.23440;0.21073;0.25746;0.274855;0.27485;0.24007;0.30832;0.250576;0.25058;0.23120;0.26954;0.508574;0.50857;0.42560;0.58171;0.538608;0.53861;0.48711;0.58599;0.555736;0.55574;0.51495;0.59378;0.735507;0.73551;0.42778;0.89878;0.769827;0.76983;0.68330;0.83773;0.783984;0.78398;0.70900;0.84379;0.893275;NULL;NULL;NULL;0.846878;0.84688;0.76071;0.90835;0.862805;0.86281;0.78803;0.91665
Калужская область;0.245728;0.24573;0.21626;0.27422;0.221009;0.22101;0.17029;0.26921;0.247586;0.24759;0.22270;0.27179;0.619862;0.61986;0.53439;0.69236;0.655987;0.65599;0.59971;0.70623;0.728656;0.72866;0.69371;0.76053;0.706020;0.70602;0.38199;0.87984;0.843669;0.84367;0.76176;0.90350;0.878737;0.87874;0.82475;0.91975;0.601027;NULL;NULL;NULL;0.861147;0.86115;0.77202;0.92255;0.897637;0.89764;0.83864;0.93956
Камчатский край;0.219963;0.21996;0.17653;0.26155;0.149243;0.14924;0.05619;0.23510;0.213812;0.21381;0.17512;0.25106;0.605186;0.60519;0.45868;0.72002;0.564002;0.56400;0.42410;0.67754;0.646659;0.64666;0.56374;0.71746;0.766767;NULL;NULL;NULL;0.964022;NULL;NULL;NULL;0.936311;NULL;NULL;NULL;0.757797;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.966283;NULL;NULL;NULL
Карачаево-Черкесская Республика;-0.437911;-0.43791;-0.53749;-0.34360;-0.082538;-0.08254;-0.20104;0.02689;-0.285831;-0.28583;-0.36013;-0.21477;-0.044661;-0.04466;-0.47269;0.28002;0.145387;0.14539;-0.10327;0.34989;0.176234;0.17623;-0.01253;0.33728;0.292204;NULL;NULL;NULL;0.326162;0.32616;-0.16763;0.64712;0.405219;0.40522;0.02245;0.66498;-0.356609;NULL;NULL;NULL;0.537116;0.53712;-0.03373;0.83752;0.509185;0.50918;0.01286;0.79406
Кемеровская область;-0.031593;-0.03159;-0.05673;-0.00698;0.163969;0.16397;0.13148;0.19549;0.061429;0.06143;0.04228;0.08025;0.418654;0.41865;0.35018;0.48123;0.529003;0.52900;0.48643;0.56889;0.580552;0.58055;0.55099;0.60861;0.821596;0.82160;0.67804;0.91228;0.755972;0.75597;0.68192;0.81689;0.821121;0.82112;0.77161;0.86249;0.828204;0.82820;0.63860;0.93320;0.855216;0.85522;0.79652;0.90100;0.887535;0.88754;0.84613;0.92048
Кировская область;0.188790;0.18879;0.17011;0.20712;0.156321;0.15632;0.12714;0.18468;0.182509;0.18251;0.16690;0.19788;0.479400;0.47940;0.41421;0.53880;0.481982;0.48198;0.43893;0.52238;0.459913;0.45991;0.42290;0.49504;0.747464;NULL;NULL;NULL;0.872631;0.87263;0.81235;0.91782;0.853290;0.85329;0.78950;0.90207;1.000000;NULL;NULL;NULL;0.900368;0.90037;0.84338;0.94105;0.898293;0.89829;0.84023;0.93980
Костромская область;0.121083;0.12108;0.08059;0.16009;0.190641;0.19064;0.13107;0.24692;0.141549;0.14155;0.10828;0.17380;0.463875;0.46387;0.29700;0.59822;0.539433;0.53943;0.44722;0.61965;0.561780;0.56178;0.48979;0.62584;0.592454;NULL;NULL;NULL;0.830999;0.83100;0.64883;0.93382;0.813929;0.81393;0.65600;0.91204;0.805931;NULL;NULL;NULL;0.866345;NULL;NULL;NULL;0.874349;0.87435;0.72324;0.95556
Краснодарский край;0.199171;0.19917;0.18645;0.21171;0.272907;0.27291;0.25127;0.29402;0.209226;0.20923;0.19821;0.22011;0.524443;0.52444;0.48518;0.56120;0.539283;0.53928;0.50902;0.56806;0.587917;0.58792;0.56696;0.60805;0.624002;0.62400;0.52159;0.70807;0.603280;0.60328;0.55421;0.64807;0.674520;0.67452;0.63840;0.70777;0.733781;0.73378;0.57707;0.84151;0.682507;0.68251;0.62988;0.72929;0.748518;0.74852;0.70893;0.78390
Красноярский край;0.105219;0.10522;0.09099;0.11925;0.132938;0.13294;0.10721;0.15805;0.108125;0.10813;0.09568;0.12043;0.565741;0.56574;0.51847;0.60930;0.570944;0.57094;0.53768;0.60237;0.617656;0.61766;0.59377;0.64046;0.659953;0.65995;0.51066;0.77174;0.735723;0.73572;0.68495;0.78028;0.766966;0.76697;0.72682;0.80262;0.507529;0.50753;0.17289;0.72424;0.799464;0.79946;0.74603;0.84436;0.812822;0.81282;0.76798;0.85107
Курганская область;0.087862;0.08786;0.06343;0.11171;0.033063;0.03306;-0.01158;0.07601;0.059932;0.05993;0.03832;0.08111;0.514656;0.51466;0.42696;0.59096;0.475419;0.47542;0.40359;0.54029;0.568017;0.56802;0.52180;0.61060;0.446362;0.44636;0.12214;0.66314;0.608061;0.60806;0.49387;0.70157;0.669919;0.66992;0.58741;0.73908;0.572067;0.57207;-0.07237;0.85870;0.748144;0.74814;0.59780;0.85267;0.788846;0.78885;0.67914;0.86802
Курская область;0.116400;0.11640;0.07700;0.15431;0.207450;0.20745;0.15299;0.25904;0.161481;0.16148;0.13050;0.19151;0.530213;0.53021;0.44053;0.60801;0.511504;0.51150;0.44318;0.57324;0.590992;0.59099;0.54573;0.63268;0.791206;0.79121;0.60682;0.90245;0.673390;0.67339;0.57051;0.75691;0.760365;0.76036;0.69113;0.81747;0.935202;NULL;NULL;NULL;0.803081;0.80308;0.70906;0.87321;0.860624;0.86062;0.79572;0.90937
Ленинградская область;0.144843;0.14484;0.12788;0.16153;0.134512;0.13451;0.10479;0.16341;0.139128;0.13913;0.12439;0.15366;0.260454;0.26045;0.14476;0.36288;0.550104;0.55010;0.49913;0.59704;0.511453;0.51145;0.46758;0.55246;0.329843;0.32984;-0.02066;0.57520;0.659555;0.65955;0.56057;0.74099;0.638078;0.63808;0.54992;0.71256;0.704756;0.70476;0.39486;0.87751;0.779014;0.77901;0.69694;0.84379;0.792885;0.79289;0.72265;0.84932
Липецкая область;0.061740;0.06174;0.03407;0.08867;0.059970;0.05997;0.00850;0.10925;0.057413;0.05741;0.03349;0.08080;0.465776;0.46578;0.37600;0.54425;0.430494;0.43049;0.35035;0.50289;0.608787;0.60879;0.56795;0.64651;0.628331;0.62833;0.27963;0.82539;0.642683;0.64268;0.49172;0.75797;0.789583;0.78958;0.71274;0.85005;0.732398;NULL;NULL;NULL;0.659860;0.65986;0.49796;0.78000;0.817613;0.81761;0.73746;0.87822
Магаданская область;0.361048;0.36105;0.29862;0.41903;0.017576;0.01758;-0.15760;0.17157;0.300830;0.30083;0.24162;0.35637;0.616566;0.61657;0.38313;0.77689;0.593400;0.59340;0.36282;0.75713;0.677996;0.67800;0.55152;0.77635;1.000000;NULL;NULL;NULL;0.355390;0.35539;-0.48397;0.77743;0.657343;0.65734;0.21985;0.88098;1.000000;NULL;NULL;NULL;0.443600;NULL;NULL;NULL;0.707996;NULL;NULL;NULL
Московская область;0.358019;0.35802;0.34966;0.36629;0.300611;0.30061;0.28454;0.31639;0.347104;0.34710;0.33973;0.35441;0.555008;0.55501;0.51003;0.59667;0.647643;0.64764;0.61972;0.67402;0.666625;0.66662;0.64612;0.68622;0.397143;0.39714;0.27305;0.50330;0.668980;0.66898;0.62351;0.71026;0.670428;0.67043;0.63383;0.70419;0.741270;0.74127;0.54718;0.86541;0.824122;0.82412;0.77753;0.86336;0.851108;0.85111;0.81483;0.88203
Мурманская область;0.380896;0.38090;0.35873;0.40243;0.195485;0.19548;0.14035;0.24779;0.341880;0.34188;0.32110;0.36214;0.667349;0.66735;0.59419;0.73006;0.551450;0.55145;0.46885;0.62412;0.669028;0.66903;0.62326;0.71051;0.843990;NULL;NULL;NULL;0.736087;0.73609;0.59130;0.83995;0.821189;0.82119;0.73334;0.88615;0.910619;NULL;NULL;NULL;0.796011;0.79601;0.64350;0.89552;0.865485;0.86549;0.77016;0.92889
Ненецкий автономный округ;0.160966;0.16097;0.00469;0.29888;0.212415;0.21241;-0.18777;0.50738;0.162096;0.16210;0.01799;0.29049;0.746194;NULL;NULL;NULL;0.588393;NULL;NULL;NULL;0.715910;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Нижегородская область;0.188603;0.18860;0.17501;0.20200;0.215464;0.21546;0.19359;0.23686;0.193780;0.19378;0.18224;0.20518;0.552890;0.55289;0.50409;0.59791;0.564799;0.56480;0.53230;0.59557;0.593955;0.59396;0.56917;0.61765;0.615278;0.61528;0.42912;0.75130;0.783651;0.78365;0.73008;0.82918;0.782537;0.78254;0.73603;0.82284;0.867030;NULL;NULL;NULL;0.854054;0.85405;0.80441;0.89414;0.871762;0.87176;0.83022;0.90562
Новгородская область;0.135909;0.13591;0.09394;0.17630;0.144819;0.14482;0.07717;0.20848;0.135184;0.13518;0.09961;0.16962;0.554511;0.55451;0.44202;0.64918;0.574890;0.57489;0.49498;0.64509;0.579573;0.57957;0.51749;0.63555;0.801681;NULL;NULL;NULL;0.919457;NULL;NULL;NULL;0.909896;NULL;NULL;NULL;0.812699;NULL;NULL;NULL;0.923769;NULL;NULL;NULL;0.917796;0.91780;0.82092;0.97075
Новосибирская область;0.348241;0.34824;0.33625;0.36005;0.319349;0.31935;0.29676;0.34136;0.339256;0.33926;0.32866;0.34972;0.689027;0.68903;0.64778;0.72656;0.679496;0.67950;0.64937;0.70768;0.712186;0.71219;0.69036;0.73286;0.810999;0.81100;0.69112;0.89312;0.814891;0.81489;0.76764;0.85491;0.838246;0.83825;0.80081;0.87040;0.853545;0.85354;0.67342;0.94855;0.876488;0.87649;0.82883;0.91404;0.891540;0.89154;0.85271;0.92261
Омская область;0.121665;0.12167;0.09894;0.14388;0.230856;0.23086;0.19695;0.26359;0.161791;0.16179;0.14330;0.17993;0.503875;0.50388;0.43059;0.56922;0.597700;0.59770;0.55303;0.63892;0.648016;0.64802;0.61745;0.67666;0.693437;0.69344;0.49913;0.82356;0.751966;0.75197;0.68288;0.80944;0.806234;0.80623;0.75836;0.84678;0.788307;0.78831;0.54201;0.91899;0.820236;0.82024;0.75398;0.87272;0.865438;0.86544;0.81958;0.90232
Оренбургская область;-0.062138;-0.06214;-0.08588;-0.03887;0.067351;0.06735;0.02812;0.10525;-0.034787;-0.03479;-0.05506;-0.01486;0.461037;0.46104;0.37026;0.54092;0.543193;0.54319;0.48539;0.59592;0.581882;0.58188;0.54041;0.62039;0.517377;0.51738;0.24581;0.70452;0.779619;0.77962;0.70777;0.83785;0.783886;0.78389;0.72586;0.83242;0.473502;0.47350;-0.09399;0.77510;0.853649;0.85365;0.77463;0.91088;0.851737;0.85174;0.78550;0.90196
Орловская область;0.143544;0.14354;0.10913;0.17677;0.248776;0.24878;0.19767;0.29721;0.172672;0.17267;0.14445;0.20008;0.638218;0.63822;0.55991;0.70513;0.655074;0.65507;0.59850;0.70552;0.710592;0.71059;0.67364;0.74430;0.694837;0.69484;0.51439;0.81855;0.738409;0.73841;0.65933;0.80326;0.792076;0.79208;0.73807;0.83745;0.738794;NULL;NULL;NULL;0.856972;0.85697;0.76843;0.91858;0.887802;0.88780;0.82504;0.93274
Пензенская область;0.056708;0.05671;0.03658;0.07644;0.234433;0.23443;0.21025;0.25793;0.119170;0.11917;0.10365;0.13444;0.393739;0.39374;0.30489;0.47244;0.411551;0.41155;0.36419;0.45575;0.384232;0.38423;0.34126;0.42470;0.607746;0.60775;0.34024;0.77880;0.516410;0.51641;0.41434;0.60278;0.504648;0.50465;0.40683;0.58832;0.769262;0.76926;0.45198;0.92164;0.546308;0.54631;0.43493;0.63841;0.541669;0.54167;0.43284;0.63230
Пермский край;0.217393;0.21739;0.20541;0.22922;0.183212;0.18321;0.16083;0.20510;0.206742;0.20674;0.19618;0.21718;0.549039;0.54904;0.49735;0.59638;0.568816;0.56882;0.53321;0.60231;0.628797;0.62880;0.60425;0.65215;0.587278;0.58728;0.38736;0.73160;0.830647;0.83065;0.78036;0.87219;0.832640;0.83264;0.79228;0.86703;0.810261;0.81026;0.56696;0.93418;0.862430;0.86243;0.80719;0.90551;0.889143;0.88914;0.84799;0.92176
Приморский край;0.143221;0.14322;0.12245;0.16355;0.134657;0.13466;0.09358;0.17423;0.140362;0.14036;0.12202;0.15837;0.518769;0.51877;0.45861;0.57335;0.514847;0.51485;0.46211;0.56360;0.630292;0.63029;0.60061;0.65824;0.665328;0.66533;0.49069;0.78926;0.760994;0.76099;0.68751;0.82126;0.825299;0.82530;0.78101;0.86273;0.728079;0.72808;0.43278;0.88835;0.805610;0.80561;0.71936;0.87126;0.869183;0.86918;0.81789;0.90928
Псковская область;0.218039;0.21804;0.18851;0.24667;0.093929;0.09393;0.03046;0.15405;0.173360;0.17336;0.14605;0.19995;0.600418;0.60042;0.48376;0.69587;0.564892;0.56489;0.46771;0.64834;0.636757;0.63676;0.57398;0.69239;0.647690;0.64769;0.17950;0.87911;0.764085;0.76408;0.59596;0.87548;0.790408;0.79041;0.66767;0.87677;0.765127;NULL;NULL;NULL;0.823985;0.82399;0.67676;0.91644;0.856105;0.85610;0.74905;0.92619
Республика Адыгея;-0.002999;-0.00300;-0.05328;0.04528;0.080234;0.08023;0.00212;0.15348;0.029298;0.02930;-0.01222;0.06942;0.306291;0.30629;0.11003;0.46669;0.521715;0.52172;0.41158;0.61592;0.521224;0.52122;0.43851;0.59445;0.779775;NULL;NULL;NULL;0.739769;0.73977;0.53325;0.87153;0.791446;0.79145;0.64293;0.88989;1.000000;NULL;NULL;NULL;0.817472;0.81747;0.62212;0.92837;0.869486;0.86949;0.73029;0.94873
Республика Алтай;0.058731;0.05873;-0.00525;0.11934;0.216040;0.21604;0.10822;0.31334;0.096816;0.09682;0.04229;0.14880;0.399848;0.39985;0.19141;0.56414;0.407030;0.40703;0.24330;0.54230;0.432292;0.43229;0.31329;0.53484;0.418034;NULL;NULL;NULL;0.822561;NULL;NULL;NULL;0.772069;0.77207;0.49044;0.92004;1.000000;NULL;NULL;NULL;0.661756;NULL;NULL;NULL;0.718668;NULL;NULL;NULL
Республика Башкортостан;0.048684;0.04868;0.03095;0.06612;0.164491;0.16449;0.13741;0.19084;0.081743;0.08174;0.06703;0.09625;0.325404;0.32540;0.23950;0.40269;0.489244;0.48924;0.43337;0.54066;0.503085;0.50309;0.46284;0.54082;0.567340;0.56734;0.42158;0.68157;0.632638;0.63264;0.55654;0.69836;0.682229;0.68223;0.62779;0.73029;0.557296;0.55730;0.23170;0.75983;0.720176;0.72018;0.62283;0.79750;0.755695;0.75569;0.68233;0.81551
Республика Бурятия;0.065158;0.06516;0.04004;0.08970;0.115713;0.11571;0.07688;0.15315;0.084336;0.08434;0.06344;0.10483;0.386687;0.38669;0.29585;0.46773;0.570130;0.57013;0.51315;0.62184;0.519186;0.51919;0.47261;0.56246;0.743122;0.74312;0.47505;0.89324;0.818537;0.81854;0.73135;0.88334;0.817028;0.81703;0.74066;0.87572;0.787158;NULL;NULL;NULL;0.838941;0.83894;0.73794;0.90864;0.845082;0.84508;0.75463;0.90884
Республика Дагестан;-0.948487;-0.94849;-1.03998;-0.86062;-0.010125;-0.01013;-0.07997;0.05613;-0.491166;-0.49117;-0.54795;-0.43614;-0.279783;-0.27978;-0.52484;-0.06814;0.236096;0.23610;0.10959;0.34848;0.123448;0.12345;0.01664;0.22098;-0.341781;-0.34178;-1.49667;0.32958;0.418655;0.41866;0.15519;0.61575;0.362907;0.36291;0.12295;0.54967;-1.068580;NULL;NULL;NULL;0.760274;0.76027;0.50166;0.90614;0.666404;0.66640;0.39758;0.83604
Республика Ингушетия;-1.122652;-1.12265;-1.33337;-0.93113;-0.035372;-0.03537;-0.20268;0.11153;-0.651252;-0.65125;-0.78569;-0.52657;-0.807990;-0.80799;-1.68225;-0.21548;-0.043921;-0.04392;-0.45045;0.26044;-0.170831;-0.17083;-0.50144;0.09237;NULL;NULL;NULL;NULL;0.261257;0.26126;-0.48817;0.66898;0.126548;0.12655;-0.63136;0.55861;1.000000;NULL;NULL;NULL;0.204826;0.20483;-1.02984;0.73993;0.421432;0.42143;-0.44986;0.80896
Республика Калмыкия;-0.600731;-0.60073;-0.73009;-0.47925;-0.161852;-0.16185;-0.30944;-0.02764;-0.461573;-0.46157;-0.56019;-0.36799;-0.487847;-0.48785;-1.19737;0.02598;0.386688;0.38669;0.14317;0.57505;0.107432;0.10743;-0.15125;0.31971;0.482674;NULL;NULL;NULL;0.442607;0.44261;-0.13001;0.76724;0.400306;0.40031;-0.16445;0.73310;1.000000;NULL;NULL;NULL;0.690590;NULL;NULL;NULL;0.692465;NULL;NULL;NULL
