region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
г. Москва;0.285436;0.28544;0.27193;0.29877;-0.036590;-0.03659;-0.05682;-0.01667;0.147069;0.14707;0.13564;0.15838;0.559453;0.55945;0.46820;0.63913;0.682359;0.68236;0.64972;0.71278;0.566921;0.56692;0.52748;0.60398;0.624786;0.62479;0.52790;0.70688;0.739808;0.73981;0.70991;0.76747;0.639727;0.63973;0.60233;0.67459;0.582152;0.58215;0.25288;0.79329;0.813139;0.81314;0.77731;0.84477;0.727143;0.72714;0.67693;0.77167
г. Санкт-Петербург;0.535337;0.53534;0.52947;0.54115;0.185037;0.18504;0.16891;0.20091;0.452130;0.45213;0.44631;0.45790;0.681115;0.68111;0.65423;0.70640;0.653796;0.65380;0.62947;0.67694;0.700553;0.70055;0.68453;0.71597;0.723399;0.72340;0.63577;0.79436;0.823203;0.82320;0.79165;0.85124;0.838574;0.83857;0.81405;0.86072;0.721660;0.72166;0.56833;0.83038;0.869124;0.86912;0.83712;0.89649;0.882284;0.88228;0.85672;0.90449
г. Севастополь;0.130098;0.13010;0.07915;0.17885;0.195828;0.19583;0.13853;0.24993;0.147615;0.14761;0.10954;0.18439;0.678770;0.67877;0.56035;0.77257;0.570352;0.57035;0.48347;0.64560;0.521705;0.52171;0.43945;0.59465;0.529989;NULL;NULL;NULL;0.918035;0.91803;0.83114;0.96774;0.852334;0.85233;0.72051;0.93323;0.572718;NULL;NULL;NULL;0.933414;NULL;NULL;NULL;0.883781;0.88378;0.74578;0.95874
Еврейская автономная область;-0.211986;-0.21199;-0.37178;-0.06701;0.066839;0.06684;-0.11904;0.22749;-0.112347;-0.11235;-0.23269;-0.00136;0.321410;0.32141;-0.02880;0.57514;0.529250;0.52925;0.29195;0.70219;0.393112;0.39311;0.18410;0.55989;1.000000;NULL;NULL;NULL;0.300697;NULL;NULL;NULL;0.251505;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.844599;NULL;NULL;NULL;0.833668;NULL;NULL;NULL
Забайкальский край;-0.148945;-0.14895;-0.18390;-0.11489;0.084778;0.08478;0.03375;0.13350;-0.087227;-0.08723;-0.11614;-0.05896;0.363487;0.36349;0.27302;0.44480;0.518662;0.51866;0.45320;0.57787;0.433758;0.43376;0.37899;0.48467;0.610149;0.61015;0.29840;0.80416;0.803635;0.80364;0.70907;0.87384;0.752318;0.75232;0.65519;0.82791;0.678946;NULL;NULL;NULL;0.886971;0.88697;0.77669;0.95206;0.857836;0.85784;0.73823;0.93262
Ивановская область;-0.088281;-0.08828;-0.13652;-0.04161;0.129090;0.12909;0.08574;0.17081;-0.021533;-0.02153;-0.05513;0.01124;0.462771;0.46277;0.26862;0.61684;0.680246;0.68025;0.62010;0.73325;0.557983;0.55798;0.48562;0.62274;0.709299;NULL;NULL;NULL;0.857219;0.85722;0.75764;0.92418;0.798026;0.79803;0.66929;0.88713;1.000000;NULL;NULL;NULL;0.888681;0.88868;0.80271;0.94461;0.857981;0.85798;0.74850;0.92930
Иркутская область;-0.080522;-0.08052;-0.10429;-0.05716;0.145415;0.14541;0.11778;0.17233;0.016771;0.01677;-0.00102;0.03431;0.400526;0.40053;0.32147;0.47256;0.567812;0.56781;0.53302;0.60060;0.407614;0.40761;0.36732;0.44594;0.724787;0.72479;0.51928;0.85899;0.810548;0.81055;0.75806;0.85439;0.728386;0.72839;0.65943;0.78680;0.885958;NULL;NULL;NULL;0.856029;0.85603;0.80346;0.89786;0.798976;0.79898;0.72778;0.85601
Кабардино-Балкарская Республика;-0.546219;-0.54622;-0.63069;-0.46537;-0.091923;-0.09192;-0.17759;-0.01115;-0.342558;-0.34256;-0.40210;-0.28506;0.272039;0.27204;0.04819;0.45392;0.402845;0.40284;0.27704;0.51190;0.398904;0.39890;0.29693;0.48958;-0.034471;-0.03447;-0.77774;0.44087;0.429896;0.42990;0.23740;0.58440;0.408902;0.40890;0.23516;0.55178;1.000000;NULL;NULL;NULL;0.619283;0.61928;0.31586;0.81227;0.675617;0.67562;0.41803;0.83988
Калининградская область;0.122794;0.12279;0.09155;0.15317;0.270668;0.27067;0.23398;0.30592;0.170155;0.17015;0.14614;0.19362;0.498358;0.49836;0.39353;0.58892;0.635153;0.63515;0.58737;0.67867;0.558324;0.55832;0.51004;0.60295;1.000000;NULL;NULL;NULL;0.834959;0.83496;0.75644;0.89365;0.825322;0.82532;0.74260;0.88731;1.000000;NULL;NULL;NULL;0.893765;0.89377;0.81545;0.94537;0.882247;0.88225;0.79563;0.93941
Калужская область;0.014387;0.01439;-0.03358;0.06054;0.214804;0.21480;0.16105;0.26580;0.090125;0.09013;0.05427;0.12489;0.556555;0.55656;0.41928;0.66828;0.678198;0.67820;0.62039;0.72935;0.639279;0.63928;0.58433;0.68875;0.406760;0.40676;-0.30088;0.77470;0.821928;0.82193;0.72862;0.89007;0.777139;0.77714;0.67594;0.85369;0.686901;NULL;NULL;NULL;0.830540;0.83054;0.72582;0.90349;0.816130;0.81613;0.70660;0.89326
Камчатский край;0.241026;0.24103;0.19454;0.28540;0.211184;0.21118;0.13492;0.28202;0.229875;0.22988;0.19035;0.26788;0.613453;0.61345;0.45332;0.73637;0.588165;0.58816;0.47442;0.68260;0.574651;0.57465;0.47974;0.65618;1.000000;NULL;NULL;NULL;0.800094;0.80009;0.61841;0.91008;0.815997;0.81600;0.65023;0.91702;1.000000;NULL;NULL;NULL;0.848386;NULL;NULL;NULL;0.853880;NULL;NULL;NULL
Карачаево-Черкесская Республика;-0.555341;-0.55534;-0.65880;-0.45722;-0.292421;-0.29242;-0.41537;-0.17803;-0.442430;-0.44243;-0.52028;-0.36782;0.007189;0.00719;-0.40490;0.31903;0.274196;0.27420;0.06137;0.44903;0.234195;0.23419;0.05703;0.38518;0.077487;NULL;NULL;NULL;0.466814;0.46681;0.05759;0.72895;0.435549;0.43555;0.07230;0.68206;1.000000;NULL;NULL;NULL;0.520525;0.52053;-0.01220;0.81393;0.600754;0.60075;0.16050;0.84471
Кемеровская область;-0.400307;-0.40031;-0.45020;-0.35173;0.173288;0.17329;0.13726;0.20815;-0.154693;-0.15469;-0.18641;-0.12363;0.228964;0.22896;0.08738;0.35394;0.566437;0.56644;0.52049;0.60912;0.379005;0.37900;0.32266;0.43189;0.491192;0.49119;0.02783;0.77128;0.718370;0.71837;0.62762;0.79229;0.596291;0.59629;0.47673;0.69517;0.387546;0.38755;-0.28840;0.76185;0.824148;0.82415;0.75027;0.88134;0.725600;0.72560;0.62158;0.80791
Кировская область;0.074780;0.07478;0.05481;0.09439;0.079004;0.07900;0.04904;0.10814;0.081865;0.08186;0.06541;0.09807;0.443579;0.44358;0.37705;0.50438;0.520408;0.52041;0.48064;0.55773;0.469528;0.46953;0.43375;0.50350;0.576200;0.57620;0.11437;0.82617;0.882725;0.88273;0.82722;0.92433;0.846464;0.84646;0.78316;0.89542;0.892076;NULL;NULL;NULL;0.875887;0.87589;0.81557;0.92076;0.864275;0.86427;0.79993;0.91246
Костромская область;0.174820;0.17482;0.13616;0.21204;0.251941;0.25194;0.19917;0.30187;0.199855;0.19985;0.16883;0.22992;0.340578;0.34058;0.15469;0.49226;0.613362;0.61336;0.53624;0.68048;0.555505;0.55551;0.48518;0.61828;0.733558;NULL;NULL;NULL;0.741962;0.74196;0.54380;0.86885;0.749192;0.74919;0.57487;0.86480;1.000000;NULL;NULL;NULL;0.833034;0.83303;0.65144;0.93479;0.859294;0.85929;0.70731;0.94493
Краснодарский край;0.042902;0.04290;0.01382;0.07135;0.240780;0.24078;0.21144;0.26927;0.150955;0.15096;0.13082;0.17074;0.527139;0.52714;0.43886;0.60521;0.645339;0.64534;0.60961;0.67866;0.505117;0.50512;0.46176;0.54593;0.570282;0.57028;0.30505;0.75519;0.779611;0.77961;0.72964;0.82273;0.654346;0.65435;0.58215;0.71733;0.493977;0.49398;-0.05492;0.80221;0.821418;0.82142;0.76635;0.86675;0.708466;0.70847;0.62381;0.77888
Красноярский край;0.067506;0.06751;0.05057;0.08419;0.170628;0.17063;0.14336;0.19720;0.092106;0.09211;0.07771;0.10631;0.513376;0.51338;0.45329;0.56832;0.653080;0.65308;0.62040;0.68366;0.625178;0.62518;0.59747;0.65146;0.606040;0.60604;0.41029;0.74884;0.808205;0.80821;0.76018;0.84904;0.793064;0.79306;0.74812;0.83201;0.861820;NULL;NULL;NULL;0.837647;0.83765;0.78384;0.88132;0.848881;0.84888;0.80055;0.88838
Курганская область;-0.002602;-0.00260;-0.03490;0.02885;0.111975;0.11197;0.07245;0.15003;0.055478;0.05548;0.03097;0.07946;0.447993;0.44799;0.32494;0.55293;0.622052;0.62205;0.56706;0.67150;0.529214;0.52921;0.47282;0.58084;0.232925;0.23292;-0.27802;0.56455;0.771543;0.77154;0.69282;0.83434;0.665328;0.66533;0.56753;0.74562;0.518698;NULL;NULL;NULL;0.852620;0.85262;0.74683;0.92236;0.795170;0.79517;0.66551;0.88410
Курская область;-0.038364;-0.03836;-0.08999;0.01119;0.260339;0.26034;0.21172;0.30647;0.082473;0.08247;0.04634;0.11746;0.611814;0.61181;0.51257;0.69519;0.565251;0.56525;0.50616;0.61875;0.541688;0.54169;0.48757;0.59134;0.631166;0.63117;0.32301;0.82062;0.727559;0.72756;0.64174;0.79722;0.683490;0.68349;0.59274;0.75842;0.896981;NULL;NULL;NULL;0.815208;0.81521;0.73222;0.87796;0.797095;0.79709;0.70802;0.86487
Ленинградская область;0.093885;0.09388;0.07030;0.11701;0.110225;0.11023;0.07594;0.14349;0.104583;0.10458;0.08535;0.12350;0.369761;0.36976;0.22399;0.49413;0.604166;0.60417;0.54917;0.65410;0.504149;0.50415;0.44602;0.55768;0.675371;0.67537;0.31962;0.87350;0.705695;0.70570;0.59813;0.79092;0.658876;0.65888;0.54383;0.75154;0.911465;NULL;NULL;NULL;0.808191;0.80819;0.71770;0.87614;0.787917;0.78792;0.69038;0.86168
Липецкая область;-0.034035;-0.03403;-0.07697;0.00751;0.172859;0.17286;0.12807;0.21576;0.056154;0.05615;0.02522;0.08629;0.469851;0.46985;0.32897;0.58739;0.635454;0.63545;0.57690;0.68779;0.558236;0.55824;0.49859;0.61246;0.891343;NULL;NULL;NULL;0.842179;0.84218;0.74798;0.90843;0.823344;0.82334;0.72176;0.89563;1.000000;NULL;NULL;NULL;0.848639;0.84864;0.74674;0.91768;0.834453;0.83445;0.72333;0.90989
Магаданская область;0.358465;0.35847;0.30205;0.41112;0.095531;0.09553;-0.03227;0.20992;0.297284;0.29728;0.24542;0.34620;0.561876;0.56188;0.34060;0.72077;0.559917;0.55992;0.38592;0.69370;0.590500;0.59050;0.46832;0.68998;0.139086;NULL;NULL;NULL;0.796349;NULL;NULL;NULL;0.704804;0.70480;0.36387;0.88678;0.426057;NULL;NULL;NULL;0.853514;NULL;NULL;NULL;0.790368;NULL;NULL;NULL
Московская область;0.326910;0.32691;0.31092;0.34263;0.362948;0.36295;0.34531;0.38022;0.338304;0.33830;0.32647;0.34998;0.600201;0.60020;0.51650;0.67324;0.726171;0.72617;0.69737;0.75297;0.590849;0.59085;0.55283;0.62652;0.480871;0.48087;0.25485;0.65360;0.726234;0.72623;0.67751;0.76949;0.559891;0.55989;0.48856;0.62387;0.908495;NULL;NULL;NULL;0.811543;0.81154;0.75385;0.85906;0.709147;0.70915;0.62120;0.78178
Мурманская область;0.324079;0.32408;0.29994;0.34753;0.120698;0.12070;0.06706;0.17178;0.276754;0.27675;0.25457;0.29840;0.571844;0.57184;0.48469;0.64718;0.655707;0.65571;0.59037;0.71302;0.647178;0.64718;0.59932;0.69061;0.619349;0.61935;0.26861;0.82439;0.874960;0.87496;0.78258;0.93574;0.841180;0.84118;0.75720;0.90219;0.709225;NULL;NULL;NULL;0.924119;0.92412;0.83446;0.97302;0.908402;0.90840;0.82678;0.95856
Ненецкий автономный округ;0.378874;0.37887;0.30940;0.44269;0.323626;0.32363;0.19009;0.43813;0.369276;0.36928;0.30892;0.42532;0.754334;NULL;NULL;NULL;0.476569;0.47657;0.01573;0.74442;0.560282;0.56028;0.26136;0.75605;-0.320457;NULL;NULL;NULL;0.853586;NULL;NULL;NULL;0.675586;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Нижегородская область;0.081181;0.08118;0.06441;0.09771;0.197732;0.19773;0.17552;0.21946;0.121868;0.12187;0.10852;0.13506;0.510613;0.51061;0.45073;0.56546;0.630944;0.63094;0.60121;0.65901;0.575855;0.57585;0.54758;0.60279;0.664740;0.66474;0.45796;0.80719;0.826712;0.82671;0.77863;0.86693;0.791741;0.79174;0.74046;0.83541;0.717555;0.71756;0.40341;0.89043;0.904549;0.90455;0.86380;0.93602;0.881920;0.88192;0.83657;0.91774
Новгородская область;0.081323;0.08132;0.03979;0.12136;0.167427;0.16743;0.10586;0.22552;0.105831;0.10583;0.07155;0.13907;0.507427;0.50743;0.39511;0.60312;0.601089;0.60109;0.53049;0.66347;0.571047;0.57105;0.51229;0.62433;1.000000;NULL;NULL;NULL;0.800702;0.80070;0.63128;0.90583;0.824422;0.82442;0.67609;0.91689;0.833912;NULL;NULL;NULL;0.905686;0.90569;0.80585;0.96286;0.900330;0.90033;0.80427;0.95757
Новосибирская область;0.231220;0.23122;0.21398;0.24817;0.326957;0.32696;0.30413;0.34919;0.269301;0.26930;0.25568;0.28273;0.568323;0.56832;0.50184;0.62811;0.708276;0.70828;0.67906;0.73551;0.622392;0.62239;0.59104;0.65196;0.614144;0.61414;0.37757;0.77773;0.827737;0.82774;0.78115;0.86687;0.761992;0.76199;0.70460;0.81103;0.775752;NULL;NULL;NULL;0.878708;0.87871;0.83037;0.91655;0.840111;0.84011;0.78040;0.88750
Омская область;0.007366;0.00737;-0.02798;0.04175;0.272294;0.27229;0.23282;0.31019;0.102080;0.10208;0.07549;0.12806;0.393783;0.39378;0.26830;0.50242;0.629633;0.62963;0.57707;0.67731;0.564320;0.56432;0.51423;0.61054;0.614578;0.61458;0.25508;0.82797;0.767266;0.76727;0.68335;0.83418;0.743681;0.74368;0.66012;0.81160;0.905739;NULL;NULL;NULL;0.844641;0.84464;0.76628;0.90265;0.844721;0.84472;0.76852;0.90155
Оренбургская область;-0.184390;-0.18439;-0.22067;-0.14896;0.153640;0.15364;0.11709;0.18894;-0.035846;-0.03585;-0.06158;-0.01061;0.468994;0.46899;0.33043;0.58538;0.653071;0.65307;0.60398;0.69750;0.505730;0.50573;0.44520;0.56124;0.771014;NULL;NULL;NULL;0.799102;0.79910;0.73144;0.85364;0.713182;0.71318;0.62122;0.78804;1.000000;NULL;NULL;NULL;0.857693;0.85769;0.78086;0.91334;0.802190;0.80219;0.69569;0.87945
Орловская область;-0.004336;-0.00434;-0.04988;0.03952;0.330517;0.33052;0.28418;0.37441;0.121301;0.12130;0.08825;0.15335;0.565221;0.56522;0.45671;0.65645;0.723629;0.72363;0.67501;0.76671;0.675722;0.67572;0.63009;0.71706;0.760884;0.76088;0.55385;0.88763;0.839178;0.83918;0.77924;0.88660;0.823171;0.82317;0.76462;0.87058;0.711942;NULL;NULL;NULL;0.866915;0.86692;0.78452;0.92424;0.853068;0.85307;0.76830;0.91327
Пензенская область;-0.080897;-0.08090;-0.10798;-0.05440;0.093900;0.09390;0.05581;0.13073;-0.032732;-0.03273;-0.05480;-0.01106;0.405591;0.40559;0.29327;0.50320;0.394559;0.39456;0.32393;0.45933;0.459059;0.45906;0.40616;0.50821;0.607334;0.60733;0.24636;0.81872;0.587273;0.58727;0.44514;0.70035;0.643339;0.64334;0.53184;0.73372;0.738223;NULL;NULL;NULL;0.637492;0.63749;0.48591;0.75330;0.698120;0.69812;0.57818;0.79087
Пермский край;0.072448;0.07245;0.05378;0.09082;0.141242;0.14124;0.11638;0.16554;0.100207;0.10021;0.08539;0.11483;0.432934;0.43293;0.34644;0.51061;0.559746;0.55975;0.52054;0.59651;0.468207;0.46821;0.42772;0.50652;0.607912;0.60791;0.30680;0.80071;0.816991;0.81699;0.75941;0.86412;0.760047;0.76005;0.69216;0.81662;0.541173;0.54117;-0.04718;0.84084;0.828295;0.82829;0.76045;0.88138;0.775214;0.77521;0.69291;0.84062
Приморский край;0.104650;0.10465;0.07052;0.13782;0.177139;0.17714;0.13377;0.21880;0.132398;0.13240;0.10574;0.15844;0.511372;0.51137;0.40714;0.60169;0.573605;0.57361;0.51961;0.62304;0.504367;0.50437;0.45114;0.55374;0.765575;0.76558;0.48376;0.91708;0.756821;0.75682;0.67462;0.82317;0.715503;0.71550;0.62500;0.78943;1.000000;NULL;NULL;NULL;0.885292;0.88529;0.80946;0.93730;0.872001;0.87200;0.78754;0.93000
Псковская область;0.198473;0.19847;0.15403;0.24116;0.238242;0.23824;0.18276;0.29071;0.247577;0.24758;0.21474;0.27937;0.632520;0.63252;0.45396;0.76538;0.654418;0.65442;0.57145;0.72505;0.570942;0.57094;0.48090;0.64916;0.819684;NULL;NULL;NULL;0.836592;0.83659;0.69988;0.92243;0.780890;0.78089;0.60932;0.89141;0.699473;NULL;NULL;NULL;0.855505;0.85551;0.72623;0.93470;0.790765;0.79077;0.61645;0.90055
Республика Адыгея;-0.059751;-0.05975;-0.11848;-0.00352;0.065485;0.06549;-0.00930;0.13578;-0.018754;-0.01875;-0.06485;0.02573;0.277879;0.27788;0.04741;0.46307;0.569879;0.56988;0.47183;0.65386;0.473737;0.47374;0.37876;0.55748;0.549847;NULL;NULL;NULL;0.656275;0.65628;0.43719;0.80588;0.621983;0.62198;0.40517;0.77488;1.000000;NULL;NULL;NULL;0.732121;0.73212;0.51773;0.86807;0.737150;0.73715;0.52781;0.87037
Республика Алтай;-0.053107;-0.05311;-0.11598;0.00669;0.194984;0.19498;0.11420;0.26917;0.017704;0.01770;-0.03226;0.06555;0.455101;0.45510;0.27707;0.59675;0.579305;0.57931;0.48385;0.66004;0.453945;0.45395;0.35491;0.54048;0.308294;NULL;NULL;NULL;0.946318;NULL;NULL;NULL;0.842836;0.84284;0.64865;0.94486;0.154582;NULL;NULL;NULL;0.897669;NULL;NULL;NULL;0.806014;NULL;NULL;NULL
Республика Башкортостан;-0.165431;-0.16543;-0.19592;-0.13556;0.079368;0.07937;0.03989;0.11758;-0.088293;-0.08829;-0.11249;-0.06451;0.305298;0.30530;0.16522;0.42690;0.507614;0.50761;0.42921;0.57787;0.452172;0.45217;0.38503;0.51376;0.608930;0.60893;0.37014;0.77448;0.641382;0.64138;0.53104;0.73185;0.642550;0.64255;0.54719;0.72264;0.533160;0.53316;-0.06167;0.83774;0.750545;0.75054;0.61172;0.85026;0.729769;0.72977;0.59857;0.82744
Республика Бурятия;-0.068878;-0.06888;-0.10074;-0.03779;0.105463;0.10546;0.06575;0.14374;-0.023647;-0.02365;-0.04887;0.00107;0.436125;0.43613;0.33273;0.52679;0.544377;0.54438;0.48444;0.59879;0.453845;0.45384;0.39636;0.50702;0.218937;0.21894;-0.35827;0.58122;0.747975;0.74798;0.64340;0.82818;0.625459;0.62546;0.49696;0.72786;0.676417;NULL;NULL;NULL;0.809867;0.80987;0.69833;0.88826;0.761151;0.76115;0.62965;0.85528
Республика Дагестан;-1.469231;-1.46923;-1.61586;-1.32926;-0.315959;-0.31596;-0.43504;-0.20430;-0.901401;-0.90140;-0.99428;-0.81190;-0.371678;-0.37168;-0.74259;-0.06329;0.039135;0.03914;-0.17644;0.22475;-0.021276;-0.02128;-0.19296;0.13168;0.735344;NULL;NULL;NULL;0.253258;0.25326;-0.21396;0.57614;0.395572;0.39557;0.03290;0.64980;1.000000;NULL;NULL;NULL;0.137796;0.13780;-0.60138;0.59362;0.287893;0.28789;-0.32014;0.66396
Республика Ингушетия;-1.060940;-1.06094;-1.28633;-0.85677;-0.139852;-0.13985;-0.33478;0.03060;-0.659750;-0.65975;-0.80824;-0.52246;-0.765036;-0.76504;-1.71562;-0.13095;-0.002068;-0.00207;-0.43971;0.31958;-0.167109;-0.16711;-0.53651;0.12320;NULL;NULL;NULL;NULL;0.474723;0.47472;-0.23580;0.82072;0.354516;0.35452;-0.38195;0.73896;1.000000;NULL;NULL;NULL;0.389365;NULL;NULL;NULL;0.523572;NULL;NULL;NULL
Республика Калмыкия;-0.443663;-0.44366;-0.52602;-0.36549;-0.033330;-0.03333;-0.11734;0.04466;-0.319723;-0.31972;-0.38082;-0.26118;-0.129645;-0.12964;-0.52094;0.16862;0.483848;0.48385;0.36190;0.58549;0.221135;0.22113;0.07432;0.34743;0.474281;NULL;NULL;NULL;0.813194;0.81319;0.64533;0.91317;0.717771;0.71777;0.50270;0.85385;-0.051438;NULL;NULL;NULL;0.758042;0.75804;0.46590;0.90845;0.614045;0.61405;0.21756;0.83268
