region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Кемеровская область;-0.153379;-0.15338;-0.40994;0.06792;0.101075;0.10107;-0.18878;0.33711;-0.053493;-0.05349;-0.24191;0.11364;0.336294;0.33629;-0.18393;0.67116;0.195784;0.19578;-0.22646;0.50381;0.251421;0.25142;-0.06001;0.49241;1.000000;NULL;NULL;NULL;-0.283249;-0.28325;-1.71698;0.50285;0.074914;0.07491;-0.93544;0.63915;1.000000;NULL;NULL;NULL;0.358376;NULL;NULL;NULL;0.556146;NULL;NULL;NULL
Кировская область;0.107234;0.10723;-0.22556;0.37157;-0.219345;-0.21935;-0.54189;0.05063;-0.167337;-0.16734;-0.41003;0.04411;-0.058553;-0.05855;-1.33580;0.62597;0.001698;0.00170;-0.48323;0.35996;-0.329094;-0.32909;-0.90340;0.10903;1.000000;NULL;NULL;NULL;0.524882;NULL;NULL;NULL;0.368745;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.703051;NULL;NULL;NULL;0.571070;NULL;NULL;NULL
Костромская область;0.350223;NULL;NULL;NULL;0.398194;NULL;NULL;NULL;0.347839;0.34784;-0.22899;0.70429;-0.069425;NULL;NULL;NULL;0.566993;NULL;NULL;NULL;0.307706;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Краснодарский край;0.101304;0.10130;-0.05018;0.23644;0.334150;0.33415;0.20917;0.44384;0.174018;0.17402;0.07245;0.26725;0.483067;0.48307;0.11913;0.72621;0.414746;0.41475;0.15647;0.60961;0.328554;0.32855;0.08949;0.51891;-0.973744;NULL;NULL;NULL;0.346634;NULL;NULL;NULL;-0.167698;-0.16770;-1.53761;0.55426;-0.809265;NULL;NULL;NULL;0.738654;NULL;NULL;NULL;0.356269;NULL;NULL;NULL
Красноярский край;0.045448;0.04545;-0.14650;0.21326;0.121663;0.12166;-0.12394;0.32606;0.061085;0.06108;-0.08897;0.19572;0.271606;0.27161;-0.20080;0.59487;0.359234;0.35923;0.04692;0.59122;0.283832;0.28383;0.01706;0.49492;0.616293;NULL;NULL;NULL;0.513124;NULL;NULL;NULL;0.508564;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Курганская область;-0.006870;-0.00687;-0.38198;0.28993;-0.094521;-0.09452;-0.61870;0.29314;-0.016459;-0.01646;-0.30368;0.22252;1.000000;NULL;NULL;NULL;-0.632150;-0.63215;NULL;NULL;-0.498413;-0.49841;-1.92116;0.33476;1.000000;NULL;NULL;NULL;-0.457277;NULL;NULL;NULL;-0.051770;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-9.200936;NULL;NULL;NULL;-3.557672;NULL;NULL;NULL
Курская область;0.158277;0.15828;-0.19705;0.43267;0.200430;0.20043;-0.16829;0.47885;0.160847;0.16085;-0.09070;0.36883;0.420686;NULL;NULL;NULL;0.156346;0.15635;-0.44070;0.55381;0.169588;0.16959;-0.34268;0.52683;-0.892425;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.757322;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ленинградская область;0.163462;0.16346;-0.01892;0.32183;0.022183;0.02218;-0.25974;0.25633;0.113467;0.11347;-0.03720;0.24815;0.047899;NULL;NULL;NULL;-0.005083;-0.00508;-1.10424;0.60810;-0.076077;-0.07608;-1.05483;0.51610;NULL;NULL;NULL;NULL;-0.730976;NULL;NULL;NULL;-2.975506;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Липецкая область;-0.113121;-0.11312;-0.45360;0.16538;0.140194;0.14019;-0.20108;0.40537;-0.014273;-0.01427;-0.25246;0.18929;-0.141455;-0.14145;-1.21641;0.49199;0.037567;0.03757;-0.74971;0.52902;-0.071628;-0.07163;-0.68870;0.36248;-1.282909;NULL;NULL;NULL;-0.101451;NULL;NULL;NULL;-0.556412;NULL;NULL;NULL;-2.804849;NULL;NULL;NULL;-0.239132;NULL;NULL;NULL;-0.980889;NULL;NULL;NULL
Магаданская область;0.181472;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.362343;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Московская область;0.135943;0.13594;0.06621;0.20193;0.255048;0.25505;0.14506;0.35479;0.167696;0.16770;0.10927;0.22339;0.585506;0.58551;0.36586;0.74637;0.517209;0.51721;0.31548;0.67383;0.555030;0.55503;0.41446;0.67052;0.715730;NULL;NULL;NULL;0.137810;0.13781;-0.44337;0.53124;0.387894;0.38789;0.02642;0.64384;1.000000;NULL;NULL;NULL;0.633248;NULL;NULL;NULL;0.721564;NULL;NULL;NULL
Мурманская область;0.221104;0.22110;-0.30157;0.57599;0.166606;0.16661;-0.85061;0.70654;0.207160;0.20716;-0.23357;0.52395;0.464630;NULL;NULL;NULL;0.628178;NULL;NULL;NULL;0.541914;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ненецкий автономный округ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Нижегородская область;-0.174961;-0.17496;-0.47611;0.08050;0.102535;0.10253;-0.18201;0.33529;-0.075480;-0.07548;-0.28448;0.10855;0.294932;0.29493;-0.44919;0.72213;0.717930;0.71793;0.42367;0.88845;0.544174;0.54417;0.23023;0.75709;-1.514744;NULL;NULL;NULL;0.661700;NULL;NULL;NULL;0.276408;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.443442;NULL;NULL;NULL;0.386957;NULL;NULL;NULL
Новгородская область;0.090131;0.09013;-0.38147;0.43678;0.498350;0.49835;0.13079;0.74158;0.273249;0.27325;-0.02047;0.50271;0.430025;NULL;NULL;NULL;0.423212;NULL;NULL;NULL;0.357499;0.35750;-0.32274;0.74703;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Новосибирская область;-0.000233;-0.00023;-0.18191;0.16083;0.129671;0.12967;-0.06668;0.29880;0.027890;0.02789;-0.10703;0.15075;0.272447;0.27245;-0.21433;0.60362;0.208882;0.20888;-0.16001;0.48574;0.148547;0.14855;-0.16299;0.39618;1.000000;NULL;NULL;NULL;0.373857;NULL;NULL;NULL;0.457395;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.548454;NULL;NULL;NULL;0.569792;NULL;NULL;NULL
Омская область;-0.047314;-0.04731;-0.26778;0.14419;0.284796;0.28480;0.08920;0.44869;0.094484;0.09448;-0.05322;0.22680;0.195628;0.19563;-0.20689;0.49247;0.466711;0.46671;0.21581;0.65540;0.344749;0.34475;0.12944;0.51966;0.606954;NULL;NULL;NULL;0.506996;0.50700;-0.02111;0.80657;0.499690;0.49969;0.01400;0.78750;1.000000;NULL;NULL;NULL;0.517411;NULL;NULL;NULL;0.597082;NULL;NULL;NULL
Оренбургская область;-0.054393;-0.05439;-0.43379;0.24729;-0.224325;-0.22432;-0.72072;0.15906;-0.133500;-0.13350;-0.42800;0.11466;0.298828;NULL;NULL;NULL;-0.374681;-0.37468;-1.50662;0.32857;-0.151231;-0.15123;-0.94632;0.37831;-0.558159;NULL;NULL;NULL;-0.374681;NULL;NULL;NULL;-0.470666;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.451052;NULL;NULL;NULL;-0.247838;NULL;NULL;NULL
Орловская область;0.195850;0.19585;-0.26232;0.52376;0.152983;0.15298;-0.33249;0.49915;0.159921;0.15992;-0.16392;0.41522;0.172662;NULL;NULL;NULL;0.370368;0.37037;-0.37990;0.77669;0.284465;0.28447;-0.40666;0.69562;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.225684;NULL;NULL;NULL;0.041086;NULL;NULL;NULL
Пензенская область;0.003018;0.00302;-0.22653;0.19875;0.131172;0.13117;-0.01561;0.25884;-0.131811;-0.13181;-0.27774;0.00025;0.256414;0.25641;-0.32137;0.62333;-0.006758;-0.00676;-0.27769;0.21094;-0.596975;-0.59698;-0.97644;-0.28176;0.609430;NULL;NULL;NULL;-0.259738;-0.25974;-0.97443;0.20555;-1.087640;-1.08764;NULL;NULL;1.000000;NULL;NULL;NULL;-0.022023;-0.02202;-0.90507;0.47136;-0.992747;-0.99275;NULL;NULL
Пермский край;0.160649;0.16065;-0.13828;0.40038;0.028113;0.02811;-0.38690;0.34668;0.098428;0.09843;-0.13961;0.29948;0.705962;NULL;NULL;NULL;0.194654;0.19465;-0.78183;0.71585;0.307683;0.30768;-0.42749;0.72766;1.000000;NULL;NULL;NULL;-0.973099;NULL;NULL;NULL;-0.346171;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Приморский край;0.169785;0.16979;-0.10044;0.39023;-0.206713;-0.20671;-0.66853;0.15701;0.041478;0.04148;-0.18877;0.23874;0.645384;NULL;NULL;NULL;0.111229;0.11123;-0.62821;0.57740;0.356933;0.35693;-0.08930;0.65802;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Псковская область;-0.059064;-0.05906;-0.58946;0.33190;0.079135;0.07913;-0.42617;0.44156;-0.020444;-0.02044;-0.38128;0.26778;1.000000;NULL;NULL;NULL;-0.256175;-0.25617;-1.28785;0.38599;-0.060015;-0.06002;-0.90946;0.47815;1.000000;NULL;NULL;NULL;0.088110;NULL;NULL;NULL;0.224515;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.053037;NULL;NULL;NULL;0.017719;NULL;NULL;NULL
Республика Адыгея;-1.424422;-1.42442;NULL;NULL;0.128150;NULL;NULL;NULL;-0.721715;-0.72172;NULL;NULL;-4.404440;NULL;NULL;NULL;-0.895327;NULL;NULL;NULL;-2.473971;-2.47397;NULL;NULL;-31.426643;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-6.121640;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Алтай;0.373423;0.37342;-0.02960;0.65071;0.450747;0.45075;0.00942;0.72981;0.374437;0.37444;0.07801;0.59648;-0.031166;NULL;NULL;NULL;0.335903;NULL;NULL;NULL;0.066092;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Башкортостан;-0.368139;-0.36814;-0.64940;-0.12522;0.203828;0.20383;-0.01031;0.38116;-0.151525;-0.15152;-0.33527;0.01214;0.040096;0.04010;-0.54236;0.44096;0.061596;0.06160;-0.34153;0.36271;-0.113213;-0.11321;-0.48431;0.18228;0.534592;NULL;NULL;NULL;-0.099306;-0.09931;-1.00254;0.44309;-0.115395;-0.11540;-0.90299;0.39415;1.000000;NULL;NULL;NULL;-1.460352;-1.46035;NULL;NULL;-1.999383;-1.99938;NULL;NULL
Республика Бурятия;0.061022;0.06102;-0.29556;0.34057;-0.271191;-0.27119;-0.83240;0.14782;-0.093398;-0.09340;-0.39454;0.15688;0.360797;NULL;NULL;NULL;-0.068161;-0.06816;-1.32908;0.59303;-0.023794;-0.02379;-0.99589;0.54548;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Дагестан;-3.734034;-3.73403;NULL;NULL;-0.222115;-0.22211;-1.03454;0.28197;-2.279565;-2.27956;NULL;NULL;-0.721467;-0.72147;NULL;NULL;-0.121748;-0.12175;NULL;NULL;-0.595634;-0.59563;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Ингушетия;-0.624712;-0.62471;-1.81091;0.11671;-1.590087;NULL;NULL;NULL;-0.749918;-0.74992;-1.89615;-0.00527;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Калмыкия;-0.094188;-0.09419;-0.73141;0.36098;0.084965;0.08497;-0.49559;0.48800;-0.076030;-0.07603;-0.51573;0.26738;-3.376754;NULL;NULL;NULL;0.134946;NULL;NULL;NULL;-0.899426;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Карелия;0.322860;0.32286;0.03323;0.54628;-0.170797;-0.17080;-0.61453;0.17606;0.104642;0.10464;-0.13752;0.30804;1.000000;NULL;NULL;NULL;-0.038312;-0.03831;-0.84145;0.47334;0.005158;0.00516;-0.74271;0.49124;1.000000;NULL;NULL;NULL;-0.384416;NULL;NULL;NULL;-0.718364;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Коми;-0.387034;-0.38703;-0.96038;0.05576;0.271994;0.27199;-0.34285;0.65536;-0.152483;-0.15248;-0.56488;0.17628;0.346363;NULL;NULL;NULL;0.035548;0.03555;-1.16519;0.66242;0.114717;0.11472;-0.68394;0.60093;0.045482;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.595961;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Крым;-0.357300;-0.35730;-0.78254;-0.01045;0.183534;0.18353;-0.19404;0.46820;-0.125900;-0.12590;-0.40851;0.11380;0.038768;0.03877;-0.91179;0.59396;-0.100251;-0.10025;-0.89166;0.42077;-0.063968;-0.06397;-0.64532;0.35407;1.000000;NULL;NULL;NULL;0.261915;NULL;NULL;NULL;0.501434;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
