data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2022.02_01-07-2022;г. Москва;105_165_days;AllVaccines;0.11057;0.09207;0.12869;0.31839;0.16892;0.44099;0.53656;0.38771;0.64922;0.24612;-0.42211;0.60036;-0.11164;-0.13603;-0.08777;0.62036;0.57278;0.66264;0.66876;0.62312;0.70886;0.77122;0.71554;0.816;0.00539;-0.0095;0.02007;0.45818;0.40025;0.51051;0.55118;0.49532;0.60085;0.66304;0.58554;0.72604
2022.02_01-07-2022;г. Москва;105_165_days;CoviVac;-0.71061;-0.86376;-0.57004;-0.42732;-2.18018;0.3594;0.01705;-2.05066;0.68328;NULL;NULL;NULL;-1.02338;-1.44579;-0.67393;-0.55176;-2.25616;0.26049;0.5334;-0.86603;0.88333;0.06157;-2.75376;0.7654;-0.72631;-0.86669;-0.59648;0.10719;-0.57266;0.49314;0.66697;0.1125;0.87504;0.60394;-0.58423;0.90098
2022.02_01-07-2022;г. Москва;105_165_days;EpiVacCorona;-0.40119;-0.71896;-0.14217;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.9162;-1.34081;-0.56861;-0.16979;-1.81131;0.51325;-0.23198;-1.96082;0.48738;0.00932;-2.96277;0.75233;-0.63167;-0.88322;-0.41372;-0.18572;-1.84937;0.50658;-0.32797;-2.1913;0.4474;-0.26332;-4.05324;0.68416
2022.02_01-07-2022;г. Москва;105_165_days;SputnikLite;0.217;0.19;0.24309;0.43369;0.20554;0.59631;0.47245;0.20398;0.65037;-0.33442;-1.83373;0.37162;-0.0967;-0.12799;-0.06627;0.64476;0.58218;0.69797;0.7378;0.68206;0.78377;0.82013;0.7502;0.87048;0.03812;0.0172;0.0586;0.4531;0.36669;0.52771;0.57441;0.4929;0.64281;0.66632;0.54769;0.75384
2022.02_01-07-2022;г. Москва;105_165_days;SputnikV;0.07541;0.05038;0.09978;0.22796;0.01037;0.39771;0.55608;0.35078;0.69646;0.4624;-0.44564;0.80008;-0.09056;-0.12672;-0.05555;0.57543;0.49467;0.64329;0.54891;0.46341;0.62078;0.68086;0.57308;0.76143;0.01098;-0.00966;0.0312;0.45605;0.3725;0.52847;0.50596;0.42118;0.57832;0.63265;0.51301;0.72289
2022.02_01-07-2022;г. Москва;165_195_days;AllVaccines;0.04965;0.03384;0.0652;0.34608;0.22861;0.44567;0.56451;0.45036;0.65495;0.66768;0.2943;0.84351;-0.26953;-0.30737;-0.23278;0.44056;0.35212;0.51693;0.57769;0.49829;0.64452;0.69935;0.59905;0.77456;0.00105;-0.0134;0.0153;0.57293;0.52352;0.61722;0.70791;0.6645;0.7457;0.82207;0.76664;0.86434
2022.02_01-07-2022;г. Москва;165_195_days;CoviVac;-0.9074;-1.04143;-0.78218;-0.99414;-2.51629;-0.1309;0.31505;-1.12579;0.7793;NULL;NULL;NULL;-1.41286;-1.91918;-0.99436;-1.93697;-4.3057;-0.62576;0.15738;-1.61318;0.7283;NULL;NULL;NULL;-0.91059;-1.03682;-0.79219;-0.21136;-0.8406;0.20276;0.69221;0.26033;0.87192;NULL;NULL;NULL
2022.02_01-07-2022;г. Москва;165_195_days;EpiVacCorona;-0.73199;-1.05296;-0.4612;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.75713;-1.37783;-0.29846;-1.45342;-4.89622;-0.02087;-0.54986;-3.8065;0.50025;-1.07777;-7.31119;0.48057;-0.71482;-0.98962;-0.47798;-0.33932;-2.21848;0.44266;0.10021;-1.79041;0.70986;-0.42698;-4.70784;0.64325
2022.02_01-07-2022;г. Москва;165_195_days;SputnikLite;0.41943;0.3802;0.45618;0.29613;-0.16938;0.57633;0.54823;0.05097;0.78494;-0.05734;-3.25503;0.73726;-0.38867;-0.51013;-0.27698;0.73494;0.49038;0.86214;0.81398;0.58579;0.91646;0.87536;0.50144;0.96884;0.26339;0.2244;0.30042;0.68383;0.52398;0.79;0.81545;0.6749;0.89523;0.89033;0.65979;0.96465
2022.02_01-07-2022;г. Москва;165_195_days;SputnikV;0.04121;0.02429;0.05784;0.37421;0.25079;0.4773;0.55119;0.42606;0.64903;0.67087;0.25904;0.8538;-0.23146;-0.27108;-0.19307;0.43695;0.34174;0.51839;0.54901;0.46096;0.62268;0.66986;0.55697;0.75399;0.00133;-0.01406;0.01649;0.57778;0.52497;0.62472;0.69056;0.64244;0.73221;0.80587;0.74336;0.85315
2022.02_01-07-2022;г. Москва;21_45_days;AllVaccines;0.23517;0.21112;0.2585;0.34946;0.13429;0.51114;0.42215;0.17575;0.59489;0.54607;-0.41866;0.85476;0.11368;0.0752;0.15055;0.62499;0.53254;0.69916;0.57482;0.47405;0.65628;0.70292;0.57443;0.79262;0.19752;0.17718;0.21736;0.56391;0.48046;0.63395;0.55378;0.46406;0.62849;0.70861;0.58732;0.79426
2022.02_01-07-2022;г. Москва;21_45_days;CoviVac;-0.31126;-0.62821;-0.05601;-6.00911;-14.61691;-2.1458;-2.21616;-11.86977;0.19628;NULL;NULL;NULL;-0.6757;-1.77969;-0.01018;NULL;NULL;NULL;-3.13983;-11.83863;-0.33489;NULL;NULL;NULL;-0.31938;-0.61161;-0.08013;-1.24217;-3.99205;-0.00707;-0.67374;-3.46046;0.37195;NULL;NULL;NULL
2022.02_01-07-2022;г. Москва;21_45_days;EpiVacCorona;-0.67305;-2.72406;0.24837;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.00935;-2.96104;0.75224;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.25313;-1.62859;0.40259;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.02_01-07-2022;г. Москва;21_45_days;SputnikLite;0.16235;0.13237;0.19129;0.36561;0.10557;0.55005;0.41769;0.1133;0.61759;0.35208;-1.02495;0.79268;0.05935;0.01231;0.10416;0.67565;0.57043;0.75509;0.64424;0.5314;0.7299;0.74809;0.59968;0.84148;0.13035;0.10518;0.15481;0.60566;0.50926;0.68312;0.60746;0.50499;0.68873;0.74141;0.5987;0.83337
2022.02_01-07-2022;г. Москва;21_45_days;SputnikV;0.43166;0.39209;0.46866;0.46519;0.03299;0.70422;0.3965;-0.16183;0.68651;NULL;NULL;NULL;0.24975;0.18253;0.31144;0.46472;0.24249;0.62176;0.40073;0.16061;0.57217;0.53984;0.20669;0.73308;0.37444;0.34041;0.40672;0.48142;0.29782;0.61701;0.41894;0.21316;0.5709;0.5728;0.26356;0.75219
2022.02_01-07-2022;г. Москва;45_75_days;AllVaccines;0.26595;0.24718;0.28424;0.35204;0.18575;0.48436;0.59348;0.43191;0.70909;0.52522;-0.15249;0.80441;0.07879;0.05198;0.10485;0.45788;0.38572;0.52157;0.52752;0.45828;0.58791;0.6169;0.52545;0.69073;0.18882;0.17333;0.20403;0.35652;0.28184;0.42343;0.46594;0.39374;0.52954;0.53707;0.42934;0.62447
2022.02_01-07-2022;г. Москва;45_75_days;CoviVac;-0.31368;-0.42827;-0.20829;-0.56533;-2.01206;0.18652;-0.438;-2.20516;0.35483;NULL;NULL;NULL;-0.95826;-1.39726;-0.59966;-0.46532;-2.26273;0.34191;NULL;NULL;NULL;NULL;NULL;NULL;-0.35081;-0.45941;-0.25029;0.20255;-0.34699;0.52789;0.61755;0.14847;0.82823;NULL;NULL;NULL
2022.02_01-07-2022;г. Москва;45_75_days;EpiVacCorona;-0.61336;-1.17547;-0.19649;NULL;NULL;NULL;-6.54782;-29.20329;-0.88621;NULL;NULL;NULL;-1.33954;-2.16597;-0.72884;-1.61293;-5.9638;0.01958;-0.37551;-4.50101;0.65606;-1.76645;-10.06598;0.3084;-0.89691;-1.34928;-0.53164;-1.45571;-5.54435;0.07852;-1.06247;-5.3961;0.33494;-2.27087;-12.08334;0.18227
2022.02_01-07-2022;г. Москва;45_75_days;SputnikLite;0.29732;0.26284;0.33019;0.60759;0.32321;0.77248;0.49997;0.11782;0.71658;0.31928;-1.7394;0.83085;0.0627;0.02076;0.10284;0.48157;0.3672;0.57527;0.57204;0.46426;0.65814;0.64308;0.49445;0.74801;0.17419;0.14711;0.20041;0.34238;0.2064;0.45506;0.41154;0.27401;0.52301;0.47574;0.26141;0.62788
2022.02_01-07-2022;г. Москва;45_75_days;SputnikV;0.29336;0.27077;0.31525;0.27282;0.05218;0.44209;0.682;0.49407;0.80012;0.41933;-0.56144;0.78406;0.11014;0.0758;0.14321;0.44187;0.3439;0.52522;0.47159;0.37343;0.55437;0.5767;0.44612;0.6765;0.22574;0.20679;0.24425;0.36267;0.26809;0.44503;0.47274;0.381;0.55088;0.53066;0.39027;0.63872
2022.02_01-07-2022;г. Москва;75_90_days;AllVaccines;0.22976;0.20599;0.25281;0.42378;0.22359;0.57236;0.47739;0.24567;0.63793;0.70846;-0.17322;0.92756;0.08422;0.05339;0.11405;0.54405;0.46645;0.61037;0.60864;0.53446;0.671;0.63734;0.53185;0.71905;0.16137;0.14241;0.17991;0.42439;0.3383;0.49927;0.49713;0.41141;0.57036;0.53895;0.40617;0.64205
2022.02_01-07-2022;г. Москва;75_90_days;CoviVac;-0.41916;-0.587;-0.26908;-1.01704;-3.49414;0.09472;-0.38908;-3.3111;0.55242;NULL;NULL;NULL;-0.50614;-0.94412;-0.16684;0.10221;-1.78431;0.71051;-0.57631;-2.78834;0.34411;-0.26756;-4.07032;0.68311;-0.40691;-0.5588;-0.26982;0.16452;-0.67112;0.5823;0.18132;-0.7178;0.60982;0.44382;-1.22468;0.86095
